,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
532,175657,1999.0,27.340324,33,68,14.14,175657
533,175938,1794.0,27.340324,34,67,14.16,175938
534,176207,1803.0,27.961695,34,65,14.14,176207
535,176487,1839.0,28.583066,34,67,14.15,176487
536,176758,1860.0,29.204437,34,58,14.14,176758
537,177036,1850.0,29.825808000000002,29,40,14.12,177036
538,177308,1842.0,29.825808000000002,27,32,14.17,177308
539,177585,1901.0,29.825808000000002,27,31,14.12,177585
540,177859,1940.0,30.447179000000002,21,17,14.13,177859
541,178132,1884.0,30.447179000000002,17,12,14.16,178132
542,178405,1826.0,29.825808000000002,18,14,14.1,178405
543,178679,1774.0,30.447179000000002,18,15,14.17,178679
544,178957,1702.0,29.825808000000002,18,16,14.1,178957
545,179223,1757.0,29.825808000000002,21,22,14.09,179223
546,179505,1827.0,29.825808000000002,24,29,14.07,179505
547,179773,1878.0,29.825808000000002,27,34,14.17,179773
548,180041,1941.0,29.825808000000002,28,36,14.08,180041
549,180305,1959.0,29.825808000000002,28,36,14.1,180305
550,180580,1952.0,29.825808000000002,28,35,14.08,180580
551,180853,1956.0,29.825808000000002,28,36,14.14,180853
552,181130,1949.0,29.825808000000002,28,36,14.09,181130
553,181394,1943.0,29.825808000000002,28,37,14.07,181394
554,181663,1931.0,29.825808000000002,28,38,14.06,181663
555,181940,1915.0,29.825808000000002,28,38,14.04,181940
556,182208,1892.0,29.825808000000002,28,37,14.09,182208
557,182490,1869.0,29.204437,28,38,14.1,182490
558,182764,1841.0,29.204437,28,38,14.12,182764
559,183045,1828.0,29.204437,28,30,14.08,183045
560,183321,1786.0,28.583066,20,17,14.08,183321
561,183597,1775.0,28.583066,17,12,14.13,183597
562,183865,1714.0,27.340324,18,15,14.04,183865
563,184146,1683.0,27.340324,18,15,14.02,184146
564,184428,1608.0,27.340324,18,15,14.09,184428
565,184709,1565.0,26.718953,18,17,14.1,184709
566,184979,1480.0,26.097582,18,18,14.12,184979
567,185248,1383.0,26.097582,16,16,14.06,185248
568,185529,1385.0,25.476211,16,15,14.14,185529
569,185805,1489.0,25.476211,16,14,14.07,185805
570,186092,1512.0,24.85484,16,14,14.04,186092
571,186355,1502.0,24.85484,16,14,14.09,186355
572,186638,1491.0,24.85484,16,14,14.17,186638
573,186906,1477.0,24.85484,16,14,14.14,186906
574,187186,1456.0,24.85484,16,14,14.15,187186
575,187457,1461.0,24.85484,16,14,14.09,187457
576,187738,1460.0,24.85484,16,15,14.09,187738
577,188007,1464.0,24.85484,18,17,14.11,188007
578,188286,1500.0,24.85484,18,17,14.12,188286
579,188557,1493.0,24.233469,18,17,14.08,188557
580,188839,1496.0,24.233469,18,17,14.09,188839
581,189108,1479.0,24.233469,18,17,14.12,189108
582,189383,1475.0,24.233469,18,17,14.09,189383
583,189659,1454.0,24.233469,17,17,14.12,189659
584,189934,1450.0,24.233469,17,17,14.13,189934
585,190217,1460.0,24.233469,17,17,14.11,190217
586,190484,1471.0,24.233469,17,17,14.09,190484
587,190761,1473.0,24.233469,17,16,14.1,190761
588,191029,1485.0,24.85484,17,16,14.13,191029
589,191309,1495.0,24.85484,18,16,14.08,191309
590,191572,1490.0,24.85484,18,17,14.11,191572
591,191849,1483.0,24.233469,18,17,14.09,191849
592,192123,1485.0,24.233469,17,17,14.07,192123
593,192405,1463.0,23.612098,17,17,14.11,192405
594,192674,1450.0,23.612098,17,17,14.16,192674
595,192950,1425.0,22.990727,17,17,14.12,192950
596,193225,1404.0,22.990727,17,18,14.14,193225
597,193494,1383.0,22.369356,17,17,14.07,193494
598,193769,1342.0,21.747985,17,18,14.16,193769
599,194044,1298.0,21.126614,16,18,14.0,194044
600,194321,1253.0,19.883872,16,18,14.0,194321
601,194588,1202.0,19.262501,16,18,14.04,194588
602,194870,1144.0,18.019759,15,17,14.16,194870
603,195147,1192.0,17.398388,16,17,14.0,195147
604,195427,1255.0,16.155646,16,17,14.08,195427
605,195702,1248.0,15.534275000000001,16,18,14.17,195702
606,195971,1207.0,14.291533,16,18,14.0,195971
607,196241,1126.0,13.670162,15,18,14.09,196241
608,196513,1113.0,12.42742,15,17,14.09,196513
609,196779,1163.0,11.184678,16,17,14.04,196779
610,197049,1181.0,9.320565,16,18,14.09,197049
611,197322,1141.0,8.699194,15,18,14.06,197322
612,197592,1023.0,6.835081,18,32,14.09,197592
613,197867,914.0,5.592339,19,34,14.07,197867
614,198141,952.0,4.349597,18,31,14.0,198141
615,198423,881.0,3.106855,18,36,14.02,198423
616,198692,833.0,2.485484,18,37,14.14,198692
617,198972,836.0,1.242742,18,37,13.96,198972
618,199242,822.0,0.621371,18,38,14.09,199242
619,199512,810.0,0.0,18,38,14.09,199512
620,199781,812.0,0.0,18,36,14.07,199781
621,200044,829.0,0.0,18,36,14.04,200044
622,200320,829.0,0.0,18,36,14.16,200320
623,200594,797.0,0.0,18,36,13.96,200594
624,200871,807.0,0.0,18,34,14.1,200871
625,201144,799.0,0.0,17,34,14.09,201144
626,201424,790.0,0.0,18,35,14.11,201424
627,201695,789.0,0.0,17,34,13.96,201695
628,201975,793.0,0.0,17,33,14.08,201975
629,202245,786.0,0.0,17,33,14.06,202245
630,202513,795.0,0.0,17,32,14.14,202513
631,202783,784.0,0.0,17,33,14.12,202783
632,203046,782.0,0.0,17,33,14.11,203046
633,203315,780.0,0.0,17,32,14.14,203315
634,203585,759.0,0.0,17,34,14.25,203585
635,203866,765.0,0.0,17,32,14.1,203866
636,204135,769.0,0.0,17,34,14.14,204135
637,204409,758.0,0.0,17,34,14.07,204409
638,204673,759.0,0.0,17,32,14.0,204673
639,204947,770.0,0.0,16,32,14.0,204947
640,205217,764.0,0.0,17,33,14.13,205217
641,205486,754.0,0.0,17,34,14.03,205486
642,205761,752.0,0.0,17,33,14.21,205761
643,206024,762.0,0.0,17,32,14.09,206024
644,206300,770.0,0.0,16,32,14.09,206300
645,206570,746.0,0.0,17,35,14.06,206570
646,206850,750.0,0.0,17,32,14.02,206850
647,207120,763.0,0.0,16,32,14.0,207120
648,207395,740.0,0.0,17,33,14.16,207395
649,207663,760.0,0.0,16,33,14.08,207663
650,207932,758.0,0.0,16,33,14.15,207932
651,208201,762.0,0.0,16,32,14.09,208201
652,208463,762.0,0.0,16,32,13.92,208463
653,208739,763.0,0.0,16,33,14.09,208739
654,209002,752.0,0.0,17,33,14.17,209002
655,209277,762.0,0.0,16,33,14.08,209277
656,209553,756.0,0.0,16,32,14.14,209553
657,209826,752.0,0.0,16,32,14.06,209826
658,210097,756.0,0.0,16,32,14.06,210097
659,210371,750.0,0.0,16,32,13.99,210371
660,210641,754.0,0.0,16,32,14.12,210641
661,210921,757.0,0.0,16,33,14.14,210921
662,211186,750.0,0.0,16,32,14.25,211186
663,211454,755.0,0.0,16,32,14.04,211454
664,211742,756.0,0.0,16,33,14.09,211742
665,212004,747.0,0.0,16,33,14.1,212004
666,212268,751.0,0.0,17,34,14.09,212268
667,212537,746.0,0.0,17,37,14.0,212537
668,212812,750.0,0.0,17,33,14.02,212812
669,213081,748.0,0.0,17,35,14.17,213081
670,213348,750.0,0.0,17,36,14.21,213348
671,213619,729.0,0.0,17,36,14.0,213619
672,213888,721.0,0.0,17,37,14.0,213888
673,214157,756.0,0.0,17,36,14.07,214157
674,214420,742.0,0.0,17,36,14.03,214420
675,214691,732.0,0.0,18,38,14.07,214691
676,214960,742.0,0.0,18,37,14.07,214960
677,215245,744.0,0.0,18,36,13.96,215245
678,215512,734.0,0.0,18,38,14.04,215512
679,215788,755.0,0.0,17,36,13.96,215788
680,216059,748.0,0.0,18,37,14.09,216059
681,216328,750.0,0.0,18,39,14.13,216328
682,216597,748.0,0.0,18,37,14.0,216597
683,216865,759.0,0.0,18,37,14.09,216865
684,217132,752.0,0.0,18,39,14.14,217132
685,217399,749.0,0.0,17,36,14.15,217399
686,217673,749.0,0.0,18,38,14.04,217673
687,217943,740.0,0.0,18,38,14.13,217943
688,218224,753.0,0.0,17,36,14.03,218224
689,218499,765.0,0.0,16,33,14.09,218499
690,218767,773.0,0.0,16,32,14.17,218767
691,219043,764.0,0.0,16,32,14.03,219043
692,219325,760.0,0.0,16,32,14.04,219325
693,219600,764.0,0.0,16,32,14.08,219600
694,219873,769.0,0.0,16,32,14.14,219873
695,220144,748.0,0.0,16,34,14.21,220144
696,220413,755.0,0.0,16,32,14.16,220413
697,220689,763.0,0.0,16,32,14.27,220689
698,220963,755.0,0.0,16,32,14.08,220963
699,221233,762.0,0.0,16,32,14.0,221233
700,221502,761.0,0.0,16,33,14.04,221502
701,221782,752.0,0.0,16,32,14.07,221782
702,222047,753.0,0.0,16,32,14.17,222047
703,222321,758.0,0.0,16,32,14.13,222321
704,222590,763.0,0.0,16,32,14.21,222590
705,222854,764.0,0.0,16,32,14.03,222854
706,223130,746.0,0.0,16,32,14.07,223130
707,223404,752.0,0.0,16,33,14.14,223404
708,223673,753.0,0.0,16,32,14.17,223673
709,223942,752.0,0.0,16,32,14.0,223942
710,224235,765.0,0.0,16,32,14.07,224235
711,224504,749.0,0.0,16,32,14.1,224504
712,224776,743.0,0.0,16,32,14.21,224776
713,225043,764.0,0.0,16,31,14.0,225043
714,225324,754.0,0.0,16,33,14.07,225324
715,225593,746.0,0.0,16,32,14.0,225593
716,225869,746.0,0.0,16,32,14.08,225869
717,226156,748.0,0.0,16,32,14.06,226156
718,226419,758.0,0.0,16,32,14.15,226419
719,226695,761.0,0.0,16,34,14.04,226695
720,226982,745.0,0.0,16,32,14.13,226982
721,227251,757.0,0.0,16,31,14.02,227251
722,227520,753.0,0.0,16,32,14.03,227520
723,227788,749.0,0.0,16,32,14.0,227788
724,228060,739.0,0.621371,16,33,14.1,228060
725,228337,740.0,0.621371,16,32,14.24,228337
726,228613,733.0,1.242742,16,32,14.09,228613
727,228885,738.0,1.242742,16,32,13.94,228885
728,229159,740.0,1.8641130000000001,16,32,14.16,229159
729,229433,743.0,1.8641130000000001,16,32,14.09,229433
730,229711,734.0,1.8641130000000001,16,32,14.19,229711
731,229984,735.0,2.485484,16,32,14.08,229984
732,230254,735.0,2.485484,16,32,14.1,230254
733,230523,745.0,2.485484,16,32,14.12,230523
734,230804,749.0,2.485484,16,32,14.1,230804
735,231074,744.0,2.485484,16,32,14.04,231074
736,231349,746.0,1.8641130000000001,16,31,14.17,231349
737,231613,749.0,1.8641130000000001,16,32,14.17,231613
738,231882,745.0,1.8641130000000001,16,32,13.96,231882
739,232158,739.0,1.8641130000000001,16,32,14.12,232158
740,232426,746.0,1.8641130000000001,16,32,14.09,232426
741,232713,740.0,2.485484,16,32,14.07,232713
742,232989,745.0,2.485484,16,31,14.16,232989
743,233267,765.0,2.485484,16,30,14.13,233267
744,233539,755.0,3.106855,33,100,14.1,233539
745,233819,1037.0,3.7282260000000003,29,48,14.23,233819
746,234085,1647.0,4.349597,30,52,14.12,234085
747,234368,1634.0,5.592339,31,56,14.0,234368
748,234641,1693.0,6.835081,31,53,14.11,234641
749,234918,1813.0,7.4564520000000005,31,51,14.09,234918
750,235186,1929.0,8.699194,32,49,14.14,235186
751,235460,2092.0,9.320565,31,44,14.1,235460
752,235729,2203.0,9.941936,30,35,14.12,235729
753,236009,2261.0,10.563307,29,32,14.13,236009
754,236285,2217.0,11.184678,29,36,14.08,236285
755,236561,1905.0,11.184678,30,46,14.12,236561
756,236836,1752.0,11.806049,30,45,14.17,236836
757,237106,1779.0,12.42742,30,43,14.09,237106
758,237381,1843.0,13.048791,29,41,14.13,237381
759,237658,1895.0,13.048791,30,43,14.11,237658
760,237939,1953.0,13.670162,30,43,14.16,237939
761,238216,2024.0,14.291533,30,41,14.17,238216
762,238493,2084.0,14.912904000000001,30,43,14.2,238493
763,238764,2134.0,15.534275000000001,30,41,14.17,238764
764,239044,2191.0,16.155646,31,41,14.11,239044
765,239321,2250.0,16.155646,30,39,14.12,239321
766,239595,2274.0,16.777017,31,39,14.19,239595
767,239864,2304.0,16.777017,31,50,14.09,239864
768,240142,2030.0,17.398388,31,57,14.16,240142
769,240413,1748.0,17.398388,31,58,14.1,240413
770,240689,1659.0,18.019759,31,57,13.96,240689
771,240960,1645.0,18.64113,31,56,14.1,240960
772,241236,1656.0,19.262501,31,56,14.17,241236
773,241504,1695.0,19.883872,32,57,14.12,241504
774,241784,1718.0,19.883872,29,42,14.12,241784
775,242055,1678.0,20.505243,29,43,14.17,242055
776,242329,1717.0,20.505243,26,33,14.09,242329
777,242598,1730.0,21.126614,21,20,14.11,242598
778,242875,1744.0,21.126614,19,16,14.12,242875
779,243149,1756.0,21.126614,17,12,14.1,243149
780,243427,1683.0,20.505243,17,14,14.13,243427
781,243699,1620.0,20.505243,17,14,14.03,243699
782,243972,1621.0,20.505243,17,14,14.09,243972
783,244250,1616.0,19.883872,17,15,14.1,244250
784,244521,1600.0,19.883872,17,15,14.09,244521
785,244795,1575.0,19.883872,17,15,14.17,244795
786,245063,1546.0,19.883872,17,16,14.15,245063
787,245345,1548.0,19.262501,17,16,14.16,245345
788,245614,1540.0,19.262501,17,16,14.09,245614
789,245895,1521.0,19.262501,17,16,14.12,245895
790,246164,1508.0,18.64113,17,16,14.09,246164
791,246444,1477.0,18.64113,17,17,14.12,246444
792,246715,1441.0,18.019759,17,17,14.0,246715
793,246996,1409.0,16.777017,17,18,14.09,246996
794,247265,1360.0,16.155646,17,17,14.09,247265
795,247540,1311.0,15.534275000000001,16,18,14.09,247540
796,247817,1230.0,14.291533,16,18,14.12,247817
797,248091,1131.0,13.048791,15,17,14.09,248091
798,248367,1186.0,12.42742,16,17,14.13,248367
799,248642,1264.0,11.184678,16,17,14.02,248642
800,248919,1312.0,10.563307,16,17,14.09,248919
801,249200,1332.0,10.563307,16,17,14.08,249200
802,249475,1320.0,10.563307,16,17,14.17,249475
803,249743,1313.0,10.563307,21,32,14.08,249743
804,250023,1371.0,9.941936,23,34,13.99,250023
805,250301,1445.0,9.941936,23,34,14.04,250301
806,250574,1456.0,9.941936,23,32,14.14,250574
807,250844,1475.0,10.563307,23,31,14.03,250844
808,251123,1491.0,10.563307,23,30,14.1,251123
809,251390,1500.0,10.563307,26,41,14.04,251390
810,251666,1511.0,10.563307,29,49,14.13,251666
811,251939,1583.0,10.563307,30,54,14.04,251939
812,252215,1641.0,10.563307,31,53,14.04,252215
813,252496,1712.0,10.563307,31,52,14.12,252496
814,252780,1710.0,10.563307,31,52,14.08,252780
815,253060,1679.0,11.184678,31,53,14.11,253060
816,253331,1647.0,11.184678,30,53,14.11,253331
817,253604,1622.0,11.184678,30,54,14.04,253604
818,253881,1633.0,11.806049,31,54,14.07,253881
819,254154,1665.0,11.806049,31,54,14.08,254154
820,254423,1695.0,12.42742,31,54,14.07,254423
821,254698,1721.0,13.048791,31,53,14.06,254698
822,254967,1758.0,13.048791,30,45,14.08,254967
823,255248,1763.0,13.670162,30,47,14.04,255248
824,255519,1784.0,13.670162,29,41,14.03,255519
825,255791,1804.0,13.670162,29,42,14.11,255791
826,256062,1836.0,14.291533,29,40,14.09,256062
827,256344,1862.0,14.291533,29,39,14.04,256344
828,256619,1875.0,14.291533,27,33,14.06,256619
829,256893,1870.0,14.291533,27,32,14.12,256893
830,257163,1863.0,14.291533,26,31,14.08,257163
831,257443,1839.0,14.291533,22,23,14.1,257443
832,257720,1795.0,13.670162,21,21,14.09,257720
833,257989,1802.0,13.670162,22,25,14.17,257989
834,258264,1798.0,13.670162,27,35,14.11,258264
835,258539,1828.0,13.048791,27,35,14.14,258539
836,258821,1822.0,13.048791,27,35,14.13,258821
837,259090,1824.0,13.048791,27,34,14.14,259090
838,259364,1816.0,13.048791,27,34,14.12,259364
839,259649,1812.0,13.048791,27,34,14.1,259649
840,259928,1794.0,13.048791,26,31,14.17,259928
841,260204,1772.0,13.048791,25,32,14.12,260204
842,260490,1756.0,13.048791,25,31,14.17,260490
843,260763,1746.0,13.048791,25,31,14.12,260763
844,261042,1717.0,13.048791,25,30,14.12,261042
845,261317,1723.0,13.048791,25,31,14.17,261317
846,261611,1712.0,13.048791,23,25,14.14,261611
847,261880,1678.0,12.42742,21,23,14.13,261880
848,262163,1653.0,12.42742,20,20,14.1,262163
849,262430,1655.0,12.42742,19,19,14.12,262430
850,262706,1613.0,11.806049,18,17,14.15,262706
851,262980,1561.0,11.806049,17,15,14.13,262980
852,263259,1483.0,11.184678,17,16,14.17,263259
853,263532,1422.0,11.184678,17,16,14.09,263532
854,263813,1388.0,11.184678,17,17,14.09,263813
855,264087,1373.0,10.563307,16,17,14.04,264087
856,264359,1338.0,10.563307,16,17,14.07,264359
857,264634,1300.0,9.941936,16,17,14.09,264634
858,264901,1267.0,9.941936,16,17,14.09,264901
859,265175,1229.0,9.320565,16,17,14.09,265175
860,265440,1199.0,9.320565,16,17,14.09,265440
861,265721,1164.0,8.699194,15,17,14.0,265721
862,265998,1130.0,8.699194,16,19,14.04,265998
863,266268,1096.0,8.699194,16,20,14.09,266268
864,266542,1075.0,8.077823,16,21,14.09,266542
865,266819,1029.0,8.077823,16,23,14.11,266819
866,267091,993.0,8.077823,16,25,14.12,267091
867,267361,976.0,7.4564520000000005,16,26,14.08,267361
868,267635,940.0,7.4564520000000005,17,28,14.08,267635
869,267920,895.0,6.835081,21,41,14.08,267920
870,268194,1099.0,7.4564520000000005,20,30,14.11,268194
871,268462,1234.0,6.835081,15,13,14.12,268462
872,268736,1364.0,6.21371,16,14,14.09,268736
873,269005,1365.0,6.21371,16,16,14.09,269005
874,269287,1279.0,6.21371,16,18,14.04,269287
875,269559,1190.0,6.21371,16,19,14.13,269559
876,269830,1108.0,6.21371,18,29,14.15,269830
877,270112,1082.0,6.21371,21,38,14.16,270112
878,270388,1165.0,5.592339,23,37,14.16,270388
879,270661,1311.0,6.21371,23,33,14.08,270661
880,270928,1404.0,6.21371,22,30,14.14,270928
881,271201,1441.0,6.21371,15,12,14.08,271201
882,271477,1402.0,6.21371,16,14,14.15,271477
883,271761,1362.0,6.21371,16,16,14.07,271761
884,272028,1307.0,6.21371,16,17,14.11,272028
885,272313,1227.0,6.21371,16,19,14.13,272313
886,272578,1172.0,6.21371,16,20,14.12,272578
887,272856,1125.0,6.21371,16,19,14.12,272856
888,273128,1092.0,6.21371,16,21,14.11,273128
889,273409,1044.0,6.21371,16,23,14.09,273409
890,273679,984.0,6.21371,16,26,14.14,273679
891,273956,925.0,6.21371,17,29,14.04,273956
892,274229,871.0,6.21371,17,32,14.09,274229
893,274509,854.0,6.21371,17,31,14.1,274509
894,274780,880.0,6.21371,20,37,14.12,274780
895,275055,1015.0,6.21371,20,33,14.17,275055
896,275331,1191.0,6.21371,22,33,14.12,275331
897,275614,1383.0,6.21371,22,27,14.14,275614
898,275894,1509.0,6.835081,19,20,14.14,275894
899,276177,1508.0,6.835081,15,13,14.2,276177
900,276451,1475.0,7.4564520000000005,16,14,14.12,276451
901,276719,1434.0,7.4564520000000005,16,16,14.12,276719
902,277000,1356.0,7.4564520000000005,16,16,14.14,277000
903,277278,1280.0,7.4564520000000005,16,17,14.12,277278
904,277551,1204.0,7.4564520000000005,16,18,14.17,277551
905,277821,1143.0,7.4564520000000005,16,18,14.07,277821
906,278102,1104.0,7.4564520000000005,16,20,14.11,278102
907,278379,1069.0,8.077823,16,21,14.11,278379
908,278653,999.0,8.077823,16,24,14.17,278653
909,278922,932.0,8.077823,16,26,14.12,278922
910,279191,915.0,8.077823,16,28,14.08,279191
911,279468,880.0,8.077823,16,28,14.15,279468
912,279741,886.0,8.077823,16,28,14.08,279741
913,280016,882.0,8.077823,16,28,14.09,280016
914,280288,879.0,8.077823,16,27,14.1,280288
915,280565,913.0,8.077823,16,27,14.04,280565
916,280837,913.0,8.077823,16,27,14.07,280837
917,281111,918.0,8.077823,16,26,14.04,281111
918,281388,922.0,8.077823,17,28,14.11,281388
919,281666,878.0,7.4564520000000005,17,29,14.02,281666
920,281936,915.0,7.4564520000000005,17,28,14.02,281936
921,282215,896.0,7.4564520000000005,17,29,14.07,282215
922,282493,884.0,6.835081,17,28,14.09,282493
923,282763,915.0,6.835081,17,29,14.08,282763
924,283043,873.0,6.21371,17,30,14.0,283043
925,283328,890.0,6.21371,17,30,14.0,283328
926,283607,879.0,6.21371,18,30,14.0,283607
927,283885,877.0,6.21371,18,31,14.15,283885
928,284156,888.0,6.21371,18,30,14.0,284156
929,284428,886.0,6.21371,18,32,14.04,284428
930,284708,855.0,5.592339,18,32,14.0,284708
931,284978,881.0,5.592339,18,31,14.06,284978
932,285257,888.0,5.592339,18,31,14.03,285257
933,285528,863.0,5.592339,18,31,14.02,285528
934,285804,864.0,5.592339,17,31,14.04,285804
935,286078,868.0,5.592339,17,31,14.09,286078
936,286354,844.0,4.970968,18,32,14.02,286354
937,286638,867.0,4.970968,18,31,14.0,286638
938,286905,851.0,4.349597,18,33,14.02,286905
939,287188,835.0,3.7282260000000003,16,29,14.0,287188
940,287455,814.0,3.106855,16,30,14.16,287455
941,287745,806.0,2.485484,16,30,13.96,287745
942,288018,800.0,1.8641130000000001,16,31,14.0,288018
943,288295,782.0,1.8641130000000001,17,32,13.92,288295
944,288564,767.0,1.242742,17,34,14.17,288564
945,288845,774.0,0.621371,17,33,14.17,288845
946,289119,789.0,0.0,17,32,14.09,289119
947,289394,781.0,0.0,16,29,14.09,289394
948,289676,782.0,0.0,17,32,14.17,289676
949,289947,832.0,0.0,16,25,14.13,289947
950,290227,927.0,0.0,15,21,14.11,290227
951,290495,931.0,0.0,15,22,14.08,290495
952,290763,921.0,0.0,15,21,14.11,290763
953,291042,926.0,0.0,15,22,14.14,291042
954,291320,915.0,0.0,15,22,14.12,291320
955,291596,908.0,0.0,15,22,14.16,291596
956,291865,904.0,0.0,15,22,14.17,291865
957,292141,896.0,0.0,15,23,14.11,292141
958,292417,890.0,0.0,15,23,14.11,292417
959,292697,892.0,0.0,15,23,14.21,292697
960,292960,896.0,0.0,15,23,14.11,292960
961,293236,894.0,0.0,15,23,14.17,293236
962,293504,889.0,0.0,15,23,14.1,293504
963,293787,904.0,0.0,15,23,14.13,293787
964,294057,909.0,0.0,15,22,14.09,294057
965,294330,899.0,0.0,15,22,14.12,294330
966,294611,898.0,0.0,15,22,14.13,294611
967,294885,909.0,0.0,15,22,14.16,294885
968,295158,906.0,0.0,15,22,14.14,295158
969,295433,907.0,0.0,15,22,14.13,295433
970,295718,898.0,0.0,15,22,14.15,295718
971,295988,894.0,0.0,15,23,14.16,295988
972,296262,893.0,0.0,15,22,14.13,296262
973,296526,898.0,0.0,15,22,14.07,296526
974,296814,902.0,0.0,15,22,14.07,296814
975,297089,896.0,0.0,15,22,14.09,297089
976,297352,897.0,0.0,15,22,14.1,297352
977,297626,903.0,0.0,15,22,14.04,297626
978,297895,902.0,0.0,15,22,14.04,297895
979,298167,899.0,0.0,15,22,14.04,298167
980,298445,897.0,0.0,15,23,14.04,298445
981,298716,899.0,0.0,15,23,14.06,298716
982,298985,898.0,0.0,15,23,14.06,298985
983,299253,900.0,0.0,15,23,14.04,299253
984,299541,909.0,0.0,15,22,14.09,299541
985,299811,905.0,0.0,15,22,14.08,299811
986,300080,900.0,0.0,15,22,14.08,300080
987,300356,899.0,0.0,15,22,14.08,300356
988,300626,900.0,0.0,15,22,14.04,300626
989,300911,908.0,0.0,15,21,14.08,300911
990,301180,906.0,0.0,15,22,14.1,301180
991,301462,900.0,0.0,15,22,14.1,301462
992,301737,894.0,0.0,15,22,14.13,301737
993,302015,897.0,0.0,15,22,14.1,302015
994,302281,906.0,0.0,15,22,14.15,302281
995,302563,899.0,0.0,15,22,14.12,302563
996,302838,900.0,0.0,15,23,14.14,302838
997,303114,890.0,0.0,15,22,14.09,303114
998,303382,900.0,0.0,16,0,13.19,303382
999,303645,680.0,0.0,16,0,12.99,303645
1000,303915,421.0,0.0,16,0,12.96,303915
1001,304185,179.0,0.0,19,0,12.95,304185
1002,304465,0.0,0.0,19,0,12.92,304465
1003,304740,0.0,0.0,19,0,12.9,304740
1004,305021,0.0,0.0,19,0,12.9,305021
1005,305286,0.0,0.0,21,0,12.88,305286
1006,305564,0.0,0.0,32,0,12.87,305564
1007,305836,0.0,0.0,32,0,12.86,305836
1008,306115,0.0,0.0,32,0,12.84,306115
1009,306392,0.0,0.0,32,0,12.83,306392
1010,306660,0.0,0.0,32,0,12.82,306660
1011,306936,0.0,0.0,32,0,12.81,306936
1012,307212,0.0,0.0,32,0,12.81,307212
1013,307492,0.0,0.0,32,0,12.78,307492
1014,307760,0.0,0.0,32,0,12.77,307760
1015,308030,0.0,0.0,32,0,12.75,308030
1016,308299,0.0,0.0,32,0,12.75,308299
1017,308568,0.0,0.0,32,0,12.75,308568
1018,308838,0.0,0.0,32,0,12.75,308838
1019,309118,0.0,0.0,32,0,12.74,309118
1020,309388,0.0,0.0,32,0,12.73,309388
1021,309651,0.0,0.0,32,0,12.71,309651
1022,309926,0.0,0.0,32,0,12.71,309926
1023,310190,0.0,0.0,32,0,12.71,310190
1024,310465,0.0,0.0,32,0,12.73,310465
1025,310740,0.0,0.0,32,0,12.71,310740
1026,311021,0.0,0.0,32,0,12.71,311021
1027,311287,0.0,0.0,32,0,12.7,311287
1028,311560,0.0,0.0,32,0,12.71,311560
1029,311836,0.0,0.0,32,0,12.69,311836
1030,312116,0.0,0.0,32,0,12.69,312116
1031,312379,0.0,0.0,32,0,12.7,312379
1032,312659,0.0,0.0,32,0,12.69,312659
1033,312929,0.0,0.0,32,0,12.7,312929
1034,313198,0.0,0.0,32,0,12.69,313198
1035,313474,0.0,0.0,32,0,12.69,313474
1036,313745,0.0,0.0,32,0,12.69,313745
1037,314018,0.0,0.0,32,0,12.67,314018
1038,314294,0.0,0.0,32,0,12.67,314294
1039,314580,0.0,0.0,32,0,12.69,314580
1040,314845,0.0,0.0,32,0,12.67,314845
1041,315123,0.0,0.0,32,0,12.67,315123
1042,315394,0.0,0.0,32,0,12.67,315394
1043,315663,0.0,0.0,32,0,12.66,315663
1044,315944,0.0,0.0,32,0,12.66,315944
1045,316215,0.0,0.0,32,0,12.44,316215
1046,316486,0.0,0.0,32,0,12.52,316486
1047,316758,0.0,0.0,32,0,12.61,316758
1048,317035,0.0,0.0,32,0,12.63,317035
1049,317306,0.0,0.0,32,0,12.64,317306
1050,317576,0.0,0.0,32,0,12.62,317576
1051,317847,0.0,0.0,32,0,12.64,317847
1052,318128,0.0,0.0,32,0,12.64,318128
1053,318397,0.0,0.0,32,0,12.63,318397
1054,318664,0.0,0.0,32,0,12.64,318664
1055,318936,0.0,0.0,32,0,12.64,318936
1056,319209,0.0,0.0,32,0,12.63,319209
1057,319492,0.0,0.0,32,0,12.64,319492
1058,319761,0.0,0.0,32,0,12.64,319761
1059,320030,0.0,0.0,32,0,12.64,320030
1060,320299,0.0,0.0,32,0,12.65,320299
1061,320568,0.0,0.0,32,0,12.64,320568
1062,320837,0.0,0.0,32,0,12.64,320837
1063,321104,0.0,0.0,32,0,12.65,321104
1064,321375,0.0,0.0,32,0,12.65,321375
1065,321645,0.0,0.0,32,0,12.65,321645
1066,321914,0.0,0.0,32,0,12.64,321914
1067,322186,0.0,0.0,32,0,12.64,322186
1068,322458,0.0,0.0,32,0,12.63,322458
1069,322726,0.0,0.0,32,0,12.64,322726
1070,323002,0.0,0.0,32,0,12.64,323002
1071,323265,0.0,0.0,32,0,12.63,323265
1072,323539,0.0,0.0,32,0,12.63,323539
1073,323810,0.0,0.0,32,0,12.62,323810
1074,324083,0.0,0.0,32,0,12.64,324083
1075,324355,0.0,0.0,32,0,12.63,324355
1076,324629,0.0,0.0,32,0,12.63,324629
1077,324897,0.0,0.0,32,0,12.63,324897
1078,325173,0.0,0.0,32,0,12.62,325173
1079,325441,0.0,0.0,32,0,12.63,325441
