,index,acc1,acc2,acc3,acc4,duration
566,107290,-4;2;2,-7;2;-1,-14;4;-3,-15;6;-4,107290
567,107568,,,,,107568
568,107571,-19;2;-7,-20;1;-1,-21;5;-7,-22;3;-2,107571
569,107844,,,,,107844
570,107847,-18;11;-8,-17;7;-5,-19;0;-2,-19;9;-15,107847
571,108125,,,,,108125
572,108128,-10;0;5,-21;10;-3,-17;19;-3,-21;10;-1,108128
573,108401,,,,,108401
574,108404,-17;16;-18,-21;9;0,-16;4;-10,-16;13;-11,108404
575,108674,,,,,108674
576,108677,-18;23;-6,-18;17;-3,-26;22;-18,-20;19;10,108677
577,108945,,,,,108945
578,108948,-16;12;-9,-13;8;-18,-14;27;-7,-14;18;-14,108948
579,109217,,,,,109217
580,109225,-8;12;-4,-8;24;-13,-6;20;-13,-9;19;-6,109225
581,109502,,,,,109502
582,109505,-11;15;15,-6;7;-1,-9;25;-2,-3;23;2,109505
583,109773,,,,,109773
584,109780,-1;5;-7,-6;20;-7,0;17;7,0;5;3,109780
585,110060,,,,,110060
586,110063,-6;12;10,-4;20;-1,-6;12;-7,0;8;-7,110063
587,110328,,,,,110328
588,110337,-3;24;0,2;15;1,-3;19;1,-4;6;-5,110337
589,110604,,,,,110604
590,110606,-7;5;-8,-5;22;0,-4;26;1,-5;27;3,110606
591,110874,,,,,110874
592,110877,-2;24;-9,-4;16;-4,-5;21;-6,-6;18;0,110877
593,111163,,,,,111163
594,111166,-8;24;-5,-2;30;0,-4;19;3,-11;24;3,111166
595,111429,,,,,111429
596,111432,-6;27;-9,-3;26;4,-4;33;-1,0;33;1,111432
597,111705,,,,,111705
598,111708,-5;29;3,1;17;-2,-11;23;1,-7;24;-1,111708
599,111979,,,,,111979
600,111982,-3;25;-5,0;33;-4,-3;22;-7,-5;34;-25,111982
601,112266,,,,,112266
602,112268,6;20;10,-7;34;11,-6;33;10,-6;17;9,112268
603,112542,,,,,112542
604,112545,-10;18;-3,-7;24;-7,-6;13;1,-10;20;-7,112545
605,112824,,,,,112824
606,112827,-7;23;3,0;16;1,-9;0;5,-13;14;7,112827
607,113094,,,,,113094
608,113097,-10;19;-5,-13;23;-4,-15;8;-4,-10;8;1,113097
609,113372,,,,,113372
610,113375,-14;12;-5,-13;14;-8,-8;-8;10,-4;-8;-12,113375
611,113644,,,,,113644
612,113647,-13;14;3,-7;13;0,-3;8;4,-6;5;10,113647
613,113923,,,,,113923
614,113926,-9;17;1,-3;-10;-1,-4;2;11,-19;-4;2,113926
615,114188,,,,,114188
616,114191,-12;15;-8,-12;11;0,-13;5;0,-12;0;-4,114191
617,114457,,,,,114457
618,114464,-20;8;5,-15;-1;0,-11;-9;-11,-15;-15;-2,114464
619,114726,,,,,114726
620,114729,-1;7;1,-26;0;-2,-16;10;-8,-15;-6;-12,114729
621,114996,,,,,114996
622,115004,-17;-18;-6,-22;-10;-1,-26;-3;0,-23;1;1,115004
623,115270,,,,,115270
624,115273,-26;-4;0,-18;-5;0,-22;3;1,-24;-6;-3,115273
625,115546,,,,,115546
626,115553,-17;4;-2,-15;-6;5,-19;-2;6,-17;-1;4,115553
627,115822,,,,,115822
628,115825,-11;0;1,-14;-14;3,-18;-5;0,-13;5;-2,115825
629,116090,,,,,116090
630,116099,-17;-6;-1,-16;-2;0,-12;0;0,-14;12;-5,116099
631,116369,,,,,116369
632,116372,-12;-9;6,-19;-3;3,-5;2;-10,-21;1;0,116372
633,116634,,,,,116634
634,116637,-4;0;-3,-7;-10;-10,-5;0;-6,-12;0;-5,116637
635,116910,,,,,116910
636,116912,-11;-11;0,-9;3;0,-4;5;-11,-7;3;7,116912
637,117184,,,,,117184
638,117187,-4;0;-10,3;0;4,-10;-6;8,-18;2;-4,117187
639,117460,,,,,117460
640,117463,-6;-4;-10,-11;10;-2,-6;9;3,-5;-2;-29,117463
641,117729,,,,,117729
642,117732,-4;-6;9,-12;3;1,-11;-4;0,-16;0;9,117732
643,118018,,,,,118018
644,118020,-9;10;-16,-6;0;-11,-2;9;6,-5;-1;7,118020
645,118286,,,,,118286
646,118289,-3;3;0,-11;-8;-9,4;-3;-13,-1;6;-9,118289
647,118571,,,,,118571
648,118573,-2;5;4,-9;-6;2,-4;7;10,-7;3;-2,118573
649,118845,,,,,118845
650,118848,-1;4;3,-4;-3;13,6;-5;12,-25;13;15,118848
651,119120,,,,,119120
652,119123,-10;-2;3,-8;7;-5,-15;-5;0,-11;4;-7,119123
653,119387,,,,,119387
654,119390,-10;7;-5,-5;0;-4,-6;6;-10,-6;-13;-7,119390
655,119663,,,,,119663
656,119671,-15;-5;6,-10;2;-1,-3;16;-1,-11;0;15,119671
657,119937,,,,,119937
658,119940,-12;0;8,-7;2;-6,-14;1;10,-2;8;9,119940
659,120206,,,,,120206
660,120213,-4;9;-8,-7;9;-6,1;12;2,-9;13;-4,120213
661,120482,,,,,120482
662,120484,-7;7;0,-9;4;-2,-5;8;0,-6;2;0,120484
663,120752,,,,,120752
664,120761,-12;0;-1,-3;7;-1,0;1;-2,1;-2;9,120761
665,121026,,,,,121026
666,121029,-5;-4;11,-4;8;17,-3;10;8,4;3;3,121029
667,121300,,,,,121300
668,121304,-8;0;2,-3;11;-12,-2;5;-10,0;8;-5,121304
669,121583,,,,,121583
670,121586,-6;5;0,0;2;-3,-4;-1;6,-2;0;1,121586
671,121851,,,,,121851
672,121854,1;0;-5,0;-9;3,-3;4;-1,-10;-3;4,121854
673,122127,,,,,122127
674,122130,-9;-1;-9,-6;1;0,-2;14;1,-7;-2;3,122130
675,122402,,,,,122402
676,122404,-5;1;-3,2;5;-12,-14;0;0,-2;0;-11,122404
677,122677,,,,,122677
678,122680,-14;10;-7,-9;1;-10,-3;2;1,-5;-10;-4,122680
679,122947,,,,,122947
680,122950,-14;-8;-7,-6;4;-3,-8;-2;-5,-13;0;-2,122950
681,123230,,,,,123230
682,123233,-3;0;2,-7;11;-6,-6;3;4,1;-8;-13,123233
683,123503,,,,,123503
684,123506,-12;6;7,-15;4;8,-12;-4;0,-1;-2;-4,123506
685,123780,,,,,123780
686,123783,-4;-2;1,-2;-3;-16,0;-1;-6,-3;9;-3,123783
687,124048,,,,,124048
688,124051,-8;0;-10,-5;9;2,-5;8;-1,-5;0;1,124051
689,124317,,,,,124317
690,124325,-5;5;-7,-1;-5;-5,2;-1;7,-2;-2;0,124325
691,124593,,,,,124593
692,124596,-7;4;2,6;8;-18,-1;0;0,-1;-8;3,124596
693,124863,,,,,124863
694,124870,-6;5;0,-5;12;0,-2;1;-3,-3;1;-5,124870
695,125144,,,,,125144
696,125147,-3;-2;0,-4;0;-8,0;-5;-3,-3;1;1,125147
697,125416,,,,,125416
698,125424,-4;-7;-3,-3;3;6,0;-1;-1,4;3;10,125424
699,125686,,,,,125686
700,125689,7;3;-1,0;-7;-8,1;4;1,-5;1;-1,125689
701,125956,,,,,125956
702,125959,-12;-2;-2,1;-2;-3,-2;-1;-9,0;7;-1,125959
703,126233,,,,,126233
704,126235,-7;-6;1,0;-3;9,-6;3;4,-6;9;9,126235
705,126505,,,,,126505
706,126509,1;-9;17,-2;0;8,-6;-6;-3,-3;7;-1,126509
707,126782,,,,,126782
708,126784,-10;-2;-2,-10;11;-5,-6;-2;1,-6;-3;1,126784
709,127052,,,,,127052
710,127055,-9;-1;2,-1;-2;7,-7;-4;15,-7;-3;5,127055
711,127326,,,,,127326
712,127329,-3;-7;14,-6;-4;11,-4;1;6,-10;-1;7,127329
713,127602,,,,,127602
714,127604,-4;-3;-4,8;4;2,-3;-10;-1,-1;-2;0,127604
715,127878,,,,,127878
716,127880,2;0;0,3;0;0,-4;-5;10,0;-1;7,127880
717,128146,,,,,128146
718,128148,0;-12;7,-1;-5;6,0;1;4,-2;0;4,128148
719,128420,,,,,128420
720,128428,7;4;-8,1;-2;-3,1;-4;0,0;-4;-2,128428
721,128696,,,,,128696
722,128699,-3;-2;0,-4;-10;-3,1;-2;-3,-4;-4;0,128699
723,128971,,,,,128971
724,128980,0;-5;-3,-1;-10;4,3;-9;3,5;-11;-1,128980
725,129247,,,,,129247
726,129250,0;0;-6,6;-12;0,-1;-15;8,6;-11;-2,129250
727,129521,,,,,129521
728,129529,-1;-11;-13,3;-2;-6,0;5;-2,6;-15;-13,129529
729,129803,,,,,129803
730,129806,2;-10;-3,5;-11;8,-2;-7;-5,-5;-14;-5,129806
731,130081,,,,,130081
732,130084,6;-6;-3,1;-8;0,-8;-14;0,-2;-9;-3,130084
733,130362,,,,,130362
734,130364,3;-11;-6,-2;-2;-4,0;0;-5,0;-7;-2,130364
735,130633,,,,,130633
736,130636,0;0;2,2;-11;-8,9;-7;-7,3;-4;-6,130636
737,130897,,,,,130897
738,130900,0;-10;-4,-4;-10;-3,2;-13;-7,2;-1;-5,130900
739,131174,,,,,131174
740,131176,-1;-12;-2,4;-4;0,1;-11;-2,1;2;0,131176
741,131448,,,,,131448
742,131451,7;-4;-4,6;-8;-2,3;-4;-1,5;-11;-4,131451
743,131724,,,,,131724
744,131727,6;-6;-9,7;-2;-4,-1;-4;-5,6;-1;0,131727
745,131998,,,,,131998
746,132001,22;0;-2,7;-23;-8,14;3;0,12;-13;-8,132001
747,132284,,,,,132284
748,132286,17;-32;-3,8;-18;7,11;-4;-7,8;-18;12,132286
749,132557,,,,,132557
750,132560,34;8;-10,9;-6;-18,10;-11;-8,-11;-2;10,132560
751,132825,,,,,132825
752,132828,19;0;3,13;-15;0,17;-14;-2,20;0;-5,132828
753,133101,,,,,133101
754,133108,22;-19;-3,1;-11;1,7;-9;-6,3;-2;-5,133108
755,133386,,,,,133386
756,133389,8;-3;3,27;0;-12,13;0;8,-8;-27;8,133389
757,133652,,,,,133652
758,133660,8;14;-13,9;0;-6,0;1;-4,9;2;-7,133660
759,133926,,,,,133926
760,133929,5;8;-1,4;-10;-2,3;-8;10,7;-3;2,133929
761,134202,,,,,134202
762,134209,6;-24;9,12;-12;0,7;0;-1,9;-8;0,134209
763,134484,,,,,134484
764,134488,8;-13;-4,3;-7;-8,4;-7;-3,7;-2;4,134488
765,134758,,,,,134758
766,134761,0;-8;2,8;-4;9,22;-15;-7,12;-18;20,134761
767,135042,,,,,135042
768,135045,1;-11;21,8;-8;5,6;3;-5,-1;-5;0,135045
769,135309,,,,,135309
770,135311,2;3;1,6;0;-5,15;-3;7,-1;-10;10,135311
771,135577,,,,,135577
772,135580,4;10;12,6;0;-3,-5;17;13,21;-13;-3,135580
773,135854,,,,,135854
774,135857,11;-4;7,15;-1;14,14;-4;22,17;9;-11,135857
775,136128,,,,,136128
776,136131,5;-11;17,2;3;17,4;-16;14,-2;-8;4,136131
777,136403,,,,,136403
778,136407,1;-2;1,8;6;7,1;-3;21,3;0;20,136407
779,136683,,,,,136683
780,136686,2;-2;11,11;-7;16,4;-3;16,4;-6;17,136686
781,136947,,,,,136947
782,136950,3;1;2,7;-1;-12,0;-1;-2,0;0;4,136950
783,137222,,,,,137222
784,137225,6;-2;-15,5;-9;-1,7;-2;3,5;-7;4,137225
785,137486,,,,,137486
786,137489,7;-2;16,12;0;-6,6;-3;-19,7;0;-8,137489
787,137764,,,,,137764
788,137772,7;-8;0,4;-9;0,5;-1;-8,5;-1;-7,137772
789,138043,,,,,138043
790,138046,0;-6;0,5;-1;-1,4;-1;10,6;2;-6,138046
791,138318,,,,,138318
792,138327,9;-7;8,4;-6;0,8;0;4,8;-7;7,138327
793,138594,,,,,138594
794,138596,7;-7;5,0;-4;3,0;4;0,9;-10;-2,138596
795,138863,,,,,138863
796,138866,4;-8;-7,7;1;-7,3;-5;-2,2;-1;3,138866
797,139144,,,,,139144
798,139146,6;0;1,5;-4;3,0;0;-6,-1;-2;0,139146
799,139407,,,,,139407
800,139410,-4;-5;5,-4;1;7,0;-1;4,-1;-5;5,139410
801,139681,,,,,139681
802,139684,0;-2;3,-1;2;3,6;2;2,2;-4;4,139684
803,139944,,,,,139944
804,139947,2;-1;9,3;2;5,8;-7;8,4;-5;6,139947
805,140226,,,,,140226
806,140229,4;-1;7,1;1;-6,0;-6;0,3;1;0,140229
807,140495,,,,,140495
808,140497,5;-8;2,4;-7;3,4;0;6,13;2;3,140497
809,140778,,,,,140778
810,140781,6;-8;14,1;-19;13,6;-10;2,16;1;7,140781
811,141045,,,,,141045
812,141048,16;-12;10,5;-14;13,10;-8;-8,6;-3;0,141048
813,141321,,,,,141321
814,141329,5;-3;-2,4;-7;2,-6;-4;10,2;-1;0,141329
815,141594,,,,,141594
816,141597,1;-9;-1,1;-7;0,-3;-12;0,7;0;4,141597
817,141865,,,,,141865
818,141874,1;-4;-5,5;2;-2,3;-3;-2,1;0;-5,141874
819,142146,,,,,142146
820,142149,1;-1;0,3;-5;-11,-4;0;-7,-1;1;8,142149
821,142423,,,,,142423
822,142425,-1;4;2,-2;-5;0,1;-6;3,-2;2;-2,142425
823,142697,,,,,142697
824,142700,0;-11;2,-4;-11;3,-6;-11;-1,-4;-5;0,142700
825,142966,,,,,142966
826,142969,-2;-5;3,5;-4;-1,-3;4;5,-1;2;0,142969
827,143244,,,,,143244
828,143247,1;-7;7,-3;5;5,-4;-4;4,-2;-4;-3,143247
829,143513,,,,,143513
830,143516,1;-3;-1,0;4;0,1;-8;-5,0;0;5,143516
831,143787,,,,,143787
832,143789,-1;-3;1,4;-2;0,-2;2;-1,4;-3;-3,143789
833,144061,,,,,144061
834,144064,5;-6;-5,3;-3;-3,-2;-4;7,0;-2;5,144064
835,144336,,,,,144336
836,144339,1;-8;1,-2;-6;9,-5;-10;-1,-3;-4;6,144339
837,144621,,,,,144621
838,144624,0;-5;-6,3;3;6,5;-2;6,0;-4;0,144624
839,144887,,,,,144887
840,144894,0;1;8,-7;-1;7,-4;-1;-3,2;6;-4,144894
841,145162,,,,,145162
842,145165,-6;9;-2,5;-5;-10,-4;-7;2,3;0;6,145165
843,145437,,,,,145437
844,145445,-5;-6;12,7;0;1,0;12;0,-1;2;11,145445
845,145721,,,,,145721
846,145724,-10;-14;-1,-11;0;5,-5;-4;4,-5;-2;0,145724
847,145988,,,,,145988
848,145995,6;-1;-2,1;-7;-1,0;-10;8,5;-12;-2,145995
849,146263,,,,,146263
850,146266,4;-11;5,5;1;6,-2;-12;3,1;-4;9,146266
851,146538,,,,,146538
852,146541,-5;-5;-1,-1;0;-8,-5;3;-10,-1;-10;-5,146541
853,146807,,,,,146807
854,146810,2;0;-9,-1;0;0,0;-4;-2,0;0;-2,146810
855,147083,,,,,147083
856,147086,-2;-3;6,0;-9;4,1;-1;-5,2;2;-1,147086
857,147358,,,,,147358
858,147360,5;-12;0,-2;-5;-14,-3;-8;-5,-2;-2;4,147360
859,147627,,,,,147627
860,147630,0;4;0,-3;-15;5,-6;-8;9,-1;-7;15,147630
861,147908,,,,,147908
862,147911,-7;-10;7,0;-2;0,0;3;-10,3;-2;2,147911
863,148177,,,,,148177
864,148180,-1;0;9,5;-12;4,-1;3;-4,-4;-6;13,148180
865,148471,,,,,148471
866,148474,-4;7;9,-3;-7;10,-3;-6;3,-2;-9;13,148474
867,148741,,,,,148741
868,148744,-3;1;5,-1;-6;9,0;-6;0,-6;-2;8,148744
869,149014,,,,,149014
870,149023,1;-3;-6,3;-10;7,-3;-4;-2,4;-4;-5,149023
871,149299,,,,,149299
872,149302,-1;-8;-6,0;-4;0,-3;-7;-4,-8;-3;5,149302
873,149567,,,,,149567
874,149574,-2;0;-1,3;-3;2,-3;-6;5,-8;-1;-1,149574
875,149841,,,,,149841
876,149844,-6;-1;-7,-4;-2;-4,2;-8;-2,0;-4;-7,149844
877,150117,,,,,150117
878,150126,-3;2;8,-4;6;6,-4;-10;0,-5;-9;0,150126
879,150393,,,,,150393
880,150395,-1;0;0,-4;-5;-4,-1;-8;0,-5;0;-2,150395
881,150668,,,,,150668
882,150671,-9;1;-9,-5;0;2,-3;-5;-5,-6;3;8,150671
883,150943,,,,,150943
884,150945,-4;-4;-9,1;7;-3,-7;1;-5,0;-3;2,150945
885,151218,,,,,151218
886,151221,0;-11;-4,-1;-1;11,-3;1;1,-7;-4;6,151221
887,151502,,,,,151502
888,151504,-1;-8;-11,1;5;-5,-6;-2;0,5;8;-12,151504
889,151772,,,,,151772
890,151775,5;0;0,6;0;-13,-5;-9;0,5;-7;-3,151775
891,152044,,,,,152044
892,152047,-1;-3;-9,-2;-1;1,1;-12;5,2;-5;-2,152047
893,152320,,,,,152320
894,152323,1;-6;10,-3;-3;8,-1;-9;0,2;-7;-6,152323
895,152594,,,,,152594
896,152596,-4;-6;3,-5;-3;2,1;-3;-1,0;-5;6,152596
897,152863,,,,,152863
898,152866,7;-8;-19,2;-9;-5,0;-7;6,0;-2;7,152866
899,153138,,,,,153138
900,153140,0;0;4,0;-7;-5,-5;2;9,-2;1;0,153140
901,153408,,,,,153408
902,153410,2;2;6,0;0;-3,0;-3;0,0;2;-5,153410
903,153683,,,,,153683
904,153693,5;-1;-4,3;0;-6,0;-1;0,2;0;-3,153693
905,153961,,,,,153961
906,153963,0;-7;-9,1;-3;3,2;-4;7,0;4;-1,153963
907,154227,,,,,154227
908,154235,-2;-8;1,1;5;3,5;-1;-1,1;4;0,154235
909,154504,,,,,154504
910,154507,4;-2;0,8;-5;9,3;-6;2,2;-3;2,154507
911,154778,,,,,154778
912,154780,0;-5;-4,1;-3;-5,0;-12;8,2;1;-1,154780
913,155054,,,,,155054
914,155057,6;-11;3,5;6;-5,9;3;8,10;0;-9,155057
915,155323,,,,,155323
916,155326,9;-6;1,-2;0;1,-4;-4;2,-1;8;3,155326
917,155597,,,,,155597
918,155600,0;-3;2,6;5;-6,-1;0;1,2;1;4,155600
919,155867,,,,,155867
920,155870,6;0;-5,3;-2;-3,-3;3;-1,3;1;-6,155870
921,156141,,,,,156141
922,156144,2;0;2,2;-10;2,2;-2;5,0;-3;1,156144
923,156412,,,,,156412
924,156416,1;-3;-2,-3;-3;3,3;3;0,2;0;10,156416
925,156685,,,,,156685
926,156688,0;-11;-10,-2;-9;0,11;5;1,6;-1;2,156688
927,156955,,,,,156955
928,156958,1;-5;3,5;4;-6,-8;2;0,-7;9;0,156958
929,157223,,,,,157223
930,157233,0;-10;3,-5;-8;9,0;-6;0,7;-3;-4,157233
931,157500,,,,,157500
932,157502,2;-14;0,3;6;-2,2;0;4,7;0;-3,157502
933,157771,,,,,157771
934,157779,7;4;-1,-3;7;6,14;0;-8,0;0;-4,157779
935,158051,,,,,158051
936,158053,-4;-10;-2,-3;-9;2,1;10;0,0;-6;-3,158053
937,158320,,,,,158320
938,158323,3;-11;-6,2;-2;-1,9;-5;-5,-6;0;1,158323
939,158601,,,,,158601
940,158604,2;-2;-9,-1;-9;-8,7;0;17,-2;-4;-5,158604
941,158872,,,,,158872
942,158875,3;-2;8,-2;0;0,7;-6;1,1;-11;1,158875
943,159158,,,,,159158
944,159161,7;-1;4,3;-3;-3,-5;0;-7,4;7;-3,159161
945,159426,,,,,159426
946,159429,-6;-4;-11,5;7;-2,1;1;-5,-6;3;-6,159429
947,159714,,,,,159714
948,159716,5;2;8,4;0;5,-2;6;2,1;-1;1,159716
949,159990,,,,,159990
950,159993,0;6;-5,-5;0;17,-3;-3;0,0;6;-7,159993
951,160269,,,,,160269
952,160272,0;7;4,1;-2;-2,-3;0;6,2;6;0,160272
953,160545,,,,,160545
954,160548,0;1;-6,3;7;0,3;6;1,1;1;-5,160548
955,160823,,,,,160823
956,160831,10;0;7,7;0;5,8;5;-1,8;3;4,160831
957,161102,,,,,161102
958,161105,8;0;4,9;-5;3,7;1;1,7;-3;-5,161105
959,161380,,,,,161380
960,161387,8;4;1,13;0;3,11;0;9,7;0;2,161387
961,161664,,,,,161664
962,161667,11;-3;16,10;-12;8,9;-2;-3,15;-4;2,161667
963,161931,,,,,161931
964,161939,2;-1;0,8;-10;0,12;-3;0,10;-4;-3,161939
965,162203,,,,,162203
966,162206,10;-5;-2,2;-11;6,9;-7;-7,10;-12;3,162206
967,162486,,,,,162486
968,162488,11;-3;0,11;0;8,16;-11;4,16;-9;9,162488
969,162754,,,,,162754
970,162757,10;-5;6,13;-10;-1,15;-9;6,19;-4;7,162757
971,163031,,,,,163031
972,163034,16;-3;4,22;-8;3,17;-6;9,15;-9;3,163034
973,163317,,,,,163317
974,163320,21;-9;4,19;-8;3,15;-4;0,19;-2;6,163320
975,163593,,,,,163593
976,163595,15;-3;3,18;-5;2,15;-7;8,16;-5;10,163595
977,163871,,,,,163871
978,163874,20;-6;0,17;-9;0,14;-10;10,14;-8;0,163874
979,164144,,,,,164144
980,164146,15;-7;0,15;-11;4,11;-4;3,15;-8;7,164146
981,164425,,,,,164425
982,164428,16;-2;0,18;-10;-22,8;1;5,10;-1;18,164428
983,164694,,,,,164694
984,164697,8;0;17,11;-7;15,10;-1;12,16;5;-4,164697
985,164963,,,,,164963
986,164971,10;-10;-12,7;-2;-5,2;-4;2,1;2;11,164971
987,165232,,,,,165232
988,165235,6;15;15,7;15;13,10;12;9,2;7;-8,165235
989,165500,,,,,165500
990,165509,3;10;-12,0;6;4,5;3;-2,1;9;-1,165509
991,165771,,,,,165771
992,165774,0;10;6,2;17;4,1;13;9,3;8;8,165774
993,166045,,,,,166045
994,166052,5;15;-13,1;13;-3,1;17;1,1;21;0,166052
995,166326,,,,,166326
996,166329,-2;22;-2,-2;19;-2,1;21;15,1;34;16,166329
997,166602,,,,,166602
998,166605,1;24;-19,0;24;-5,5;31;-10,4;27;-13,166605
999,166883,,,,,166883
1000,166886,0;43;4,3;32;3,5;39;5,11;38;8,166886
1001,167152,,,,,167152
1002,167155,6;34;17,11;39;-18,6;29;5,12;20;11,167155
1003,167427,,,,,167427
1004,167430,7;25;6,9;28;-4,17;40;-13,15;27;3,167430
1005,167696,,,,,167696
1006,167699,12;17;14,11;26;2,11;14;-15,-8;30;21,167699
1007,167972,,,,,167972
1008,167974,-1;19;-7,1;10;7,1;12;8,-1;5;-6,167974
1009,168241,,,,,168241
1010,168244,-7;24;4,-4;22;8,-13;7;5,-12;3;-3,168244
1011,168517,,,,,168517
1012,168519,-13;7;-2,-14;0;-9,-23;3;-2,-14;4;-3,168519
1013,168785,,,,,168785
1014,168787,-11;5;-20,-20;11;-3,-19;22;2,-18;15;0,168787
1015,169060,,,,,169060
1016,169063,-15;3;-1,-16;-4;3,-13;-10;-8,-17;-2;-2,169063
1017,169336,,,,,169336
1018,169338,-19;0;-7,-17;6;4,-12;11;3,-19;4;-2,169338
1019,169621,,,,,169621
1020,169628,-14;1;-5,-10;-2;-8,-10;-9;-15,-17;1;-2,169628
1021,169899,,,,,169899
1022,169902,-19;9;-4,-20;11;0,-15;5;-11,-16;-5;4,169902
1023,170171,,,,,170171
1024,170179,-19;-4;3,-20;0;1,-21;6;-5,-20;14;-1,170179
1025,170443,,,,,170443
1026,170445,-22;12;-15,-21;1;-2,-21;-3;-10,-21;0;-2,170445
1027,170721,,,,,170721
1028,170728,-18;2;-2,-15;8;0,-23;17;-9,-20;7;-12,170728
1029,171000,,,,,171000
1030,171002,-22;1;-5,-20;0;-14,-22;0;3,-18;-3;-20,171002
1031,171273,,,,,171273
1032,171282,-22;-4;-14,-23;12;-2,-19;9;6,-19;4;-11,171282
1033,171557,,,,,171557
1034,171559,-19;3;4,-20;11;5,-12;4;-8,-4;-5;8,171559
1035,171826,,,,,171826
1036,171829,-10;2;-6,-14;4;15,-17;18;-4,-11;0;-7,171829
1037,172101,,,,,172101
1038,172104,-17;0;-13,-18;-5;-9,-9;-5;7,2;2;-9,172104
1039,172377,,,,,172377
1040,172380,-17;17;9,-20;22;1,-16;0;-21,-17;-1;-14,172380
1041,172652,,,,,172652
1042,172655,-12;6;-6,-17;-2;0,-17;-12;-12,-24;-8;13,172655
1043,172924,,,,,172924
1044,172928,-23;14;-2,-23;8;17,-11;0;-19,-20;-10;16,172928
1045,173196,,,,,173196
1046,173199,-14;4;-23,-41;10;6,-17;9;6,-28;32;13,173199
1047,173465,,,,,173465
1048,173468,-18;3;-4,-10;9;-14,-19;-3;-21,-14;2;-25,173468
1049,173740,,,,,173740
1050,173743,-24;4;-20,-25;11;-7,-18;12;-9,-16;0;-4,173743
1051,174014,,,,,174014
1052,174017,-13;-7;9,-15;0;2,-20;-2;19,-17;14;-3,174017
1053,174284,,,,,174284
1054,174286,-25;2;0,-18;0;-6,-14;6;-1,-17;6;1,174286
1055,174554,,,,,174554
1056,174557,-9;2;-21,-12;5;-22,-16;5;-14,-11;4;-9,174557
1057,174830,,,,,174830
1058,174832,-12;8;-6,-12;-2;-10,-10;-4;-12,-8;-4;-10,174832
1059,175104,,,,,175104
1060,175107,-14;0;-5,-15;1;2,-16;11;0,-11;-2;5,175107
1061,175383,,,,,175383
1062,175386,-8;-6;0,-10;6;0,-3;3;2,-11;0;3,175386
1063,175654,,,,,175654
1064,175657,-9;3;3,-5;2;-1,-13;2;1,-15;2;-4,175657
1065,175930,,,,,175930
1066,175938,-8;4;-4,-6;2;-2,-11;7;-9,-11;1;-3,175938
1067,176205,,,,,176205
1068,176207,-6;-3;-1,-7;-2;1,-10;-8;-1,-7;0;1,176207
1069,176480,,,,,176480
1070,176487,-7;0;0,-8;2;8,-9;-2;-1,-12;2;-6,176487
1071,176755,,,,,176755
1072,176758,-9;-1;-2,-11;0;-4,-14;5;-4,-12;-6;-2,176758
1073,177027,,,,,177027
1074,177036,-9;0;0,-9;-2;-9,-5;-3;-5,-9;2;-3,177036
1075,177306,,,,,177306
1076,177308,-5;-3;-16,-1;0;-9,-4;0;-4,-7;4;-7,177308
1077,177582,,,,,177582
1078,177585,-8;-1;0,-9;7;3,-3;-2;2,-6;0;6,177585
1079,177857,,,,,177857
1080,177859,-13;8;14,-7;1;-1,0;0;-10,-5;3;9,177859
1081,178129,,,,,178129
1082,178132,-2;1;4,5;0;-16,-10;0;11,-6;6;-2,178132
1083,178402,,,,,178402
1084,178405,9;5;3,2;3;8,-5;3;6,6;1;0,178405
1085,178676,,,,,178676
1086,178679,2;0;-1,2;6;-4,1;0;2,0;5;5,178679
1087,178954,,,,,178954
1088,178957,0;3;3,2;3;0,2;-1;-2,-5;0;-5,178957
1089,179221,,,,,179221
1090,179223,0;3;4,2;0;2,-5;0;0,1;0;-8,179223
1091,179502,,,,,179502
1092,179505,0;-1;-4,-4;-2;-4,1;1;-7,-3;-3;2,179505
1093,179771,,,,,179771
1094,179773,-2;3;-5,-3;6;-2,-6;0;0,-10;0;40,179773
1095,180034,,,,,180034
1096,180041,-1;1;-2,-4;0;5,-7;18;6,-10;0;6,180041
1097,180302,,,,,180302
1098,180305,-4;0;6,-9;0;5,-3;4;4,-3;1;0,180305
1099,180572,,,,,180572
1100,180580,-7;4;6,-6;2;1,-5;5;3,-3;1;-4,180580
1101,180850,,,,,180850
1102,180853,0;-1;-3,-7;0;1,-4;0;8,-5;6;0,180853
1103,181123,,,,,181123
1104,181130,-5;-1;9,-10;5;6,-7;3;-4,-6;-2;0,181130
1105,181392,,,,,181392
1106,181394,-10;4;-1,-2;9;0,-6;2;0,-8;2;10,181394
1107,181660,,,,,181660
1108,181663,-5;5;3,-5;3;0,-3;-2;7,-3;0;0,181663
1109,181937,,,,,181937
1110,181940,-7;1;0,-5;0;-2,-8;1;4,-6;0;4,181940
1111,182206,,,,,182206
1112,182208,-6;-4;-2,-1;2;2,-7;1;3,-3;0;-2,182208
1113,182487,,,,,182487
1114,182490,-2;-3;-10,-5;7;-11,-4;-2;-7,-5;2;5,182490
1115,182761,,,,,182761
1116,182764,-8;0;0,-5;9;0,-3;2;-3,-8;3;4,182764
1117,183043,,,,,183043
1118,183045,-6;4;15,-6;3;8,-6;0;6,-1;2;7,183045
1119,183318,,,,,183318
1120,183321,-3;-2;1,0;-3;2,-5;8;9,-10;0;2,183321
1121,183595,,,,,183595
