,index,acc1,acc2,acc3,acc4,duration,utcdate
2841,455271,,,,,455271,2021-11-19
2842,455274,1;3;-1,0;-2;-4,5;-2;-1,-1;5;-2,455274,2021-11-19
2843,455538,,,,,455538,2021-11-19
2844,455541,2;5;3,-1;5;-1,-2;4;1,-2;3;-3,455541,2021-11-19
2845,455813,,,,,455813,2021-11-19
2846,455816,0;1;-1,0;0;-3,-1;3;-6,2;9;-4,455816,2021-11-19
2847,456082,,,,,456082,2021-11-19
2848,456084,-3;7;-3,-2;-1;-5,1;0;2,-3;9;0,456084,2021-11-19
2849,456364,,,,,456364,2021-11-19
2850,456366,-4;3;0,-1;6;0,2;9;3,0;13;-1,456366,2021-11-19
2851,456639,,,,,456639,2021-11-19
2852,456642,0;4;-3,0;0;-3,0;5;-1,0;10;-3,456642,2021-11-19
2853,456909,,,,,456909,2021-11-19
2854,456916,1;2;-7,-3;3;-4,-4;3;0,-6;1;-2,456916,2021-11-19
2855,457183,,,,,457183,2021-11-19
2856,457185,-4;5;-1,0;-1;-2,-8;0;-3,-2;5;-2,457185,2021-11-19
2857,457458,,,,,457458,2021-11-19
2858,457467,-2;0;3,1;0;-2,1;4;1,0;5;1,457467,2021-11-19
2859,457739,,,,,457739,2021-11-19
2860,457742,4;1;3,3;4;2,3;0;1,11;6;1,457742,2021-11-19
2861,458014,,,,,458014,2021-11-19
2862,458157,13;6;-1,17;-2;0,16;2;1,16;0;2,458157,2021-11-19
2863,458422,,,,,458422,2021-11-19
2864,458425,12;0;6,23;3;-1,13;1;4,10;-2;0,458425,2021-11-19
2865,458698,,,,,458698,2021-11-19
2866,458701,11;0;5,13;0;3,8;1;2,10;3;1,458701,2021-11-19
2867,458978,,,,,458978,2021-11-19
2868,458981,7;4;-2,1;-1;0,6;4;3,2;2;1,458981,2021-11-19
2869,459251,,,,,459251,2021-11-19
2870,459254,5;-4;1,2;5;1,2;4;2,9;4;-2,459254,2021-11-19
2871,459528,,,,,459528,2021-11-19
2872,459531,4;-4;0,4;1;-1,4;8;0,4;2;0,459531,2021-11-19
2873,459791,,,,,459791,2021-11-19
2874,459794,-6;1;-1,-1;-2;-3,-1;-1;1,1;0;0,459794,2021-11-19
2875,460065,,,,,460065,2021-11-19
2876,460068,-6;6;0,-2;2;0,-3;1;-3,-5;6;2,460068,2021-11-19
2877,460329,,,,,460329,2021-11-19
2878,460332,-6;-2;-1,2;0;-2,0;3;0,-1;2;0,460332,2021-11-19
2879,460604,,,,,460604,2021-11-19
2880,460611,-1;0;-4,-1;0;0,0;1;0,-2;5;1,460611,2021-11-19
2881,460880,,,,,460880,2021-11-19
2882,460883,0;5;0,0;0;0,1;1;-1,-4;3;2,460883,2021-11-19
2883,461155,,,,,461155,2021-11-19
2884,461164,-2;-2;0,-6;0;0,1;-5;0,-7;-1;3,461164,2021-11-19
2885,461430,,,,,461430,2021-11-19
2886,461433,-2;-5;-2,-4;-1;2,-1;0;0,-6;1;0,461433,2021-11-19
2887,461708,,,,,461708,2021-11-19
2888,461716,-1;-2;-2,-6;0;0,-3;8;-1,-13;-2;-1,461716,2021-11-19
2889,461981,,,,,461981,2021-11-19
2890,461984,-4;5;-2,-3;3;-1,-5;0;-4,-10;0;0,461984,2021-11-19
2891,462257,,,,,462257,2021-11-19
2892,462260,-7;3;-3,-14;-5;-1,-10;0;-5,-10;1;-1,462260,2021-11-19
2893,462532,,,,,462532,2021-11-19
2894,462535,-11;-3;-1,-7;4;-9,-10;-2;-5,-12;3;-4,462535,2021-11-19
2895,462809,,,,,462809,2021-11-19
2896,462811,-17;3;-4,-18;0;-4,-14;-5;-5,-17;3;0,462811,2021-11-19
2897,463082,,,,,463082,2021-11-19
2898,463085,-18;-2;0,-13;-2;-2,-17;0;-6,-15;3;-1,463085,2021-11-19
2899,463358,,,,,463358,2021-11-19
2900,463361,-13;2;0,-14;1;-4,-17;0;-4,-11;0;-4,463361,2021-11-19
2901,463633,,,,,463633,2021-11-19
2902,463636,-18;0;-4,-15;-2;-3,-14;-3;-5,-20;-2;0,463636,2021-11-19
2903,463915,,,,,463915,2021-11-19
2904,463917,-19;-1;0,-23;2;1,-16;1;-7,-18;8;-1,463917,2021-11-19
2905,464193,,,,,464193,2021-11-19
2906,464196,-20;0;-6,-21;-1;-4,-19;5;-1,-27;-2;0,464196,2021-11-19
2907,464458,,,,,464458,2021-11-19
2908,464461,-20;-2;-4,-19;0;-4,-20;2;-8,-19;2;2,464461,2021-11-19
2909,464734,,,,,464734,2021-11-19
2910,464737,-18;5;-4,-24;2;-12,-18;0;-5,-26;0;-3,464737,2021-11-19
2911,465004,,,,,465004,2021-11-19
2912,465007,-20;4;-7,-23;4;0,-18;-3;-5,-20;0;-5,465007,2021-11-19
2913,465276,,,,,465276,2021-11-19
2914,465280,-12;0;0,-14;11;-7,-22;1;-7,-23;3;-4,465280,2021-11-19
2915,465541,,,,,465541,2021-11-19
2916,465544,-17;2;-8,-16;3;-9,-10;1;-2,-17;0;-4,465544,2021-11-19
2917,465816,,,,,465816,2021-11-19
2918,465818,-26;-3;-1,-19;1;-5,-16;0;-6,-23;4;4,465818,2021-11-19
2919,466085,,,,,466085,2021-11-19
2920,466087,-14;3;-1,-15;2;-2,-16;7;-1,-21;3;-10,466087,2021-11-19
2921,466360,,,,,466360,2021-11-19
2922,466367,-15;-1;-6,-16;9;-1,-23;0;-1,-23;-2;-4,466367,2021-11-19
2923,466638,,,,,466638,2021-11-19
2924,466640,-20;-10;-7,-18;-3;-4,-20;0;-2,-17;-3;-6,466640,2021-11-19
2925,466918,,,,,466918,2021-11-19
2926,466926,-20;8;0,-21;0;-9,-21;6;-1,-20;-3;-2,466926,2021-11-19
2927,467200,,,,,467200,2021-11-19
2928,467202,-20;-1;4,-13;2;0,-20;0;5,-25;2;2,467202,2021-11-19
2929,467474,,,,,467474,2021-11-19
2930,467481,-14;0;-11,-20;6;-9,-19;8;-7,-15;7;-6,467481,2021-11-19
2931,467743,,,,,467743,2021-11-19
2932,467745,-18;-4;-7,-11;7;-2,-15;4;-14,-21;4;0,467745,2021-11-19
2933,468012,,,,,468012,2021-11-19
2934,468021,-13;-2;-1,-8;-4;-9,-12;0;-13,-12;2;-4,468021,2021-11-19
2935,468290,,,,,468290,2021-11-19
2936,468293,-21;-2;-4,-23;-2;-5,-20;4;-5,-25;6;-4,468293,2021-11-19
2937,468557,,,,,468557,2021-11-19
2938,468564,-12;4;-8,-25;8;2,-21;-3;-1,-28;6;4,468564,2021-11-19
2939,468833,,,,,468833,2021-11-19
2940,468836,-24;6;-9,-27;-2;-7,-17;-6;-18,-27;-1;1,468836,2021-11-19
2941,469101,,,,,469101,2021-11-19
2942,469104,-22;7;-9,-17;0;-10,-22;7;1,-25;-7;-1,469104,2021-11-19
2943,469377,,,,,469377,2021-11-19
2944,469380,-23;3;-1,-25;10;-5,-23;6;-4,-26;13;-8,469380,2021-11-19
2945,469645,,,,,469645,2021-11-19
2946,469648,-25;3;-5,-22;3;-9,-23;0;-7,-20;4;-6,469648,2021-11-19
2947,469921,,,,,469921,2021-11-19
2948,469923,-21;6;-8,-30;4;-2,-24;4;-1,-26;1;-3,469923,2021-11-19
2949,470195,,,,,470195,2021-11-19
2950,470198,-19;5;-3,-23;5;-3,-24;0;0,-28;6;-3,470198,2021-11-19
2951,470465,,,,,470465,2021-11-19
2952,470468,-23;0;-1,-28;3;-3,-19;-4;-6,-23;3;-1,470468,2021-11-19
2953,470739,,,,,470739,2021-11-19
2954,470743,-20;4;-8,-25;-2;-4,-22;-3;-4,-21;2;-5,470743,2021-11-19
2955,471015,,,,,471015,2021-11-19
2956,471018,-23;3;-1,-15;8;-5,-17;0;-5,-15;-2;-5,471018,2021-11-19
2957,471284,,,,,471284,2021-11-19
2958,471286,-14;0;-5,-13;2;-5,-14;0;-3,-13;-1;-9,471286,2021-11-19
2959,471568,,,,,471568,2021-11-19
2960,471571,-15;2;-3,-14;0;-4,-7;-5;-3,-10;-4;-9,471571,2021-11-19
2961,471835,,,,,471835,2021-11-19
2962,471837,-12;0;-7,-15;0;-12,-16;3;-2,-13;3;-4,471837,2021-11-19
2963,472103,,,,,472103,2021-11-19
2964,472107,-11;-3;-5,-16;0;-6,-7;3;-2,-17;2;-3,472107,2021-11-19
2965,472380,,,,,472380,2021-11-19
2966,472383,-9;-3;-4,-15;-5;1,-18;-1;-2,-10;0;-1,472383,2021-11-19
2967,472660,,,,,472660,2021-11-19
2968,472664,-10;-1;-6,-10;4;-3,-12;6;-2,-5;0;0,472664,2021-11-19
2969,472930,,,,,472930,2021-11-19
2970,472933,-9;0;-4,-9;-2;-2,-13;1;0,-6;-4;-5,472933,2021-11-19
2971,473209,,,,,473209,2021-11-19
2972,473212,-10;0;3,-16;-3;-5,-15;0;-1,-12;-1;-6,473212,2021-11-19
2973,473480,,,,,473480,2021-11-19
2974,473483,-19;1;-2,-14;-3;0,-12;-8;-6,-9;2;-4,473483,2021-11-19
2975,473756,,,,,473756,2021-11-19
2976,473764,-18;1;-3,-11;-9;-5,-8;0;-3,-8;6;-8,473764,2021-11-19
2977,474031,,,,,474031,2021-11-19
2978,474034,-13;1;-2,-8;1;-2,-6;-4;-2,-15;8;0,474034,2021-11-19
2979,474308,,,,,474308,2021-11-19
2980,474315,-8;1;-7,-13;4;-2,-11;1;2,-5;-2;-4,474315,2021-11-19
2981,474580,,,,,474580,2021-11-19
2982,474584,-15;6;-2,-6;1;-2,0;-5;-5,-12;0;1,474584,2021-11-19
2983,474857,,,,,474857,2021-11-19
2984,474865,-7;2;-6,-10;6;0,-5;-4;-2,-4;-2;-4,474865,2021-11-19
2985,475131,,,,,475131,2021-11-19
2986,475134,-5;0;0,-5;-4;-2,-6;0;-3,-6;2;2,475134,2021-11-19
2987,475401,,,,,475401,2021-11-19
2988,475408,-11;4;-2,-3;2;-3,-9;0;0,-4;-1;-1,475408,2021-11-19
2989,475670,,,,,475670,2021-11-19
2990,475672,-11;4;3,-13;4;-2,-7;2;-1,-8;1;0,475672,2021-11-19
2991,475940,,,,,475940,2021-11-19
2992,475943,-7;1;-4,-9;-4;-2,-7;8;-2,-9;6;0,475943,2021-11-19
2993,476348,,,,,476348,2021-11-19
2994,476350,-8;-7;3,-8;1;-2,-9;5;1,-2;1;-4,476350,2021-11-19
2995,476620,,,,,476620,2021-11-19
2996,476623,-11;0;0,-8;1;-4,-7;3;-6,-10;-4;0,476623,2021-11-19
2997,476897,,,,,476897,2021-11-19
2998,476900,-3;0;4,-10;0;2,-9;-3;6,-3;-11;-7,476900,2021-11-19
2999,477169,,,,,477169,2021-11-19
3000,477171,-9;-1;-4,-9;2;-10,-16;-9;5,-10;-9;-5,477171,2021-11-19
3001,477441,,,,,477441,2021-11-19
3002,477444,-6;0;0,-12;-4;-1,-11;-3;3,-10;2;0,477444,2021-11-19
3003,477710,,,,,477710,2021-11-19
3004,477712,-7;-7;4,-7;-7;1,-3;-12;3,-5;-4;0,477712,2021-11-19
3005,477989,,,,,477989,2021-11-19
3006,477991,-11;-4;1,-8;-6;0,-8;-11;-1,-10;-11;1,477991,2021-11-19
3007,478260,,,,,478260,2021-11-19
3008,478263,-15;-6;-3,-10;-17;-4,-13;-8;-1,-13;0;0,478263,2021-11-19
3009,478690,,,,,478690,2021-11-19
3010,478693,-15;-7;-5,-10;-8;-8,-8;0;-9,-13;-3;-1,478693,2021-11-19
3011,478960,,,,,478960,2021-11-19
3012,478963,-8;-4;-1,-12;0;-2,-12;2;0,-12;8;-2,478963,2021-11-19
3013,479236,,,,,479236,2021-11-19
3014,479239,-11;1;-9,-11;8;-2,-8;3;-4,-11;-3;2,479239,2021-11-19
3015,479508,,,,,479508,2021-11-19
3016,479511,-16;0;-3,-12;4;0,-19;-4;-1,-17;5;-2,479511,2021-11-19
3017,479773,,,,,479773,2021-11-19
3018,479782,-12;-1;-7,-16;2;3,-19;11;-8,-15;13;-8,479782,2021-11-19
3019,480049,,,,,480049,2021-11-19
3020,480052,-11;3;0,-12;-3;0,-12;0;2,-6;12;0,480052,2021-11-19
3021,480318,,,,,480318,2021-11-19
3022,480326,-11;0;0,-7;1;-3,-10;-9;0,-3;2;-10,480326,2021-11-19
3023,480598,,,,,480598,2021-11-19
3024,480601,-3;6;-1,-9;3;-8,-4;1;0,-8;0;5,480601,2021-11-19
3025,480863,,,,,480863,2021-11-19
3026,480871,-6;-2;-3,-8;0;5,-7;0;7,-7;5;6,480871,2021-11-19
3027,481137,,,,,481137,2021-11-19
3028,481140,-6;-4;-4,-7;9;-4,-8;1;-6,-10;-2;6,481140,2021-11-19
3029,481410,,,,,481410,2021-11-19
3030,481413,-4;1;-6,-8;-3;-2,-8;-3;-1,-8;2;-10,481413,2021-11-19
3031,481697,,,,,481697,2021-11-19
3032,481700,-3;2;-2,-4;-1;-1,-2;-1;4,-1;-5;-10,481700,2021-11-19
3033,481964,,,,,481964,2021-11-19
3034,481967,-11;2;9,-11;0;10,-5;-4;12,-4;4;1,481967,2021-11-19
3035,482238,,,,,482238,2021-11-19
3036,482241,-4;-3;-4,-2;0;-1,-4;0;-11,-7;2;2,482241,2021-11-19
3037,482513,,,,,482513,2021-11-19
3038,482516,-1;-10;5,-7;-3;0,-6;0;7,0;-7;4,482516,2021-11-19
3039,482797,,,,,482797,2021-11-19
3040,482800,-3;-8;7,-7;-3;12,-9;-3;0,-11;2;-1,482800,2021-11-19
3041,483067,,,,,483067,2021-11-19
3042,483070,-7;-2;-10,-8;0;-1,-2;-3;0,-4;8;-3,483070,2021-11-19
3043,483348,,,,,483348,2021-11-19
3044,483351,-9;1;-5,-6;-6;-9,-3;1;1,-2;2;5,483351,2021-11-19
3045,483616,,,,,483616,2021-11-19
3046,483619,-2;-3;0,-3;0;1,-3;-7;-5,-5;-5;4,483619,2021-11-19
3047,483889,,,,,483889,2021-11-19
3048,483892,-8;-2;-6,-1;-3;-5,-1;-1;-5,0;0;7,483892,2021-11-19
3049,484153,,,,,484153,2021-11-19
3050,484156,-3;2;10,0;-12;4,1;-5;-7,-8;0;2,484156,2021-11-19
3051,484428,,,,,484428,2021-11-19
3052,484430,-2;-3;-7,-8;-8;2,0;-7;8,-5;0;3,484430,2021-11-19
3053,484703,,,,,484703,2021-11-19
3054,484706,-2;-1;-2,-3;-2;-6,-8;0;-3,3;-10;-3,484706,2021-11-19
3055,484979,,,,,484979,2021-11-19
3056,484986,-3;-3;0,0;-1;-10,-4;-5;8,-4;-4;-1,484986,2021-11-19
3057,485255,,,,,485255,2021-11-19
3058,485257,-6;-3;-2,-2;-6;3,0;-7;3,-2;-7;1,485257,2021-11-19
3059,485529,,,,,485529,2021-11-19
3060,485538,-3;-5;2,-2;-6;-4,1;-7;-4,-3;-4;-1,485538,2021-11-19
3061,485800,,,,,485800,2021-11-19
3062,485804,-10;-10;-2,-6;-15;-14,-3;-9;0,-2;-3;1,485804,2021-11-19
3063,486068,,,,,486068,2021-11-19
3064,486075,-2;-6;2,-3;-3;-2,-7;-4;0,0;-4;-6,486075,2021-11-19
3065,486342,,,,,486342,2021-11-19
3066,486345,-9;-3;0,-5;0;1,1;-8;-5,-6;-9;-1,486345,2021-11-19
3067,486619,,,,,486619,2021-11-19
3068,486621,-2;-9;1,-4;-7;-7,-1;-8;-4,-5;-1;12,486621,2021-11-19
3069,486893,,,,,486893,2021-11-19
3070,486896,-3;-5;-2,-1;-4;3,-4;0;1,-9;0;2,486896,2021-11-19
3071,487170,,,,,487170,2021-11-19
3072,487172,-6;-4;5,-2;-12;0,-8;-9;7,-8;-9;-5,487172,2021-11-19
3073,487443,,,,,487443,2021-11-19
3074,487446,-6;2;-1,-11;1;6,-8;-6;-1,-3;-6;-2,487446,2021-11-19
3075,487719,,,,,487719,2021-11-19
3076,487723,-3;-6;1,-5;-2;-2,-14;-2;7,-5;-1;5,487723,2021-11-19
3077,487994,,,,,487994,2021-11-19
3078,487997,-7;-7;5,-3;-9;-3,-11;2;1,-3;-3;-2,487997,2021-11-19
3079,488269,,,,,488269,2021-11-19
3080,488272,-12;0;5,-9;1;4,-7;5;-2,-5;3;-5,488272,2021-11-19
3081,488546,,,,,488546,2021-11-19
3082,488549,-14;-4;-8,-10;7;1,-11;1;-2,-9;8;0,488549,2021-11-19
3083,488820,,,,,488820,2021-11-19
3084,488823,-11;12;-1,-5;2;-2,-7;-4;3,-11;-6;5,488823,2021-11-19
3085,489102,,,,,489102,2021-11-19
3086,489105,-10;10;-3,-7;7;4,-2;7;-1,-7;1;-4,489105,2021-11-19
3087,489371,,,,,489371,2021-11-19
3088,489374,-8;6;-3,-5;3;-1,-6;5;-1,-3;3;-4,489374,2021-11-19
3089,489644,,,,,489644,2021-11-19
3090,489647,0;0;-2,0;-1;-7,0;3;-6,-1;0;-4,489647,2021-11-19
3091,489908,,,,,489908,2021-11-19
3092,489911,-3;5;-1,-5;11;4,0;6;6,0;-3;3,489911,2021-11-19
3093,490171,,,,,490171,2021-11-19
3094,490180,-1;0;6,3;5;4,0;1;0,-5;-9;12,490180,2021-11-19
3095,490447,,,,,490447,2021-11-19
3096,490449,0;-2;-3,2;-10;-1,-2;-4;-3,0;-8;-6,490449,2021-11-19
3097,490722,,,,,490722,2021-11-19
3098,490730,1;-4;0,1;-3;3,2;-12;-1,0;-12;-3,490730,2021-11-19
3099,490997,,,,,490997,2021-11-19
3100,491000,0;-5;-1,0;-11;2,0;-4;4,2;-13;-1,491000,2021-11-19
3101,491272,,,,,491272,2021-11-19
3102,491281,4;-13;9,-7;-18;8,6;-16;0,-2;-13;-1,491281,2021-11-19
3103,491548,,,,,491548,2021-11-19
3104,491551,-6;-24;-13,4;-14;1,3;-8;7,1;-19;-2,491551,2021-11-19
3105,491823,,,,,491823,2021-11-19
3106,491826,-4;-10;-5,-4;-9;-3,2;-10;-2,-3;-14;0,491826,2021-11-19
3107,492098,,,,,492098,2021-11-19
3108,492101,-1;-9;-1,-4;-11;1,-8;-8;3,-2;-10;-2,492101,2021-11-19
3109,492375,,,,,492375,2021-11-19
3110,492377,-2;-5;0,-1;-5;2,1;-12;-3,-5;-9;3,492377,2021-11-19
3111,492649,,,,,492649,2021-11-19
3112,492652,-5;-12;4,-6;-3;-2,-4;-7;-3,-6;0;-1,492652,2021-11-19
3113,492925,,,,,492925,2021-11-19
3114,492929,-2;-3;0,-3;-12;4,-8;-1;1,-4;-3;0,492929,2021-11-19
3115,493210,,,,,493210,2021-11-19
3116,493213,-6;-9;2,0;-4;-3,2;-12;-3,-1;-8;-2,493213,2021-11-19
3117,493481,,,,,493481,2021-11-19
3118,493484,0;-2;-5,-7;-2;-3,-2;-7;0,-3;-8;-2,493484,2021-11-19
3119,493763,,,,,493763,2021-11-19
3120,493766,3;-12;1,-4;0;-3,-2;-8;-4,0;-13;-1,493766,2021-11-19
3121,494038,,,,,494038,2021-11-19
3122,494041,-2;-4;1,3;-7;4,-4;-7;3,-1;-3;-2,494041,2021-11-19
3123,494314,,,,,494314,2021-11-19
3124,494317,-1;-1;-1,-6;-2;5,2;-12;6,4;-12;0,494317,2021-11-19
3125,494582,,,,,494582,2021-11-19
3126,494584,0;-1;-4,0;-3;-3,-4;-3;-1,0;0;4,494584,2021-11-19
3127,494859,,,,,494859,2021-11-19
3128,494867,2;-2;-7,-6;3;-2,0;2;-4,-5;-1;0,494867,2021-11-19
3129,495139,,,,,495139,2021-11-19
3130,495141,0;3;-3,0;3;6,0;-2;1,0;-3;1,495141,2021-11-19
3131,495415,,,,,495415,2021-11-19
3132,495505,-8;1;-2,-9;0;2,1;6;1,0;-4;0,495505,2021-11-19
3133,495777,,,,,495777,2021-11-19
3134,495779,0;-1;-1,-2;5;-3,-2;7;-1,4;-4;4,495779,2021-11-19
3135,496048,,,,,496048,2021-11-19
3136,496057,1;2;0,0;2;-1,-3;0;1,-2;0;-5,496057,2021-11-19
3137,496321,,,,,496321,2021-11-19
3138,496324,2;3;-4,-4;-1;1,0;0;-1,-1;-1;-6,496324,2021-11-19
3139,496590,,,,,496590,2021-11-19
3140,496593,0;0;0,0;4;-1,-9;2;0,-2;3;-2,496593,2021-11-19
3141,496866,,,,,496866,2021-11-19
3142,496869,-1;1;-3,0;2;-1,1;6;0,4;-7;-5,496869,2021-11-19
3143,497138,,,,,497138,2021-11-19
3144,497140,-1;-3;1,1;9;-4,-2;0;0,1;0;4,497140,2021-11-19
3145,497411,,,,,497411,2021-11-19
3146,497414,0;4;-4,-1;10;-1,4;8;-2,0;3;4,497414,2021-11-19
3147,497679,,,,,497679,2021-11-19
3148,497682,-5;1;1,0;3;0,-5;2;1,-4;0;0,497682,2021-11-19
3149,497955,,,,,497955,2021-11-19
3150,497958,0;1;-1,-3;3;3,1;4;0,-1;-2;2,497958,2021-11-19
3151,498223,,,,,498223,2021-11-19
3152,498226,-1;1;2,-7;1;5,-6;-1;-3,-4;0;0,498226,2021-11-19
3153,498497,,,,,498497,2021-11-19
3154,498500,-2;-1;0,-3;6;-3,2;-1;-4,1;1;-5,498500,2021-11-19
3155,498766,,,,,498766,2021-11-19
3156,498769,-3;3;-2,0;0;0,0;-9;-4,-9;-1;-2,498769,2021-11-19
3157,499039,,,,,499039,2021-11-19
3158,499046,0;1;-2,-1;2;-5,-1;-4;4,-6;11;-2,499046,2021-11-19
3159,499317,,,,,499317,2021-11-19
3160,499320,-2;3;-6,0;3;1,1;3;-4,-3;2;0,499320,2021-11-19
3161,499593,,,,,499593,2021-11-19
3162,499601,-2;3;-1,5;0;-4,-2;9;-5,-2;3;-1,499601,2021-11-19
3163,499869,,,,,499869,2021-11-19
3164,499871,0;2;0,-3;1;1,-4;2;1,1;2;-23,499871,2021-11-19
3165,500139,,,,,500139,2021-11-19
3166,500147,-3;11;7,-2;-4;0,2;3;0,0;4;1,500147,2021-11-19
3167,500419,,,,,500419,2021-11-19
3168,500421,-5;6;0,0;0;-4,-1;6;-4,-1;4;0,500421,2021-11-19
3169,500696,,,,,500696,2021-11-19
3170,500699,0;1;-5,-2;0;-1,0;7;-4,-2;5;-6,500699,2021-11-19
3171,500970,,,,,500970,2021-11-19
3172,500973,-5;5;-3,2;2;0,-5;1;0,1;1;5,500973,2021-11-19
3173,501245,,,,,501245,2021-11-19
3174,501249,4;-3;0,4;6;-3,-3;6;-4,0;-1;-3,501249,2021-11-19
3175,501530,,,,,501530,2021-11-19
3176,501532,0;-5;-3,2;2;-2,3;1;0,0;0;-1,501532,2021-11-19
3177,501795,,,,,501795,2021-11-19
3178,501798,2;0;0,-2;-5;-2,-5;-9;-4,2;1;-1,501798,2021-11-19
3179,502073,,,,,502073,2021-11-19
3180,502076,0;-9;0,0;3;-3,-4;8;0,-3;3;-1,502076,2021-11-19
3181,502339,,,,,502339,2021-11-19
3182,502342,-4;-2;-2,-2;2;3,1;10;0,-2;-2;1,502342,2021-11-19
3183,502620,,,,,502620,2021-11-19
3184,502627,-7;1;7,0;4;0,-1;0;0,-10;-3;0,502627,2021-11-19
3185,502896,,,,,502896,2021-11-19
3186,502899,-6;3;2,0;7;4,-2;2;3,0;4;4,502899,2021-11-19
3187,503169,,,,,503169,2021-11-19
3188,503178,5;1;0,0;0;-1,0;1;-1,-3;0;3,503178,2021-11-19
3189,503447,,,,,503447,2021-11-19
3190,503449,-2;4;3,0;-2;3,-4;-1;-3,0;-2;-5,503449,2021-11-19
3191,503718,,,,,503718,2021-11-19
3192,503726,-3;4;-1,0;2;-3,-1;3;-2,1;6;6,503726,2021-11-19
3193,503998,,,,,503998,2021-11-19
3194,504000,6;-1;0,-7;4;-3,0;-3;-3,1;-3;-2,504000,2021-11-19
3195,504272,,,,,504272,2021-11-19
3196,504275,0;0;-6,3;11;1,-3;1;5,1;2;-5,504275,2021-11-19
3197,504549,,,,,504549,2021-11-19
3198,504551,-3;9;-4,2;1;-5,-2;0;-2,-1;6;1,504551,2021-11-19
3199,504818,,,,,504818,2021-11-19
3200,504821,5;5;-1,-2;0;2,2;-4;-4,3;3;-1,504821,2021-11-19
3201,505094,,,,,505094,2021-11-19
3202,505097,2;0;-6,-1;2;-2,-1;0;2,2;0;-1,505097,2021-11-19
3203,505362,,,,,505362,2021-11-19
3204,505364,2;-2;-1,0;-6;2,0;0;-4,3;-1;3,505364,2021-11-19
3205,505636,,,,,505636,2021-11-19
3206,505638,0;0;-3,-2;-6;2,-2;2;0,2;-1;2,505638,2021-11-19
3207,505913,,,,,505913,2021-11-19
3208,505915,0;2;2,-1;0;1,1;-3;6,1;-2;2,505915,2021-11-19
3209,506188,,,,,506188,2021-11-19
3210,506195,1;-11;0,4;-6;1,-2;-1;0,-1;5;0,506195,2021-11-19
3211,506463,,,,,506463,2021-11-19
3212,506465,0;-3;-17,0;0;-6,-2;-2;2,1;0;3,506465,2021-11-19
3213,506737,,,,,506737,2021-11-19
3214,506746,2;0;2,2;0;4,0;-5;-4,-2;2;-4,506746,2021-11-19
3215,507025,,,,,507025,2021-11-19
3216,507028,2;3;-5,5;-4;-6,-1;1;1,7;3;2,507028,2021-11-19
3217,507295,,,,,507295,2021-11-19
3218,507302,-1;5;0,-2;3;-3,3;8;-9,-2;0;0,507302,2021-11-19
3219,507566,,,,,507566,2021-11-19
3220,507569,-7;0;-1,2;0;6,-8;5;11,0;-1;-2,507569,2021-11-19
3221,507839,,,,,507839,2021-11-19
3222,507842,-6;-4;0,-3;4;-9,-3;6;-8,4;5;-1,507842,2021-11-19
3223,508114,,,,,508114,2021-11-19
3224,508118,2;2;4,-7;3;6,-4;3;4,-7;0;1,508118,2021-11-19
3225,508384,,,,,508384,2021-11-19
3226,508386,-3;0;-4,0;1;-2,-2;4;5,-2;0;3,508386,2021-11-19
3227,508658,,,,,508658,2021-11-19
3228,508661,0;10;3,-5;6;12,0;0;-2,-4;0;-4,508661,2021-11-19
3229,508928,,,,,508928,2021-11-19
3230,508931,-2;2;-5,-1;7;-2,-1;8;3,-3;0;4,508931,2021-11-19
3231,509202,,,,,509202,2021-11-19
3232,509205,-3;9;-9,1;10;-5,-6;3;0,-5;1;-6,509205,2021-11-19
3233,509477,,,,,509477,2021-11-19
3234,509480,2;2;-5,-3;2;-5,-4;0;-3,-1;2;3,509480,2021-11-19
3235,509758,,,,,509758,2021-11-19
3236,509761,0;0;-3,0;6;0,1;0;2,-5;2;-1,509761,2021-11-19
3237,510023,,,,,510023,2021-11-19
3238,510026,-6;1;0,-5;2;-2,-3;4;1,-2;-3;5,510026,2021-11-19
3239,510299,,,,,510299,2021-11-19
3240,510307,2;3;-3,1;5;-3,2;11;0,0;8;3,510307,2021-11-19
3241,510579,,,,,510579,2021-11-19
3242,510582,10;-1;2,0;0;2,0;-4;-1,2;-1;-3,510582,2021-11-19
3243,510855,,,,,510855,2021-11-19
3244,510862,1;0;-4,-2;8;0,1;9;3,0;9;1,510862,2021-11-19
3245,511129,,,,,511129,2021-11-19
3246,511132,-1;12;-5,-3;2;5,-4;5;4,4;8;-7,511132,2021-11-19
3247,511399,,,,,511399,2021-11-19
3248,511403,-3;1;-5,-1;2;-6,-3;9;0,-1;6;0,511403,2021-11-19
3249,511676,,,,,511676,2021-11-19
3250,511679,-4;4;5,-2;9;4,-5;9;8,-4;3;4,511679,2021-11-19
3251,511946,,,,,511946,2021-11-19
3252,511949,-4;0;10,-5;4;4,0;-1;-5,-3;6;-4,511949,2021-11-19
3253,512229,,,,,512229,2021-11-19
3254,512232,-2;0;-4,1;2;-2,-1;4;2,-5;-2;5,512232,2021-11-19
3255,512513,,,,,512513,2021-11-19
3256,512515,-1;7;0,0;4;8,-2;3;0,-3;12;11,512515,2021-11-19
3257,512789,,,,,512789,2021-11-19
3258,512792,-11;22;-1,1;-3;7,-7;0;-2,-6;6;-2,512792,2021-11-19
3259,513057,,,,,513057,2021-11-19
