,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,utcdate
416,121605,1799.0,19.883872,29,43,14.52,121605,2021-11-16
417,121885,1825.0,20.505243,30,44,14.54,121885,2021-11-16
418,122156,1857.0,20.505243,30,43,14.54,122156,2021-11-16
419,122436,1861.0,20.505243,30,43,14.54,122436,2021-11-16
420,122705,1887.0,20.505243,30,47,14.56,122705,2021-11-16
421,122973,1914.0,21.126614,31,47,14.53,122973,2021-11-16
422,123244,1942.0,21.126614,31,47,14.54,123244,2021-11-16
423,123520,1948.0,21.747985,31,47,14.61,123520,2021-11-16
424,123833,1959.0,21.747985,31,48,14.56,123833,2021-11-16
425,124108,1970.0,21.747985,27,32,14.54,124108,2021-11-16
426,124391,1932.0,21.747985,24,25,14.56,124391,2021-11-16
427,124660,1792.0,21.747985,20,22,14.56,124660,2021-11-16
428,124943,1454.0,21.747985,18,20,14.54,124943,2021-11-16
429,125209,1377.0,21.747985,18,21,14.54,125209,2021-11-16
430,125484,1342.0,21.126614,24,40,14.57,125484,2021-11-16
431,125752,1362.0,21.126614,26,43,14.5,125752,2021-11-16
432,126059,1482.0,21.126614,29,52,14.56,126059,2021-11-16
433,126334,1498.0,20.505243,29,49,14.56,126334,2021-11-16
434,126615,1542.0,20.505243,29,48,14.54,126615,2021-11-16
435,126892,1555.0,20.505243,29,47,14.54,126892,2021-11-16
436,127173,1560.0,20.505243,28,47,14.5,127173,2021-11-16
437,127451,1557.0,20.505243,28,46,14.5,127451,2021-11-16
438,127725,1556.0,20.505243,28,47,14.52,127725,2021-11-16
439,127992,1549.0,20.505243,28,47,14.5,127992,2021-11-16
440,128275,1527.0,20.505243,25,31,14.5,128275,2021-11-16
441,128550,1485.0,20.505243,21,32,14.52,128550,2021-11-16
442,128823,1406.0,20.505243,30,58,14.53,128823,2021-11-16
443,129106,1514.0,20.505243,30,56,14.52,129106,2021-11-16
444,129375,1580.0,20.505243,31,57,14.48,129375,2021-11-16
445,129650,1626.0,20.505243,31,58,14.48,129650,2021-11-16
446,129924,1622.0,20.505243,30,56,14.52,129924,2021-11-16
447,130207,1603.0,21.126614,30,57,14.5,130207,2021-11-16
448,130477,1535.0,21.126614,30,58,14.49,130477,2021-11-16
449,130760,1502.0,21.126614,27,41,14.5,130760,2021-11-16
450,131033,1467.0,21.126614,22,27,14.52,131033,2021-11-16
451,131309,1416.0,21.747985,21,29,14.48,131309,2021-11-16
452,131579,1384.0,21.747985,21,30,14.49,131579,2021-11-16
453,131858,1336.0,21.747985,21,30,14.46,131858,2021-11-16
454,132128,1323.0,21.126614,21,30,14.46,132128,2021-11-16
455,132401,1330.0,21.126614,21,31,14.52,132401,2021-11-16
456,132665,1323.0,21.126614,18,20,14.45,132665,2021-11-16
457,132946,1340.0,21.126614,18,19,14.48,132946,2021-11-16
458,133216,1332.0,20.505243,18,20,14.49,133216,2021-11-16
459,133495,1283.0,21.126614,18,21,14.54,133495,2021-11-16
460,133767,1254.0,20.505243,18,21,14.56,133767,2021-11-16
461,134051,1246.0,20.505243,18,21,14.46,134051,2021-11-16
462,134330,1213.0,19.883872,17,21,14.54,134330,2021-11-16
463,134604,1192.0,19.883872,17,21,14.57,134604,2021-11-16
464,134874,1174.0,19.262501,17,21,14.54,134874,2021-11-16
465,135143,1180.0,18.019759,18,21,14.52,135143,2021-11-16
466,135426,1266.0,17.398388,18,20,14.5,135426,2021-11-16
467,135694,1315.0,16.155646,18,21,14.57,135694,2021-11-16
468,135973,1274.0,14.912904000000001,18,22,14.57,135973,2021-11-16
469,136244,1210.0,14.291533,17,22,14.48,136244,2021-11-16
470,136535,1112.0,12.42742,17,21,14.5,136535,2021-11-16
471,136808,1160.0,11.806049,18,22,14.5,136808,2021-11-16
472,137086,1220.0,11.184678,23,38,14.49,137086,2021-11-16
473,137361,1353.0,10.563307,31,70,14.5,137361,2021-11-16
474,137638,1452.0,9.941936,30,55,14.45,137638,2021-11-16
475,137910,1509.0,9.941936,30,52,14.49,137910,2021-11-16
476,138180,1587.0,9.320565,29,46,14.54,138180,2021-11-16
477,138452,1580.0,9.320565,29,49,14.5,138452,2021-11-16
478,138730,1542.0,9.320565,29,49,14.53,138730,2021-11-16
479,139010,1530.0,9.941936,29,47,14.54,139010,2021-11-16
480,139281,1531.0,9.941936,30,57,14.58,139281,2021-11-16
481,139553,1579.0,9.941936,30,54,14.54,139553,2021-11-16
482,139823,1638.0,10.563307,31,58,14.56,139823,2021-11-16
483,140102,1694.0,11.184678,32,64,14.58,140102,2021-11-16
484,140372,1793.0,11.806049,32,62,14.57,140372,2021-11-16
485,140655,1837.0,12.42742,33,61,14.56,140655,2021-11-16
486,140923,1913.0,13.048791,33,62,14.5,140923,2021-11-16
487,141199,1998.0,13.670162,33,60,14.54,141199,2021-11-16
488,141468,2068.0,14.291533,34,60,14.54,141468,2021-11-16
489,141746,2144.0,14.912904000000001,34,60,14.58,141746,2021-11-16
490,142013,2235.0,15.534275000000001,34,60,14.5,142013,2021-11-16
491,142295,2308.0,16.155646,33,56,14.54,142295,2021-11-16
492,142569,2353.0,16.777017,33,54,14.54,142569,2021-11-16
493,142872,2409.0,17.398388,33,56,14.52,142872,2021-11-16
494,143139,2208.0,18.019759,33,71,14.56,143139,2021-11-16
495,143415,1746.0,18.64113,34,73,14.56,143415,2021-11-16
496,143683,1708.0,19.262501,34,72,14.56,143683,2021-11-16
497,143956,1741.0,19.883872,34,71,14.56,143956,2021-11-16
498,144228,1773.0,20.505243,34,63,14.54,144228,2021-11-16
499,144496,1798.0,21.126614,31,56,14.56,144496,2021-11-16
500,144771,1774.0,21.747985,30,48,14.54,144771,2021-11-16
501,145041,1805.0,21.747985,30,44,14.56,145041,2021-11-16
502,145315,1837.0,22.369356,30,43,14.56,145315,2021-11-16
503,145591,1882.0,22.990727,30,43,14.57,145591,2021-11-16
504,145865,1819.0,22.990727,29,48,14.54,145865,2021-11-16
505,146136,1613.0,23.612098,29,50,14.53,146136,2021-11-16
506,146418,1569.0,23.612098,28,43,14.56,146418,2021-11-16
507,146692,1581.0,24.233469,26,38,14.6,146692,2021-11-16
508,146973,1566.0,24.85484,22,26,14.48,146973,2021-11-16
509,147243,1549.0,24.85484,20,21,14.5,147243,2021-11-16
510,147523,1550.0,24.85484,18,17,14.53,147523,2021-11-16
511,147792,1535.0,24.85484,18,18,14.52,147792,2021-11-16
512,148074,1547.0,25.476211,18,18,14.54,148074,2021-11-16
513,148343,1531.0,25.476211,18,18,14.48,148343,2021-11-16
514,148629,1529.0,26.097582,18,19,14.5,148629,2021-11-16
515,148893,1525.0,26.097582,18,18,14.53,148893,2021-11-16
516,149165,1547.0,26.097582,18,18,14.5,149165,2021-11-16
517,149432,1553.0,26.718953,18,18,14.46,149432,2021-11-16
518,149707,1553.0,26.718953,19,18,14.52,149707,2021-11-16
519,149983,1585.0,26.718953,19,18,14.52,149983,2021-11-16
520,150251,1592.0,26.718953,19,18,14.48,150251,2021-11-16
521,150528,1585.0,27.340324,19,18,14.52,150528,2021-11-16
522,150803,1612.0,27.340324,19,18,14.5,150803,2021-11-16
523,151079,1650.0,27.340324,19,18,14.5,151079,2021-11-16
524,151349,1706.0,27.961695,19,18,14.58,151349,2021-11-16
525,151621,1727.0,27.961695,19,18,14.53,151621,2021-11-16
526,151890,1732.0,27.961695,19,17,14.58,151890,2021-11-16
527,152164,1717.0,27.961695,17,13,14.56,152164,2021-11-16
528,152435,1724.0,27.961695,18,14,14.5,152435,2021-11-16
529,152716,1735.0,27.961695,18,14,14.52,152716,2021-11-16
530,152985,1731.0,27.961695,18,14,14.58,152985,2021-11-16
531,153259,1728.0,27.961695,18,14,14.57,153259,2021-11-16
532,153523,1736.0,27.961695,18,14,14.58,153523,2021-11-16
533,153793,1730.0,27.961695,18,14,14.53,153793,2021-11-16
534,154068,1718.0,27.961695,18,14,14.46,154068,2021-11-16
535,154339,1712.0,27.961695,18,14,14.53,154339,2021-11-16
536,154612,1694.0,27.340324,18,14,14.5,154612,2021-11-16
537,154888,1680.0,27.340324,17,14,14.61,154888,2021-11-16
538,155164,1653.0,26.718953,17,14,14.48,155164,2021-11-16
539,155431,1633.0,26.718953,17,15,14.5,155431,2021-11-16
540,155712,1606.0,26.097582,17,15,14.52,155712,2021-11-16
541,155978,1569.0,25.476211,17,16,14.53,155978,2021-11-16
542,156257,1550.0,25.476211,17,16,14.53,156257,2021-11-16
543,156527,1513.0,24.85484,17,16,14.53,156527,2021-11-16
544,156800,1471.0,24.233469,17,16,14.52,156800,2021-11-16
545,157078,1436.0,23.612098,17,18,14.46,157078,2021-11-16
546,157357,1420.0,23.612098,17,17,14.46,157357,2021-11-16
547,157627,1387.0,23.612098,17,18,14.44,157627,2021-11-16
548,157901,1269.0,22.990727,17,19,14.48,157901,2021-11-16
549,158184,1225.0,22.990727,17,21,14.5,158184,2021-11-16
550,158453,1137.0,22.369356,17,21,14.53,158453,2021-11-16
551,158735,1112.0,22.990727,17,21,14.52,158735,2021-11-16
552,159004,1128.0,22.369356,17,20,14.45,159004,2021-11-16
553,159279,1195.0,22.369356,17,19,14.45,159279,2021-11-16
554,159552,1227.0,21.747985,17,19,14.56,159552,2021-11-16
555,159823,1231.0,21.126614,17,19,14.46,159823,2021-11-16
556,160092,1204.0,21.126614,17,20,14.48,160092,2021-11-16
557,160373,1180.0,20.505243,16,20,14.54,160373,2021-11-16
558,160655,1143.0,19.883872,17,21,14.52,160655,2021-11-16
559,161016,1118.0,19.262501,16,21,14.5,161016,2021-11-16
560,161288,1115.0,19.262501,16,20,14.5,161288,2021-11-16
561,161558,1171.0,18.019759,17,22,14.48,161558,2021-11-16
562,161831,1196.0,17.398388,18,21,14.5,161831,2021-11-16
563,162107,1238.0,16.777017,18,21,14.46,162107,2021-11-16
564,162382,1262.0,16.777017,18,21,14.54,162382,2021-11-16
565,162658,1264.0,16.155646,18,21,14.5,162658,2021-11-16
566,162940,1252.0,16.155646,18,22,14.49,162940,2021-11-16
567,163208,1220.0,14.912904000000001,17,21,14.49,163208,2021-11-16
568,163639,1143.0,14.291533,17,22,14.46,163639,2021-11-16
569,163909,1067.0,13.048791,17,23,14.56,163909,2021-11-16
570,164190,1094.0,12.42742,17,24,14.38,164190,2021-11-16
571,164459,1074.0,11.184678,18,26,14.52,164459,2021-11-16
572,164734,1016.0,10.563307,18,29,14.48,164734,2021-11-16
573,165010,957.0,9.941936,18,32,14.53,165010,2021-11-16
574,165289,927.0,9.320565,18,34,14.5,165289,2021-11-16
575,165567,889.0,8.699194,18,35,14.46,165567,2021-11-16
576,165839,875.0,8.077823,19,38,14.48,165839,2021-11-16
577,166123,886.0,7.4564520000000005,19,38,14.48,166123,2021-11-16
578,166392,909.0,6.835081,20,40,14.4,166392,2021-11-16
579,166668,863.0,6.21371,20,41,14.42,166668,2021-11-16
580,166939,853.0,4.970968,20,46,14.5,166939,2021-11-16
581,167213,849.0,4.970968,20,45,14.5,167213,2021-11-16
582,167488,875.0,4.349597,20,43,14.41,167488,2021-11-16
583,167763,880.0,3.7282260000000003,20,43,14.5,167763,2021-11-16
584,168032,866.0,3.7282260000000003,20,45,14.37,168032,2021-11-16
585,168314,859.0,3.7282260000000003,20,44,14.5,168314,2021-11-16
586,168588,856.0,3.106855,21,57,14.58,168588,2021-11-16
587,168867,932.0,3.106855,23,47,14.56,168867,2021-11-16
588,169133,1052.0,3.106855,23,47,14.69,169133,2021-11-16
589,169413,1069.0,3.7282260000000003,23,45,14.62,169413,2021-11-16
590,169689,1103.0,3.7282260000000003,23,43,14.64,169689,2021-11-16
591,169965,1115.0,3.7282260000000003,23,44,14.57,169965,2021-11-16
592,170240,1151.0,3.7282260000000003,23,43,14.57,170240,2021-11-16
593,170510,1165.0,3.7282260000000003,26,49,14.64,170510,2021-11-16
594,170783,1226.0,4.349597,26,47,14.61,170783,2021-11-16
595,171053,1297.0,4.349597,26,44,14.57,171053,2021-11-16
596,171338,1342.0,4.970968,26,44,14.64,171338,2021-11-16
597,171603,1373.0,4.970968,26,44,14.62,171603,2021-11-16
598,171884,1401.0,5.592339,26,43,14.65,171884,2021-11-16
599,172153,1427.0,5.592339,27,43,14.57,172153,2021-11-16
600,172422,1446.0,6.21371,21,26,14.54,172422,2021-11-16
601,172692,1417.0,6.21371,21,28,14.5,172692,2021-11-16
602,172974,1371.0,6.21371,25,42,14.54,172974,2021-11-16
603,173243,1393.0,6.21371,25,40,14.56,173243,2021-11-16
604,173517,1425.0,6.21371,26,41,14.56,173517,2021-11-16
605,173780,1455.0,6.21371,26,39,14.56,173780,2021-11-16
606,174062,1494.0,6.21371,18,16,14.5,174062,2021-11-16
607,174331,1418.0,6.21371,18,18,14.54,174331,2021-11-16
608,174611,1392.0,6.835081,18,21,14.49,174611,2021-11-16
609,174891,1307.0,6.835081,18,22,14.5,174891,2021-11-16
610,175157,1211.0,6.21371,18,24,14.5,175157,2021-11-16
611,175432,1120.0,6.21371,18,27,14.25,175432,2021-11-16
612,175708,1059.0,5.592339,18,30,14.48,175708,2021-11-16
613,175982,1000.0,4.970968,19,33,14.54,175982,2021-11-16
614,176247,962.0,4.349597,20,40,14.42,176247,2021-11-16
615,176521,855.0,3.106855,20,45,14.41,176521,2021-11-16
616,176799,831.0,1.8641130000000001,20,44,14.56,176799,2021-11-16
617,177076,863.0,1.242742,20,43,14.57,177076,2021-11-16
618,177346,864.0,0.621371,20,44,14.44,177346,2021-11-16
619,177626,852.0,0.621371,20,45,14.42,177626,2021-11-16
620,177891,882.0,0.621371,27,70,14.48,177891,2021-11-16
621,178173,1121.0,1.242742,27,55,14.5,178173,2021-11-16
622,178441,1283.0,1.8641130000000001,28,53,14.53,178441,2021-11-16
623,178710,1362.0,2.485484,28,50,14.53,178710,2021-11-16
624,178985,1447.0,3.7282260000000003,29,50,14.56,178985,2021-11-16
625,179256,1471.0,4.349597,29,51,14.54,179256,2021-11-16
626,179530,1491.0,4.970968,29,51,14.58,179530,2021-11-16
627,179807,1546.0,6.21371,29,48,14.56,179807,2021-11-16
628,180080,1611.0,6.835081,29,47,14.54,180080,2021-11-16
629,180349,1679.0,7.4564520000000005,29,44,14.54,180349,2021-11-16
630,180625,1762.0,8.077823,20,16,14.56,180625,2021-11-16
631,180899,1724.0,8.077823,18,16,14.56,180899,2021-11-16
632,181176,1656.0,8.077823,19,18,14.58,181176,2021-11-16
633,181444,1570.0,8.077823,19,20,14.5,181444,2021-11-16
634,181718,1452.0,8.077823,19,21,14.54,181718,2021-11-16
635,181988,1367.0,8.077823,18,21,14.53,181988,2021-11-16
636,182256,1286.0,8.077823,18,22,14.57,182256,2021-11-16
637,182520,1207.0,8.077823,18,23,14.48,182520,2021-11-16
638,182794,1133.0,8.077823,18,25,14.53,182794,2021-11-16
639,183065,1069.0,7.4564520000000005,18,27,14.56,183065,2021-11-16
640,183340,1023.0,7.4564520000000005,18,29,14.52,183340,2021-11-16
641,183609,990.0,7.4564520000000005,19,34,14.5,183609,2021-11-16
642,183878,932.0,7.4564520000000005,19,37,14.5,183878,2021-11-16
643,184153,877.0,7.4564520000000005,19,40,14.49,184153,2021-11-16
644,184428,884.0,7.4564520000000005,20,40,14.56,184428,2021-11-16
645,184704,869.0,6.835081,20,40,14.56,184704,2021-11-16
646,184974,911.0,6.835081,20,40,14.45,184974,2021-11-16
647,185246,882.0,6.835081,20,39,14.46,185246,2021-11-16
648,185517,907.0,6.835081,20,41,14.42,185517,2021-11-16
649,185795,872.0,6.21371,20,41,14.4,185795,2021-11-16
650,186068,883.0,6.21371,20,41,14.46,186068,2021-11-16
651,186348,892.0,6.21371,20,41,14.42,186348,2021-11-16
652,186618,873.0,6.21371,20,41,14.4,186618,2021-11-16
653,186899,888.0,5.592339,20,41,14.37,186899,2021-11-16
654,187169,888.0,5.592339,20,41,14.5,187169,2021-11-16
655,187446,886.0,5.592339,20,41,14.54,187446,2021-11-16
656,187719,894.0,4.970968,20,41,14.48,187719,2021-11-16
657,187988,896.0,4.970968,20,42,14.58,187988,2021-11-16
658,188264,884.0,4.349597,20,41,14.49,188264,2021-11-16
659,188532,888.0,3.7282260000000003,20,40,14.48,188532,2021-11-16
660,188804,867.0,3.106855,20,43,14.38,188804,2021-11-16
661,189071,844.0,2.485484,20,45,14.44,189071,2021-11-16
662,189351,848.0,2.485484,20,44,14.42,189351,2021-11-16
663,189621,850.0,2.485484,20,45,14.36,189621,2021-11-16
664,189895,842.0,2.485484,20,45,14.45,189895,2021-11-16
665,190166,842.0,2.485484,20,45,14.54,190166,2021-11-16
666,190581,824.0,1.8641130000000001,20,46,14.41,190581,2021-11-16
667,190848,832.0,1.8641130000000001,20,45,14.46,190848,2021-11-16
668,191123,844.0,1.8641130000000001,20,45,14.63,191123,2021-11-16
669,191406,840.0,1.8641130000000001,20,45,14.46,191406,2021-11-16
670,191673,841.0,1.8641130000000001,20,44,14.48,191673,2021-11-16
671,191956,824.0,1.242742,20,45,14.57,191956,2021-11-16
672,192224,825.0,0.621371,20,45,14.41,192224,2021-11-16
673,192497,830.0,0.0,20,45,14.57,192497,2021-11-16
674,192761,840.0,0.0,20,45,14.41,192761,2021-11-16
675,193036,840.0,0.0,20,47,14.54,193036,2021-11-16
676,193299,829.0,0.0,20,48,14.45,193299,2021-11-16
677,193568,802.0,0.0,20,48,14.54,193568,2021-11-16
678,193845,822.0,0.0,20,46,14.46,193845,2021-11-16
679,194116,843.0,0.0,20,45,14.54,194116,2021-11-16
680,194398,849.0,0.0,20,44,14.53,194398,2021-11-16
681,194664,837.0,0.0,20,45,14.46,194664,2021-11-16
682,194937,825.0,0.621371,20,44,14.42,194937,2021-11-16
683,195202,826.0,0.621371,20,45,14.6,195202,2021-11-16
684,195476,817.0,0.621371,20,45,14.42,195476,2021-11-16
685,195739,813.0,0.621371,20,46,14.46,195739,2021-11-16
686,196020,818.0,0.0,20,46,14.4,196020,2021-11-16
687,196289,829.0,0.0,20,45,14.42,196289,2021-11-16
688,196552,828.0,0.0,20,46,14.58,196552,2021-11-16
689,196820,805.0,0.0,20,45,14.4,196820,2021-11-16
690,197090,826.0,0.0,20,45,14.54,197090,2021-11-16
691,197355,848.0,0.0,20,43,14.44,197355,2021-11-16
692,197628,823.0,0.0,20,46,14.46,197628,2021-11-16
693,197897,806.0,0.0,20,47,14.54,197897,2021-11-16
694,198167,806.0,0.0,20,48,14.39,198167,2021-11-16
695,198447,801.0,0.0,20,46,14.42,198447,2021-11-16
696,198711,815.0,0.0,20,45,14.56,198711,2021-11-16
697,198985,837.0,0.0,20,45,14.44,198985,2021-11-16
698,199256,821.0,0.0,20,45,14.48,199256,2021-11-16
699,199530,822.0,0.0,20,45,14.4,199530,2021-11-16
700,199800,826.0,0.0,20,46,14.56,199800,2021-11-16
701,200068,828.0,0.0,20,46,14.48,200068,2021-11-16
702,200345,822.0,0.0,20,45,14.49,200345,2021-11-16
703,200616,816.0,0.0,20,46,14.4,200616,2021-11-16
704,200887,821.0,0.0,20,47,14.42,200887,2021-11-16
705,201157,816.0,0.0,20,46,14.52,201157,2021-11-16
706,201579,807.0,0.0,20,46,14.42,201579,2021-11-16
707,201846,808.0,0.0,20,46,14.46,201846,2021-11-16
708,202124,806.0,0.0,20,47,14.45,202124,2021-11-16
709,202393,804.0,0.0,20,47,14.4,202393,2021-11-16
710,202665,803.0,0.0,20,47,14.46,202665,2021-11-16
711,202941,809.0,0.0,21,59,14.48,202941,2021-11-16
712,203209,781.0,0.0,22,59,14.6,203209,2021-11-16
713,203485,801.0,0.0,22,60,14.49,203485,2021-11-16
714,203755,784.0,0.0,22,61,14.39,203755,2021-11-16
715,204041,774.0,0.0,22,60,14.37,204041,2021-11-16
716,204310,781.0,0.0,22,62,14.41,204310,2021-11-16
717,204579,806.0,0.0,22,61,14.5,204579,2021-11-16
718,204848,810.0,0.0,21,49,14.46,204848,2021-11-16
719,205117,834.0,0.0,20,48,14.37,205117,2021-11-16
720,205385,806.0,0.0,20,47,14.54,205385,2021-11-16
721,205648,825.0,0.0,20,47,14.39,205648,2021-11-16
722,205930,827.0,0.0,20,48,14.5,205930,2021-11-16
723,206205,818.0,0.0,23,57,14.54,206205,2021-11-16
724,206481,916.0,0.0,22,49,14.44,206481,2021-11-16
725,206749,937.0,0.0,23,55,14.56,206749,2021-11-16
726,207030,925.0,0.0,23,47,14.5,207030,2021-11-16
727,207306,959.0,0.0,20,41,14.48,207306,2021-11-16
728,207582,758.0,0.0,21,49,14.41,207582,2021-11-16
729,207847,795.0,0.0,21,49,14.5,207847,2021-11-16
730,208120,828.0,0.0,20,50,14.56,208120,2021-11-16
731,208389,825.0,0.0,20,45,14.57,208389,2021-11-16
732,208665,897.0,0.0,21,42,14.46,208665,2021-11-16
733,208940,965.0,0.0,22,47,14.54,208940,2021-11-16
734,209209,937.0,0.0,24,58,14.48,209209,2021-11-16
735,209483,936.0,0.0,24,52,14.52,209483,2021-11-16
736,209755,1035.0,0.0,25,51,14.53,209755,2021-11-16
737,210033,1113.0,0.0,25,46,14.52,210033,2021-11-16
738,210304,1181.0,0.0,25,47,14.62,210304,2021-11-16
739,210589,1194.0,0.0,19,25,14.62,210589,2021-11-16
740,210854,1171.0,0.621371,19,30,14.58,210854,2021-11-16
741,211135,994.0,0.621371,20,38,14.56,211135,2021-11-16
742,211405,958.0,0.621371,20,41,14.58,211405,2021-11-16
743,211676,886.0,0.621371,21,47,14.46,211676,2021-11-16
744,211949,837.0,0.621371,21,50,14.41,211949,2021-11-16
745,212225,834.0,0.621371,21,48,14.57,212225,2021-11-16
746,212500,839.0,0.621371,20,47,14.48,212500,2021-11-16
747,212769,831.0,0.621371,20,47,14.44,212769,2021-11-16
748,213049,828.0,0.621371,20,47,14.46,213049,2021-11-16
749,213319,825.0,0.0,20,46,14.45,213319,2021-11-16
750,213602,821.0,0.0,20,46,14.62,213602,2021-11-16
751,213869,828.0,0.0,20,48,13.92,213869,2021-11-16
752,214149,796.0,0.0,22,61,14.4,214149,2021-11-16
753,214416,786.0,0.0,22,58,14.54,214416,2021-11-16
754,214683,806.0,0.0,22,57,14.5,214683,2021-11-16
755,214971,872.0,0.0,22,52,14.61,214971,2021-11-16
756,215246,914.0,0.0,21,45,14.64,215246,2021-11-16
757,215521,923.0,0.0,21,43,14.67,215521,2021-11-16
758,215804,927.0,0.0,21,43,14.71,215804,2021-11-16
759,216077,923.0,0.0,19,35,14.67,216077,2021-11-16
760,216346,917.0,0.0,19,34,14.64,216346,2021-11-16
761,216613,930.0,0.0,18,33,14.71,216613,2021-11-16
762,216884,935.0,0.0,18,32,14.71,216884,2021-11-16
763,217153,922.0,0.0,18,32,14.62,217153,2021-11-16
764,217423,921.0,0.0,18,32,14.71,217423,2021-11-16
765,217696,890.0,0.0,18,34,14.7,217696,2021-11-16
766,217974,890.0,0.0,18,32,14.56,217974,2021-11-16
767,218245,917.0,0.0,18,32,14.56,218245,2021-11-16
768,218518,919.0,0.0,18,32,14.63,218518,2021-11-16
769,218786,926.0,0.0,18,32,14.62,218786,2021-11-16
770,219183,919.0,0.0,18,31,14.58,219183,2021-11-16
771,219450,927.0,0.0,18,31,14.63,219450,2021-11-16
772,219731,922.0,0.0,18,32,14.54,219731,2021-11-16
773,220000,914.0,0.0,18,32,14.56,220000,2021-11-16
774,220263,920.0,0.0,18,31,14.64,220263,2021-11-16
775,220538,909.0,0.0,18,31,14.65,220538,2021-11-16
776,220808,913.0,0.0,18,31,14.6,220808,2021-11-16
777,221084,910.0,0.0,18,31,14.52,221084,2021-11-16
778,221351,918.0,0.0,18,30,14.57,221351,2021-11-16
779,221625,923.0,0.0,18,30,14.54,221625,2021-11-16
780,221889,917.0,0.0,18,30,14.64,221889,2021-11-16
781,222159,916.0,0.0,18,30,14.58,222159,2021-11-16
782,222428,911.0,0.0,18,30,14.56,222428,2021-11-16
783,222707,913.0,0.0,18,30,14.58,222707,2021-11-16
784,222978,911.0,0.0,18,31,14.53,222978,2021-11-16
785,223247,905.0,0.0,18,31,14.53,223247,2021-11-16
786,223523,902.0,0.0,18,30,14.53,223523,2021-11-16
787,223791,911.0,0.0,18,30,14.56,223791,2021-11-16
788,224065,914.0,0.0,18,0,13.63,224065,2021-11-16
789,224330,921.0,0.0,16,0,12.77,224330,2021-11-16
790,224610,549.0,0.0,16,0,12.82,224610,2021-11-16
791,224880,281.0,0.0,16,0,12.85,224880,2021-11-16
792,225154,281.0,0.0,17,0,12.84,225154,2021-11-16
793,225418,0.0,0.0,21,0,12.82,225418,2021-11-16
794,225687,0.0,0.0,21,0,12.81,225687,2021-11-16
795,225963,0.0,0.0,21,0,12.79,225963,2021-11-16
796,226233,0.0,0.0,31,0,12.79,226233,2021-11-16
797,226510,0.0,0.0,32,0,12.77,226510,2021-11-16
798,226782,0.0,0.0,32,0,12.77,226782,2021-11-16
799,227058,0.0,0.0,32,0,12.75,227058,2021-11-16
800,227325,0.0,0.0,32,0,12.75,227325,2021-11-16
801,227594,0.0,0.0,32,0,12.74,227594,2021-11-16
802,227866,0.0,0.0,32,0,12.74,227866,2021-11-16
803,228132,0.0,0.0,32,0,12.73,228132,2021-11-16
804,228402,0.0,0.0,32,0,12.71,228402,2021-11-16
805,228666,0.0,0.0,32,0,12.71,228666,2021-11-16
806,228938,0.0,0.0,32,0,12.71,228938,2021-11-16
807,229209,0.0,0.0,32,0,12.7,229209,2021-11-16
808,229479,0.0,0.0,32,0,12.69,229479,2021-11-16
809,229747,0.0,0.0,32,0,12.7,229747,2021-11-16
810,230027,0.0,0.0,32,0,12.69,230027,2021-11-16
811,230297,0.0,0.0,32,0,12.69,230297,2021-11-16
812,230566,0.0,0.0,32,0,12.67,230566,2021-11-16
813,230846,0.0,0.0,32,0,12.67,230846,2021-11-16
814,231112,0.0,0.0,32,0,12.67,231112,2021-11-16
815,231391,0.0,0.0,32,0,12.67,231391,2021-11-16
816,231662,0.0,0.0,32,0,12.67,231662,2021-11-16
817,231939,0.0,0.0,32,0,12.67,231939,2021-11-16
818,232206,0.0,0.0,32,0,12.66,232206,2021-11-16
819,232479,0.0,0.0,32,0,12.66,232479,2021-11-16
820,232745,0.0,0.0,32,0,12.65,232745,2021-11-16
821,233013,0.0,0.0,32,0,12.66,233013,2021-11-16
822,233283,0.0,0.0,32,0,12.65,233283,2021-11-16
823,233552,0.0,0.0,32,0,12.64,233552,2021-11-16
824,233830,0.0,0.0,32,0,12.65,233830,2021-11-16
825,234101,0.0,0.0,32,0,12.64,234101,2021-11-16
826,234383,0.0,0.0,32,0,12.64,234383,2021-11-16
827,234652,0.0,0.0,32,0,12.64,234652,2021-11-16
828,234927,0.0,0.0,32,0,12.63,234927,2021-11-16
829,235202,0.0,0.0,32,0,12.62,235202,2021-11-16
830,235473,0.0,0.0,32,0,12.63,235473,2021-11-16
831,235747,0.0,0.0,32,0,12.62,235747,2021-11-16
832,236023,0.0,0.0,32,0,12.61,236023,2021-11-16
833,236301,0.0,0.0,32,0,12.62,236301,2021-11-16
834,236566,0.0,0.0,32,0,12.61,236566,2021-11-16
835,236850,0.0,0.0,32,0,12.61,236850,2021-11-16
836,237116,0.0,0.0,32,0,12.61,237116,2021-11-16
837,237385,0.0,0.0,32,0,12.62,237385,2021-11-16
838,237662,0.0,0.0,32,0,12.61,237662,2021-11-16
839,237932,0.0,0.0,32,0,12.61,237932,2021-11-16
840,238349,0.0,0.0,32,0,12.6,238349,2021-11-16
841,238624,0.0,0.0,32,0,12.6,238624,2021-11-16
842,238892,0.0,0.0,32,0,12.6,238892,2021-11-16
843,239162,0.0,0.0,32,0,12.6,239162,2021-11-16
844,239432,0.0,0.0,32,0,12.6,239432,2021-11-16
845,239702,0.0,0.0,32,0,12.6,239702,2021-11-16
846,239982,0.0,0.0,32,0,12.59,239982,2021-11-16
