,rpm,speed,throt_pos,engine_load,bat_volt,duration
213165,1310.0,21.126614,17,18,14.46,213165
213439,1284.0,20.505243,17,18,14.42,213439
213714,1251.0,19.883872,16,18,14.39,213714
213984,1216.0,19.883872,16,18,14.46,213984
214265,1181.0,18.64113,16,18,14.31,214265
214534,1208.0,18.64113,16,18,14.36,214534
214807,1298.0,17.398388,17,18,14.4,214807
215077,1344.0,16.777017,17,18,14.29,215077
215352,1320.0,16.155646,17,18,14.4,215352
215628,1271.0,14.912904000000001,16,18,14.4,215628
215900,1198.0,13.670162,16,19,14.38,215900
216173,1087.0,13.048791,16,20,14.32,216173
216441,1087.0,12.42742,16,19,14.32,216441
216730,1080.0,11.184678,16,19,14.33,216730
217001,1019.0,11.184678,16,22,14.4,217001
217273,1096.0,11.184678,27,58,14.36,217273
217542,1416.0,10.563307,30,56,14.4,217542
217824,1507.0,9.941936,29,51,14.37,217824
218093,1579.0,9.941936,30,52,14.42,218093
218374,1717.0,9.941936,30,50,14.41,218374
218644,1730.0,9.941936,30,50,14.42,218644
218926,1736.0,10.563307,31,50,14.37,218926
219195,1716.0,10.563307,31,52,14.44,219195
219474,1731.0,10.563307,31,51,14.36,219474
219745,1719.0,10.563307,31,51,14.46,219745
220020,1731.0,11.184678,31,51,14.38,220020
220296,1739.0,11.184678,31,50,14.48,220296
220570,1754.0,11.184678,26,31,14.38,220570
220864,1692.0,11.806049,25,32,14.45,220864
221140,1681.0,11.806049,26,35,14.39,221140
221421,1685.0,11.806049,27,36,14.46,221421
221700,1709.0,11.806049,27,36,14.36,221700
221973,1730.0,12.42742,27,36,14.37,221973
222241,1756.0,12.42742,27,35,14.29,222241
222518,1775.0,12.42742,27,35,14.29,222518
222785,1798.0,13.048791,22,23,14.34,222785
223065,1777.0,13.048791,21,21,14.4,223065
223330,1785.0,13.048791,20,19,14.39,223330
223605,1755.0,13.048791,20,17,14.42,223605
223881,1727.0,13.670162,18,16,14.32,223881
224160,1687.0,13.048791,18,14,14.32,224160
224425,1683.0,13.670162,18,15,14.42,224425
224706,1660.0,13.670162,18,14,14.38,224706
224982,1666.0,13.670162,18,15,14.34,224982
225257,1654.0,13.670162,18,15,14.31,225257
225557,1659.0,13.670162,18,15,14.32,225557
225828,1648.0,13.670162,18,15,14.32,225828
226102,1631.0,13.670162,18,15,14.25,226102
226376,1623.0,13.048791,18,15,14.32,226376
226658,1601.0,13.048791,18,15,14.29,226658
226933,1562.0,12.42742,18,16,14.34,226933
227208,1530.0,12.42742,18,16,14.32,227208
227483,1482.0,11.806049,18,17,14.38,227483
227764,1431.0,11.184678,18,18,14.32,227764
228034,1383.0,10.563307,17,18,14.36,228034
228308,1295.0,9.320565,16,18,14.37,228308
228578,1199.0,8.699194,16,18,14.44,228578
228865,1099.0,8.077823,17,24,14.42,228865
229129,1048.0,8.077823,18,25,14.33,229129
229410,1044.0,8.077823,17,23,14.39,229410
229680,1014.0,7.4564520000000005,17,26,14.25,229680
229960,968.0,6.835081,18,28,14.4,229960
230231,945.0,6.835081,18,31,14.33,230231
230505,900.0,6.21371,18,32,14.37,230505
230780,892.0,5.592339,18,34,14.29,230780
231057,867.0,4.970968,18,34,14.4,231057
231339,867.0,4.349597,18,34,14.28,231339
231607,869.0,3.7282260000000003,18,34,14.42,231607
231889,844.0,2.485484,18,34,14.28,231889
232157,855.0,2.485484,18,32,14.23,232157
232436,852.0,2.485484,18,32,14.42,232436
232702,855.0,2.485484,18,31,14.29,232702
232983,846.0,2.485484,17,32,14.17,232983
233259,843.0,2.485484,17,32,14.39,233259
233534,843.0,2.485484,17,31,14.36,233534
233804,831.0,2.485484,17,32,14.32,233804
234084,827.0,3.106855,17,32,14.46,234084
234359,826.0,3.106855,17,30,14.4,234359
234635,856.0,3.7282260000000003,16,27,14.29,234635
234908,813.0,3.106855,17,30,14.5,234908
235180,841.0,3.7282260000000003,16,27,14.37,235180
235454,850.0,3.7282260000000003,16,26,14.35,235454
235723,848.0,4.349597,16,26,14.4,235723
235999,848.0,4.349597,16,26,14.46,235999
236274,837.0,4.970968,16,27,14.4,236274
236551,821.0,5.592339,15,26,14.42,236551
236824,820.0,5.592339,15,25,14.42,236824
237104,823.0,5.592339,15,25,14.33,237104
237375,828.0,6.21371,15,25,14.34,237375
237649,833.0,6.21371,15,25,14.32,237649
237919,841.0,6.21371,15,25,14.29,237919
238198,839.0,6.835081,15,25,14.32,238198
238462,841.0,6.835081,15,24,14.31,238462
238739,844.0,6.835081,15,25,14.32,238739
239013,847.0,6.835081,15,25,14.42,239013
239289,848.0,6.21371,15,25,14.32,239289
239563,839.0,5.592339,15,25,14.4,239563
239840,812.0,4.970968,16,27,14.29,239840
240115,807.0,4.349597,16,28,14.33,240115
240400,807.0,3.7282260000000003,16,29,14.35,240400
240672,800.0,3.106855,16,30,14.32,240672
240953,770.0,2.485484,17,34,14.23,240953
241234,770.0,1.242742,17,34,14.25,241234
241504,786.0,0.621371,17,34,14.23,241504
241783,791.0,0.0,18,34,14.4,241783
242054,800.0,0.0,17,32,14.37,242054
242322,818.0,0.0,17,30,14.29,242322
242591,800.0,0.0,18,33,14.4,242591
242872,829.0,0.0,17,28,14.46,242872
243142,910.0,0.0,15,22,14.46,243142
243406,912.0,0.0,15,21,14.42,243406
243756,902.0,0.0,15,21,14.45,243756
244018,914.0,0.0,15,21,14.5,244018
244293,915.0,0.0,15,21,14.4,244293
244556,913.0,0.0,15,21,14.4,244556
244833,905.0,0.0,15,21,14.46,244833
245114,902.0,0.0,15,21,14.42,245114
245387,896.0,0.0,15,22,14.35,245387
245657,895.0,0.0,15,23,14.42,245657
246075,896.0,0.0,15,23,14.4,246075
246351,889.0,0.0,15,24,14.39,246351
246620,882.0,0.0,16,24,14.44,246620
246898,897.0,0.0,15,23,14.42,246898
247168,897.0,0.0,15,23,14.38,247168
247440,910.0,0.0,15,22,14.39,247440
247718,908.0,0.0,15,21,14.39,247718
247991,908.0,0.0,15,21,14.34,247991
248260,902.0,0.0,15,22,14.31,248260
248535,896.0,0.0,15,23,14.33,248535
248799,884.0,0.0,15,23,14.33,248799
249077,894.0,0.0,15,23,14.33,249077
249341,902.0,0.0,15,23,14.34,249341
249618,902.0,0.0,15,23,14.4,249618
249891,913.0,0.0,15,22,14.14,249891
250162,913.0,0.0,17,0,13.11,250162
250448,635.0,0.0,17,0,12.96,250448
250719,348.0,0.0,16,0,12.92,250719
250993,223.0,0.0,19,0,12.91,250993
251262,0.0,0.0,19,0,12.91,251262
251542,0.0,0.0,19,0,12.86,251542
251820,0.0,0.0,19,0,12.84,251820
252095,0.0,0.0,34,0,12.86,252095
252364,0.0,0.0,32,0,12.83,252364
252639,0.0,0.0,32,0,12.83,252639
252913,0.0,0.0,32,0,12.81,252913
253186,0.0,0.0,32,0,12.79,253186
253459,0.0,0.0,32,0,12.78,253459
253727,0.0,0.0,32,0,12.75,253727
254004,0.0,0.0,32,0,12.75,254004
254278,0.0,0.0,32,0,12.75,254278
254546,0.0,0.0,32,0,12.75,254546
254816,0.0,0.0,32,0,12.74,254816
255083,0.0,0.0,32,0,12.71,255083
255353,0.0,0.0,32,0,12.71,255353
255617,0.0,0.0,32,0,12.7,255617
255892,0.0,0.0,32,0,12.69,255892
256154,0.0,0.0,32,0,12.69,256154
256417,0.0,0.0,32,0,12.67,256417
256680,0.0,0.0,32,0,12.61,256680
256961,0.0,0.0,32,0,12.64,256961
257228,0.0,0.0,32,0,12.65,257228
257500,0.0,0.0,32,0,12.64,257500
257776,0.0,0.0,32,0,12.63,257776
258050,0.0,0.0,32,0,12.62,258050
258331,0.0,0.0,32,0,12.61,258331
258595,0.0,0.0,32,0,12.61,258595
258870,0.0,0.0,32,0,12.61,258870
259151,0.0,0.0,32,0,12.61,259151
259426,0.0,0.0,32,0,12.6,259426
259695,0.0,0.0,32,0,12.59,259695
259963,0.0,0.0,32,0,12.58,259963
260234,0.0,0.0,32,0,12.58,260234
260502,0.0,0.0,32,0,12.57,260502
260777,0.0,0.0,32,0,12.56,260777
261048,0.0,0.0,32,0,12.57,261048
261324,0.0,0.0,32,0,12.55,261324
261598,0.0,0.0,32,0,12.55,261598
261866,0.0,0.0,32,0,12.53,261866
262135,0.0,0.0,32,0,12.53,262135
262404,0.0,0.0,32,0,12.54,262404
262674,0.0,0.0,32,0,12.53,262674
262964,0.0,0.0,32,0,12.53,262964
263236,0.0,0.0,32,0,12.53,263236
263499,0.0,0.0,32,0,12.52,263499
263913,0.0,0.0,32,0,12.52,263913
264196,0.0,0.0,32,0,12.5,264196
264469,0.0,0.0,32,0,12.5,264469
264738,0.0,0.0,32,0,12.49,264738
265018,0.0,0.0,32,0,12.49,265018
265288,0.0,0.0,32,0,12.48,265288
265571,0.0,0.0,32,0,12.48,265571
265839,0.0,0.0,32,0,12.46,265839
266115,0.0,0.0,32,0,12.48,266115
266385,0.0,0.0,32,0,12.46,266385
266653,0.0,0.0,32,0,12.46,266653
266937,0.0,0.0,32,0,12.46,266937
267204,0.0,0.0,32,0,12.46,267204
267483,0.0,0.0,32,0,12.46,267483
267753,0.0,0.0,32,0,12.46,267753
268022,0.0,0.0,32,0,12.46,268022
268292,0.0,0.0,32,0,12.46,268292
268565,0.0,0.0,32,0,12.46,268565
268837,0.0,0.0,32,0,12.45,268837
269111,0.0,0.0,32,0,12.45,269111
269394,0.0,0.0,32,0,12.45,269394
269661,0.0,0.0,32,0,12.45,269661
269949,0.0,0.0,32,0,12.45,269949
270218,0.0,0.0,32,0,12.45,270218
270499,0.0,0.0,32,0,12.44,270499
270776,0.0,0.0,32,0,12.44,270776
271050,0.0,0.0,32,0,12.45,271050
271319,0.0,0.0,32,0,12.46,271319
271595,0.0,0.0,32,0,12.46,271595
271870,0.0,0.0,32,0,12.45,271870
272139,0.0,0.0,32,0,12.46,272139
272402,0.0,0.0,32,0,12.46,272402
272671,0.0,0.0,32,0,12.46,272671
272946,0.0,0.0,32,0,12.46,272946
273209,0.0,0.0,32,0,12.46,273209
273476,0.0,0.0,32,0,12.45,273476
273741,0.0,0.0,32,0,12.46,273741
274016,0.0,0.0,32,0,12.46,274016
274279,0.0,0.0,32,0,12.46,274279
274548,0.0,0.0,32,0,12.46,274548
274817,0.0,0.0,32,0,12.46,274817
275086,0.0,0.0,32,0,12.46,275086
275360,0.0,0.0,32,0,12.45,275360
275623,0.0,0.0,32,0,12.46,275623
275891,0.0,0.0,32,0,12.46,275891
276155,0.0,0.0,32,0,12.45,276155
276423,0.0,0.0,32,0,12.46,276423
276686,0.0,0.0,32,0,12.46,276686
276950,0.0,0.0,32,0,12.45,276950
277213,0.0,0.0,32,0,12.45,277213
277476,0.0,0.0,32,0,12.46,277476
277750,0.0,0.0,32,0,12.45,277750
278013,0.0,0.0,32,0,12.5,278013
278287,0.0,0.0,32,0,12.52,278287
278552,0.0,0.0,32,0,12.53,278552
278827,0.0,0.0,32,0,12.53,278827
279090,0.0,0.0,32,0,12.53,279090
279352,0.0,0.0,32,0,12.54,279352
279621,0.0,0.0,32,0,12.54,279621
279883,0.0,0.0,32,0,12.54,279883
280153,0.0,0.0,32,0,12.55,280153
280416,0.0,0.0,32,0,12.56,280416
280683,0.0,0.0,32,,12.57,280683
