,index,acc1,acc2,acc3,acc4,duration,utcdate
433,114226,,,,,114226,2021-11-29
434,114235,0;-2;0,1;-3;1,-1;-3;1,1;-4;0,114235,2021-11-29
435,114501,,,,,114501,2021-11-29
436,114504,0;-4;0,0;-4;1,0;-2;0,0;-4;-1,114504,2021-11-29
437,114764,,,,,114764,2021-11-29
438,114766,0;-3;0,1;-4;-1,0;-2;0,0;-2;0,114766,2021-11-29
439,115040,,,,,115040,2021-11-29
440,115043,0;-3;1,0;-4;0,0;-1;1,0;-2;0,115043,2021-11-29
441,115302,,,,,115302,2021-11-29
442,115305,0;-1;2,1;-2;-1,1;-4;0,0;-3;-1,115305,2021-11-29
443,115577,,,,,115577,2021-11-29
444,115579,0;-4;0,0;-3;-2,-4;-2;1,-5;-3;0,115579,2021-11-29
445,115853,,,,,115853,2021-11-29
446,115856,-7;-3;0,-5;-3;0,-6;-3;-1,-4;-2;-3,115856,2021-11-29
447,116126,,,,,116126,2021-11-29
448,116129,-4;-3;-2,-5;-2;0,-5;-3;0,-3;-4;0,116129,2021-11-29
449,116391,,,,,116391,2021-11-29
450,116395,-6;-3;0,-4;-1;-2,-5;-4;0,-4;-3;-1,116395,2021-11-29
451,116667,,,,,116667,2021-11-29
452,116670,-4;-4;0,-5;-2;0,-3;-3;-1,-4;-3;0,116670,2021-11-29
453,116936,,,,,116936,2021-11-29
454,116939,-4;-2;-1,-4;-3;0,-4;-2;-1,-3;-3;0,116939,2021-11-29
455,117204,,,,,117204,2021-11-29
456,117213,-4;-2;-2,-4;-3;0,-4;-3;1,-2;-2;-3,117213,2021-11-29
457,117479,,,,,117479,2021-11-29
458,117482,-5;-3;-1,-3;-2;0,-2;-1;-1,-2;-3;-2,117482,2021-11-29
459,117753,,,,,117753,2021-11-29
460,117773,-3;-2;-1,-3;-2;-1,0;-2;0,-1;-3;-2,117773,2021-11-29
461,118042,,,,,118042,2021-11-29
462,118045,-1;-2;-1,-2;-4;0,-2;-3;0,-1;-5;-2,118045,2021-11-29
463,118319,,,,,118319,2021-11-29
464,118326,0;-5;0,0;-5;1,-1;-3;0,0;-2;0,118326,2021-11-29
465,118593,,,,,118593,2021-11-29
466,118596,0;-3;0,0;-4;0,1;-3;0,2;-4;1,118596,2021-11-29
467,118871,,,,,118871,2021-11-29
468,118874,1;-3;0,1;-4;1,2;-2;0,1;-3;2,118874,2021-11-29
469,119156,,,,,119156,2021-11-29
470,119159,2;-4;0,2;-2;3,2;-2;0,2;-2;0,119159,2021-11-29
471,119426,,,,,119426,2021-11-29
472,119429,1;-3;-2,2;-3;3,1;-4;0,2;-3;3,119429,2021-11-29
473,119694,,,,,119694,2021-11-29
474,119697,2;-3;0,3;-4;3,2;-2;1,3;-3;0,119697,2021-11-29
475,119963,,,,,119963,2021-11-29
476,119966,4;-2;0,4;-6;0,4;-2;3,5;-4;1,119966,2021-11-29
477,120238,,,,,120238,2021-11-29
478,120241,5;-4;0,5;-2;2,5;-3;4,5;-3;0,120241,2021-11-29
479,120507,,,,,120507,2021-11-29
480,120510,7;-4;2,5;-5;1,5;-4;0,4;-2;1,120510,2021-11-29
481,120783,,,,,120783,2021-11-29
482,120791,6;-3;0,5;-5;0,6;-4;1,4;-4;1,120791,2021-11-29
483,121060,,,,,121060,2021-11-29
484,121063,5;-4;1,5;-3;1,6;-4;3,6;-4;1,121063,2021-11-29
485,121327,,,,,121327,2021-11-29
486,121336,4;-3;1,5;-4;2,4;-5;0,5;-2;1,121336,2021-11-29
487,121610,,,,,121610,2021-11-29
488,121613,5;-3;3,4;-3;2,5;-2;2,4;-3;1,121613,2021-11-29
489,121884,,,,,121884,2021-11-29
490,121887,5;-4;1,4;-3;0,3;-3;1,4;-4;1,121887,2021-11-29
491,122160,,,,,122160,2021-11-29
492,122163,2;-3;2,4;-2;0,3;-3;1,4;-4;0,122163,2021-11-29
493,122430,,,,,122430,2021-11-29
494,122433,4;-4;1,4;-4;0,4;0;0,5;-5;0,122433,2021-11-29
495,122702,,,,,122702,2021-11-29
496,122705,0;-1;1,0;-5;0,0;-4;0,0;-1;1,122705,2021-11-29
497,122966,,,,,122966,2021-11-29
498,122969,0;0;2,0;-4;0,0;-1;-2,2;-2;0,122969,2021-11-29
499,123240,,,,,123240,2021-11-29
500,123243,-1;-1;0,1;-4;0,0;-1;-1,-2;-2;-1,123243,2021-11-29
501,123503,,,,,123503,2021-11-29
502,123506,-3;-3;0,-3;-4;0,-3;-3;0,-4;-4;-1,123506,2021-11-29
503,123779,,,,,123779,2021-11-29
504,123788,-3;-4;0,-2;-4;-2,-2;-3;0,-1;-3;3,123788,2021-11-29
505,124053,,,,,124053,2021-11-29
506,124055,-2;-5;-1,-4;-2;0,-1;-2;-1,-4;-2;-1,124055,2021-11-29
507,124318,,,,,124318,2021-11-29
508,124325,-2;-5;0,0;-4;0,-3;-3;0,-2;-2;0,124325,2021-11-29
509,124587,,,,,124587,2021-11-29
510,124589,0;-2;-1,-1;-4;0,0;-4;0,0;-2;0,124589,2021-11-29
511,124852,,,,,124852,2021-11-29
512,124855,0;-4;0,0;-4;-1,0;-2;0,0;-4;0,124855,2021-11-29
513,125124,,,,,125124,2021-11-29
514,125127,1;-3;1,1;-4;0,1;-3;0,0;-3;1,125127,2021-11-29
515,125401,,,,,125401,2021-11-29
516,125404,2;-4;0,1;-3;1,0;-5;0,1;-3;0,125404,2021-11-29
517,125675,,,,,125675,2021-11-29
518,125678,1;-2;0,1;-1;0,1;-3;0,2;-4;-1,125678,2021-11-29
519,125945,,,,,125945,2021-11-29
520,125947,2;-5;0,2;-3;0,1;-2;1,2;-4;2,125947,2021-11-29
521,126219,,,,,126219,2021-11-29
522,126222,2;-3;2,1;-3;0,1;-4;2,2;-4;2,126222,2021-11-29
523,126490,,,,,126490,2021-11-29
524,126493,1;-3;2,2;-4;0,0;-4;0,2;-3;2,126493,2021-11-29
525,126757,,,,,126757,2021-11-29
526,126765,3;-3;0,0;-3;1,1;-3;0,1;-4;0,126765,2021-11-29
527,127026,,,,,127026,2021-11-29
528,127029,2;-5;0,2;-3;4,1;-3;0,0;-4;0,127029,2021-11-29
529,127290,,,,,127290,2021-11-29
530,127298,-1;-3;-2,-2;-3;0,-4;-4;0,-3;-4;-1,127298,2021-11-29
531,127565,,,,,127565,2021-11-29
532,127567,-4;-3;-1,-3;-4;1,-4;-4;0,-4;-4;-3,127567,2021-11-29
533,127840,,,,,127840,2021-11-29
534,127847,-4;-2;1,-4;-2;0,-4;-2;0,-3;-4;-2,127847,2021-11-29
535,128111,,,,,128111,2021-11-29
536,128114,-4;-2;0,-3;-4;-1,-4;-2;0,-4;-2;1,128114,2021-11-29
537,128385,,,,,128385,2021-11-29
538,128387,-6;-3;-1,-5;-3;-3,-8;-2;-3,-8;-2;-4,128387,2021-11-29
539,128666,,,,,128666,2021-11-29
540,128669,-9;-3;0,-7;-4;0,-6;-3;-1,-9;-4;0,128669,2021-11-29
541,128941,,,,,128941,2021-11-29
542,128944,-6;-3;-1,-7;-4;-4,-8;-3;0,-3;-5;-3,128944,2021-11-29
543,129216,,,,,129216,2021-11-29
544,129219,-5;-2;0,-7;-5;0,-4;-3;0,-3;-1;0,129219,2021-11-29
545,129491,,,,,129491,2021-11-29
546,129494,-5;-4;0,-4;-5;0,-4;-2;-1,-6;-3;-1,129494,2021-11-29
547,129762,,,,,129762,2021-11-29
548,129765,-1;-4;3,-2;-3;-1,-2;-4;0,-3;-3;0,129765,2021-11-29
549,130030,,,,,130030,2021-11-29
550,130033,-1;-4;-1,-2;-5;0,-3;-5;-1,-2;-2;0,130033,2021-11-29
551,130308,,,,,130308,2021-11-29
552,130311,-2;-2;0,-1;-4;1,-1;-5;1,0;-1;0,130311,2021-11-29
553,130580,,,,,130580,2021-11-29
554,130583,0;-3;0,1;-4;1,3;-3;1,1;-5;1,130583,2021-11-29
555,130854,,,,,130854,2021-11-29
556,130863,3;-5;0,2;-5;2,2;-4;3,2;-6;0,130863,2021-11-29
557,131131,,,,,131131,2021-11-29
558,131134,1;-4;1,2;-3;-1,3;-2;1,2;-1;0,131134,2021-11-29
559,131403,,,,,131403,2021-11-29
560,131410,1;-3;2,2;-5;2,1;-3;2,3;-4;-1,131410,2021-11-29
561,131681,,,,,131681,2021-11-29
562,131684,2;-6;0,2;-3;0,3;-4;-1,5;-3;0,131684,2021-11-29
563,131956,,,,,131956,2021-11-29
564,131958,2;-5;1,4;-4;0,2;-5;1,-4;-2;3,131958,2021-11-29
565,132263,,,,,132263,2021-11-29
566,132265,-2;-2;0,0;-3;-1,-2;-4;0,-2;-4;-1,132265,2021-11-29
567,132532,,,,,132532,2021-11-29
568,132535,-1;-4;0,-1;-3;-1,-1;-6;0,-3;-5;2,132535,2021-11-29
569,132807,,,,,132807,2021-11-29
570,132809,-2;-4;0,-1;-2;0,-3;-6;0,-1;-5;0,132809,2021-11-29
571,133083,,,,,133083,2021-11-29
572,133086,-3;-5;-3,-6;-5;2,-7;-5;1,-6;-7;2,133086,2021-11-29
573,133358,,,,,133358,2021-11-29
574,133361,-5;-10;-6,-9;-13;-15,-10;-19;-26,-17;-2;-8,133361,2021-11-29
575,133633,,,,,133633,2021-11-29
576,133636,-15;-1;13,-11;-13;21,-7;-16;10,-7;-14;2,133636,2021-11-29
577,133911,,,,,133911,2021-11-29
578,133914,-2;-12;-3,-10;-13;-17,-4;-27;-1,0;-20;-2,133914,2021-11-29
579,134183,,,,,134183,2021-11-29
580,134187,-3;-14;1,-4;-13;2,0;-13;3,1;-14;1,134187,2021-11-29
581,134498,,,,,134498,2021-11-29
582,134500,0;-21;3,2;-19;-3,0;-27;-8,4;-21;1,134500,2021-11-29
583,134765,,,,,134765,2021-11-29
584,134768,7;-25;9,-2;-4;6,-7;-6;4,-3;-11;0,134768,2021-11-29
585,135034,,,,,135034,2021-11-29
586,135043,9;-26;12,4;-19;6,-2;-20;6,1;-20;1,135043,2021-11-29
587,135311,,,,,135311,2021-11-29
588,135314,-4;-18;0,0;-19;5,-1;-21;1,-1;-29;-2,135314,2021-11-29
589,135584,,,,,135584,2021-11-29
590,135593,0;-22;0,0;-17;9,1;-11;0,-3;-15;9,135593,2021-11-29
591,135861,,,,,135861,2021-11-29
592,135864,0;-12;5,0;-13;0,-1;-17;0,1;-22;1,135864,2021-11-29
593,136132,,,,,136132,2021-11-29
594,136139,0;-26;-7,3;-24;-3,3;-28;-17,2;-25;14,136139,2021-11-29
595,136404,,,,,136404,2021-11-29
596,136408,-6;0;17,-4;-2;9,0;-8;5,13;-8;3,136408,2021-11-29
597,136681,,,,,136681,2021-11-29
598,136689,4;-34;16,2;-21;0,1;-12;-1,-9;0;0,136689,2021-11-29
599,136961,,,,,136961,2021-11-29
600,136964,-8;-3;0,-7;-15;-3,-1;-18;2,0;-19;6,136964,2021-11-29
601,137237,,,,,137237,2021-11-29
602,137239,-4;-2;5,-10;-5;4,-3;-15;2,-2;-16;0,137239,2021-11-29
603,137511,,,,,137511,2021-11-29
604,137515,-5;-10;-1,-4;-2;0,-4;-7;-3,-3;-10;0,137515,2021-11-29
605,137781,,,,,137781,2021-11-29
606,137784,-5;-16;-8,-7;-22;-4,-6;-15;1,-5;-15;1,137784,2021-11-29
607,138056,,,,,138056,2021-11-29
608,138059,-8;-8;6,-9;-11;4,-8;-9;-1,-9;-18;0,138059,2021-11-29
609,138332,,,,,138332,2021-11-29
610,138335,-10;-19;0,-10;-21;-5,-8;-24;-2,-7;-15;-7,138335,2021-11-29
611,138609,,,,,138609,2021-11-29
612,138612,-11;-11;0,-12;-12;-4,-12;-10;-4,-9;-13;-3,138612,2021-11-29
613,138891,,,,,138891,2021-11-29
614,138894,-10;-13;1,-12;-8;-1,-6;-3;19,-8;-8;9,138894,2021-11-29
615,139163,,,,,139163,2021-11-29
616,139166,-8;-11;-8,-11;-19;-5,-8;-22;-9,-13;-21;-7,139166,2021-11-29
617,139439,,,,,139439,2021-11-29
618,139442,-12;-8;-1,-18;-11;-1,-23;0;8,-23;-1;-9,139442,2021-11-29
619,139713,,,,,139713,2021-11-29
620,139716,-18;-15;0,-11;-17;-8,-12;-18;-2,-14;-13;0,139716,2021-11-29
621,139991,,,,,139991,2021-11-29
622,139994,-13;-18;-5,-12;-8;1,-16;-12;-1,-17;-13;3,139994,2021-11-29
623,140266,,,,,140266,2021-11-29
624,140269,-10;-24;1,-19;-17;-11,-17;-11;-8,-12;-17;-1,140269,2021-11-29
625,140539,,,,,140539,2021-11-29
626,140542,-13;-5;-5,-9;-17;0,-11;-12;-5,-13;-12;-2,140542,2021-11-29
627,140807,,,,,140807,2021-11-29
628,140810,-13;-18;-1,-15;-4;-4,-11;-6;-7,-14;-19;0,140810,2021-11-29
629,141079,,,,,141079,2021-11-29
630,141081,-15;-4;-1,-15;-5;-2,-14;-11;0,-13;-10;2,141081,2021-11-29
631,141352,,,,,141352,2021-11-29
632,141356,-13;-8;-4,-12;-11;-1,-14;-11;-1,-16;-8;-3,141356,2021-11-29
633,141623,,,,,141623,2021-11-29
634,141626,-13;-8;0,-11;-12;-1,-7;-5;5,-9;-11;-3,141626,2021-11-29
635,141891,,,,,141891,2021-11-29
636,141899,-12;-4;5,-8;-10;-2,-5;-10;-2,-3;-12;1,141899,2021-11-29
637,142167,,,,,142167,2021-11-29
638,142170,-11;0;-1,-6;-11;2,-11;-13;1,-13;-6;0,142170,2021-11-29
639,142442,,,,,142442,2021-11-29
640,142450,-12;-9;-6,-10;-8;-2,-8;-7;-2,-13;-14;2,142450,2021-11-29
641,142717,,,,,142717,2021-11-29
642,142721,-10;-14;-1,-15;-4;0,-11;-7;-4,-11;-13;-5,142721,2021-11-29
643,142987,,,,,142987,2021-11-29
644,142994,-10;-22;-2,-6;-16;-4,-9;-14;-2,-5;-12;-3,142994,2021-11-29
645,143254,,,,,143254,2021-11-29
646,143257,-9;-7;3,-9;-14;-1,-15;-17;9,-11;-17;-3,143257,2021-11-29
647,143524,,,,,143524,2021-11-29
648,143534,-10;-7;-1,-2;-15;-3,-7;-13;-1,-10;-16;0,143534,2021-11-29
649,143802,,,,,143802,2021-11-29
650,143804,-10;-9;-5,-10;-8;-1,-9;-12;-1,-11;-7;0,143804,2021-11-29
651,144069,,,,,144069,2021-11-29
652,144077,-15;-10;7,-5;-6;-10,-12;-16;8,-13;-4;3,144077,2021-11-29
653,144344,,,,,144344,2021-11-29
654,144347,-10;-9;-7,-4;-14;-4,-5;-11;-5,0;-14;2,144347,2021-11-29
655,144618,,,,,144618,2021-11-29
656,144627,-18;-8;4,-7;-5;-2,-16;-8;8,-19;-23;1,144627,2021-11-29
657,144894,,,,,144894,2021-11-29
658,144898,-8;-15;11,-6;-18;2,-22;-14;11,-20;-19;1,144898,2021-11-29
659,145169,,,,,145169,2021-11-29
660,145172,-9;-18;0,-8;-13;7,-2;-15;3,-12;-20;-12,145172,2021-11-29
661,145444,,,,,145444,2021-11-29
662,145447,-6;-8;0,-13;-11;0,-8;-15;-4,-8;-12;-6,145447,2021-11-29
663,145720,,,,,145720,2021-11-29
664,145722,0;-16;-7,-9;-8;4,-3;-7;-11,-7;-13;-3,145722,2021-11-29
665,145993,,,,,145993,2021-11-29
666,145996,-9;-19;-10,-15;-23;-4,-6;-25;-7,-14;-8;-13,145996,2021-11-29
667,146258,,,,,146258,2021-11-29
668,146262,-5;-20;16,-8;-4;0,-1;-11;-2,-16;-6;0,146262,2021-11-29
669,146542,,,,,146542,2021-11-29
670,146545,-13;-6;4,-8;-7;-3,-6;-14;8,-3;-15;9,146545,2021-11-29
671,146809,,,,,146809,2021-11-29
672,146812,-4;-5;-1,-13;-12;-1,-3;-20;3,-21;-6;-2,146812,2021-11-29
673,147093,,,,,147093,2021-11-29
674,147096,1;-6;-6,-6;-16;-7,-5;-20;0,-10;-14;0,147096,2021-11-29
675,147358,,,,,147358,2021-11-29
676,147361,-3;-2;0,-5;-12;1,-5;-3;7,-16;-27;-10,147361,2021-11-29
677,147635,,,,,147635,2021-11-29
678,147637,-10;-12;-3,-10;8;-2,-12;-27;3,-21;-21;-31,147637,2021-11-29
679,147919,,,,,147919,2021-11-29
680,147922,-15;-18;3,-4;-12;-15,-1;-3;-3,-24;-20;0,147922,2021-11-29
681,148190,,,,,148190,2021-11-29
682,148193,-17;0;-3,-13;-5;0,-20;-9;4,-6;-9;-11,148193,2021-11-29
683,148460,,,,,148460,2021-11-29
684,148463,-11;-15;-3,-12;-8;5,-11;-15;-7,-12;-16;3,148463,2021-11-29
685,148740,,,,,148740,2021-11-29
686,148743,-7;-12;-3,-11;-12;-10,-9;-12;3,-7;-19;0,148743,2021-11-29
687,149011,,,,,149011,2021-11-29
688,149014,-12;-15;-16,-16;-12;0,-10;-14;-2,-7;-12;-9,149014,2021-11-29
689,149292,,,,,149292,2021-11-29
690,149295,-8;-15;-1,-4;-19;-11,-26;-19;0,-18;-6;-1,149295,2021-11-29
691,149561,,,,,149561,2021-11-29
692,149564,4;-28;-2,-5;-15;-16,-6;-11;7,-15;-11;-22,149564,2021-11-29
693,149836,,,,,149836,2021-11-29
694,149843,-35;-31;-11,-7;-18;-10,-4;10;2,-2;0;-2,149843,2021-11-29
695,150106,,,,,150106,2021-11-29
696,150108,-7;-22;3,4;-4;-1,8;-16;-21,-16;2;2,150108,2021-11-29
697,150390,,,,,150390,2021-11-29
698,150398,-20;-21;-5,2;-36;0,-4;-16;-13,-9;4;2,150398,2021-11-29
699,150663,,,,,150663,2021-11-29
700,150665,-9;-26;7,-13;-27;-3,-18;-2;23,-17;-1;13,150665,2021-11-29
701,150931,,,,,150931,2021-11-29
702,151011,0;-18;-21,-4;-2;7,-14;-12;7,-16;13;5,151011,2021-11-29
703,151281,,,,,151281,2021-11-29
704,151284,-12;-12;-5,-15;-12;7,-15;0;-7,-17;-8;16,151284,2021-11-29
705,151544,,,,,151544,2021-11-29
706,151553,-10;-6;-1,10;-13;-11,-14;-7;-4,-5;-29;-4,151553,2021-11-29
707,151823,,,,,151823,2021-11-29
708,151826,-1;-22;-15,0;-28;-8,1;-23;-25,-6;-10;-7,151826,2021-11-29
709,152089,,,,,152089,2021-11-29
710,152096,-7;-14;8,-22;-12;23,-5;-15;-25,0;-5;-5,152096,2021-11-29
711,152365,,,,,152365,2021-11-29
712,152367,-20;2;18,-8;13;11,-8;3;-12,-8;-34;3,152367,2021-11-29
713,152639,,,,,152639,2021-11-29
714,152642,-9;-9;0,1;-4;-7,-4;-30;-3,-14;-15;6,152642,2021-11-29
715,152914,,,,,152914,2021-11-29
716,152916,-12;5;-2,-6;-17;-10,-13;-1;11,-12;8;23,152916,2021-11-29
717,153183,,,,,153183,2021-11-29
718,153186,-14;-11;-8,-10;0;-1,2;-11;-21,-5;-19;-17,153186,2021-11-29
719,153465,,,,,153465,2021-11-29
720,153468,-18;-27;-3,13;-30;-14,-6;-17;-4,18;20;14,153468,2021-11-29
721,153740,,,,,153740,2021-11-29
722,153743,2;7;34,10;3;8,-7;-4;8,-7;-18;0,153743,2021-11-29
723,154015,,,,,154015,2021-11-29
724,154018,-4;-11;9,-5;-16;2,0;-8;7,-1;-17;5,154018,2021-11-29
725,154291,,,,,154291,2021-11-29
726,154294,-5;-24;-5,-9;-10;8,4;-16;-6,-4;-1;-4,154294,2021-11-29
727,154573,,,,,154573,2021-11-29
728,154575,0;-13;-9,-18;-3;-2,-3;0;-7,-7;-5;-10,154575,2021-11-29
729,154841,,,,,154841,2021-11-29
730,154844,-6;-16;7,-8;15;0,-7;-3;5,-19;-19;5,154844,2021-11-29
731,155124,,,,,155124,2021-11-29
732,155126,-8;-10;10,-10;-3;8,-3;-6;-5,-10;-9;2,155126,2021-11-29
733,155400,,,,,155400,2021-11-29
734,155403,-6;-7;-2,-7;-14;-5,-12;-9;6,-11;-22;8,155403,2021-11-29
735,155674,,,,,155674,2021-11-29
736,155676,-9;-10;13,0;-18;-9,2;-10;-1,-13;-10;11,155676,2021-11-29
737,155952,,,,,155952,2021-11-29
738,155955,-7;-5;1,-5;-16;6,-5;-6;7,-3;-8;-2,155955,2021-11-29
739,156224,,,,,156224,2021-11-29
740,156226,-8;-4;7,-15;-5;8,-17;-10;4,-21;-7;25,156226,2021-11-29
741,156493,,,,,156493,2021-11-29
742,156495,-9;0;7,3;-9;-4,2;-9;-3,-3;-11;5,156495,2021-11-29
743,156762,,,,,156762,2021-11-29
744,156770,0;1;3,0;-17;0,-10;-18;4,0;7;-16,156770,2021-11-29
745,157031,,,,,157031,2021-11-29
746,157034,-3;-20;-24,3;-3;-12,-4;-30;-20,-4;-23;-18,157034,2021-11-29
747,157301,,,,,157301,2021-11-29
748,157309,4;2;-9,-4;-21;-8,13;-13;6,-1;-2;-3,157309,2021-11-29
749,157582,,,,,157582,2021-11-29
750,157585,-1;-21;-3,-4;-3;-3,-5;-8;4,-2;5;2,157585,2021-11-29
751,157858,,,,,157858,2021-11-29
752,157865,-5;-2;3,-8;-6;0,5;4;-4,1;0;0,157865,2021-11-29
753,158144,,,,,158144,2021-11-29
754,158147,-12;-13;2,9;-9;5,-11;-22;5,0;5;9,158147,2021-11-29
755,158409,,,,,158409,2021-11-29
756,158411,-2;-21;4,-1;-18;0,3;-12;2,0;-19;-4,158411,2021-11-29
757,158682,,,,,158682,2021-11-29
758,158685,7;-13;-2,-2;-9;10,0;-14;4,0;-7;8,158685,2021-11-29
759,158958,,,,,158958,2021-11-29
760,158961,-1;-13;0,-7;-26;8,-1;-3;-2,-2;-2;2,158961,2021-11-29
761,159233,,,,,159233,2021-11-29
762,159236,0;-13;15,4;-11;-4,0;-6;-3,-7;-19;2,159236,2021-11-29
763,159502,,,,,159502,2021-11-29
764,159505,-2;-16;-9,-1;-10;-1,-7;0;-1,-2;-18;-7,159505,2021-11-29
765,159779,,,,,159779,2021-11-29
766,159781,-1;-20;3,-7;-6;6,-5;-7;-1,-5;-17;0,159781,2021-11-29
767,160050,,,,,160050,2021-11-29
768,160053,-1;-9;-7,-8;-8;2,-3;-14;1,-3;-13;3,160053,2021-11-29
769,160333,,,,,160333,2021-11-29
770,160335,-4;-6;-5,1;-9;-5,0;-18;2,0;8;-2,160335,2021-11-29
771,160603,,,,,160603,2021-11-29
772,160606,7;-16;-13,5;-3;0,-18;-15;9,0;-12;-13,160606,2021-11-29
773,160878,,,,,160878,2021-11-29
774,160881,-6;5;12,-13;-25;5,-8;-13;1,11;-12;-1,160881,2021-11-29
775,161150,,,,,161150,2021-11-29
776,161154,-2;-9;-5,-3;-19;-5,-4;-5;4,-3;-13;0,161154,2021-11-29
777,161427,,,,,161427,2021-11-29
778,161430,7;-9;-1,-1;-12;6,0;-1;2,1;5;-6,161430,2021-11-29
779,161698,,,,,161698,2021-11-29
780,161701,0;-8;-16,-2;-15;-3,2;-10;2,-5;-27;0,161701,2021-11-29
781,161971,,,,,161971,2021-11-29
782,161980,-9;-8;8,-3;0;1,8;-21;5,0;2;8,161980,2021-11-29
783,162249,,,,,162249,2021-11-29
784,162252,-6;-12;16,11;-17;3,-7;-18;17,-7;-6;13,162252,2021-11-29
785,162524,,,,,162524,2021-11-29
786,162531,-6;-6;-5,-2;-17;-11,-2;-10;-14,-6;-2;-17,162531,2021-11-29
787,162799,,,,,162799,2021-11-29
788,162801,0;1;-10,-5;0;-3,-7;0;-2,-9;-5;1,162801,2021-11-29
789,163070,,,,,163070,2021-11-29
790,163080,-14;-12;3,-6;-10;9,-8;-12;2,-4;-2;3,163080,2021-11-29
791,163344,,,,,163344,2021-11-29
792,163347,-8;-18;1,-4;-18;1,-5;-12;10,-7;-9;5,163347,2021-11-29
793,163619,,,,,163619,2021-11-29
794,163622,-8;-15;0,-10;-14;-5,-4;-5;-6,-3;-2;-1,163622,2021-11-29
795,163894,,,,,163894,2021-11-29
796,163897,-8;-5;-3,-5;-9;1,-6;-6;5,-3;-13;3,163897,2021-11-29
797,164163,,,,,164163,2021-11-29
798,164165,-7;-12;7,-6;-4;0,-7;-3;-12,-7;-3;-10,164165,2021-11-29
799,164438,,,,,164438,2021-11-29
800,164441,-7;-9;-2,-7;-4;-1,-16;-11;4,-8;-4;2,164441,2021-11-29
801,164710,,,,,164710,2021-11-29
802,164712,1;-20;2,-8;-15;-1,-1;-15;-5,-3;3;4,164712,2021-11-29
803,164976,,,,,164976,2021-11-29
804,164978,-9;-11;10,-12;-6;0,-5;-11;-14,-7;-8;-7,164978,2021-11-29
805,165245,,,,,165245,2021-11-29
806,165249,-5;-5;-6,0;0;-1,-5;-9;-8,-6;-5;-3,165249,2021-11-29
807,165521,,,,,165521,2021-11-29
808,165524,-1;-12;-13,-8;2;0,-3;-11;-8,-13;-5;-11,165524,2021-11-29
809,165795,,,,,165795,2021-11-29
810,165798,-5;-1;-6,-7;-4;-4,-12;-12;2,-4;-10;0,165798,2021-11-29
811,166070,,,,,166070,2021-11-29
812,166072,-14;-8;11,-5;0;0,-15;-1;-5,0;-18;-1,166072,2021-11-29
813,166340,,,,,166340,2021-11-29
814,166342,7;-17;1,-10;-16;-2,-16;-8;9,-8;-5;0,166342,2021-11-29
815,166622,,,,,166622,2021-11-29
816,166624,-19;-14;2,-9;-9;1,-5;-7;-5,-1;-13;-6,166624,2021-11-29
817,166891,,,,,166891,2021-11-29
818,166893,-17;-17;4,-6;-22;5,5;-11;-3,-3;0;1,166893,2021-11-29
819,167159,,,,,167159,2021-11-29
820,167166,3;-13;-7,-13;-9;3,-11;-8;-2,-14;-7;1,167166,2021-11-29
821,167438,,,,,167438,2021-11-29
822,167440,-16;-2;4,-15;-20;4,-16;-8;9,-9;-16;13,167440,2021-11-29
823,167704,,,,,167704,2021-11-29
824,167712,-9;-13;10,-5;-5;3,-15;-12;4,-5;-2;-5,167712,2021-11-29
825,167979,,,,,167979,2021-11-29
826,167982,-4;-9;3,-12;-4;0,-3;-7;-2,-7;-6;4,167982,2021-11-29
827,168255,,,,,168255,2021-11-29
828,168262,-8;-9;3,-15;6;11,-14;6;4,-21;-9;18,168262,2021-11-29
829,168529,,,,,168529,2021-11-29
830,168532,-5;-15;12,-13;-15;4,-15;-12;6,-19;-15;2,168532,2021-11-29
831,168805,,,,,168805,2021-11-29
832,168842,-4;11;-8,-15;5;-3,-13;-1;3,-13;3;14,168842,2021-11-29
833,169106,,,,,169106,2021-11-29
834,169108,-22;-7;16,-17;-11;-4,-9;-6;-5,-5;-11;-12,169108,2021-11-29
835,169380,,,,,169380,2021-11-29
836,169383,-18;-4;-3,-16;-13;-3,-26;0;2,-15;-11;-3,169383,2021-11-29
837,169656,,,,,169656,2021-11-29
838,169658,-11;-16;-3,-16;-15;3,-19;1;2,-21;-15;-1,169658,2021-11-29
839,169940,,,,,169940,2021-11-29
840,169944,-14;-1;-7,-10;-2;-11,-20;2;-6,-12;-7;-13,169944,2021-11-29
841,170219,,,,,170219,2021-11-29
842,170221,-16;-6;-7,-10;-5;-7,-11;-7;-2,-14;-9;-2,170221,2021-11-29
843,170490,,,,,170490,2021-11-29
844,170493,-14;0;-12,-15;0;-9,-16;-9;-19,-7;-1;-7,170493,2021-11-29
845,170775,,,,,170775,2021-11-29
846,170778,-12;2;1,-16;-3;-6,-12;-6;-6,-25;-11;-14,170778,2021-11-29
847,171044,,,,,171044,2021-11-29
848,171047,-2;-1;4,-9;5;-10,-15;-23;-7,-17;-18;12,171047,2021-11-29
849,171358,,,,,171358,2021-11-29
850,171361,-20;10;-1,-7;6;-28,-18;16;-20,-21;5;-8,171361,2021-11-29
851,171628,,,,,171628,2021-11-29
852,171631,-9;-8;-13,-11;9;-7,-10;6;-7,-14;9;-5,171631,2021-11-29
853,171909,,,,,171909,2021-11-29
854,171912,-14;1;-11,-10;1;-9,-11;1;0,-16;-7;-11,171912,2021-11-29
855,172178,,,,,172178,2021-11-29
