,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
1441,244167,,,,,244167,23,2021-11-18
1442,244169,0;0;3,-1;0;-1,-1;0;-2,0;0;0,244169,23,2021-11-18
1443,244431,,,,,244431,23,2021-11-18
1444,244434,0;0;1,-2;0;3,0;0;2,0;0;-2,244434,23,2021-11-18
1445,244711,,,,,244711,23,2021-11-18
1446,244713,0;0;0,0;0;0,0;0;0,-1;0;1,244713,23,2021-11-18
1447,244980,,,,,244980,23,2021-11-18
1448,244983,1;0;0,0;0;0,1;0;0,0;0;0,244983,23,2021-11-18
1449,245249,,,,,245249,23,2021-11-18
1450,245286,0;-1;0,1;-1;-1,2;0;0,0;-1;0,245286,23,2021-11-18
1451,245553,,,,,245553,23,2021-11-18
1452,245556,-1;0;1,0;-1;0,1;1;1,0;0;2,245556,23,2021-11-18
1453,245819,,,,,245819,23,2021-11-18
1454,245828,0;0;0,0;1;-2,0;0;-1,0;0;-1,245828,23,2021-11-18
1455,246093,,,,,246093,23,2021-11-18
1456,246096,0;0;-1,1;0;-1,-1;0;-1,0;0;-1,246096,23,2021-11-18
1457,246364,,,,,246364,23,2021-11-18
1458,246367,0;-1;1,-1;0;0,-1;0;0,0;0;-1,246367,23,2021-11-18
1459,246632,,,,,246632,23,2021-11-18
1460,246634,0;0;0,0;0;-1,-1;0;-1,0;1;-1,246634,23,2021-11-18
1461,246900,,,,,246900,23,2021-11-18
1462,246903,0;1;2,0;0;0,-1;0;-2,0;0;0,246903,23,2021-11-18
1463,247176,,,,,247176,23,2021-11-18
1464,247179,0;0;0,0;1;0,0;0;0,0;0;-1,247179,23,2021-11-18
1465,247445,,,,,247445,23,2021-11-18
1466,247447,0;-1;-2,0;0;0,0;0;1,0;0;0,247447,23,2021-11-18
1467,247713,,,,,247713,23,2021-11-18
1468,247715,0;-1;-2,0;1;0,0;0;2,1;0;1,247715,23,2021-11-18
1469,247983,,,,,247983,23,2021-11-18
1470,247986,0;0;-1,1;0;1,0;0;0,-2;-1;0,247986,23,2021-11-18
1471,248246,,,,,248246,23,2021-11-18
1472,248254,1;1;-1,2;0;0,1;0;0,0;0;1,248254,23,2021-11-18
1473,248521,,,,,248521,23,2021-11-18
1474,248524,-1;1;0,0;0;-1,0;0;0,1;0;0,248524,23,2021-11-18
1475,248794,,,,,248794,23,2021-11-18
1476,248801,0;0;-2,0;0;-2,0;0;0,0;0;0,248801,23,2021-11-18
1477,249065,,,,,249065,23,2021-11-18
1478,249068,0;0;-1,-1;0;-1,0;0;-1,0;1;-3,249068,23,2021-11-18
1479,249342,,,,,249342,23,2021-11-18
1480,249346,0;0;1,0;0;1,-2;0;1,0;-1;1,249346,23,2021-11-18
1481,249617,,,,,249617,23,2021-11-18
1482,249619,0;0;0,0;0;0,0;0;1,1;1;0,249619,23,2021-11-18
1483,249884,,,,,249884,23,2021-11-18
1484,249887,0;1;1,1;-1;1,0;0;-1,0;0;0,249887,23,2021-11-18
1485,250152,,,,,250152,23,2021-11-18
1486,250155,0;1;-2,0;2;-1,0;-1;-1,1;0;-1,250155,23,2021-11-18
1487,250423,,,,,250423,23,2021-11-18
1488,250425,0;0;0,-1;1;-2,0;0;0,0;1;0,250425,23,2021-11-18
1489,250685,,,,,250685,23,2021-11-18
1490,250694,0;-2;-1,-1;0;1,0;1;0,0;1;0,250694,23,2021-11-18
1491,250961,,,,,250961,23,2021-11-18
1492,250964,-1;-1;0,-1;0;-1,0;0;-1,0;0;-2,250964,23,2021-11-18
1493,251243,,,,,251243,23,2021-11-18
1494,251251,1;-1;0,0;1;0,0;-1;0,0;0;0,251251,23,2021-11-18
1495,251517,,,,,251517,23,2021-11-18
1496,251521,0;0;0,0;0;0,0;2;0,0;0;0,251521,23,2021-11-18
1497,251787,,,,,251787,23,2021-11-18
1498,251789,2;0;0,0;0;0,2;-1;0,0;0;-1,251789,23,2021-11-18
1499,252062,,,,,252062,23,2021-11-18
1500,252065,0;-1;-1,0;0;-2,1;0;0,0;0;-1,252065,23,2021-11-18
1501,252338,,,,,252338,23,2021-11-18
1502,252340,0;-1;-1,-1;0;-1,0;0;-2,0;1;-2,252340,23,2021-11-18
1503,252606,,,,,252606,23,2021-11-18
1504,252609,0;0;0,-1;0;0,0;0;-1,0;0;-2,252609,23,2021-11-18
1505,252875,,,,,252875,23,2021-11-18
1506,252878,0;0;0,1;-1;0,0;0;0,0;0;0,252878,23,2021-11-18
1507,253157,,,,,253157,23,2021-11-18
1508,253160,0;0;-1,0;0;0,0;0;0,0;0;1,253160,23,2021-11-18
1509,253425,,,,,253425,23,2021-11-18
1510,253428,0;1;-2,0;0;-1,0;0;2,0;1;1,253428,23,2021-11-18
1511,253688,,,,,253688,23,2021-11-18
1512,253696,1;0;-1,-1;0;0,0;0;0,0;0;0,253696,23,2021-11-18
1513,253965,,,,,253965,23,2021-11-18
1514,253967,0;0;0,0;0;0,1;0;-1,0;0;0,253967,23,2021-11-18
1515,254240,,,,,254240,23,2021-11-18
1516,254248,0;0;0,0;0;1,0;-1;0,0;0;-1,254248,23,2021-11-18
1517,254516,,,,,254516,23,2021-11-18
1518,254518,0;0;1,0;1;1,0;-1;-1,0;0;0,254518,23,2021-11-18
1519,254783,,,,,254783,23,2021-11-18
1520,254786,0;0;0,0;1;2,0;0;3,0;0;0,254786,23,2021-11-18
1521,255052,,,,,255052,23,2021-11-18
1522,255055,0;0;0,1;0;2,0;0;0,-1;0;-1,255055,23,2021-11-18
1523,255316,,,,,255316,23,2021-11-18
1524,255320,1;0;1,2;0;0,0;0;1,0;1;1,255320,23,2021-11-18
1525,255591,,,,,255591,23,2021-11-18
1526,255594,0;0;-1,0;0;-1,0;0;0,0;0;0,255594,23,2021-11-18
1527,255866,,,,,255866,23,2021-11-18
1528,255869,0;-1;-2,0;0;0,1;1;-2,-1;0;-1,255869,23,2021-11-18
1529,256146,,,,,256146,23,2021-11-18
1530,256149,0;0;0,1;0;1,0;0;0,0;0;0,256149,23,2021-11-18
1531,256416,,,,,256416,23,2021-11-18
1532,256419,0;0;0,1;0;0,1;0;2,0;0;0,256419,23,2021-11-18
1533,256698,,,,,256698,23,2021-11-18
1534,256707,0;0;-1,0;0;-1,0;0;0,0;0;0,256707,23,2021-11-18
1535,256967,,,,,256967,23,2021-11-18
1536,256970,0;0;-1,0;0;0,0;-1;0,0;-1;-1,256970,23,2021-11-18
1537,257243,,,,,257243,23,2021-11-18
1538,257250,0;0;2,0;0;0,-1;0;-1,0;0;-2,257250,23,2021-11-18
1539,257517,,,,,257517,23,2021-11-18
1540,257520,0;0;1,1;0;-1,-1;0;-2,0;0;-1,257520,23,2021-11-18
1541,257780,,,,,257780,23,2021-11-18
1542,257783,0;0;0,0;0;-2,0;0;-1,0;0;-1,257783,23,2021-11-18
1543,258056,,,,,258056,23,2021-11-18
1544,258058,0;0;0,0;0;0,1;0;1,0;0;0,258058,23,2021-11-18
1545,258331,,,,,258331,23,2021-11-18
1546,258334,-1;1;0,0;0;-1,0;0;-2,0;0;0,258334,23,2021-11-18
1547,258611,,,,,258611,23,2021-11-18
1548,258614,1;0;0,0;0;-2,0;1;-2,0;0;-2,258614,23,2021-11-18
1549,258881,,,,,258881,23,2021-11-18
1550,258884,0;0;0,1;0;-2,0;0;0,0;0;0,258884,23,2021-11-18
1551,259144,,,,,259144,23,2021-11-18
1552,259152,0;0;0,1;0;0,0;0;0,1;0;-1,259152,23,2021-11-18
1553,259421,,,,,259421,23,2021-11-18
1554,259424,0;0;1,0;0;0,0;0;0,0;0;0,259424,23,2021-11-18
1555,259688,,,,,259688,23,2021-11-18
1556,259695,0;0;-1,0;0;-2,0;0;0,1;0;2,259695,23,2021-11-18
1557,259964,,,,,259964,23,2021-11-18
1558,259966,0;0;-1,0;0;0,0;0;0,0;-1;-1,259966,23,2021-11-18
1559,260233,,,,,260233,23,2021-11-18
1560,260236,0;0;-1,0;0;0,0;0;-2,-2;0;-2,260236,23,2021-11-18
1561,260508,,,,,260508,23,2021-11-18
1562,260511,0;0;1,0;0;1,0;0;0,-1;1;0,260511,23,2021-11-18
1563,260783,,,,,260783,23,2021-11-18
1564,260786,0;0;0,1;-1;0,0;1;2,1;0;0,260786,23,2021-11-18
1565,261060,,,,,261060,23,2021-11-18
1566,261063,0;0;0,0;0;0,0;0;0,0;1;0,261063,23,2021-11-18
1567,261328,,,,,261328,23,2021-11-18
1568,261330,0;2;-2,0;0;0,-1;1;-1,0;0;-2,261330,23,2021-11-18
1569,261609,,,,,261609,23,2021-11-18
1570,261611,0;0;3,0;0;-1,0;0;0,0;1;-1,261611,23,2021-11-18
1571,261878,,,,,261878,23,2021-11-18
1572,261881,0;0;0,1;-1;-1,0;0;-2,0;0;-2,261881,23,2021-11-18
1573,262147,,,,,262147,23,2021-11-18
1574,262155,1;0;0,1;0;2,2;0;2,0;-1;0,262155,23,2021-11-18
1575,262422,,,,,262422,23,2021-11-18
1576,262425,0;0;0,0;0;1,0;0;0,0;0;0,262425,23,2021-11-18
1577,262686,,,,,262686,23,2021-11-18
1578,262710,0;-2;0,0;0;-2,0;0;0,-1;-1;0,262710,23,2021-11-18
1579,262982,,,,,262982,23,2021-11-18
1580,262985,0;-1;0,0;0;2,0;0;1,0;0;-1,262985,23,2021-11-18
1581,263248,,,,,263248,23,2021-11-18
1582,263250,0;0;0,0;-1;0,0;0;1,0;1;2,263250,23,2021-11-18
1583,263517,,,,,263517,23,2021-11-18
1584,263520,1;0;-1,1;1;0,0;0;1,0;0;2,263520,23,2021-11-18
1585,263786,,,,,263786,23,2021-11-18
1586,263789,0;0;0,0;0;1,0;0;1,0;-1;0,263789,23,2021-11-18
1587,264056,,,,,264056,23,2021-11-18
1588,264059,-1;0;-1,0;0;0,0;0;2,0;0;0,264059,23,2021-11-18
1589,264324,,,,,264324,23,2021-11-18
1590,264327,0;0;0,0;0;0,1;0;0,0;0;1,264327,23,2021-11-18
1591,264593,,,,,264593,23,2021-11-18
1592,264600,-1;0;-2,0;0;0,1;0;0,0;0;0,264600,23,2021-11-18
1593,264862,,,,,264862,23,2021-11-18
1594,264864,-1;0;-2,0;0;0,1;0;0,0;0;0,264864,23,2021-11-18
1595,265125,,,,,265125,23,2021-11-18
1596,265134,0;1;-2,0;0;-1,0;0;0,1;0;-1,265134,23,2021-11-18
1597,265400,,,,,265400,23,2021-11-18
1598,265403,0;1;-1,0;1;-1,0;0;0,0;0;0,265403,23,2021-11-18
1599,265663,,,,,265663,23,2021-11-18
1600,265666,0;0;0,0;0;-2,0;0;-2,-1;0;-1,265666,23,2021-11-18
1601,265939,,,,,265939,23,2021-11-18
1602,265943,1;0;0,0;0;0,0;0;1,0;0;-1,265943,23,2021-11-18
1603,266214,,,,,266214,23,2021-11-18
1604,266217,0;0;0,0;0;0,0;0;0,0;1;0,266217,23,2021-11-18
1605,266494,,,,,266494,23,2021-11-18
1606,266498,0;0;0,0;0;-2,0;-1;-2,1;0;1,266498,23,2021-11-18
1607,266764,,,,,266764,23,2021-11-18
1608,266767,-1;0;0,0;-1;1,1;1;1,1;0;0,266767,23,2021-11-18
1609,267032,,,,,267032,23,2021-11-18
1610,267035,0;0;-1,0;0;0,-1;0;0,0;-1;0,267035,23,2021-11-18
1611,267301,,,,,267301,23,2021-11-18
1612,267304,0;-2;-2,0;0;0,-1;0;0,0;0;0,267304,23,2021-11-18
1613,267565,,,,,267565,23,2021-11-18
1614,267574,0;0;0,-1;0;-1,-1;0;-2,-2;0;-1,267574,23,2021-11-18
1615,267841,,,,,267841,23,2021-11-18
1616,267844,0;0;1,1;1;1,0;-1;0,0;0;-2,267844,23,2021-11-18
1617,268112,,,,,268112,23,2021-11-18
1618,268121,0;0;0,0;0;0,0;-1;0,0;0;0,268121,23,2021-11-18
1619,268392,,,,,268392,23,2021-11-18
1620,268395,0;0;-2,0;0;0,0;0;-1,0;0;0,268395,23,2021-11-18
1621,268665,,,,,268665,23,2021-11-18
1622,268668,1;0;0,0;0;0,0;0;0,-1;0;-1,268668,23,2021-11-18
1623,268936,,,,,268936,23,2021-11-18
1624,268939,1;0;-2,0;0;-1,0;0;-1,-1;0;0,268939,23,2021-11-18
1625,269204,,,,,269204,23,2021-11-18
1626,269207,1;0;-2,0;-1;0,0;1;-1,0;0;-1,269207,23,2021-11-18
1627,269474,,,,,269474,23,2021-11-18
1628,269477,0;1;1,0;0;-1,0;0;-1,0;1;-2,269477,23,2021-11-18
1629,269742,,,,,269742,23,2021-11-18
1630,269745,0;0;2,0;0;-1,0;1;0,-2;0;-2,269745,23,2021-11-18
1631,270010,,,,,270010,23,2021-11-18
1632,270013,3;-1;-1,0;1;0,0;-1;0,1;0;0,270013,23,2021-11-18
1633,270280,,,,,270280,23,2021-11-18
1634,270283,0;0;-2,1;1;0,0;0;2,0;0;-1,270283,23,2021-11-18
1635,270551,,,,,270551,23,2021-11-18
1636,270558,0;0;-1,0;0;0,1;0;0,0;0;0,270558,23,2021-11-18
1637,270825,,,,,270825,23,2021-11-18
1638,270827,-1;0;0,0;0;0,-1;0;1,1;1;0,270827,23,2021-11-18
1639,271099,,,,,271099,23,2021-11-18
1640,271109,0;0;-2,0;0;-1,0;0;-1,1;0;-1,271109,23,2021-11-18
1641,271382,,,,,271382,23,2021-11-18
1642,271384,0;0;1,0;0;1,-1;0;0,0;0;-1,271384,23,2021-11-18
1643,271651,,,,,271651,23,2021-11-18
1644,271654,0;0;0,-1;0;0,0;0;1,0;-1;0,271654,23,2021-11-18
1645,271922,,,,,271922,23,2021-11-18
1646,271925,0;0;0,-1;0;1,1;0;2,0;-1;0,271925,23,2021-11-18
1647,272191,,,,,272191,23,2021-11-18
1648,272193,0;0;0,0;0;0,0;0;2,-1;0;0,272193,23,2021-11-18
1649,272463,,,,,272463,23,2021-11-18
1650,272466,1;1;-1,0;0;-2,1;-1;-2,0;0;-1,272466,23,2021-11-18
1651,272733,,,,,272733,23,2021-11-18
1652,272736,0;-2;-1,0;0;-1,1;0;0,0;0;1,272736,23,2021-11-18
1653,272996,,,,,272996,23,2021-11-18
1654,273003,0;-1;0,1;0;0,0;0;-1,0;0;0,273003,23,2021-11-18
1655,273266,,,,,273266,23,2021-11-18
1656,273269,0;0;-2,0;0;-1,0;0;0,0;-1;1,273269,23,2021-11-18
1657,273542,,,,,273542,23,2021-11-18
1658,273550,1;0;0,-1;0;-1,1;0;-1,0;0;0,273550,23,2021-11-18
1659,273821,,,,,273821,23,2021-11-18
1660,273824,0;0;0,0;0;0,0;0;0,0;-1;0,273824,23,2021-11-18
1661,274093,,,,,274093,23,2021-11-18
1662,274096,0;0;0,0;0;0,0;0;0,0;0;1,274096,23,2021-11-18
1663,274367,,,,,274367,23,2021-11-18
1664,274369,0;1;0,-1;-1;1,1;0;0,0;0;-2,274369,23,2021-11-18
1665,274641,,,,,274641,23,2021-11-18
1666,274644,0;0;-1,0;0;-1,0;0;-1,0;-1;-1,274644,23,2021-11-18
1667,274917,,,,,274917,23,2021-11-18
1668,274919,0;0;1,0;0;0,0;0;-2,0;0;-1,274919,23,2021-11-18
1669,275185,,,,,275185,23,2021-11-18
1670,275188,1;0;0,0;0;0,0;0;1,0;0;0,275188,23,2021-11-18
1671,275465,,,,,275465,23,2021-11-18
1672,275468,0;0;0,0;0;0,0;0;-1,0;0;-1,275468,23,2021-11-18
1673,275735,,,,,275735,23,2021-11-18
1674,275738,0;0;0,1;0;0,0;0;-1,0;0;0,275738,23,2021-11-18
1675,276004,,,,,276004,23,2021-11-18
1676,276013,0;0;-1,-1;0;0,0;0;0,0;1;-2,276013,23,2021-11-18
1677,276282,,,,,276282,23,2021-11-18
1678,276284,1;0;0,0;0;-1,0;1;-1,1;-1;-1,276284,23,2021-11-18
1679,276550,,,,,276550,23,2021-11-18
1680,276558,0;1;0,0;0;0,0;0;2,0;0;0,276558,23,2021-11-18
1681,276825,,,,,276825,23,2021-11-18
1682,276828,0;-1;1,0;0;1,0;0;0,1;0;0,276828,23,2021-11-18
1683,277099,,,,,277099,23,2021-11-18
1684,277102,0;-1;-1,0;1;0,-1;0;0,0;0;-1,277102,23,2021-11-18
1685,277374,,,,,277374,23,2021-11-18
1686,277378,0;1;0,0;1;0,0;0;-2,0;0;0,277378,23,2021-11-18
1687,277651,,,,,277651,23,2021-11-18
1688,277653,0;1;1,0;0;0,0;0;0,0;-1;1,277653,23,2021-11-18
1689,277925,,,,,277925,23,2021-11-18
1690,277928,0;0;-1,0;0;-1,0;0;-1,0;0;0,277928,23,2021-11-18
1691,278201,,,,,278201,23,2021-11-18
1692,278203,0;0;-1,0;-1;-1,0;0;0,0;1;0,278203,23,2021-11-18
1693,278469,,,,,278469,23,2021-11-18
1694,278472,0;0;-2,0;0;0,0;1;0,0;0;0,278472,23,2021-11-18
1695,278746,,,,,278746,23,2021-11-18
1696,278749,1;0;-1,1;0;0,-1;1;0,0;0;0,278749,23,2021-11-18
1697,279014,,,,,279014,23,2021-11-18
1698,279021,0;0;0,-1;0;-2,0;1;0,0;0;-1,279021,23,2021-11-18
1699,279290,,,,,279290,23,2021-11-18
1700,279293,0;0;1,0;0;4,0;0;1,0;0;0,279293,23,2021-11-18
1701,279565,,,,,279565,23,2021-11-18
1702,279567,0;0;0,0;0;0,1;0;0,0;0;1,279567,23,2021-11-18
1703,279839,,,,,279839,23,2021-11-18
1704,279842,0;1;-1,1;0;0,0;-1;0,0;0;1,279842,23,2021-11-18
1705,280102,,,,,280102,23,2021-11-18
1706,280105,0;0;0,0;0;-1,-1;-1;0,0;0;-1,280105,23,2021-11-18
1707,280379,,,,,280379,23,2021-11-18
1708,280381,1;0;0,0;0;0,-1;0;1,0;0;1,280381,23,2021-11-18
1709,280660,,,,,280660,23,2021-11-18
1710,280664,0;0;-1,-1;0;-2,0;1;0,-1;0;1,280664,23,2021-11-18
1711,280937,,,,,280937,23,2021-11-18
1712,280940,0;0;0,0;-1;0,0;0;0,0;0;0,280940,23,2021-11-18
1713,281203,,,,,281203,23,2021-11-18
1714,281206,0;0;0,0;-1;0,0;0;0,0;-1;0,281206,23,2021-11-18
1715,281466,,,,,281466,23,2021-11-18
1716,281492,0;0;1,1;0;0,0;0;-1,0;0;-1,281492,23,2021-11-18
1717,281754,,,,,281754,23,2021-11-18
1718,281757,0;0;2,0;0;0,0;-1;0,-1;0;-1,281757,23,2021-11-18
1719,282023,,,,,282023,23,2021-11-18
1720,282032,0;0;-1,0;0;2,1;0;0,0;0;0,282032,23,2021-11-18
1721,282293,,,,,282293,23,2021-11-18
1722,282295,0;0;0,0;0;0,0;0;0,0;0;1,282295,23,2021-11-18
1723,282562,,,,,282562,23,2021-11-18
1724,282565,0;0;-1,-1;0;-2,0;-1;0,0;0;0,282565,23,2021-11-18
1725,282844,,,,,282844,23,2021-11-18
1726,282846,0;0;-1,0;0;-1,0;0;-1,0;0;-1,282846,23,2021-11-18
1727,283120,,,,,283120,23,2021-11-18
1728,283123,0;0;1,0;0;0,0;-2;0,0;0;0,283123,23,2021-11-18
1729,283394,,,,,283394,23,2021-11-18
1730,283396,1;1;1,0;0;1,0;0;1,0;0;0,283396,23,2021-11-18
1731,283673,,,,,283673,23,2021-11-18
1732,283676,0;-1;0,0;0;-3,0;-1;1,0;0;0,283676,23,2021-11-18
1733,283977,,,,,283977,23,2021-11-18
1734,283979,1;0;0,0;0;0,0;0;-1,0;0;0,283979,23,2021-11-18
1735,284244,,,,,284244,23,2021-11-18
1736,284247,0;0;-1,0;1;0,0;0;0,1;0;-1,284247,23,2021-11-18
1737,284520,,,,,284520,23,2021-11-18
1738,284529,0;0;0,0;0;0,0;1;1,0;0;0,284529,23,2021-11-18
1739,284794,,,,,284794,23,2021-11-18
1740,284796,0;-1;0,0;0;0,0;0;0,0;0;1,284796,23,2021-11-18
1741,285063,,,,,285063,23,2021-11-18
1742,285066,0;0;0,0;1;0,1;1;-3,1;0;0,285066,23,2021-11-18
1743,285339,,,,,285339,23,2021-11-18
1744,285342,0;0;-1,1;1;-1,0;1;0,0;0;0,285342,23,2021-11-18
1745,285611,,,,,285611,23,2021-11-18
1746,285613,0;0;-1,1;0;-2,0;-1;0,1;0;-2,285613,23,2021-11-18
1747,285896,,,,,285896,23,2021-11-18
1748,285899,1;1;0,0;0;-2,1;0;0,0;0;0,285899,23,2021-11-18
1749,286166,,,,,286166,23,2021-11-18
1750,286168,0;0;0,0;0;-2,0;0;2,0;0;0,286168,23,2021-11-18
1751,286451,,,,,286451,23,2021-11-18
1752,286453,0;0;0,0;0;0,0;0;-2,0;0;0,286453,23,2021-11-18
1753,286722,,,,,286722,23,2021-11-18
1754,286724,0;0;1,0;0;-1,0;0;0,0;0;-1,286724,23,2021-11-18
1755,286985,,,,,286985,23,2021-11-18
1756,286994,0;0;0,0;1;1,-1;0;0,0;0;-1,286994,23,2021-11-18
1757,287259,,,,,287259,23,2021-11-18
1758,287262,0;0;0,0;0;1,0;0;1,0;0;0,287262,23,2021-11-18
1759,287523,,,,,287523,23,2021-11-18
1760,287531,0;-1;-2,0;0;0,0;1;0,1;0;1,287531,23,2021-11-18
1761,287799,,,,,287799,23,2021-11-18
1762,287802,0;0;0,-1;0;1,1;0;0,0;0;0,287802,23,2021-11-18
1763,288066,,,,,288066,23,2021-11-18
1764,288069,-1;0;0,0;0;0,0;0;0,0;0;1,288069,23,2021-11-18
1765,288336,,,,,288336,23,2021-11-18
1766,288338,0;-1;0,0;0;0,0;0;1,2;0;0,288338,23,2021-11-18
1767,288605,,,,,288605,23,2021-11-18
1768,288608,0;0;-2,0;1;-1,0;0;0,1;0;-1,288608,23,2021-11-18
1769,288886,,,,,288886,23,2021-11-18
1770,288889,0;0;3,0;-1;-1,0;0;-1,1;0;-1,288889,23,2021-11-18
1771,289150,,,,,289150,23,2021-11-18
1772,289153,2;-4;-6,3;-2;0,1;0;-3,0;0;-1,289153,23,2021-11-18
1773,289426,,,,,289426,23,2021-11-18
1774,289429,1;0;0,1;1;0,1;1;2,0;-1;1,289429,23,2021-11-18
1775,289699,,,,,289699,23,2021-11-18
1776,289701,0;0;-1,1;0;0,0;0;0,0;0;-1,289701,23,2021-11-18
1777,289961,,,,,289961,23,2021-11-18
1778,289970,-1;0;0,0;0;0,0;0;0,0;0;0,289970,23,2021-11-18
1779,290238,,,,,290238,23,2021-11-18
1780,290241,0;0;0,-1;-1;0,0;0;0,0;0;1,290241,23,2021-11-18
1781,290511,,,,,290511,23,2021-11-18
1782,290520,0;-1;0,0;0;-3,0;0;-1,-1;0;0,290520,23,2021-11-18
1783,290784,,,,,290784,23,2021-11-18
1784,290787,0;-1;0,0;0;0,-1;-1;-2,-1;0;-1,290787,23,2021-11-18
1785,291051,,,,,291051,23,2021-11-18
1786,291054,0;0;1,1;0;2,0;0;0,0;0;1,291054,23,2021-11-18
1787,291325,,,,,291325,23,2021-11-18
1788,291329,2;-1;0,0;0;1,2;0;0,0;0;0,291329,23,2021-11-18
1789,291590,,,,,291590,23,2021-11-18
1790,291593,0;0;2,0;0;0,2;1;0,0;0;0,291593,23,2021-11-18
1791,291870,,,,,291870,23,2021-11-18
1792,291872,0;0;-1,1;0;0,0;0;0,0;0;0,291872,23,2021-11-18
1793,292140,,,,,292140,23,2021-11-18
1794,292143,0;0;-1,-1;0;-1,0;0;0,1;-1;0,292143,23,2021-11-18
1795,292413,,,,,292413,23,2021-11-18
1796,292420,0;0;2,0;-1;0,0;0;0,1;0;1,292420,23,2021-11-18
1797,292696,,,,,292696,23,2021-11-18
1798,292699,0;0;0,0;0;0,0;0;1,1;0;0,292699,23,2021-11-18
1799,292966,,,,,292966,23,2021-11-18
1800,292974,-1;0;0,0;0;0,0;0;0,1;0;0,292974,23,2021-11-18
1801,293240,,,,,293240,23,2021-11-18
1802,293243,0;0;-1,0;0;-1,0;0;-1,1;0;0,293243,23,2021-11-18
1803,293513,,,,,293513,23,2021-11-18
1804,293516,0;0;-1,0;-1;-1,0;0;0,0;0;0,293516,23,2021-11-18
1805,293786,,,,,293786,23,2021-11-18
1806,293788,0;0;0,0;-1;-1,0;-1;0,0;0;-1,293788,23,2021-11-18
1807,294053,,,,,294053,23,2021-11-18
1808,294056,-1;0;2,0;0;0,0;0;-1,0;0;1,294056,23,2021-11-18
1809,294330,,,,,294330,23,2021-11-18
1810,294333,-1;0;0,-1;0;0,0;0;0,0;0;1,294333,23,2021-11-18
1811,294604,,,,,294604,23,2021-11-18
1812,294607,0;0;-1,1;0;-1,0;0;-1,-1;0;0,294607,23,2021-11-18
1813,294884,,,,,294884,23,2021-11-18
1814,294887,1;0;2,1;0;0,-1;0;-1,0;-1;-3,294887,23,2021-11-18
1815,295155,,,,,295155,23,2021-11-18
1816,295157,0;-1;2,0;1;-1,0;1;-1,0;0;-3,295157,23,2021-11-18
1817,295419,,,,,295419,23,2021-11-18
1818,295429,0;0;1,0;0;1,0;0;1,1;-1;0,295429,23,2021-11-18
1819,295693,,,,,295693,23,2021-11-18
1820,295696,0;0;0,1;0;0,0;0;2,0;0;0,295696,23,2021-11-18
1821,295963,,,,,295963,23,2021-11-18
1822,295970,0;0;0,0;0;1,0;0;0,0;-1;1,295970,23,2021-11-18
1823,296230,,,,,296230,23,2021-11-18
1824,296233,0;0;-1,0;0;1,0;1;0,0;0;-2,296233,23,2021-11-18
1825,296495,,,,,296495,23,2021-11-18
1826,296498,1;0;0,1;0;0,0;0;0,1;0;0,296498,23,2021-11-18
1827,296772,,,,,296772,23,2021-11-18
1828,296774,0;1;-1,0;0;-2,0;0;-1,-1;0;-1,296774,23,2021-11-18
1829,297044,,,,,297044,23,2021-11-18
1830,297048,0;0;0,0;0;-1,0;0;-1,-1;0;1,297048,23,2021-11-18
1831,297326,,,,,297326,23,2021-11-18
1832,297328,0;0;1,-1;0;1,-1;-1;0,0;0;-1,297328,23,2021-11-18
1833,297593,,,,,297593,23,2021-11-18
1834,297596,0;0;1,0;0;0,0;0;1,0;0;1,297596,23,2021-11-18
1835,297871,,,,,297871,23,2021-11-18
1836,297873,0;0;0,0;0;0,0;0;0,1;0;0,297873,23,2021-11-18
1837,298140,,,,,298140,23,2021-11-18
1838,298143,1;0;-1,0;0;0,0;0;0,0;0;1,298143,23,2021-11-18
1839,298411,,,,,298411,23,2021-11-18
1840,298418,0;0;-2,0;0;0,0;0;-3,0;0;0,298418,23,2021-11-18
1841,298684,,,,,298684,23,2021-11-18
1842,298686,0;0;0,1;0;-2,0;-1;-1,0;0;-1,298686,23,2021-11-18
1843,298959,,,,,298959,23,2021-11-18
1844,298962,1;0;0,1;0;0,1;0;0,0;0;0,298962,23,2021-11-18
1845,299241,,,,,299241,23,2021-11-18
1846,299243,-2;0;0,0;1;-1,0;0;-2,0;-1;0,299243,23,2021-11-18
1847,299510,,,,,299510,23,2021-11-18
1848,299513,0;0;-4,0;0;0,0;0;-2,1;-1;-1,299513,23,2021-11-18
1849,299785,,,,,299785,23,2021-11-18
1850,299788,0;1;2,0;0;-1,0;0;-1,0;0;-2,299788,23,2021-11-18
1851,300050,,,,,300050,23,2021-11-18
1852,300053,0;0;1,0;0;0,0;-1;0,0;0;-1,300053,23,2021-11-18
1853,300328,,,,,300328,23,2021-11-18
1854,300332,0;0;0,0;0;0,-1;0;0,0;-1;1,300332,23,2021-11-18
1855,300594,,,,,300594,23,2021-11-18
1856,300597,1;0;1,0;0;1,0;0;1,-1;-1;-2,300597,23,2021-11-18
1857,300861,,,,,300861,23,2021-11-18
1858,300868,1;0;0,1;0;0,0;0;2,0;0;2,300868,23,2021-11-18
1859,301135,,,,,301135,23,2021-11-18
1860,301138,-1;1;-3,0;0;0,0;1;-1,0;-1;-1,301138,23,2021-11-18
1861,301412,,,,,301412,23,2021-11-18
1862,301437,0;0;1,0;1;0,1;0;1,0;0;0,301437,23,2021-11-18
