,utcdate,utctime,alt,speed_mph,n_sats,duration
157565,2021-11-16,22:33:10.700000,194,17781.773907,12,157565
157838,2021-11-16,22:33:10.900000,194,17580.449703,12,157838
158110,2021-11-16,22:33:11.200000,193,16238.288343,12,158110
158388,2021-11-16,22:33:11.500000,193,15400.058864,12,158388
158663,2021-11-16,22:33:11.800000,193,15534.275,12,158663
158945,2021-11-16,22:33:12,193,13789.465232,12,158945
159220,2021-11-16,22:33:12.300000,193,14125.005572,12,159220
159499,2021-11-16,22:33:12.600000,193,11876.885294,12,159499
159765,2021-11-16,22:33:12.900000,193,12480.857906,12,159765
160048,2021-11-16,22:33:13.200000,192,11843.33126,12,160048
160315,2021-11-16,22:33:13.400000,192,11172.25058,12,160315
160600,2021-11-16,22:33:13.700000,192,11574.898988,12,160600
160866,2021-11-16,22:33:14,192,10299.845696,12,160866
161145,2021-11-16,22:33:14.300000,192,10299.845696,12,161145
161418,2021-11-16,22:33:14.500000,192,10903.818308,12,161418
161692,2021-11-16,22:33:14.800000,192,11809.777226,12,161692
161967,2021-11-16,22:33:15.100000,192,10970.926376,12,161967
162238,2021-11-16,22:33:15.300000,192,11776.223192,12,162238
162512,2021-11-16,22:33:15.600000,192,12044.655464,12,162512
162781,2021-11-16,22:33:15.900000,192,12279.533702,12,162781
163068,2021-11-16,22:33:16.200000,192,12581.520008,12,163068
163340,2021-11-16,22:33:16.400000,192,13118.384552,12,163340
163608,2021-11-16,22:33:16.700000,193,13386.816824,12,163608
163880,2021-11-16,22:33:17,193,13789.465232,12,163880
164166,2021-11-16,22:33:17.300000,193,14527.653980000001,12,164166
164432,2021-11-16,22:33:17.500000,193,15500.720966,12,164432
164708,2021-11-16,22:33:17.800000,193,15600.761697,12,164708
164983,2021-11-16,22:33:18.100000,193,16204.734309,12,164983
165251,2021-11-16,22:33:18.400000,193,16204.734309,12,165251
165521,2021-11-16,22:33:18.600000,193,16271.842377,12,165521
165790,2021-11-16,22:33:18.900000,193,16674.490785,12,165790
166065,2021-11-16,22:33:19.100000,193,15734.977833,12,166065
166349,2021-11-16,22:33:19.500000,193,14426.991878,12,166349
166622,2021-11-16,22:33:19.700000,193,16875.814989,12,166622
166891,2021-11-16,22:33:20,193,17546.895669,12,166891
167168,2021-11-16,22:33:20.300000,193,17546.895669,12,167168
167435,2021-11-16,22:33:20.500000,193,17580.449703,12,167435
167715,2021-11-16,22:33:20.800000,193,17983.098111,12,167715
167992,2021-11-16,22:33:21.100000,193,18620.624757,12,167992
168267,2021-11-16,22:33:21.400000,193,19056.827199,12,168267
168542,2021-11-16,22:33:21.600000,193,20063.448219,12,168542
168811,2021-11-16,22:33:21.900000,193,20902.299069,12,168811
169086,2021-11-16,22:33:22.200000,193,21741.149919,12,169086
169356,2021-11-16,22:33:22.500000,193,22244.460429,12,169356
169637,2021-11-16,22:33:22.700000,193,22512.892701,12,169637
169912,2021-11-16,22:33:23,193,22781.324973,12,169912
170180,2021-11-16,22:33:23.300000,193,22848.433041,12,170180
170449,2021-11-16,22:33:23.600000,193,21808.257987,12,170449
170726,2021-11-16,22:33:23.800000,193,21875.366055,12,170726
170994,2021-11-16,22:33:24.100000,193,21439.163613,12,170994
171276,2021-11-16,22:33:24.400000,193,21774.703953,12,171276
171551,2021-11-16,22:33:24.700000,193,21640.487817,12,171551
171827,2021-11-16,22:33:24.900000,193,21472.717647,12,171827
172114,2021-11-16,22:33:25.200000,193,21741.149919,12,172114
172389,2021-11-16,22:33:25.500000,192,21774.703953,12,172389
172664,2021-11-16,22:33:25.800000,192,21808.257987,12,172664
172940,2021-11-16,22:33:26,192,21573.379749,12,172940
173217,2021-11-16,22:33:26.300000,192,21875.366055,12,173217
173491,2021-11-16,22:33:26.600000,192,21271.393443,12,173491
173766,2021-11-16,22:33:26.900000,192,20868.745035,12,173766
174034,2021-11-16,22:33:27.100000,192,20466.096627,12,174034
174311,2021-11-16,22:33:27.400000,192,20432.542593000002,12,174311
174579,2021-11-16,22:33:27.700000,192,20398.988559,12,174579
174860,2021-11-16,22:33:28,192,19862.124015,12,174860
175129,2021-11-16,22:33:28.200000,192,18721.286859,12,175129
175406,2021-11-16,22:33:28.500000,192,18821.948961000002,12,175406
175693,2021-11-16,22:33:28.800000,192,18419.300553,12,175693
175969,2021-11-16,22:33:29.100000,192,17949.544077,12,175969
176260,2021-11-16,22:33:29.400000,192,17379.125499,12,176260
176531,2021-11-16,22:33:29.600000,192,16741.598853,12,176531
176807,2021-11-16,22:33:29.900000,192,14930.302388,12,176807
177079,2021-11-16,22:33:30.200000,192,13051.276484,12,177079
177359,2021-11-16,22:33:30.500000,192,11440.682852,12,177359
177629,2021-11-16,22:33:30.700000,192,10836.71024,12,177629
177902,2021-11-16,22:33:31,192,8991.238370000001,12,177902
178170,2021-11-16,22:33:31.300000,192,7616.144347,12,178170
178446,2021-11-16,22:33:31.500000,192,7012.171735,12,178446
178732,2021-11-16,22:33:31.800000,192,6374.645089,12,178732
179003,2021-11-16,22:33:32.100000,192,4696.943389,12,179003
179271,2021-11-16,22:33:32.400000,192,2985.687655,12,179271
179547,2021-11-16,22:33:32.600000,192,1710.6343630000001,12,179547
179829,2021-11-16,22:33:32.900000,192,167.148799,12,179829
180098,2021-11-16,22:33:33.200000,192,167.148799,12,180098
180372,2021-11-16,22:33:33.500000,192,167.148799,12,180372
180637,2021-11-16,22:33:33.700000,192,100.04073100000001,12,180637
180910,2021-11-16,22:33:34,192,133.594765,12,180910
181186,2021-11-16,22:33:34.300000,192,133.594765,12,181186
181460,2021-11-16,22:33:34.600000,192,167.148799,12,181460
181737,2021-11-16,22:33:34.800000,192,133.594765,12,181737
182010,2021-11-16,22:33:35.100000,192,234.256867,12,182010
182274,2021-11-16,22:33:35.400000,192,167.148799,12,182274
182553,2021-11-16,22:33:35.700000,192,301.364935,12,182553
182825,2021-11-16,22:33:35.900000,192,66.486697,12,182825
183093,2021-11-16,22:33:36.200000,192,100.04073100000001,12,183093
183363,2021-11-16,22:33:36.500000,192,267.810901,12,183363
183631,2021-11-16,22:33:36.700000,192,301.364935,12,183631
183901,2021-11-16,22:33:37,192,234.256867,12,183901
184170,2021-11-16,22:33:37.300000,192,234.256867,12,184170
184445,2021-11-16,22:33:37.600000,192,234.256867,12,184445
184714,2021-11-16,22:33:37.800000,192,100.04073100000001,12,184714
184996,2021-11-16,22:33:38.100000,192,100.04073100000001,12,184996
185265,2021-11-16,22:33:38.400000,192,100.04073100000001,12,185265
185540,2021-11-16,22:33:38.600000,192,167.148799,12,185540
185816,2021-11-16,22:33:38.900000,192,66.486697,12,185816
186094,2021-11-16,22:33:39.200000,192,0.0,12,186094
186365,2021-11-16,22:33:39.500000,192,100.04073100000001,12,186365
186637,2021-11-16,22:33:39.700000,192,167.148799,12,186637
186909,2021-11-16,22:33:40,192,167.148799,12,186909
187186,2021-11-16,22:33:40.300000,192,100.04073100000001,12,187186
187458,2021-11-16,22:33:40.600000,192,234.256867,12,187458
187728,2021-11-16,22:33:40.800000,192,100.04073100000001,12,187728
188006,2021-11-16,22:33:41.100000,192,167.148799,12,188006
188275,2021-11-16,22:33:41.400000,192,234.256867,12,188275
188542,2021-11-16,22:33:41.600000,192,167.148799,12,188542
188812,2021-11-16,22:33:41.900000,192,167.148799,12,188812
189086,2021-11-16,22:33:42.200000,192,334.918969,12,189086
189358,2021-11-16,22:33:42.500000,192,435.581071,12,189358
189630,2021-11-16,22:33:42.700000,192,100.04073100000001,12,189630
189906,2021-11-16,22:33:43,192,469.135105,12,189906
190178,2021-11-16,22:33:43.300000,192,133.594765,12,190178
190478,2021-11-16,22:33:43.600000,192,100.04073100000001,12,190478
190744,2021-11-16,22:33:43.900000,192,133.594765,12,190744
191015,2021-11-16,22:33:44.100000,192,234.256867,12,191015
191289,2021-11-16,22:33:44.400000,192,267.810901,12,191289
191564,2021-11-16,22:33:44.700000,192,167.148799,12,191564
191836,2021-11-16,22:33:44.900000,192,0.0,12,191836
192113,2021-11-16,22:33:45.200000,192,100.04073100000001,12,192113
192385,2021-11-16,22:33:45.500000,192,200.702833,12,192385
192652,2021-11-16,22:33:45.800000,192,234.256867,12,192652
192959,2021-11-16,22:33:46.100000,192,133.594765,12,192959
193235,2021-11-16,22:33:46.300000,192,200.702833,12,193235
193509,2021-11-16,22:33:46.600000,191,0.0,12,193509
193772,2021-11-16,22:33:46.900000,191,100.04073100000001,12,193772
194042,2021-11-16,22:33:47.100000,191,234.256867,12,194042
194311,2021-11-16,22:33:47.400000,191,100.04073100000001,12,194311
194579,2021-11-16,22:33:47.700000,191,200.702833,12,194579
194848,2021-11-16,22:33:48,191,32.932663,12,194848
195130,2021-11-16,22:33:48.200000,191,32.932663,12,195130
195399,2021-11-16,22:33:48.500000,191,200.702833,12,195399
195673,2021-11-16,22:33:48.800000,191,0.0,12,195673
195937,2021-11-16,22:33:49,191,100.04073100000001,12,195937
196200,2021-11-16,22:33:49.300000,191,100.04073100000001,12,196200
196475,2021-11-16,22:33:49.600000,191,66.486697,12,196475
196747,2021-11-16,22:33:49.900000,191,100.04073100000001,12,196747
197025,2021-11-16,22:33:50.100000,191,0.0,12,197025
197288,2021-11-16,22:33:50.400000,191,100.04073100000001,12,197288
197564,2021-11-16,22:33:50.700000,191,32.932663,12,197564
197832,2021-11-16,22:33:50.900000,191,32.932663,12,197832
198102,2021-11-16,22:33:51.200000,191,66.486697,12,198102
198364,2021-11-16,22:33:51.500000,191,167.148799,12,198364
198633,2021-11-16,22:33:51.700000,191,133.594765,12,198633
198902,2021-11-16,22:33:52,191,66.486697,12,198902
199165,2021-11-16,22:33:52.300000,191,167.148799,12,199165
199448,2021-11-16,22:33:52.600000,191,234.256867,12,199448
199721,2021-11-16,22:33:52.800000,191,234.256867,12,199721
199991,2021-11-16,22:33:53.100000,191,267.810901,12,199991
200259,2021-11-16,22:33:53.400000,191,200.702833,12,200259
200541,2021-11-16,22:33:53.600000,191,200.702833,12,200541
200805,2021-11-16,22:33:53.900000,191,267.810901,12,200805
201080,2021-11-16,22:33:54.200000,191,66.486697,12,201080
201357,2021-11-16,22:33:54.500000,191,133.594765,12,201357
201630,2021-11-16,22:33:54.700000,191,32.932663,12,201630
201905,2021-11-16,22:33:55,191,66.486697,12,201905
202168,2021-11-16,22:33:55.300000,191,200.702833,12,202168
202450,2021-11-16,22:33:55.600000,191,167.148799,12,202450
202726,2021-11-16,22:33:55.800000,191,66.486697,12,202726
202995,2021-11-16,22:33:56.100000,191,133.594765,12,202995
203264,2021-11-16,22:33:56.400000,191,167.148799,12,203264
203544,2021-11-16,22:33:56.600000,191,66.486697,12,203544
203807,2021-11-16,22:33:56.900000,191,267.810901,12,203807
204084,2021-11-16,22:33:57.200000,191,0.0,12,204084
204358,2021-11-16,22:33:57.500000,191,0.0,12,204358
204633,2021-11-16,22:33:57.700000,191,66.486697,12,204633
204896,2021-11-16,22:33:58,191,100.04073100000001,12,204896
205165,2021-11-16,22:33:58.300000,191,133.594765,12,205165
205434,2021-11-16,22:33:58.500000,191,234.256867,12,205434
205709,2021-11-16,22:33:58.800000,191,66.486697,12,205709
205984,2021-11-16,22:33:59.100000,191,200.702833,12,205984
206246,2021-11-16,22:33:59.400000,191,234.256867,12,206246
206524,2021-11-16,22:33:59.600000,191,66.486697,12,206524
206791,2021-11-16,22:33:59.900000,191,32.932663,12,206791
207060,2021-11-16,22:34:00.200000,190,133.594765,12,207060
207329,2021-11-16,22:34:00.400000,190,66.486697,12,207329
207603,2021-11-16,22:34:00.700000,190,133.594765,12,207603
207867,2021-11-16,22:34:01,190,32.932663,12,207867
208137,2021-11-16,22:34:01.200000,190,66.486697,12,208137
208406,2021-11-16,22:34:01.500000,190,133.594765,12,208406
208674,2021-11-16,22:34:01.800000,190,167.148799,12,208674
208944,2021-11-16,22:34:02,190,100.04073100000001,12,208944
209213,2021-11-16,22:34:02.300000,190,167.148799,12,209213
209481,2021-11-16,22:34:02.600000,190,133.594765,12,209481
209751,2021-11-16,22:34:02.900000,190,100.04073100000001,12,209751
210095,2021-11-16,22:34:03.200000,190,32.932663,12,210095
210358,2021-11-16,22:34:03.500000,190,167.148799,12,210358
210632,2021-11-16,22:34:03.700000,190,167.148799,12,210632
210908,2021-11-16,22:34:04,190,66.486697,12,210908
211181,2021-11-16,22:34:04.300000,190,167.148799,12,211181
211452,2021-11-16,22:34:04.600000,190,66.486697,12,211452
211722,2021-11-16,22:34:04.800000,190,32.932663,12,211722
211991,2021-11-16,22:34:05.100000,190,100.04073100000001,12,211991
212261,2021-11-16,22:34:05.400000,190,234.256867,12,212261
212535,2021-11-16,22:34:05.600000,190,66.486697,12,212535
212803,2021-11-16,22:34:05.900000,190,133.594765,12,212803
213072,2021-11-16,22:34:06.200000,190,234.256867,12,213072
213336,2021-11-16,22:34:06.400000,190,32.932663,12,213336
213616,2021-11-16,22:34:06.700000,190,32.932663,12,213616
213885,2021-11-16,22:34:07,190,133.594765,12,213885
214160,2021-11-16,22:34:07.300000,190,133.594765,12,214160
214430,2021-11-16,22:34:07.500000,190,100.04073100000001,12,214430
214703,2021-11-16,22:34:07.800000,190,167.148799,12,214703
214980,2021-11-16,22:34:08.100000,190,32.932663,12,214980
215251,2021-11-16,22:34:08.400000,190,167.148799,12,215251
215531,2021-11-16,22:34:08.600000,190,133.594765,12,215531
215802,2021-11-16,22:34:08.900000,190,32.932663,12,215802
216076,2021-11-16,22:34:09.200000,190,167.148799,12,216076
216344,2021-11-16,22:34:09.400000,190,66.486697,12,216344
216622,2021-11-16,22:34:09.700000,190,200.702833,12,216622
216895,2021-11-16,22:34:10,190,100.04073100000001,12,216895
217175,2021-11-16,22:34:10.300000,190,200.702833,12,217175
217446,2021-11-16,22:34:10.600000,190,100.04073100000001,12,217446
217720,2021-11-16,22:34:10.800000,190,66.486697,12,217720
217997,2021-11-16,22:34:11.100000,190,167.148799,12,217997
218271,2021-11-16,22:34:11.400000,190,66.486697,12,218271
218547,2021-11-16,22:34:11.700000,189,100.04073100000001,12,218547
218810,2021-11-16,22:34:11.900000,189,0.0,12,218810
219084,2021-11-16,22:34:12.200000,189,32.932663,12,219084
219354,2021-11-16,22:34:12.500000,189,32.932663,12,219354
219622,2021-11-16,22:34:12.700000,189,66.486697,12,219622
219885,2021-11-16,22:34:13,189,234.256867,12,219885
220160,2021-11-16,22:34:13.300000,189,66.486697,12,220160
220424,2021-11-16,22:34:13.500000,189,32.932663,12,220424
220702,2021-11-16,22:34:13.800000,189,0.0,12,220702
220975,2021-11-16,22:34:14.100000,189,133.594765,12,220975
221251,2021-11-16,22:34:14.400000,189,133.594765,12,221251
221526,2021-11-16,22:34:14.600000,189,100.04073100000001,12,221526
221802,2021-11-16,22:34:14.900000,189,267.810901,12,221802
222075,2021-11-16,22:34:15.200000,189,32.932663,12,222075
222351,2021-11-16,22:34:15.500000,189,0.0,12,222351
222626,2021-11-16,22:34:15.700000,189,32.932663,12,222626
222895,2021-11-16,22:34:16,189,66.486697,12,222895
223176,2021-11-16,22:34:16.300000,189,234.256867,12,223176
223446,2021-11-16,22:34:16.600000,189,234.256867,12,223446
223720,2021-11-16,22:34:16.800000,189,133.594765,12,223720
223983,2021-11-16,22:34:17.100000,189,167.148799,12,223983
224246,2021-11-16,22:34:17.400000,189,32.932663,12,224246
224515,2021-11-16,22:34:17.600000,189,0.0,12,224515
224784,2021-11-16,22:34:17.900000,189,200.702833,12,224784
225053,2021-11-16,22:34:18.200000,189,100.04073100000001,12,225053
225329,2021-11-16,22:34:18.400000,189,334.918969,12,225329
225597,2021-11-16,22:34:18.700000,189,301.364935,12,225597
225873,2021-11-16,22:34:19,189,0.0,12,225873
226148,2021-11-16,22:34:19.300000,189,100.04073100000001,12,226148
226417,2021-11-16,22:34:19.500000,189,133.594765,12,226417
226691,2021-11-16,22:34:19.800000,189,200.702833,12,226691
226955,2021-11-16,22:34:20.100000,189,100.04073100000001,12,226955
227230,2021-11-16,22:34:20.300000,189,234.256867,12,227230
227502,2021-11-16,22:34:20.600000,189,100.04073100000001,12,227502
227775,2021-11-16,22:34:20.900000,190,167.148799,12,227775
228044,2021-11-16,22:34:21.100000,190,234.256867,12,228044
228312,2021-11-16,22:34:21.400000,190,66.486697,12,228312
228582,2021-11-16,22:34:21.700000,190,100.04073100000001,12,228582
228852,2021-11-16,22:34:22,190,100.04073100000001,12,228852
229126,2021-11-16,22:34:22.200000,190,100.04073100000001,12,229126
229395,2021-11-16,22:34:22.500000,190,100.04073100000001,12,229395
229676,2021-11-16,22:34:22.800000,190,133.594765,12,229676
229945,2021-11-16,22:34:23,190,0.0,12,229945
230227,2021-11-16,22:34:23.300000,191,100.04073100000001,12,230227
230496,2021-11-16,22:34:23.600000,191,167.148799,12,230496
230761,2021-11-16,22:34:23.900000,191,66.486697,12,230761
231184,2021-11-16,22:34:24.300000,191,133.594765,12,231184
231460,2021-11-16,22:34:24.600000,191,334.918969,12,231460
231735,2021-11-16,22:34:24.800000,191,368.473003,12,231735
232010,2021-11-16,22:34:25.100000,191,100.04073100000001,12,232010
232283,2021-11-16,22:34:25.400000,191,66.486697,12,232283
232548,2021-11-16,22:34:25.700000,191,100.04073100000001,12,232548
232817,2021-11-16,22:34:25.900000,191,66.486697,12,232817
233085,2021-11-16,22:34:26.200000,191,167.148799,12,233085
233361,2021-11-16,22:34:26.500000,192,100.04073100000001,12,233361
233624,2021-11-16,22:34:26.700000,192,66.486697,12,233624
233892,2021-11-16,22:34:27,192,32.932663,12,233892
234162,2021-11-16,22:34:27.300000,192,200.702833,12,234162
234425,2021-11-16,22:34:27.500000,192,32.932663,12,234425
234699,2021-11-16,22:34:27.800000,192,200.702833,12,234699
234962,2021-11-16,22:34:28.100000,192,100.04073100000001,12,234962
235245,2021-11-16,22:34:28.400000,192,301.364935,12,235245
235512,2021-11-16,22:34:28.600000,192,100.04073100000001,12,235512
235784,2021-11-16,22:34:28.900000,192,167.148799,12,235784
236052,2021-11-16,22:34:29.200000,192,267.810901,12,236052
236332,2021-11-16,22:34:29.400000,192,133.594765,12,236332
236609,2021-11-16,22:34:29.700000,192,133.594765,12,236609
236876,2021-11-16,22:34:30,192,100.04073100000001,12,236876
237153,2021-11-16,22:34:30.300000,192,133.594765,12,237153
237427,2021-11-16,22:34:30.500000,192,133.594765,12,237427
237703,2021-11-16,22:34:30.800000,192,100.04073100000001,12,237703
237966,2021-11-16,22:34:31.100000,192,32.932663,12,237966
238242,2021-11-16,22:34:31.300000,192,133.594765,12,238242
238510,2021-11-16,22:34:31.600000,192,32.932663,12,238510
238780,2021-11-16,22:34:31.900000,192,66.486697,12,238780
239048,2021-11-16,22:34:32.200000,192,133.594765,12,239048
239323,2021-11-16,22:34:32.400000,192,133.594765,12,239323
239591,2021-11-16,22:34:32.700000,192,200.702833,12,239591
239855,2021-11-16,22:34:33,192,133.594765,12,239855
240123,2021-11-16,22:34:33.200000,192,66.486697,12,240123
240394,2021-11-16,22:34:33.500000,192,200.702833,12,240394
240668,2021-11-16,22:34:33.800000,192,167.148799,12,240668
240937,2021-11-16,22:34:34,192,100.04073100000001,12,240937
241220,2021-11-16,22:34:34.300000,192,234.256867,12,241220
241490,2021-11-16,22:34:34.600000,192,100.04073100000001,12,241490
241764,2021-11-16,22:34:34.900000,192,66.486697,12,241764
242032,2021-11-16,22:34:35.100000,192,133.594765,12,242032
242312,2021-11-16,22:34:35.400000,192,133.594765,12,242312
242582,2021-11-16,22:34:35.700000,192,167.148799,12,242582
242845,2021-11-16,22:34:35.900000,192,32.932663,12,242845
243115,2021-11-16,22:34:36.200000,192,200.702833,12,243115
243384,2021-11-16,22:34:36.500000,192,100.04073100000001,12,243384
243659,2021-11-16,22:34:36.800000,192,66.486697,12,243659
243935,2021-11-16,22:34:37,192,167.148799,12,243935
244209,2021-11-16,22:34:37.300000,192,66.486697,12,244209
244481,2021-11-16,22:34:37.600000,192,66.486697,12,244481
244753,2021-11-16,22:34:37.900000,192,100.04073100000001,12,244753
245022,2021-11-16,22:34:38.100000,192,32.932663,12,245022
245294,2021-11-16,22:34:38.400000,192,334.918969,12,245294
245561,2021-11-16,22:34:38.700000,192,334.918969,12,245561
245828,2021-11-16,22:34:38.900000,192,234.256867,12,245828
246099,2021-11-16,22:34:39.200000,192,200.702833,12,246099
246373,2021-11-16,22:34:39.500000,192,66.486697,12,246373
246649,2021-11-16,22:34:39.800000,192,32.932663,12,246649
246921,2021-11-16,22:34:40,192,133.594765,12,246921
247194,2021-11-16,22:34:40.300000,192,267.810901,12,247194
247470,2021-11-16,22:34:40.600000,192,200.702833,12,247470
247750,2021-11-16,22:34:40.900000,192,133.594765,12,247750
248022,2021-11-16,22:34:41.100000,192,234.256867,12,248022
248295,2021-11-16,22:34:41.400000,192,167.148799,12,248295
248564,2021-11-16,22:34:41.700000,192,301.364935,12,248564
248847,2021-11-16,22:34:42,192,167.148799,12,248847
249114,2021-11-16,22:34:42.200000,192,66.486697,12,249114
249390,2021-11-16,22:34:42.500000,192,100.04073100000001,12,249390
249671,2021-11-16,22:34:42.800000,192,32.932663,12,249671
249940,2021-11-16,22:34:43,192,100.04073100000001,12,249940
250215,2021-11-16,22:34:43.300000,192,100.04073100000001,12,250215
250478,2021-11-16,22:34:43.600000,192,32.932663,12,250478
250754,2021-11-16,22:34:43.900000,192,133.594765,12,250754
251016,2021-11-16,22:34:44.100000,192,167.148799,12,251016
251291,2021-11-16,22:34:44.400000,192,167.148799,12,251291
251554,2021-11-16,22:34:44.700000,192,200.702833,12,251554
251829,2021-11-16,22:34:44.900000,192,133.594765,12,251829
252092,2021-11-16,22:34:45.200000,192,167.148799,12,252092
252355,2021-11-16,22:34:45.500000,192,32.932663,12,252355
252774,2021-11-16,22:34:45.900000,192,66.486697,12,252774
253043,2021-11-16,22:34:46.100000,192,100.04073100000001,12,253043
253312,2021-11-16,22:34:46.400000,192,200.702833,12,253312
253581,2021-11-16,22:34:46.700000,192,32.932663,12,253581
253856,2021-11-16,22:34:47,192,66.486697,12,253856
254119,2021-11-16,22:34:47.200000,192,32.932663,12,254119
254382,2021-11-16,22:34:47.500000,192,66.486697,12,254382
254651,2021-11-16,22:34:47.800000,192,32.932663,12,254651
254925,2021-11-16,22:34:48,192,0.0,12,254925
255188,2021-11-16,22:34:48.300000,192,0.0,12,255188
255458,2021-11-16,22:34:48.600000,192,66.486697,12,255458
255727,2021-11-16,22:34:48.800000,192,200.702833,12,255727
255996,2021-11-16,22:34:49.100000,192,100.04073100000001,12,255996
256265,2021-11-16,22:34:49.400000,192,100.04073100000001,12,256265
256534,2021-11-16,22:34:49.600000,192,200.702833,12,256534
256803,2021-11-16,22:34:49.900000,192,167.148799,12,256803
257072,2021-11-16,22:34:50.200000,192,100.04073100000001,12,257072
257341,2021-11-16,22:34:50.400000,192,167.148799,12,257341
257610,2021-11-16,22:34:50.700000,192,66.486697,12,257610
257872,2021-11-16,22:34:51,192,133.594765,12,257872
258142,2021-11-16,22:34:51.200000,192,66.486697,12,258142
258416,2021-11-16,22:34:51.500000,192,200.702833,12,258416
258969,2021-11-16,22:34:52.100000,192,100.04073100000001,12,258969
