,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
418,86950,7;-1;1,5;-1;2,5;-1;1,9;-3;0,86950,3,2021-10-25
419,87224,,,,,87224,3,2021-10-25
420,87226,7;0;3,9;-1;0,7;-2;0,7;0;1,87226,3,2021-10-25
421,87492,,,,,87492,3,2021-10-25
422,87501,7;-1;0,6;-2;1,7;0;0,4;-1;1,87501,3,2021-10-25
423,87768,,,,,87768,3,2021-10-25
424,87771,3;-1;1,2;0;0,0;-1;0,0;-1;0,87771,3,2021-10-25
425,88042,,,,,88042,3,2021-10-25
426,88045,1;-1;-2,4;-1;0,2;-3;0,1;-1;-1,88045,3,2021-10-25
427,88325,,,,,88325,3,2021-10-25
428,88328,4;-2;0,3;-2;0,3;-1;3,2;-2;0,88328,3,2021-10-25
429,88594,,,,,88594,3,2021-10-25
430,88596,4;0;1,2;-2;0,4;-2;0,4;-2;0,88596,3,2021-10-25
431,88871,,,,,88871,3,2021-10-25
432,88875,4;0;0,4;-3;1,2;-1;1,4;-2;1,88875,3,2021-10-25
433,89144,,,,,89144,3,2021-10-25
434,89147,6;0;0,3;-1;1,0;-1;1,-3;-2;0,89147,3,2021-10-25
435,89418,,,,,89418,3,2021-10-25
436,89425,-6;0;-2,-4;-2;-1,-4;-2;0,-5;-3;-1,89425,3,2021-10-25
437,89696,,,,,89696,3,2021-10-25
438,89699,-4;-4;-2,-4;-3;-2,-4;-3;-2,-4;-4;-1,89699,3,2021-10-25
439,89967,,,,,89967,3,2021-10-25
440,89969,-10;-5;-1,-12;-7;-2,-12;-10;1,-13;-10;-2,89969,3,2021-10-25
441,90245,,,,,90245,3,2021-10-25
442,90248,-14;-14;-3,-14;-6;-6,-10;-16;-4,-9;-24;0,90248,3,2021-10-25
443,90521,,,,,90521,3,2021-10-25
444,90523,-13;-7;-6,-10;-23;-2,-8;-27;-4,-8;-21;-11,90523,3,2021-10-25
445,90797,,,,,90797,3,2021-10-25
446,90799,-2;-28;-1,-7;-22;-10,-5;-24;6,-2;-24;3,90799,3,2021-10-25
447,91073,,,,,91073,3,2021-10-25
448,91076,-10;-18;7,-6;-22;-5,-10;-27;0,-3;-21;-2,91076,3,2021-10-25
449,91353,,,,,91353,3,2021-10-25
450,91356,-3;-26;1,-5;-31;-2,-5;-28;-2,6;-21;-2,91356,3,2021-10-25
451,91623,,,,,91623,3,2021-10-25
452,91626,-9;-31;-6,-5;-30;0,-5;-38;0,-13;-40;11,91626,3,2021-10-25
453,91895,,,,,91895,3,2021-10-25
454,91902,-10;-26;0,-8;-19;0,-14;-16;3,-17;-22;6,91902,3,2021-10-25
455,92174,,,,,92174,3,2021-10-25
456,92177,-12;-22;-3,-11;-24;-3,-11;-24;-2,-9;-22;-1,92177,3,2021-10-25
457,92448,,,,,92448,3,2021-10-25
458,92456,-10;-23;2,-6;-24;0,-9;-24;-2,-12;-18;-2,92456,3,2021-10-25
459,92723,,,,,92723,3,2021-10-25
460,92726,-14;-22;-4,-13;-20;-3,-19;-22;1,-14;-15;-4,92726,3,2021-10-25
461,92996,,,,,92996,3,2021-10-25
462,92998,-13;-20;-7,-17;-15;-1,-16;-15;0,-19;-19;-4,92998,3,2021-10-25
463,93267,,,,,93267,3,2021-10-25
464,93271,-16;-15;-3,-19;-15;-5,-17;-14;-1,-22;-8;0,93271,3,2021-10-25
465,93545,,,,,93545,3,2021-10-25
466,93548,-18;-9;-2,-18;-7;-7,-19;-7;-2,-24;-5;-5,93548,3,2021-10-25
467,93824,,,,,93824,3,2021-10-25
468,93827,-23;1;-5,-17;-1;-8,-17;0;-3,-18;0;0,93827,3,2021-10-25
469,94097,,,,,94097,3,2021-10-25
470,94100,-15;0;-3,-20;2;-3,-20;0;-6,-18;-1;-3,94100,3,2021-10-25
471,94368,,,,,94368,3,2021-10-25
472,94371,-17;3;-5,-18;-4;-4,-22;0;-4,-20;2;-6,94371,3,2021-10-25
473,94647,,,,,94647,3,2021-10-25
474,94650,-16;0;0,-20;0;-4,-20;-1;-4,-18;-3;-4,94650,3,2021-10-25
475,94918,,,,,94918,3,2021-10-25
476,94926,-20;-2;-4,-22;-1;-6,-15;-2;-5,-20;0;-6,94926,3,2021-10-25
477,95187,,,,,95187,3,2021-10-25
478,95191,-20;0;-1,-19;-2;-4,-20;-5;-4,-18;-1;-8,95191,3,2021-10-25
479,95464,,,,,95464,3,2021-10-25
480,95471,-17;-5;-3,-17;0;-6,-16;1;-5,-17;-5;0,95471,3,2021-10-25
481,95747,,,,,95747,3,2021-10-25
482,95750,-16;-4;3,-10;-1;-2,-13;0;-3,-15;-5;0,95750,3,2021-10-25
483,96020,,,,,96020,3,2021-10-25
484,96022,-15;-3;-3,-11;0;-3,-10;-3;0,-12;-1;0,96022,3,2021-10-25
485,96303,,,,,96303,3,2021-10-25
486,96306,-15;2;-3,-17;-1;-4,-15;0;1,-15;2;-3,96306,3,2021-10-25
487,96571,,,,,96571,3,2021-10-25
488,96574,-12;3;-7,-19;-5;-3,-19;-3;-7,-18;0;-4,96574,3,2021-10-25
489,96854,,,,,96854,3,2021-10-25
490,96857,-18;-4;-10,-19;0;-5,-20;0;-5,-18;2;-3,96857,3,2021-10-25
491,97127,,,,,97127,3,2021-10-25
492,97130,-19;3;-7,-25;1;-5,-20;2;1,-14;-7;-4,97130,3,2021-10-25
493,97403,,,,,97403,3,2021-10-25
494,97412,-17;1;-11,-20;-2;-6,-24;7;-5,-26;6;1,97412,3,2021-10-25
495,97684,,,,,97684,3,2021-10-25
496,97686,-17;0;-6,-26;2;-4,-16;0;2,-22;4;-10,97686,3,2021-10-25
497,97953,,,,,97953,3,2021-10-25
498,97961,-18;2;-12,-20;4;-5,-25;2;0,-14;-1;-5,97961,3,2021-10-25
499,98229,,,,,98229,3,2021-10-25
500,98232,-19;3;-6,-19;7;-10,-16;14;-12,-19;5;-1,98232,3,2021-10-25
501,98504,,,,,98504,3,2021-10-25
502,98506,-24;5;0,-17;-2;-6,-24;4;-1,-15;5;-7,98506,3,2021-10-25
503,98779,,,,,98779,3,2021-10-25
504,98782,-25;11;-5,-27;4;-4,-21;2;-5,-20;6;0,98782,3,2021-10-25
505,99048,,,,,99048,3,2021-10-25
506,99050,-16;3;-6,-20;3;-4,-19;-2;-3,-12;-1;-4,99050,3,2021-10-25
507,99324,,,,,99324,3,2021-10-25
508,99328,-15;10;-1,-18;6;0,-21;-2;-4,-17;2;2,99328,3,2021-10-25
509,99595,,,,,99595,3,2021-10-25
510,99598,-17;11;-10,-15;-4;-6,-21;-8;-5,-19;-3;1,99598,3,2021-10-25
511,99869,,,,,99869,3,2021-10-25
512,99872,-20;-4;5,-19;-1;-13,-17;-1;-1,-18;3;-2,99872,3,2021-10-25
513,100144,,,,,100144,3,2021-10-25
514,100147,-14;0;-5,-16;-8;-9,-17;0;-9,-10;-1;-6,100147,3,2021-10-25
515,100418,,,,,100418,3,2021-10-25
516,100425,-18;-2;-4,-12;-9;-9,-8;-5;-4,-1;-22;0,100425,3,2021-10-25
517,100686,,,,,100686,3,2021-10-25
518,100689,-12;0;-13,-10;2;-6,-5;-1;-5,-4;-3;-4,100689,3,2021-10-25
519,100966,,,,,100966,3,2021-10-25
520,100974,-4;-1;-2,-2;2;-3,-7;3;-3,-4;-1;-3,100974,3,2021-10-25
521,101243,,,,,101243,3,2021-10-25
522,101246,-5;3;0,-3;0;0,-3;1;-2,-16;10;-10,101246,3,2021-10-25
523,101520,,,,,101520,3,2021-10-25
524,101527,-1;5;2,0;-2;-4,10;1;3,-11;-8;6,101527,3,2021-10-25
525,101794,,,,,101794,3,2021-10-25
526,101797,1;1;1,-2;-1;5,2;-1;-2,-2;2;-1,101797,3,2021-10-25
527,102065,,,,,102065,3,2021-10-25
528,102074,-4;0;2,-3;5;0,-2;0;-1,-4;3;0,102074,3,2021-10-25
529,102344,,,,,102344,3,2021-10-25
530,102347,0;2;-1,-4;2;3,-1;3;0,-2;0;-6,102347,3,2021-10-25
531,102621,,,,,102621,3,2021-10-25
532,102624,0;3;-1,-4;5;1,-3;5;0,0;0;-3,102624,3,2021-10-25
533,102896,,,,,102896,3,2021-10-25
534,102898,-4;-1;3,-1;6;2,-5;1;1,0;-1;0,102898,3,2021-10-25
535,103173,,,,,103173,3,2021-10-25
536,103176,0;0;-6,0;2;-5,-1;2;0,-2;0;-1,103176,3,2021-10-25
537,103455,,,,,103455,3,2021-10-25
538,103458,-1;-1;-2,-1;0;4,3;0;-1,5;0;-3,103458,3,2021-10-25
539,103723,,,,,103723,3,2021-10-25
540,103726,10;1;1,12;1;6,16;3;1,10;-3;-1,103726,3,2021-10-25
541,104001,,,,,104001,3,2021-10-25
542,104004,15;4;0,17;-7;1,14;-1;2,17;3;8,104004,3,2021-10-25
543,104265,,,,,104265,3,2021-10-25
544,104268,15;1;6,13;2;7,16;3;2,20;3;6,104268,3,2021-10-25
545,104535,,,,,104535,3,2021-10-25
546,104543,17;0;4,17;-5;2,12;-1;1,13;1;-5,104543,3,2021-10-25
547,104810,,,,,104810,3,2021-10-25
548,104812,11;-2;8,12;4;4,9;0;0,14;-1;1,104812,3,2021-10-25
549,105084,,,,,105084,3,2021-10-25
550,105092,12;0;-4,20;-1;2,12;1;8,14;7;1,105092,3,2021-10-25
551,105361,,,,,105361,3,2021-10-25
552,105363,14;0;3,12;3;-1,13;-1;4,10;0;3,105363,3,2021-10-25
553,105629,,,,,105629,3,2021-10-25
554,105638,15;0;2,8;-1;3,12;4;3,17;0;3,105638,3,2021-10-25
555,105918,,,,,105918,3,2021-10-25
556,105921,17;-2;7,12;0;5,15;3;-4,11;0;2,105921,3,2021-10-25
557,106186,,,,,106186,3,2021-10-25
558,106189,10;3;4,14;0;2,12;-2;0,13;3;2,106189,3,2021-10-25
559,106465,,,,,106465,3,2021-10-25
560,106467,10;3;3,11;0;2,12;1;5,11;0;-1,106467,3,2021-10-25
561,106733,,,,,106733,3,2021-10-25
562,106736,6;-1;7,0;1;0,-3;0;0,-3;2;-2,106736,3,2021-10-25
563,107019,,,,,107019,3,2021-10-25
564,107021,-1;5;-3,-2;-2;-1,-2;1;-1,-2;-1;-4,107021,3,2021-10-25
565,107287,,,,,107287,3,2021-10-25
566,107290,-4;2;2,-7;2;-1,-14;4;-3,-15;6;-4,107290,3,2021-10-25
567,107568,,,,,107568,3,2021-10-25
568,107571,-19;2;-7,-20;1;-1,-21;5;-7,-22;3;-2,107571,3,2021-10-25
569,107844,,,,,107844,3,2021-10-25
570,107847,-18;11;-8,-17;7;-5,-19;0;-2,-19;9;-15,107847,3,2021-10-25
571,108125,,,,,108125,3,2021-10-25
572,108128,-10;0;5,-21;10;-3,-17;19;-3,-21;10;-1,108128,3,2021-10-25
573,108401,,,,,108401,3,2021-10-25
574,108404,-17;16;-18,-21;9;0,-16;4;-10,-16;13;-11,108404,3,2021-10-25
575,108674,,,,,108674,3,2021-10-25
576,108677,-18;23;-6,-18;17;-3,-26;22;-18,-20;19;10,108677,3,2021-10-25
577,108945,,,,,108945,3,2021-10-25
578,108948,-16;12;-9,-13;8;-18,-14;27;-7,-14;18;-14,108948,3,2021-10-25
579,109217,,,,,109217,3,2021-10-25
580,109225,-8;12;-4,-8;24;-13,-6;20;-13,-9;19;-6,109225,3,2021-10-25
581,109502,,,,,109502,3,2021-10-25
582,109505,-11;15;15,-6;7;-1,-9;25;-2,-3;23;2,109505,3,2021-10-25
583,109773,,,,,109773,3,2021-10-25
584,109780,-1;5;-7,-6;20;-7,0;17;7,0;5;3,109780,3,2021-10-25
585,110060,,,,,110060,3,2021-10-25
586,110063,-6;12;10,-4;20;-1,-6;12;-7,0;8;-7,110063,3,2021-10-25
587,110328,,,,,110328,3,2021-10-25
588,110337,-3;24;0,2;15;1,-3;19;1,-4;6;-5,110337,3,2021-10-25
589,110604,,,,,110604,3,2021-10-25
590,110606,-7;5;-8,-5;22;0,-4;26;1,-5;27;3,110606,3,2021-10-25
591,110874,,,,,110874,3,2021-10-25
592,110877,-2;24;-9,-4;16;-4,-5;21;-6,-6;18;0,110877,3,2021-10-25
593,111163,,,,,111163,3,2021-10-25
594,111166,-8;24;-5,-2;30;0,-4;19;3,-11;24;3,111166,3,2021-10-25
595,111429,,,,,111429,3,2021-10-25
596,111432,-6;27;-9,-3;26;4,-4;33;-1,0;33;1,111432,3,2021-10-25
597,111705,,,,,111705,3,2021-10-25
598,111708,-5;29;3,1;17;-2,-11;23;1,-7;24;-1,111708,3,2021-10-25
599,111979,,,,,111979,3,2021-10-25
600,111982,-3;25;-5,0;33;-4,-3;22;-7,-5;34;-25,111982,3,2021-10-25
601,112266,,,,,112266,3,2021-10-25
602,112268,6;20;10,-7;34;11,-6;33;10,-6;17;9,112268,3,2021-10-25
603,112542,,,,,112542,3,2021-10-25
604,112545,-10;18;-3,-7;24;-7,-6;13;1,-10;20;-7,112545,3,2021-10-25
605,112824,,,,,112824,3,2021-10-25
606,112827,-7;23;3,0;16;1,-9;0;5,-13;14;7,112827,3,2021-10-25
607,113094,,,,,113094,3,2021-10-25
608,113097,-10;19;-5,-13;23;-4,-15;8;-4,-10;8;1,113097,3,2021-10-25
609,113372,,,,,113372,3,2021-10-25
610,113375,-14;12;-5,-13;14;-8,-8;-8;10,-4;-8;-12,113375,3,2021-10-25
611,113644,,,,,113644,3,2021-10-25
612,113647,-13;14;3,-7;13;0,-3;8;4,-6;5;10,113647,3,2021-10-25
613,113923,,,,,113923,3,2021-10-25
614,113926,-9;17;1,-3;-10;-1,-4;2;11,-19;-4;2,113926,3,2021-10-25
615,114188,,,,,114188,3,2021-10-25
616,114191,-12;15;-8,-12;11;0,-13;5;0,-12;0;-4,114191,3,2021-10-25
617,114457,,,,,114457,3,2021-10-25
618,114464,-20;8;5,-15;-1;0,-11;-9;-11,-15;-15;-2,114464,3,2021-10-25
619,114726,,,,,114726,3,2021-10-25
620,114729,-1;7;1,-26;0;-2,-16;10;-8,-15;-6;-12,114729,3,2021-10-25
621,114996,,,,,114996,3,2021-10-25
622,115004,-17;-18;-6,-22;-10;-1,-26;-3;0,-23;1;1,115004,3,2021-10-25
623,115270,,,,,115270,3,2021-10-25
624,115273,-26;-4;0,-18;-5;0,-22;3;1,-24;-6;-3,115273,3,2021-10-25
625,115546,,,,,115546,3,2021-10-25
626,115553,-17;4;-2,-15;-6;5,-19;-2;6,-17;-1;4,115553,3,2021-10-25
627,115822,,,,,115822,3,2021-10-25
628,115825,-11;0;1,-14;-14;3,-18;-5;0,-13;5;-2,115825,3,2021-10-25
629,116090,,,,,116090,3,2021-10-25
630,116099,-17;-6;-1,-16;-2;0,-12;0;0,-14;12;-5,116099,3,2021-10-25
631,116369,,,,,116369,3,2021-10-25
632,116372,-12;-9;6,-19;-3;3,-5;2;-10,-21;1;0,116372,3,2021-10-25
633,116634,,,,,116634,3,2021-10-25
634,116637,-4;0;-3,-7;-10;-10,-5;0;-6,-12;0;-5,116637,3,2021-10-25
635,116910,,,,,116910,3,2021-10-25
636,116912,-11;-11;0,-9;3;0,-4;5;-11,-7;3;7,116912,3,2021-10-25
637,117184,,,,,117184,3,2021-10-25
638,117187,-4;0;-10,3;0;4,-10;-6;8,-18;2;-4,117187,3,2021-10-25
639,117460,,,,,117460,3,2021-10-25
640,117463,-6;-4;-10,-11;10;-2,-6;9;3,-5;-2;-29,117463,3,2021-10-25
641,117729,,,,,117729,3,2021-10-25
642,117732,-4;-6;9,-12;3;1,-11;-4;0,-16;0;9,117732,3,2021-10-25
643,118018,,,,,118018,3,2021-10-25
644,118020,-9;10;-16,-6;0;-11,-2;9;6,-5;-1;7,118020,3,2021-10-25
645,118286,,,,,118286,3,2021-10-25
646,118289,-3;3;0,-11;-8;-9,4;-3;-13,-1;6;-9,118289,3,2021-10-25
647,118571,,,,,118571,3,2021-10-25
648,118573,-2;5;4,-9;-6;2,-4;7;10,-7;3;-2,118573,3,2021-10-25
649,118845,,,,,118845,3,2021-10-25
650,118848,-1;4;3,-4;-3;13,6;-5;12,-25;13;15,118848,3,2021-10-25
651,119120,,,,,119120,3,2021-10-25
652,119123,-10;-2;3,-8;7;-5,-15;-5;0,-11;4;-7,119123,3,2021-10-25
653,119387,,,,,119387,3,2021-10-25
654,119390,-10;7;-5,-5;0;-4,-6;6;-10,-6;-13;-7,119390,3,2021-10-25
655,119663,,,,,119663,3,2021-10-25
656,119671,-15;-5;6,-10;2;-1,-3;16;-1,-11;0;15,119671,3,2021-10-25
657,119937,,,,,119937,3,2021-10-25
658,119940,-12;0;8,-7;2;-6,-14;1;10,-2;8;9,119940,3,2021-10-25
659,120206,,,,,120206,3,2021-10-25
660,120213,-4;9;-8,-7;9;-6,1;12;2,-9;13;-4,120213,3,2021-10-25
661,120482,,,,,120482,3,2021-10-25
662,120484,-7;7;0,-9;4;-2,-5;8;0,-6;2;0,120484,3,2021-10-25
663,120752,,,,,120752,3,2021-10-25
664,120761,-12;0;-1,-3;7;-1,0;1;-2,1;-2;9,120761,3,2021-10-25
665,121026,,,,,121026,3,2021-10-25
666,121029,-5;-4;11,-4;8;17,-3;10;8,4;3;3,121029,3,2021-10-25
667,121300,,,,,121300,3,2021-10-25
668,121304,-8;0;2,-3;11;-12,-2;5;-10,0;8;-5,121304,3,2021-10-25
669,121583,,,,,121583,3,2021-10-25
670,121586,-6;5;0,0;2;-3,-4;-1;6,-2;0;1,121586,3,2021-10-25
671,121851,,,,,121851,3,2021-10-25
672,121854,1;0;-5,0;-9;3,-3;4;-1,-10;-3;4,121854,3,2021-10-25
673,122127,,,,,122127,3,2021-10-25
674,122130,-9;-1;-9,-6;1;0,-2;14;1,-7;-2;3,122130,3,2021-10-25
675,122402,,,,,122402,3,2021-10-25
676,122404,-5;1;-3,2;5;-12,-14;0;0,-2;0;-11,122404,3,2021-10-25
677,122677,,,,,122677,3,2021-10-25
678,122680,-14;10;-7,-9;1;-10,-3;2;1,-5;-10;-4,122680,3,2021-10-25
679,122947,,,,,122947,3,2021-10-25
680,122950,-14;-8;-7,-6;4;-3,-8;-2;-5,-13;0;-2,122950,3,2021-10-25
681,123230,,,,,123230,3,2021-10-25
682,123233,-3;0;2,-7;11;-6,-6;3;4,1;-8;-13,123233,3,2021-10-25
683,123503,,,,,123503,3,2021-10-25
684,123506,-12;6;7,-15;4;8,-12;-4;0,-1;-2;-4,123506,3,2021-10-25
685,123780,,,,,123780,3,2021-10-25
686,123783,-4;-2;1,-2;-3;-16,0;-1;-6,-3;9;-3,123783,3,2021-10-25
687,124048,,,,,124048,3,2021-10-25
688,124051,-8;0;-10,-5;9;2,-5;8;-1,-5;0;1,124051,3,2021-10-25
689,124317,,,,,124317,3,2021-10-25
690,124325,-5;5;-7,-1;-5;-5,2;-1;7,-2;-2;0,124325,3,2021-10-25
691,124593,,,,,124593,3,2021-10-25
692,124596,-7;4;2,6;8;-18,-1;0;0,-1;-8;3,124596,3,2021-10-25
693,124863,,,,,124863,3,2021-10-25
694,124870,-6;5;0,-5;12;0,-2;1;-3,-3;1;-5,124870,3,2021-10-25
695,125144,,,,,125144,3,2021-10-25
696,125147,-3;-2;0,-4;0;-8,0;-5;-3,-3;1;1,125147,3,2021-10-25
697,125416,,,,,125416,3,2021-10-25
698,125424,-4;-7;-3,-3;3;6,0;-1;-1,4;3;10,125424,3,2021-10-25
699,125686,,,,,125686,3,2021-10-25
700,125689,7;3;-1,0;-7;-8,1;4;1,-5;1;-1,125689,3,2021-10-25
701,125956,,,,,125956,3,2021-10-25
702,125959,-12;-2;-2,1;-2;-3,-2;-1;-9,0;7;-1,125959,3,2021-10-25
703,126233,,,,,126233,3,2021-10-25
704,126235,-7;-6;1,0;-3;9,-6;3;4,-6;9;9,126235,3,2021-10-25
705,126505,,,,,126505,3,2021-10-25
706,126509,1;-9;17,-2;0;8,-6;-6;-3,-3;7;-1,126509,3,2021-10-25
707,126782,,,,,126782,3,2021-10-25
708,126784,-10;-2;-2,-10;11;-5,-6;-2;1,-6;-3;1,126784,3,2021-10-25
709,127052,,,,,127052,3,2021-10-25
710,127055,-9;-1;2,-1;-2;7,-7;-4;15,-7;-3;5,127055,3,2021-10-25
711,127326,,,,,127326,3,2021-10-25
712,127329,-3;-7;14,-6;-4;11,-4;1;6,-10;-1;7,127329,3,2021-10-25
713,127602,,,,,127602,3,2021-10-25
714,127604,-4;-3;-4,8;4;2,-3;-10;-1,-1;-2;0,127604,3,2021-10-25
715,127878,,,,,127878,3,2021-10-25
716,127880,2;0;0,3;0;0,-4;-5;10,0;-1;7,127880,3,2021-10-25
717,128146,,,,,128146,3,2021-10-25
718,128148,0;-12;7,-1;-5;6,0;1;4,-2;0;4,128148,3,2021-10-25
719,128420,,,,,128420,3,2021-10-25
720,128428,7;4;-8,1;-2;-3,1;-4;0,0;-4;-2,128428,3,2021-10-25
721,128696,,,,,128696,3,2021-10-25
722,128699,-3;-2;0,-4;-10;-3,1;-2;-3,-4;-4;0,128699,3,2021-10-25
723,128971,,,,,128971,3,2021-10-25
724,128980,0;-5;-3,-1;-10;4,3;-9;3,5;-11;-1,128980,3,2021-10-25
725,129247,,,,,129247,3,2021-10-25
726,129250,0;0;-6,6;-12;0,-1;-15;8,6;-11;-2,129250,3,2021-10-25
727,129521,,,,,129521,3,2021-10-25
728,129529,-1;-11;-13,3;-2;-6,0;5;-2,6;-15;-13,129529,3,2021-10-25
729,129803,,,,,129803,3,2021-10-25
730,129806,2;-10;-3,5;-11;8,-2;-7;-5,-5;-14;-5,129806,3,2021-10-25
731,130081,,,,,130081,3,2021-10-25
732,130084,6;-6;-3,1;-8;0,-8;-14;0,-2;-9;-3,130084,3,2021-10-25
733,130362,,,,,130362,3,2021-10-25
734,130364,3;-11;-6,-2;-2;-4,0;0;-5,0;-7;-2,130364,3,2021-10-25
735,130633,,,,,130633,3,2021-10-25
736,130636,0;0;2,2;-11;-8,9;-7;-7,3;-4;-6,130636,3,2021-10-25
737,130897,,,,,130897,3,2021-10-25
738,130900,0;-10;-4,-4;-10;-3,2;-13;-7,2;-1;-5,130900,3,2021-10-25
739,131174,,,,,131174,3,2021-10-25
740,131176,-1;-12;-2,4;-4;0,1;-11;-2,1;2;0,131176,3,2021-10-25
741,131448,,,,,131448,3,2021-10-25
742,131451,7;-4;-4,6;-8;-2,3;-4;-1,5;-11;-4,131451,3,2021-10-25
743,131724,,,,,131724,3,2021-10-25
744,131727,6;-6;-9,7;-2;-4,-1;-4;-5,6;-1;0,131727,3,2021-10-25
745,131998,,,,,131998,3,2021-10-25
746,132001,22;0;-2,7;-23;-8,14;3;0,12;-13;-8,132001,3,2021-10-25
747,132284,,,,,132284,3,2021-10-25
748,132286,17;-32;-3,8;-18;7,11;-4;-7,8;-18;12,132286,3,2021-10-25
749,132557,,,,,132557,3,2021-10-25
750,132560,34;8;-10,9;-6;-18,10;-11;-8,-11;-2;10,132560,3,2021-10-25
751,132825,,,,,132825,3,2021-10-25
752,132828,19;0;3,13;-15;0,17;-14;-2,20;0;-5,132828,3,2021-10-25
753,133101,,,,,133101,3,2021-10-25
754,133108,22;-19;-3,1;-11;1,7;-9;-6,3;-2;-5,133108,3,2021-10-25
755,133386,,,,,133386,3,2021-10-25
756,133389,8;-3;3,27;0;-12,13;0;8,-8;-27;8,133389,3,2021-10-25
757,133652,,,,,133652,3,2021-10-25
758,133660,8;14;-13,9;0;-6,0;1;-4,9;2;-7,133660,3,2021-10-25
759,133926,,,,,133926,3,2021-10-25
760,133929,5;8;-1,4;-10;-2,3;-8;10,7;-3;2,133929,3,2021-10-25
761,134202,,,,,134202,3,2021-10-25
762,134209,6;-24;9,12;-12;0,7;0;-1,9;-8;0,134209,3,2021-10-25
763,134484,,,,,134484,3,2021-10-25
764,134488,8;-13;-4,3;-7;-8,4;-7;-3,7;-2;4,134488,3,2021-10-25
765,134758,,,,,134758,3,2021-10-25
766,134761,0;-8;2,8;-4;9,22;-15;-7,12;-18;20,134761,3,2021-10-25
767,135042,,,,,135042,3,2021-10-25
768,135045,1;-11;21,8;-8;5,6;3;-5,-1;-5;0,135045,3,2021-10-25
769,135309,,,,,135309,3,2021-10-25
770,135311,2;3;1,6;0;-5,15;-3;7,-1;-10;10,135311,3,2021-10-25
771,135577,,,,,135577,3,2021-10-25
772,135580,4;10;12,6;0;-3,-5;17;13,21;-13;-3,135580,3,2021-10-25
773,135854,,,,,135854,3,2021-10-25
774,135857,11;-4;7,15;-1;14,14;-4;22,17;9;-11,135857,3,2021-10-25
775,136128,,,,,136128,3,2021-10-25
776,136131,5;-11;17,2;3;17,4;-16;14,-2;-8;4,136131,3,2021-10-25
777,136403,,,,,136403,3,2021-10-25
778,136407,1;-2;1,8;6;7,1;-3;21,3;0;20,136407,3,2021-10-25
779,136683,,,,,136683,3,2021-10-25
780,136686,2;-2;11,11;-7;16,4;-3;16,4;-6;17,136686,3,2021-10-25
781,136947,,,,,136947,3,2021-10-25
782,136950,3;1;2,7;-1;-12,0;-1;-2,0;0;4,136950,3,2021-10-25
783,137222,,,,,137222,3,2021-10-25
784,137225,6;-2;-15,5;-9;-1,7;-2;3,5;-7;4,137225,3,2021-10-25
785,137486,,,,,137486,3,2021-10-25
786,137489,7;-2;16,12;0;-6,6;-3;-19,7;0;-8,137489,3,2021-10-25
787,137764,,,,,137764,3,2021-10-25
788,137772,7;-8;0,4;-9;0,5;-1;-8,5;-1;-7,137772,3,2021-10-25
789,138043,,,,,138043,3,2021-10-25
790,138046,0;-6;0,5;-1;-1,4;-1;10,6;2;-6,138046,3,2021-10-25
791,138318,,,,,138318,3,2021-10-25
792,138327,9;-7;8,4;-6;0,8;0;4,8;-7;7,138327,3,2021-10-25
793,138594,,,,,138594,3,2021-10-25
794,138596,7;-7;5,0;-4;3,0;4;0,9;-10;-2,138596,3,2021-10-25
795,138863,,,,,138863,3,2021-10-25
796,138866,4;-8;-7,7;1;-7,3;-5;-2,2;-1;3,138866,3,2021-10-25
797,139144,,,,,139144,3,2021-10-25
798,139146,6;0;1,5;-4;3,0;0;-6,-1;-2;0,139146,3,2021-10-25
799,139407,,,,,139407,3,2021-10-25
800,139410,-4;-5;5,-4;1;7,0;-1;4,-1;-5;5,139410,3,2021-10-25
801,139681,,,,,139681,3,2021-10-25
802,139684,0;-2;3,-1;2;3,6;2;2,2;-4;4,139684,3,2021-10-25
803,139944,,,,,139944,3,2021-10-25
804,139947,2;-1;9,3;2;5,8;-7;8,4;-5;6,139947,3,2021-10-25
805,140226,,,,,140226,3,2021-10-25
806,140229,4;-1;7,1;1;-6,0;-6;0,3;1;0,140229,3,2021-10-25
807,140495,,,,,140495,3,2021-10-25
808,140497,5;-8;2,4;-7;3,4;0;6,13;2;3,140497,3,2021-10-25
809,140778,,,,,140778,3,2021-10-25
810,140781,6;-8;14,1;-19;13,6;-10;2,16;1;7,140781,3,2021-10-25
811,141045,,,,,141045,3,2021-10-25
812,141048,16;-12;10,5;-14;13,10;-8;-8,6;-3;0,141048,3,2021-10-25
813,141321,,,,,141321,3,2021-10-25
814,141329,5;-3;-2,4;-7;2,-6;-4;10,2;-1;0,141329,3,2021-10-25
815,141594,,,,,141594,3,2021-10-25
816,141597,1;-9;-1,1;-7;0,-3;-12;0,7;0;4,141597,3,2021-10-25
817,141865,,,,,141865,3,2021-10-25
818,141874,1;-4;-5,5;2;-2,3;-3;-2,1;0;-5,141874,3,2021-10-25
819,142146,,,,,142146,3,2021-10-25
820,142149,1;-1;0,3;-5;-11,-4;0;-7,-1;1;8,142149,3,2021-10-25
821,142423,,,,,142423,3,2021-10-25
822,142425,-1;4;2,-2;-5;0,1;-6;3,-2;2;-2,142425,3,2021-10-25
823,142697,,,,,142697,3,2021-10-25
824,142700,0;-11;2,-4;-11;3,-6;-11;-1,-4;-5;0,142700,3,2021-10-25
