,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
1147,212610,,,,,212610,31,2021-11-28
1148,212612,-9;-1;-3,-7;-5;-6,-16;0;2,-13;3;-5,212612,31,2021-11-28
1149,212884,,,,,212884,31,2021-11-28
1150,212887,-12;1;0,-9;-5;-3,-18;-3;-4,-12;0;0,212887,31,2021-11-28
1151,213159,,,,,213159,31,2021-11-28
1152,213163,-18;-6;-12,-13;7;2,-10;-1;-10,-16;0;-7,213163,31,2021-11-28
1153,213435,,,,,213435,31,2021-11-28
1154,213438,-15;3;-5,-21;-9;-3,-16;-13;-2,-19;-8;0,213438,31,2021-11-28
1155,213710,,,,,213710,31,2021-11-28
1156,213712,-16;-13;-3,-24;0;-14,-18;-5;-12,-9;-3;0,213712,31,2021-11-28
1157,213986,,,,,213986,31,2021-11-28
1158,213989,-20;-4;-12,-13;-9;-4,-18;0;3,-12;-12;-6,213989,31,2021-11-28
1159,214261,,,,,214261,31,2021-11-28
1160,214268,-14;0;14,-15;-11;-7,-12;-3;0,-19;1;-6,214268,31,2021-11-28
1161,214536,,,,,214536,31,2021-11-28
1162,214539,-19;0;-7,-28;12;17,-15;-20;25,-9;-7;15,214539,31,2021-11-28
1163,214811,,,,,214811,31,2021-11-28
1164,214819,-19;0;7,-14;-3;-5,-15;3;-14,-13;-1;-16,214819,31,2021-11-28
1165,215087,,,,,215087,31,2021-11-28
1166,215089,-27;-2;-21,-11;-2;-9,-21;-4;8,-20;-8;3,215089,31,2021-11-28
1167,215364,,,,,215364,31,2021-11-28
1168,215371,-9;-9;1,-26;-2;12,-24;-1;2,-30;0;-3,215371,31,2021-11-28
1169,215638,,,,,215638,31,2021-11-28
1170,215640,-22;-2;-7,-13;4;-19,-14;-2;-12,-16;-3;-12,215640,31,2021-11-28
1171,215906,,,,,215906,31,2021-11-28
1172,215915,-13;-6;-13,-14;3;-16,-22;-6;1,-17;-5;-16,215915,31,2021-11-28
1173,216187,,,,,216187,31,2021-11-28
1174,216190,-16;-5;-4,-25;-6;0,-16;-3;-1,-11;-4;-6,216190,31,2021-11-28
1175,216464,,,,,216464,31,2021-11-28
1176,216472,-20;7;-12,-16;7;-7,-24;4;-5,-10;8;-9,216472,31,2021-11-28
1177,216738,,,,,216738,31,2021-11-28
1178,216741,-12;-2;-5,-17;2;-13,-14;-1;-6,-25;-11;-12,216741,31,2021-11-28
1179,217008,,,,,217008,31,2021-11-28
1180,217016,-30;-17;9,-23;18;-9,-13;0;-13,-12;5;0,217016,31,2021-11-28
1181,217289,,,,,217289,31,2021-11-28
1182,217292,2;21;-8,-29;-1;-3,-15;0;-13,-23;3;-2,217292,31,2021-11-28
1183,217564,,,,,217564,31,2021-11-28
1184,217567,-22;1;2,-26;0;-10,-18;0;-1,-17;10;-4,217567,31,2021-11-28
1185,217839,,,,,217839,31,2021-11-28
1186,217842,-20;9;-5,-24;1;5,-22;-6;0,-19;-3;-6,217842,31,2021-11-28
1187,218116,,,,,218116,31,2021-11-28
1188,218119,-6;4;-9,-19;4;1,-22;10;-1,-14;1;-4,218119,31,2021-11-28
1189,218389,,,,,218389,31,2021-11-28
1190,218392,-20;-4;0,-23;2;5,-17;4;-3,-16;0;-9,218392,31,2021-11-28
1191,218665,,,,,218665,31,2021-11-28
1192,218668,-14;4;-8,-12;-2;0,-15;2;-10,-19;8;0,218668,31,2021-11-28
1193,218940,,,,,218940,31,2021-11-28
1194,218943,-17;-3;0,-27;4;3,-19;0;0,-20;0;4,218943,31,2021-11-28
1195,219225,,,,,219225,31,2021-11-28
1196,219228,-9;5;-9,-17;-4;-10,-14;-3;0,-12;7;-6,219228,31,2021-11-28
1197,219499,,,,,219499,31,2021-11-28
1198,219502,-21;2;0,-15;0;0,-24;0;-2,-14;-2;-8,219502,31,2021-11-28
1199,219766,,,,,219766,31,2021-11-28
1200,219769,-13;-1;-6,-21;1;-4,-19;2;-3,-16;-5;-13,219769,31,2021-11-28
1201,220047,,,,,220047,31,2021-11-28
1202,220050,-19;-2;-6,-20;4;3,-22;0;2,-20;5;-4,220050,31,2021-11-28
1203,220317,,,,,220317,31,2021-11-28
1204,220320,-16;7;3,-18;6;-5,-23;-1;-2,-9;-4;-6,220320,31,2021-11-28
1205,220592,,,,,220592,31,2021-11-28
1206,220595,-11;6;-4,-18;-3;-2,-20;-2;-5,-14;-1;-14,220595,31,2021-11-28
1207,220867,,,,,220867,31,2021-11-28
1208,220870,-16;0;-1,-16;-2;-13,-18;5;0,-23;-2;9,220870,31,2021-11-28
1209,221147,,,,,221147,31,2021-11-28
1210,221150,-8;0;-12,-14;-4;-2,-18;9;-2,-13;5;-12,221150,31,2021-11-28
1211,221418,,,,,221418,31,2021-11-28
1212,221421,-17;2;-17,-6;-1;-6,-6;6;-2,-14;-9;4,221421,31,2021-11-28
1213,221693,,,,,221693,31,2021-11-28
1214,221702,-17;-4;-4,-18;1;-1,-24;2;-4,-21;6;-3,221702,31,2021-11-28
1215,221968,,,,,221968,31,2021-11-28
1216,221971,-10;-2;-11,-19;0;-4,-19;5;-8,-15;-11;-8,221971,31,2021-11-28
1217,222244,,,,,222244,31,2021-11-28
1218,222252,-19;-2;2,-15;-7;-8,-15;2;-1,-23;3;-3,222252,31,2021-11-28
1219,222534,,,,,222534,31,2021-11-28
1220,222537,-17;3;-3,-17;-1;-13,-9;-5;1,-8;-7;-10,222537,31,2021-11-28
1221,222806,,,,,222806,31,2021-11-28
1222,222815,-20;-2;-1,-8;3;-10,-12;-6;-4,-18;8;2,222815,31,2021-11-28
1223,223082,,,,,223082,31,2021-11-28
1224,223085,-15;-11;-8,-17;-5;-3,-31;1;4,-9;0;0,223085,31,2021-11-28
1225,223351,,,,,223351,31,2021-11-28
1226,223358,-17;12;0,-16;-7;-12,-22;2;-1,-19;-6;-1,223358,31,2021-11-28
1227,223627,,,,,223627,31,2021-11-28
1228,223630,-25;2;-8,-22;3;6,-17;6;-3,-19;-2;-4,223630,31,2021-11-28
1229,223896,,,,,223896,31,2021-11-28
1230,223904,-16;-4;-5,-13;4;1,-13;-2;-11,-15;-3;-8,223904,31,2021-11-28
1231,224171,,,,,224171,31,2021-11-28
1232,224174,-26;-7;-7,-28;-1;0,-15;1;-8,-28;-2;-5,224174,31,2021-11-28
1233,224446,,,,,224446,31,2021-11-28
1234,224449,-21;-12;-18,-11;-1;-12,-13;-9;-11,-10;4;-13,224449,31,2021-11-28
1235,224722,,,,,224722,31,2021-11-28
1236,224726,-20;0;-4,-13;-1;-1,-28;-10;-3,-19;6;-11,224726,31,2021-11-28
1237,224990,,,,,224990,31,2021-11-28
1238,224993,-11;-5;1,-16;-8;0,-22;-3;-5,-17;11;0,224993,31,2021-11-28
1239,225266,,,,,225266,31,2021-11-28
1240,225268,-14;6;6,-24;-15;13,-14;17;17,-19;10;0,225268,31,2021-11-28
1241,225534,,,,,225534,31,2021-11-28
1242,225538,-10;-5;0,-16;-14;7,-25;-3;-18,-10;3;-15,225538,31,2021-11-28
1243,225810,,,,,225810,31,2021-11-28
1244,225813,-21;0;-5,-6;4;0,-24;-1;3,-13;2;-12,225813,31,2021-11-28
1245,226084,,,,,226084,31,2021-11-28
1246,226087,-19;9;-4,-18;-3;-3,-23;1;-9,-16;10;-5,226087,31,2021-11-28
1247,226360,,,,,226360,31,2021-11-28
1248,226363,-15;-3;0,-21;2;-1,-13;4;0,-8;-1;1,226363,31,2021-11-28
1249,226630,,,,,226630,31,2021-11-28
1250,226632,-9;-3;-15,-10;3;-14,-16;2;-8,-21;13;1,226632,31,2021-11-28
1251,226905,,,,,226905,31,2021-11-28
1252,226908,-21;2;0,-18;0;8,-17;1;2,-21;7;-7,226908,31,2021-11-28
1253,227183,,,,,227183,31,2021-11-28
1254,227185,-23;0;-8,-25;8;6,-24;0;-2,-21;0;-1,227185,31,2021-11-28
1255,227584,,,,,227584,31,2021-11-28
1256,227587,-19;-3;-2,-24;-2;-4,-19;-3;-1,-18;0;5,227587,31,2021-11-28
1257,227849,,,,,227849,31,2021-11-28
1258,227852,-10;0;-9,-7;24;-7,-18;-2;-6,2;16;-33,227852,31,2021-11-28
1259,228128,,,,,228128,31,2021-11-28
1260,228131,-20;0;4,-22;17;-4,-14;-4;-11,-22;-11;-6,228131,31,2021-11-28
1261,228400,,,,,228400,31,2021-11-28
1262,228403,0;13;4,-14;4;-13,-26;27;-10,-16;26;-19,228403,31,2021-11-28
1263,228674,,,,,228674,31,2021-11-28
1264,228677,-15;-4;-2,-21;1;18,-19;1;3,-15;6;-11,228677,31,2021-11-28
1265,228950,,,,,228950,31,2021-11-28
1266,228953,-10;-6;-10,-7;-8;-1,-12;8;-8,-16;-12;-5,228953,31,2021-11-28
1267,229226,,,,,229226,31,2021-11-28
1268,229233,-15;-5;-4,-18;4;7,-15;-20;-19,-16;-3;-2,229233,31,2021-11-28
1269,229500,,,,,229500,31,2021-11-28
1270,229504,-15;3;-2,-30;-2;-11,-16;2;-14,-14;0;1,229504,31,2021-11-28
1271,229770,,,,,229770,31,2021-11-28
1272,229778,-13;-18;-9,-14;-20;11,-10;-6;-3,-15;-5;1,229778,31,2021-11-28
1273,230045,,,,,230045,31,2021-11-28
1274,230047,-23;1;-4,-8;-3;-11,-9;8;-5,-16;-19;-7,230047,31,2021-11-28
1275,230316,,,,,230316,31,2021-11-28
1276,230323,-24;-3;-7,-17;12;-4,-22;-6;-4,-16;-9;0,230323,31,2021-11-28
1277,230589,,,,,230589,31,2021-11-28
1278,230592,-13;-7;-9,-17;-10;-6,-20;1;-3,-17;-4;-7,230592,31,2021-11-28
1279,230858,,,,,230858,31,2021-11-28
1280,230867,-17;-11;-2,-14;-2;-9,-17;9;-14,-17;-1;-5,230867,31,2021-11-28
1281,231140,,,,,231140,31,2021-11-28
1282,231143,-14;-4;-1,-18;-6;-9,-13;-2;-1,-14;10;-4,231143,31,2021-11-28
1283,231408,,,,,231408,31,2021-11-28
1284,231416,-11;3;-7,-8;-3;-7,-12;4;-4,-14;-7;0,231416,31,2021-11-28
1285,231686,,,,,231686,31,2021-11-28
1286,231689,-16;2;0,-2;-17;-3,-7;-5;-4,-4;-5;-2,231689,31,2021-11-28
1287,231954,,,,,231954,31,2021-11-28
1288,231962,-2;-5;0,-10;-2;0,-1;-3;-5,0;1;-5,231962,31,2021-11-28
1289,232228,,,,,232228,31,2021-11-28
1290,232231,1;-5;-10,0;0;0,-2;-1;-2,-5;0;0,232231,31,2021-11-28
1291,232504,,,,,232504,31,2021-11-28
1292,232506,0;2;-2,2;5;-10,0;-1;0,0;3;0,232506,31,2021-11-28
1293,232778,,,,,232778,31,2021-11-28
1294,232781,1;-4;0,0;3;0,-5;2;5,-1;-6;-2,232781,31,2021-11-28
1295,233055,,,,,233055,31,2021-11-28
1296,233058,0;2;3,-1;5;-7,2;-7;-1,0;-6;-2,233058,31,2021-11-28
1297,233329,,,,,233329,31,2021-11-28
1298,233332,2;-3;-3,0;-10;-11,5;10;-6,1;-2;3,233332,31,2021-11-28
1299,233605,,,,,233605,31,2021-11-28
1300,233608,8;-11;-6,0;-9;0,0;-6;2,8;-5;1,233608,31,2021-11-28
1301,233879,,,,,233879,31,2021-11-28
1302,233882,4;-9;-2,1;2;-15,-2;-8;-2,2;-6;0,233882,31,2021-11-28
1303,234148,,,,,234148,31,2021-11-28
1304,234151,5;-4;-9,1;-9;0,0;-11;-2,-1;-1;-1,234151,31,2021-11-28
1305,234424,,,,,234424,31,2021-11-28
1306,234427,1;0;0,-2;-2;-5,1;-6;-3,4;2;-5,234427,31,2021-11-28
1307,234693,,,,,234693,31,2021-11-28
1308,234696,1;-3;-5,4;-5;-10,10;-3;-7,5;4;-1,234696,31,2021-11-28
1309,234966,,,,,234966,31,2021-11-28
1310,234973,1;-2;0,1;-2;1,4;2;1,2;-5;-5,234973,31,2021-11-28
1311,235243,,,,,235243,31,2021-11-28
1312,235246,3;-1;-2,2;-3;0,2;-2;0,0;0;2,235246,31,2021-11-28
1313,235520,,,,,235520,31,2021-11-28
1314,235528,2;-1;1,-3;-1;0,5;0;0,0;-3;-3,235528,31,2021-11-28
1315,235795,,,,,235795,31,2021-11-28
1316,235797,0;-5;-1,1;-3;-3,1;-7;-6,0;-8;-6,235797,31,2021-11-28
1317,236065,,,,,236065,31,2021-11-28
1318,236072,0;-5;3,3;-8;5,2;-4;1,0;-3;0,236072,31,2021-11-28
1319,236340,,,,,236340,31,2021-11-28
1320,236342,1;-1;0,3;-6;7,3;4;0,0;-1;-7,236342,31,2021-11-28
1321,236607,,,,,236607,31,2021-11-28
1322,236610,2;-3;2,3;0;0,0;-6;0,1;-3;-3,236610,31,2021-11-28
1323,236882,,,,,236882,31,2021-11-28
1324,236886,2;-7;4,-1;-7;0,4;-5;-4,-1;-1;-1,236886,31,2021-11-28
1325,237159,,,,,237159,31,2021-11-28
1326,237161,2;-3;-1,3;-6;2,2;-2;-3,5;-7;2,237161,31,2021-11-28
1327,237433,,,,,237433,31,2021-11-28
1328,237436,4;-4;-1,1;-10;4,5;-7;2,5;-3;0,237436,31,2021-11-28
1329,237704,,,,,237704,31,2021-11-28
1330,237706,7;0;4,12;-3;2,13;-3;2,13;-5;1,237706,31,2021-11-28
1331,237977,,,,,237977,31,2021-11-28
1332,237980,11;-2;2,13;-5;6,14;0;2,16;-3;0,237980,31,2021-11-28
1333,238246,,,,,238246,31,2021-11-28
1334,238249,17;-5;7,12;-5;8,13;-3;0,13;-6;5,238249,31,2021-11-28
1335,238527,,,,,238527,31,2021-11-28
1336,238530,15;-3;1,11;-2;4,15;-4;3,9;0;2,238530,31,2021-11-28
1337,238797,,,,,238797,31,2021-11-28
1338,238800,11;-5;2,12;-3;4,9;0;5,11;-5;2,238800,31,2021-11-28
1339,239067,,,,,239067,31,2021-11-28
1340,239075,10;-4;6,14;-7;4,11;-7;4,11;3;0,239075,31,2021-11-28
1341,239348,,,,,239348,31,2021-11-28
1342,239351,11;-1;5,8;-4;6,13;-1;5,12;-2;1,239351,31,2021-11-28
1343,239624,,,,,239624,31,2021-11-28
1344,239631,15;-7;5,16;-6;4,16;-5;3,16;-6;5,239631,31,2021-11-28
1345,239897,,,,,239897,31,2021-11-28
1346,239900,12;-7;4,13;-2;3,10;-2;2,9;-3;1,239900,31,2021-11-28
1347,240162,,,,,240162,31,2021-11-28
1348,240172,11;-2;5,13;-3;4,9;-5;0,11;-6;-1,240172,31,2021-11-28
1349,240436,,,,,240436,31,2021-11-28
1350,240439,7;-5;1,1;-4;0,0;-3;1,-1;-3;-1,240439,31,2021-11-28
1351,240714,,,,,240714,31,2021-11-28
1352,240717,-4;-2;0,-4;-2;0,-3;-6;0,4;-4;-1,240717,31,2021-11-28
1353,240988,,,,,240988,31,2021-11-28
1354,240990,-3;-4;-1,-2;-7;1,-3;-2;2,-7;-2;0,240990,31,2021-11-28
1355,241263,,,,,241263,31,2021-11-28
1356,241266,-11;-7;0,-15;-6;-4,-13;-4;-4,-17;-4;-2,241266,31,2021-11-28
1357,241539,,,,,241539,31,2021-11-28
1358,241541,-15;-4;-3,-17;-3;-7,-19;-5;-5,-18;-3;-3,241541,31,2021-11-28
1359,241806,,,,,241806,31,2021-11-28
1360,241809,-16;0;-6,-21;-7;-1,-17;-3;-3,-21;-3;-5,241809,31,2021-11-28
1361,242088,,,,,242088,31,2021-11-28
1362,242091,-17;-6;-8,-18;-6;-6,-18;-4;-6,-19;-3;-1,242091,31,2021-11-28
1363,242364,,,,,242364,31,2021-11-28
1364,242367,-21;0;0,-20;-1;-3,-13;0;-6,-20;-5;-2,242367,31,2021-11-28
1365,242638,,,,,242638,31,2021-11-28
1366,242641,-22;2;-2,-17;-2;-6,-13;-7;-2,-12;0;-5,242641,31,2021-11-28
1367,242923,,,,,242923,31,2021-11-28
1368,242926,-17;-4;-8,-20;-3;0,-18;-4;0,-16;0;-1,242926,31,2021-11-28
1369,243193,,,,,243193,31,2021-11-28
1370,243196,-17;-2;-1,-18;0;-4,-15;0;-5,-14;-2;-3,243196,31,2021-11-28
1371,243465,,,,,243465,31,2021-11-28
1372,243468,-16;0;-4,-13;-1;-12,-16;-1;-3,-9;1;-1,243468,31,2021-11-28
1373,243740,,,,,243740,31,2021-11-28
1374,243742,-10;2;-1,-12;7;0,-7;2;-4,-14;-3;-1,243742,31,2021-11-28
1375,244008,,,,,244008,31,2021-11-28
1376,244011,-12;6;1,-11;2;-3,-12;-6;-1,-11;5;-7,244011,31,2021-11-28
1377,244289,,,,,244289,31,2021-11-28
1378,244291,-12;0;3,-8;-3;0,-14;1;-1,-13;0;0,244291,31,2021-11-28
1379,244553,,,,,244553,31,2021-11-28
1380,244556,-19;0;1,-14;-2;0,-8;0;-3,-14;1;6,244556,31,2021-11-28
1381,244824,,,,,244824,31,2021-11-28
1382,244832,-15;0;-7,-11;0;-8,-8;-4;-4,-14;4;0,244832,31,2021-11-28
1383,245103,,,,,245103,31,2021-11-28
1384,245106,-9;4;-6,-12;10;-2,-9;0;-7,-17;5;-5,245106,31,2021-11-28
1385,245367,,,,,245367,31,2021-11-28
1386,245509,-11;-2;-5,-9;-8;-4,-5;2;4,2;0;0,245509,31,2021-11-28
1387,245779,,,,,245779,31,2021-11-28
1388,245782,-3;-4;-5,-5;-8;-1,-14;1;-20,-4;-1;0,245782,31,2021-11-28
1389,246049,,,,,246049,31,2021-11-28
1390,246057,1;-13;1,0;-4;5,-1;0;1,-11;-5;-16,246057,31,2021-11-28
1391,246330,,,,,246330,31,2021-11-28
1392,246333,0;-9;-10,-5;-4;-3,-7;-9;-1,-9;-11;0,246333,31,2021-11-28
1393,246605,,,,,246605,31,2021-11-28
1394,246607,-6;-19;0,-1;-18;-1,-3;-10;-5,-7;-14;4,246607,31,2021-11-28
1395,246881,,,,,246881,31,2021-11-28
1396,246884,0;-13;-1,-7;-13;-4,-5;-15;6,0;-14;-2,246884,31,2021-11-28
1397,247154,,,,,247154,31,2021-11-28
1398,247157,-10;-14;-11,-9;-16;8,-2;-12;8,-4;-4;-1,247157,31,2021-11-28
1399,247432,,,,,247432,31,2021-11-28
1400,247435,4;-14;-12,-6;-9;1,-2;-8;0,-9;-3;3,247435,31,2021-11-28
1401,247706,,,,,247706,31,2021-11-28
1402,247709,1;-19;-7,-1;-12;0,-4;-10;0,4;-12;-1,247709,31,2021-11-28
1403,248127,,,,,248127,31,2021-11-28
1404,248130,1;-19;-1,0;-9;3,1;-8;0,0;-10;-1,248130,31,2021-11-28
1405,248394,,,,,248394,31,2021-11-28
1406,248397,3;-14;1,2;-13;2,-2;-9;2,-3;3;-1,248397,31,2021-11-28
1407,248670,,,,,248670,31,2021-11-28
1408,248673,-1;-5;6,4;3;9,3;-5;0,-1;0;3,248673,31,2021-11-28
1409,248945,,,,,248945,31,2021-11-28
1410,248948,6;9;-6,0;4;-5,-1;-2;-2,8;0;1,248948,31,2021-11-28
1411,249227,,,,,249227,31,2021-11-28
1412,249229,-3;-4;9,10;-3;2,2;1;7,2;6;4,249229,31,2021-11-28
1413,249495,,,,,249495,31,2021-11-28
1414,249498,4;-6;7,6;1;1,4;-3;13,4;-8;1,249498,31,2021-11-28
1415,249764,,,,,249764,31,2021-11-28
1416,249773,-4;11;7,2;21;-2,8;0;6,7;-8;8,249773,31,2021-11-28
1417,250046,,,,,250046,31,2021-11-28
1418,250049,-1;-1;0,5;-15;5,14;7;3,8;-2;3,250049,31,2021-11-28
1419,250320,,,,,250320,31,2021-11-28
1420,250329,-2;-1;8,4;0;5,14;0;3,12;4;5,250329,31,2021-11-28
1421,250597,,,,,250597,31,2021-11-28
1422,250600,9;-1;10,20;-6;10,8;5;11,15;4;12,250600,31,2021-11-28
1423,250865,,,,,250865,31,2021-11-28
1424,250873,3;-4;20,11;1;19,17;1;7,11;-5;13,250873,31,2021-11-28
1425,251134,,,,,251134,31,2021-11-28
1426,251137,13;-15;19,10;-3;6,19;-13;11,30;9;11,251137,31,2021-11-28
1427,251407,,,,,251407,31,2021-11-28
1428,251410,16;-13;0,17;-6;10,17;-7;11,23;-7;11,251410,31,2021-11-28
1429,251684,,,,,251684,31,2021-11-28
1430,251687,10;-13;2,9;-9;10,15;1;15,20;-9;7,251687,31,2021-11-28
1431,251955,,,,,251955,31,2021-11-28
1432,251958,27;18;-2,20;-18;7,17;-9;13,21;2;26,251958,31,2021-11-28
1433,252229,,,,,252229,31,2021-11-28
1434,252231,14;-2;27,15;3;9,9;-9;18,14;-13;7,252231,31,2021-11-28
1435,252506,,,,,252506,31,2021-11-28
1436,252509,12;-8;7,5;-10;-4,10;-13;2,7;-14;9,252509,31,2021-11-28
1437,252781,,,,,252781,31,2021-11-28
1438,252784,7;3;12,11;-3;4,11;-1;5,11;-1;9,252784,31,2021-11-28
1439,253048,,,,,253048,31,2021-11-28
1440,253051,10;-1;4,7;-2;10,8;-1;13,13;4;4,253051,31,2021-11-28
1441,253333,,,,,253333,31,2021-11-28
1442,253336,12;-3;2,9;-4;12,12;2;10,11;3;1,253336,31,2021-11-28
1443,253601,,,,,253601,31,2021-11-28
1444,253604,14;3;7,13;-6;4,10;-2;10,11;-7;8,253604,31,2021-11-28
1445,253873,,,,,253873,31,2021-11-28
1446,253875,11;1;10,13;0;6,19;0;3,19;2;7,253875,31,2021-11-28
1447,254144,,,,,254144,31,2021-11-28
1448,254147,18;-2;8,17;-3;3,17;-2;4,14;2;7,254147,31,2021-11-28
1449,254418,,,,,254418,31,2021-11-28
1450,254428,22;2;0,18;6;6,15;0;5,16;-2;5,254428,31,2021-11-28
1451,254694,,,,,254694,31,2021-11-28
1452,254697,18;-2;5,20;1;0,20;0;5,22;-1;6,254697,31,2021-11-28
1453,254963,,,,,254963,31,2021-11-28
1454,254970,23;0;11,22;1;14,25;-4;7,23;-2;3,254970,31,2021-11-28
1455,255239,,,,,255239,31,2021-11-28
1456,255242,19;-3;4,22;-3;4,24;-4;8,20;-9;7,255242,31,2021-11-28
1457,255508,,,,,255508,31,2021-11-28
1458,255516,18;-3;10,21;-4;2,16;-8;4,20;-7;2,255516,31,2021-11-28
1459,255782,,,,,255782,31,2021-11-28
1460,255785,14;-2;2,17;-5;5,11;-4;3,13;-6;0,255785,31,2021-11-28
1461,256052,,,,,256052,31,2021-11-28
1462,256055,15;-7;5,12;-5;0,8;-4;3,10;-5;2,256055,31,2021-11-28
1463,256326,,,,,256326,31,2021-11-28
1464,256329,10;-7;2,12;-6;4,12;-7;4,11;-6;1,256329,31,2021-11-28
1465,256603,,,,,256603,31,2021-11-28
1466,256606,4;-8;3,1;-5;-1,-1;-7;-1,0;-8;-1,256606,31,2021-11-28
1467,256878,,,,,256878,31,2021-11-28
1468,256880,1;-11;1,-8;-5;3,0;-6;-1,0;-8;-1,256880,31,2021-11-28
1469,257147,,,,,257147,31,2021-11-28
1470,257150,-3;-8;0,0;-8;1,-3;-6;3,-4;-10;-1,257150,31,2021-11-28
1471,257423,,,,,257423,31,2021-11-28
1472,257426,-13;-9;-3,-19;-8;-6,-22;-6;-2,-22;-5;-7,257426,31,2021-11-28
1473,257691,,,,,257691,31,2021-11-28
1474,257694,-20;-9;-12,-20;-10;-5,-23;-10;-6,-21;-6;-1,257694,31,2021-11-28
1475,257975,,,,,257975,31,2021-11-28
1476,257978,-21;-6;-5,-20;-10;-9,-24;-7;-8,-20;-6;-3,257978,31,2021-11-28
1477,258241,,,,,258241,31,2021-11-28
1478,258244,-23;-6;-4,-23;-11;-5,-18;-3;0,-19;-5;-13,258244,31,2021-11-28
1479,258520,,,,,258520,31,2021-11-28
1480,258523,-19;-15;-2,-21;-4;-7,-25;-1;-4,-21;-3;-5,258523,31,2021-11-28
1481,258797,,,,,258797,31,2021-11-28
1482,258800,-18;-10;-6,-23;-6;-4,-18;-3;0,-20;-4;-3,258800,31,2021-11-28
1483,259073,,,,,259073,31,2021-11-28
1484,259076,-24;3;0,-19;-1;-10,-12;-9;0,-17;-5;-9,259076,31,2021-11-28
1485,259349,,,,,259349,31,2021-11-28
1486,259351,-24;-6;-6,-13;-4;-3,-23;-12;-12,-20;-4;0,259351,31,2021-11-28
1487,259622,,,,,259622,31,2021-11-28
1488,259624,-12;-2;-10,-14;4;-5,-19;3;-8,-12;-5;0,259624,31,2021-11-28
1489,259893,,,,,259893,31,2021-11-28
1490,259896,-14;-2;-3,-10;-5;-3,-17;-4;-5,-16;-2;2,259896,31,2021-11-28
1491,260161,,,,,260161,31,2021-11-28
1492,260164,-16;0;-6,-12;0;-4,-15;1;-3,-11;0;-13,260164,31,2021-11-28
1493,260431,,,,,260431,31,2021-11-28
1494,260434,-17;0;-3,-14;-3;-3,-13;4;1,-12;-5;-3,260434,31,2021-11-28
1495,260707,,,,,260707,31,2021-11-28
1496,260714,-13;3;-6,-14;3;-4,-22;0;-10,-18;2;-5,260714,31,2021-11-28
1497,260982,,,,,260982,31,2021-11-28
1498,260985,-11;0;-2,-17;5;-6,-6;-4;-5,-13;0;-4,260985,31,2021-11-28
1499,261254,,,,,261254,31,2021-11-28
1500,261262,-10;8;4,-10;12;-6,-16;7;0,-16;-2;-4,261262,31,2021-11-28
1501,261532,,,,,261532,31,2021-11-28
1502,261535,-9;9;6,-13;4;0,-16;-3;-2,-14;0;-4,261535,31,2021-11-28
1503,261801,,,,,261801,31,2021-11-28
1504,261809,-14;3;3,-31;8;-10,-11;5;1,-14;11;-7,261809,31,2021-11-28
1505,262072,,,,,262072,31,2021-11-28
1506,262074,-13;1;-2,-12;3;-1,-9;-3;-7,-4;0;0,262074,31,2021-11-28
1507,262345,,,,,262345,31,2021-11-28
1508,262354,-14;6;2,-4;23;1,-14;-7;3,-7;2;-5,262354,31,2021-11-28
1509,262621,,,,,262621,31,2021-11-28
1510,262624,-8;5;0,-13;0;-2,-22;13;-3,-14;11;-3,262624,31,2021-11-28
1511,262892,,,,,262892,31,2021-11-28
1512,262895,-13;8;-1,-12;8;-3,-15;4;1,-7;4;-4,262895,31,2021-11-28
1513,263165,,,,,263165,31,2021-11-28
1514,263169,-16;16;-4,-9;5;-4,-14;9;-1,-13;3;-5,263169,31,2021-11-28
1515,263434,,,,,263434,31,2021-11-28
1516,263437,-14;-5;-9,-7;-2;1,-13;10;-1,-11;0;-10,263437,31,2021-11-28
1517,263715,,,,,263715,31,2021-11-28
1518,263718,-13;-6;-2,-9;-11;0,-6;3;3,-7;3;-4,263718,31,2021-11-28
1519,263985,,,,,263985,31,2021-11-28
1520,263988,-14;-5;0,-13;-8;-2,0;-9;0,-5;-11;-6,263988,31,2021-11-28
1521,264262,,,,,264262,31,2021-11-28
1522,264265,-6;-7;2,-11;-5;2,-4;-1;-6,0;2;2,264265,31,2021-11-28
1523,264531,,,,,264531,31,2021-11-28
1524,264535,-9;-3;-5,-4;-8;-3,-9;-9;-7,0;-3;11,264535,31,2021-11-28
1525,264887,,,,,264887,31,2021-11-28
1526,264889,0;-1;0,0;-11;-5,-2;-4;1,3;0;-2,264889,31,2021-11-28
1527,265161,,,,,265161,31,2021-11-28
1528,265164,-3;-1;-2,-2;-4;-5,-2;-4;-6,0;-4;0,265164,31,2021-11-28
1529,265436,,,,,265436,31,2021-11-28
1530,265439,-1;0;-7,1;-5;-1,1;-17;0,5;6;6,265439,31,2021-11-28
1531,265705,,,,,265705,31,2021-11-28
1532,265708,-1;-10;1,-7;-8;2,-3;-7;-3,4;2;0,265708,31,2021-11-28
1533,265987,,,,,265987,31,2021-11-28
1534,265995,-4;-1;3,4;-1;5,1;-2;12,-1;1;1,265995,31,2021-11-28
1535,266262,,,,,266262,31,2021-11-28
1536,266265,4;-6;7,12;-8;2,2;-6;2,-6;-13;0,266265,31,2021-11-28
1537,266532,,,,,266532,31,2021-11-28
1538,266540,0;-8;-4,4;-12;-2,9;-8;10,10;8;0,266540,31,2021-11-28
