,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
1113,194570,,,,,194570,6,2021-10-27
1114,194573,29;-10;10,26;-10;4,25;-3;8,29;-13;6,194573,6,2021-10-27
1115,194850,,,,,194850,6,2021-10-27
1116,194853,31;-18;5,34;-2;7,33;-10;8,29;-4;7,194853,6,2021-10-27
1117,195122,,,,,195122,6,2021-10-27
1118,195125,34;-6;8,28;-14;3,32;-7;13,34;-6;5,195125,6,2021-10-27
1119,195395,,,,,195395,6,2021-10-27
1120,195397,32;-4;6,32;-5;7,29;-5;11,32;-2;5,195397,6,2021-10-27
1121,195665,,,,,195665,6,2021-10-27
1122,195667,31;-5;6,30;-4;6,30;-5;6,26;-8;7,195667,6,2021-10-27
1123,195934,,,,,195934,6,2021-10-27
1124,195941,28;-10;7,29;-7;13,26;-6;7,33;-2;4,195941,6,2021-10-27
1125,196206,,,,,196206,6,2021-10-27
1126,196208,35;-6;9,32;-8;7,29;-7;8,33;-3;4,196208,6,2021-10-27
1127,196472,,,,,196472,6,2021-10-27
1128,196482,31;-6;9,27;-5;6,27;-4;11,26;-3;5,196482,6,2021-10-27
1129,196747,,,,,196747,6,2021-10-27
1130,196750,22;-6;4,20;-7;5,17;-4;4,11;-5;3,196750,6,2021-10-27
1131,197022,,,,,197022,6,2021-10-27
1132,197029,6;-6;2,0;-7;1,-3;-4;1,-1;-2;0,197029,6,2021-10-27
1133,197298,,,,,197298,6,2021-10-27
1134,197301,-3;-5;-3,0;-4;-1,-1;-7;-2,0;-6;-6,197301,6,2021-10-27
1135,197573,,,,,197573,6,2021-10-27
1136,197575,-1;-6;2,-2;-5;0,-5;-4;-1,-8;-4;-1,197575,6,2021-10-27
1137,197867,,,,,197867,6,2021-10-27
1138,197870,-9;-7;-1,-12;-7;0,-11;-4;-4,-10;-7;-2,197870,6,2021-10-27
1139,198135,,,,,198135,6,2021-10-27
1140,198138,-13;-8;-3,-12;-7;-6,-13;-10;-2,-10;-11;-3,198138,6,2021-10-27
1141,198413,,,,,198413,6,2021-10-27
1142,198416,-7;-15;5,-10;-16;0,-7;-16;-6,-4;-19;-4,198416,6,2021-10-27
1143,198686,,,,,198686,6,2021-10-27
1144,198689,-10;-22;-2,-5;-21;0,-7;-17;-8,-5;-20;-8,198689,6,2021-10-27
1145,198962,,,,,198962,6,2021-10-27
1146,198965,-7;-14;-3,-4;-22;-2,-5;-21;-1,-8;-19;3,198965,6,2021-10-27
1147,199236,,,,,199236,6,2021-10-27
1148,199238,-7;-21;1,-4;-21;-5,-3;-28;1,-1;-23;0,199238,6,2021-10-27
1149,199513,,,,,199513,6,2021-10-27
1150,199516,-7;-26;-9,-1;-22;2,-1;-23;2,-2;-24;4,199516,6,2021-10-27
1151,199788,,,,,199788,6,2021-10-27
1152,199790,-1;-20;-3,-3;-28;-1,0;-31;3,0;-33;-1,199790,6,2021-10-27
1153,200082,,,,,200082,6,2021-10-27
1154,200085,0;-33;4,-1;-25;-2,-10;-24;1,-4;-30;5,200085,6,2021-10-27
1155,200354,,,,,200354,6,2021-10-27
1156,200357,-10;-30;-2,-4;-29;0,-7;-37;5,-5;-34;-6,200357,6,2021-10-27
1157,200631,,,,,200631,6,2021-10-27
1158,200634,-3;-35;-1,-5;-31;-3,-2;-36;-3,-4;-35;0,200634,6,2021-10-27
1159,200902,,,,,200902,6,2021-10-27
1160,200905,-2;-37;-4,-6;-32;-2,-7;-32;1,-8;-36;0,200905,6,2021-10-27
1161,201191,,,,,201191,6,2021-10-27
1162,201194,-9;-30;2,-9;-24;-1,-13;-27;6,-11;-13;-4,201194,6,2021-10-27
1163,201463,,,,,201463,6,2021-10-27
1164,201466,-12;-15;-2,-12;-18;-3,-14;-12;-5,-13;-13;-2,201466,6,2021-10-27
1165,201740,,,,,201740,6,2021-10-27
1166,201747,-14;-9;1,-10;-17;3,-11;-14;0,-9;-18;-5,201747,6,2021-10-27
1167,202014,,,,,202014,6,2021-10-27
1168,202017,-11;-20;-2,-13;-12;-4,-12;-16;1,-12;-10;-1,202017,6,2021-10-27
1169,202286,,,,,202286,6,2021-10-27
1170,202295,-13;-4;5,-15;0;4,-10;-1;-1,-9;-9;-5,202295,6,2021-10-27
1171,202566,,,,,202566,6,2021-10-27
1172,202568,-6;-14;0,-12;-7;1,-8;-8;6,-7;-8;2,202568,6,2021-10-27
1173,202842,,,,,202842,6,2021-10-27
1174,202849,-8;-7;-3,-10;-6;1,-8;-6;-2,-8;-7;0,202849,6,2021-10-27
1175,203128,,,,,203128,6,2021-10-27
1176,203131,-8;-3;-5,-14;-4;-3,-11;-4;3,-11;-4;-2,203131,6,2021-10-27
1177,203404,,,,,203404,6,2021-10-27
1178,203412,-11;-1;4,-12;-1;-8,-10;-6;-2,-11;-6;0,203412,6,2021-10-27
1179,203687,,,,,203687,6,2021-10-27
1180,203691,-12;2;1,-11;-2;1,-13;-1;-3,-15;-1;-8,203691,6,2021-10-27
1181,203963,,,,,203963,6,2021-10-27
1182,203965,-16;-2;-1,-16;3;-4,-10;2;0,-16;-1;0,203965,6,2021-10-27
1183,204241,,,,,204241,6,2021-10-27
1184,204244,-14;1;0,-13;1;-1,-12;2;-2,-8;4;9,204244,6,2021-10-27
1185,204515,,,,,204515,6,2021-10-27
1186,204517,-9;2;2,-8;1;-4,-8;0;-3,-7;4;0,204517,6,2021-10-27
1187,204787,,,,,204787,6,2021-10-27
1188,204790,-8;3;0,-7;8;3,-10;6;-1,-5;10;-2,204790,6,2021-10-27
1189,205063,,,,,205063,6,2021-10-27
1190,205066,-7;6;0,-10;4;0,-8;11;-4,-6;11;1,205066,6,2021-10-27
1191,205333,,,,,205333,6,2021-10-27
1192,205335,-7;7;-3,-12;3;-3,-11;8;-2,-8;0;5,205335,6,2021-10-27
1193,205605,,,,,205605,6,2021-10-27
1194,205608,-9;7;-3,-10;7;12,-12;7;-2,-10;1;5,205608,6,2021-10-27
1195,205882,,,,,205882,6,2021-10-27
1196,205884,-8;4;-4,-7;4;1,-12;2;0,-11;8;0,205884,6,2021-10-27
1197,206154,,,,,206154,6,2021-10-27
1198,206157,-9;10;-2,-12;3;-5,-10;2;0,-10;2;-1,206157,6,2021-10-27
1199,206424,,,,,206424,6,2021-10-27
1200,206427,-14;1;9,-14;6;-4,-10;-3;2,-12;1;0,206427,6,2021-10-27
1201,206690,,,,,206690,6,2021-10-27
1202,206692,-9;3;-13,-4;5;-4,-13;-1;-8,-11;-4;3,206692,6,2021-10-27
1203,206957,,,,,206957,6,2021-10-27
1204,206966,-4;3;-12,-18;6;-5,-18;-3;3,-11;0;-4,206966,6,2021-10-27
1205,207233,,,,,207233,6,2021-10-27
1206,207236,-7;-4;4,-10;-3;0,-9;-3;-5,-5;0;1,207236,6,2021-10-27
1207,207504,,,,,207504,6,2021-10-27
1208,207511,-7;-13;0,-5;-2;-2,-4;-12;3,-16;-1;-5,207511,6,2021-10-27
1209,207782,,,,,207782,6,2021-10-27
1210,207785,-11;-2;-1,-13;-9;13,-10;-5;8,-3;-4;15,207785,6,2021-10-27
1211,208046,,,,,208046,6,2021-10-27
1212,208054,-14;-1;-2,-16;-9;3,-10;-6;-9,-6;-3;-6,208054,6,2021-10-27
1213,208321,,,,,208321,6,2021-10-27
1214,208324,-9;-1;-1,-8;-8;10,0;-9;5,-1;-12;1,208324,6,2021-10-27
1215,208593,,,,,208593,6,2021-10-27
1216,208601,2;-5;2,-5;-14;-1,1;-6;-8,-4;-5;2,208601,6,2021-10-27
1217,208872,,,,,208872,6,2021-10-27
1218,208875,-2;-5;0,-6;-3;0,-1;-2;-1,-2;-2;1,208875,6,2021-10-27
1219,209146,,,,,209146,6,2021-10-27
1220,209149,0;-1;-4,-1;-7;-3,0;-6;-2,-2;-2;-6,209149,6,2021-10-27
1221,209422,,,,,209422,6,2021-10-27
1222,209425,-1;-5;1,-3;-5;-1,-2;-6;0,-3;-1;8,209425,6,2021-10-27
1223,209694,,,,,209694,6,2021-10-27
1224,209697,-1;-7;0,-1;-6;3,1;-6;0,0;-5;2,209697,6,2021-10-27
1225,209967,,,,,209967,6,2021-10-27
1226,209970,-5;3;-1,-4;-5;-3,0;0;0,2;-6;-1,209970,6,2021-10-27
1227,210244,,,,,210244,6,2021-10-27
1228,210247,-3;-2;2,-3;-5;-1,-1;-5;0,0;-4;-2,210247,6,2021-10-27
1229,210518,,,,,210518,6,2021-10-27
1230,210521,5;0;1,-4;-3;-2,-1;-2;0,-2;1;1,210521,6,2021-10-27
1231,210786,,,,,210786,6,2021-10-27
1232,210789,0;-8;3,0;-1;3,3;-2;-2,-1;-3;2,210789,6,2021-10-27
1233,211067,,,,,211067,6,2021-10-27
1234,211069,2;-5;0,0;-5;2,1;-5;2,-1;-3;-7,211069,6,2021-10-27
1235,211337,,,,,211337,6,2021-10-27
1236,211339,3;-4;0,3;0;-4,0;-5;-4,4;-9;4,211339,6,2021-10-27
1237,211605,,,,,211605,6,2021-10-27
1238,211614,0;-6;2,6;-5;-1,0;-4;1,-4;-5;2,211614,6,2021-10-27
1239,211874,,,,,211874,6,2021-10-27
1240,211877,0;-7;-2,3;-3;0,0;0;-2,0;-3;0,211877,6,2021-10-27
1241,212149,,,,,212149,6,2021-10-27
1242,212157,-1;-5;0,-1;-3;-4,0;-4;0,0;-5;0,212157,6,2021-10-27
1243,212425,,,,,212425,6,2021-10-27
1244,212428,0;-4;4,-2;-5;-2,0;-3;0,0;-3;-3,212428,6,2021-10-27
1245,212702,,,,,212702,6,2021-10-27
1246,212711,-1;-7;-1,0;1;-5,0;-2;0,-2;-5;0,212711,6,2021-10-27
1247,212983,,,,,212983,6,2021-10-27
1248,212986,0;-8;-1,1;-8;0,0;-4;-3,0;-3;-1,212986,6,2021-10-27
1249,213255,,,,,213255,6,2021-10-27
1250,213257,-1;-4;1,1;-3;5,1;-1;-2,0;-2;2,213257,6,2021-10-27
1251,213526,,,,,213526,6,2021-10-27
1252,213529,0;-1;-1,-3;-5;-1,-1;-4;-1,-1;-6;0,213529,6,2021-10-27
1253,213803,,,,,213803,6,2021-10-27
1254,213805,-3;-4;-1,0;-2;0,0;-3;-2,-1;-3;-1,213805,6,2021-10-27
1255,214076,,,,,214076,6,2021-10-27
1256,214079,0;-6;-3,-4;-7;-1,-6;-8;0,-1;-6;-1,214079,6,2021-10-27
1257,214346,,,,,214346,6,2021-10-27
1258,214349,-1;-1;-2,0;-6;-1,-1;-4;-1,-3;0;0,214349,6,2021-10-27
1259,214627,,,,,214627,6,2021-10-27
1260,214630,-8;-3;-5,-10;-3;-4,-11;-4;2,-12;-2;-3,214630,6,2021-10-27
1261,214902,,,,,214902,6,2021-10-27
1262,214905,-11;-2;-3,-12;-2;-2,-13;-6;-3,-13;-4;-4,214905,6,2021-10-27
1263,215180,,,,,215180,6,2021-10-27
1264,215183,-15;-7;-1,-13;-2;-4,-12;-7;0,-13;-4;-7,215183,6,2021-10-27
1265,215448,,,,,215448,6,2021-10-27
1266,215451,-15;-8;-2,-12;-6;-5,-16;-4;-6,-13;-6;-4,215451,6,2021-10-27
1267,215728,,,,,215728,6,2021-10-27
1268,215731,-14;-4;-1,-15;-7;-7,-16;-3;-1,-15;-1;1,215731,6,2021-10-27
1269,215992,,,,,215992,6,2021-10-27
1270,215995,-16;-2;0,-12;2;-7,-14;-1;-13,-15;-13;-11,215995,6,2021-10-27
1271,216272,,,,,216272,6,2021-10-27
1272,216274,-18;-4;-2,-14;0;0,-14;-2;-4,-14;-1;-6,216274,6,2021-10-27
1273,216542,,,,,216542,6,2021-10-27
1274,216545,-19;-3;-3,-19;3;0,-21;9;-1,-15;0;-6,216545,6,2021-10-27
1275,216817,,,,,216817,6,2021-10-27
1276,216824,-16;-5;-5,-13;-2;-3,-17;1;0,-21;2;-9,216824,6,2021-10-27
1277,217102,,,,,217102,6,2021-10-27
1278,217105,-19;0;-7,-13;0;-2,-17;0;-1,-15;3;-2,217105,6,2021-10-27
1279,217368,,,,,217368,6,2021-10-27
1280,217377,-13;2;-4,-12;-1;0,-13;0;-4,-14;1;-3,217377,6,2021-10-27
1281,217643,,,,,217643,6,2021-10-27
1282,217646,-14;0;-1,-14;4;-4,-12;1;-3,-17;7;-3,217646,6,2021-10-27
1283,217918,,,,,217918,6,2021-10-27
1284,217925,-12;0;-6,-11;3;-2,-14;8;-3,-14;2;0,217925,6,2021-10-27
1285,218193,,,,,218193,6,2021-10-27
1286,218195,-16;6;-1,-15;1;-5,-17;8;-7,-11;8;-3,218195,6,2021-10-27
1287,218469,,,,,218469,6,2021-10-27
1288,218478,-10;5;-10,-14;8;-4,-15;5;-4,-9;1;-6,218478,6,2021-10-27
1289,218744,,,,,218744,6,2021-10-27
1290,218746,-14;9;-4,-13;8;-5,-13;8;-3,-10;10;-8,218746,6,2021-10-27
1291,219019,,,,,219019,6,2021-10-27
1292,219022,-14;10;-2,-17;8;-5,-11;8;-1,-16;9;-7,219022,6,2021-10-27
1293,219294,,,,,219294,6,2021-10-27
1294,219297,-15;11;2,-13;14;0,-13;10;2,-12;5;0,219297,6,2021-10-27
1295,219564,,,,,219564,6,2021-10-27
1296,219566,-11;5;-1,-15;13;-1,-14;5;2,-9;9;0,219566,6,2021-10-27
1297,219833,,,,,219833,6,2021-10-27
1298,219836,-8;9;-3,-7;4;0,-5;1;-6,-11;2;2,219836,6,2021-10-27
1299,220105,,,,,220105,6,2021-10-27
1300,220108,-6;6;1,-7;5;0,-10;0;-10,-5;2;-13,220108,6,2021-10-27
1301,220377,,,,,220377,6,2021-10-27
1302,220380,-8;6;-3,-6;4;-4,-9;1;-4,-10;2;-4,220380,6,2021-10-27
1303,220646,,,,,220646,6,2021-10-27
1304,220649,-8;-6;-4,-9;1;-7,-11;0;-6,-10;-2;2,220649,6,2021-10-27
1305,220928,,,,,220928,6,2021-10-27
1306,220931,-9;2;1,-6;5;-3,-10;-2;-4,-8;0;-9,220931,6,2021-10-27
1307,221196,,,,,221196,6,2021-10-27
1308,221199,-2;-1;0,-10;0;-9,-7;-8;-4,-10;-5;-3,221199,6,2021-10-27
1309,221469,,,,,221469,6,2021-10-27
1310,221472,-10;-4;4,-8;-4;3,-4;-4;0,-3;-10;-3,221472,6,2021-10-27
1311,221734,,,,,221734,6,2021-10-27
1312,221736,-6;-4;0,-6;-6;-3,-4;-7;-3,-5;-2;-3,221736,6,2021-10-27
1313,222007,,,,,222007,6,2021-10-27
1314,222015,-10;-5;-3,-11;-8;10,-6;-4;-5,-9;-6;0,222015,6,2021-10-27
1315,222285,,,,,222285,6,2021-10-27
1316,222287,-10;-4;-1,-6;-7;4,-10;-2;3,-8;-7;-5,222287,6,2021-10-27
1317,222562,,,,,222562,6,2021-10-27
1318,222569,-7;-4;0,-7;-8;2,-12;-9;2,-6;-11;2,222569,6,2021-10-27
1319,222836,,,,,222836,6,2021-10-27
1320,222838,-6;-11;-1,-8;-14;-14,-6;-9;-3,-6;-12;4,222838,6,2021-10-27
1321,223106,,,,,223106,6,2021-10-27
1322,223115,-8;-11;7,-7;-13;4,-4;-14;5,-5;-12;-4,223115,6,2021-10-27
1323,223386,,,,,223386,6,2021-10-27
1324,223389,-12;-5;1,-4;-4;0,-5;-11;-7,-9;-9;-14,223389,6,2021-10-27
1325,223659,,,,,223659,6,2021-10-27
1326,223666,-1;-13;0,-4;-9;-7,-6;-14;1,-5;-13;0,223666,6,2021-10-27
1327,223931,,,,,223931,6,2021-10-27
1328,223933,-4;-10;-14,-6;-10;4,-2;-2;-11,-2;-10;-16,223933,6,2021-10-27
1329,224196,,,,,224196,6,2021-10-27
1330,224199,0;-10;-8,-4;-12;3,-4;-40;7,-7;-7;-2,224199,6,2021-10-27
1331,224465,,,,,224465,6,2021-10-27
1332,224467,0;-11;3,-3;-6;-2,-3;-12;14,-7;2;-7,224467,6,2021-10-27
1333,224733,,,,,224733,6,2021-10-27
1334,224735,2;-10;-3,-1;-18;-9,-6;4;-9,-4;-2;-8,224735,6,2021-10-27
1335,225004,,,,,225004,6,2021-10-27
1336,225006,-5;-10;6,-2;-12;7,6;-12;-4,3;-6;-6,225006,6,2021-10-27
1337,225266,,,,,225266,6,2021-10-27
1338,225268,3;-6;-4,2;-3;-2,-2;-14;-6,4;-12;-1,225268,6,2021-10-27
1339,225536,,,,,225536,6,2021-10-27
1340,225544,1;-6;-12,3;-8;-2,0;-8;0,-3;-11;-4,225544,6,2021-10-27
1341,225810,,,,,225810,6,2021-10-27
1342,225813,-2;-6;15,7;-11;9,3;-7;0,4;-12;5,225813,6,2021-10-27
1343,226074,,,,,226074,6,2021-10-27
1344,226077,-4;-12;-20,2;-8;-9,2;-5;-8,-5;-4;-5,226077,6,2021-10-27
1345,226344,,,,,226344,6,2021-10-27
1346,226348,4;-4;0,-2;-16;-3,1;-4;-3,1;-4;-4,226348,6,2021-10-27
1347,226627,,,,,226627,6,2021-10-27
1348,226629,0;-8;6,-2;-6;8,3;-7;-1,1;-4;-6,226629,6,2021-10-27
1349,226913,,,,,226913,6,2021-10-27
1350,226916,0;0;-4,4;-1;2,1;-12;0,7;-7;-7,226916,6,2021-10-27
1351,227191,,,,,227191,6,2021-10-27
1352,227194,-6;-15;9,-1;-2;-2,1;-8;-7,0;-2;10,227194,6,2021-10-27
1353,227467,,,,,227467,6,2021-10-27
1354,227469,-1;-12;9,3;-3;-4,5;-2;-3,6;-11;8,227469,6,2021-10-27
1355,227741,,,,,227741,6,2021-10-27
1356,227743,0;0;6,2;-3;2,-1;-7;2,0;0;0,227743,6,2021-10-27
1357,228022,,,,,228022,6,2021-10-27
1358,228024,-1;-4;7,3;-4;-5,3;-8;1,4;-2;2,228024,6,2021-10-27
1359,228292,,,,,228292,6,2021-10-27
1360,228294,0;-2;9,0;3;13,5;-3;3,0;0;2,228294,6,2021-10-27
1361,228562,,,,,228562,6,2021-10-27
1362,228571,8;4;5,2;4;1,29;-5;-5,1;8;13,228571,6,2021-10-27
1363,228842,,,,,228842,6,2021-10-27
1364,228844,13;11;16,13;3;-13,14;11;21,10;16;4,228844,6,2021-10-27
1365,229114,,,,,229114,6,2021-10-27
1366,229124,17;0;-10,3;0;-25,14;4;19,10;17;14,229124,6,2021-10-27
1367,229387,,,,,229387,6,2021-10-27
1368,229390,10;9;12,22;18;19,22;11;14,8;18;-8,229390,6,2021-10-27
1369,229655,,,,,229655,6,2021-10-27
1370,229657,4;14;9,19;12;-2,9;12;-8,11;18;-10,229657,6,2021-10-27
1371,229931,,,,,229931,6,2021-10-27
1372,229934,13;19;-15,9;17;-2,11;18;5,10;15;8,229934,6,2021-10-27
1373,230206,,,,,230206,6,2021-10-27
1374,230208,9;22;1,9;13;-2,9;22;9,5;25;1,230208,6,2021-10-27
1375,230480,,,,,230480,6,2021-10-27
1376,230483,3;13;9,4;24;10,18;27;10,20;25;5,230483,6,2021-10-27
1377,230754,,,,,230754,6,2021-10-27
1378,230757,1;40;-9,9;27;-20,15;30;-9,0;16;9,230757,6,2021-10-27
1379,231024,,,,,231024,6,2021-10-27
1380,231027,9;23;0,9;25;3,24;24;9,18;10;0,231027,6,2021-10-27
1381,231293,,,,,231293,6,2021-10-27
1382,231297,12;24;16,4;28;8,8;22;5,10;23;4,231297,6,2021-10-27
1383,231569,,,,,231569,6,2021-10-27
1384,231572,9;25;-3,5;29;-11,9;24;-6,8;27;1,231572,6,2021-10-27
1385,231844,,,,,231844,6,2021-10-27
1386,231847,10;21;0,2;21;-3,7;22;-9,8;16;-3,231847,6,2021-10-27
1387,232125,,,,,232125,6,2021-10-27
1388,232128,1;23;-4,1;18;-3,3;15;-3,11;10;3,232128,6,2021-10-27
1389,232394,,,,,232394,6,2021-10-27
1390,232397,5;19;-3,9;15;0,9;12;8,5;11;-4,232397,6,2021-10-27
1391,232665,,,,,232665,6,2021-10-27
1392,232673,0;13;11,6;13;0,3;10;-3,-5;14;-9,232673,6,2021-10-27
1393,232945,,,,,232945,6,2021-10-27
1394,232948,4;4;4,1;13;-6,2;9;-1,1;7;-4,232948,6,2021-10-27
1395,233221,,,,,233221,6,2021-10-27
1396,233228,5;1;7,0;5;7,3;1;-7,4;-2;0,233228,6,2021-10-27
1397,233496,,,,,233496,6,2021-10-27
1398,233499,-1;2;-2,1;2;7,1;-1;7,11;7;-11,233499,6,2021-10-27
1399,233778,,,,,233778,6,2021-10-27
1400,233781,0;12;7,20;2;16,7;1;-11,3;-2;-9,233781,6,2021-10-27
1401,234060,,,,,234060,6,2021-10-27
1402,234063,1;1;-5,1;4;9,-3;2;5,1;4;7,234063,6,2021-10-27
1403,234335,,,,,234335,6,2021-10-27
1404,234337,1;0;13,0;2;13,1;3;18,1;7;13,234337,6,2021-10-27
1405,234611,,,,,234611,6,2021-10-27
1406,234614,-4;3;20,6;5;23,-1;6;9,0;5;4,234614,6,2021-10-27
1407,234886,,,,,234886,6,2021-10-27
1408,234888,-1;1;-4,2;0;0,3;0;-2,0;0;0,234888,6,2021-10-27
1409,235167,,,,,235167,6,2021-10-27
1410,235170,1;3;-3,0;-1;-1,2;-1;0,0;0;0,235170,6,2021-10-27
1411,235436,,,,,235436,6,2021-10-27
1412,235439,0;-2;6,1;-1;-5,2;-2;0,0;-2;7,235439,6,2021-10-27
1413,235709,,,,,235709,6,2021-10-27
1414,235712,-2;2;1,0;0;1,0;0;0,-2;0;0,235712,6,2021-10-27
1415,235973,,,,,235973,6,2021-10-27
1416,235976,1;0;-3,1;0;1,3;0;1,0;0;5,235976,6,2021-10-27
1417,236243,,,,,236243,6,2021-10-27
1418,236252,-1;1;8,0;-4;8,1;0;5,6;1;5,236252,6,2021-10-27
1419,236521,,,,,236521,6,2021-10-27
1420,236524,4;7;0,5;6;-6,5;7;-1,7;3;2,236524,6,2021-10-27
1421,236787,,,,,236787,6,2021-10-27
1422,236794,9;5;3,8;8;2,6;6;2,16;7;24,236794,6,2021-10-27
1423,237063,,,,,237063,6,2021-10-27
1424,237066,9;10;8,7;15;3,14;11;10,15;14;-9,237066,6,2021-10-27
1425,237337,,,,,237337,6,2021-10-27
1426,237340,9;11;-3,16;11;1,18;11;-6,13;13;4,237340,6,2021-10-27
1427,237625,,,,,237625,6,2021-10-27
1428,237628,12;13;1,14;15;7,11;7;10,15;16;9,237628,6,2021-10-27
1429,237902,,,,,237902,6,2021-10-27
1430,237905,16;16;5,14;5;-3,3;6;1,9;16;1,237905,6,2021-10-27
1431,238176,,,,,238176,6,2021-10-27
1432,238178,10;8;-2,10;14;2,5;7;3,3;8;0,238178,6,2021-10-27
1433,238445,,,,,238445,6,2021-10-27
1434,238448,2;9;5,6;6;15,0;11;-2,4;5;2,238448,6,2021-10-27
1435,238727,,,,,238727,6,2021-10-27
1436,238729,2;11;3,3;11;0,0;8;-1,0;7;0,238729,6,2021-10-27
1437,238995,,,,,238995,6,2021-10-27
1438,238998,-4;8;6,0;14;-1,-6;11;-6,-2;9;3,238998,6,2021-10-27
1439,239268,,,,,239268,6,2021-10-27
1440,239271,-3;9;-9,1;4;-2,-3;10;3,1;6;4,239271,6,2021-10-27
1441,239540,,,,,239540,6,2021-10-27
1442,239543,-2;0;9,-5;-3;3,-6;0;0,-6;2;-5,239543,6,2021-10-27
1443,239811,,,,,239811,6,2021-10-27
1444,239820,-4;-4;6,-7;0;6,-5;0;10,-6;-1;-1,239820,6,2021-10-27
1445,240092,,,,,240092,6,2021-10-27
1446,240094,-3;1;0,-4;3;-1,-5;-1;-2,-4;0;1,240094,6,2021-10-27
1447,240360,,,,,240360,6,2021-10-27
1448,240368,-6;3;-4,-5;-2;-1,-3;-1;-3,-3;-4;-3,240368,6,2021-10-27
1449,240642,,,,,240642,6,2021-10-27
1450,240644,0;1;2,-2;1;-2,0;-1;-6,-4;1;2,240644,6,2021-10-27
1451,240912,,,,,240912,6,2021-10-27
1452,240921,-3;-1;7,-4;5;-5,0;2;-15,1;-4;1,240921,6,2021-10-27
1453,241185,,,,,241185,6,2021-10-27
1454,241188,-6;-2;2,-2;-3;-2,-1;-1;1,-4;2;10,241188,6,2021-10-27
1455,241455,,,,,241455,6,2021-10-27
1456,241457,-1;1;2,-2;0;1,-1;1;9,-2;1;5,241457,6,2021-10-27
1457,241731,,,,,241731,6,2021-10-27
1458,241734,-1;0;-7,-2;4;-10,2;-3;-9,-6;0;0,241734,6,2021-10-27
1459,242004,,,,,242004,6,2021-10-27
1460,242007,-8;3;5,-3;5;-3,0;-2;1,1;1;3,242007,6,2021-10-27
1461,242280,,,,,242280,6,2021-10-27
1462,242283,-8;5;5,-3;-3;-7,-7;1;3,-5;-3;2,242283,6,2021-10-27
1463,242554,,,,,242554,6,2021-10-27
1464,242557,0;-2;-9,-3;6;-2,-2;2;5,0;-3;0,242557,6,2021-10-27
1465,242836,,,,,242836,6,2021-10-27
1466,242838,-1;-1;-7,-2;-4;-1,0;0;4,-5;1;10,242838,6,2021-10-27
1467,243106,,,,,243106,6,2021-10-27
1468,243109,-4;-1;1,-5;1;0,1;-3;13,0;-4;2,243109,6,2021-10-27
1469,243387,,,,,243387,6,2021-10-27
1470,243390,-2;0;-7,0;5;0,-15;9;18,6;-21;-25,243390,6,2021-10-27
1471,243672,,,,,243672,6,2021-10-27
1472,243674,-14;-2;-21,-18;-20;1,-13;-12;38,-2;-9;0,243674,6,2021-10-27
1473,243944,,,,,243944,6,2021-10-27
1474,243951,-4;-10;15,-2;-4;8,-1;-6;9,-5;-1;6,243951,6,2021-10-27
1475,244220,,,,,244220,6,2021-10-27
1476,244222,0;-6;5,-4;-2;5,-4;2;1,-3;-5;-2,244222,6,2021-10-27
1477,244495,,,,,244495,6,2021-10-27
1478,244504,-2;-3;0,-5;3;1,-5;-1;6,-5;-1;-5,244504,6,2021-10-27
1479,244771,,,,,244771,6,2021-10-27
1480,244774,-10;-4;5,-1;-2;1,-4;-1;7,-3;-1;-1,244774,6,2021-10-27
1481,245045,,,,,245045,6,2021-10-27
1482,245053,2;1;-9,1;1;-3,0;1;0,-1;5;5,245053,6,2021-10-27
1483,245320,,,,,245320,6,2021-10-27
1484,245323,-2;4;7,0;2;0,-2;3;-2,-3;6;6,245323,6,2021-10-27
1485,245583,,,,,245583,6,2021-10-27
1486,245585,2;12;3,-2;9;9,-3;4;4,0;7;-4,245585,6,2021-10-27
1487,245861,,,,,245861,6,2021-10-27
1488,245864,0;7;-1,1;4;-3,0;3;11,2;7;-3,245864,6,2021-10-27
1489,246140,,,,,246140,6,2021-10-27
1490,246142,0;4;8,1;6;-9,0;2;-5,-1;1;0,246142,6,2021-10-27
1491,246415,,,,,246415,6,2021-10-27
1492,246418,0;6;-4,0;3;1,0;0;2,0;2;7,246418,6,2021-10-27
1493,246684,,,,,246684,6,2021-10-27
1494,246687,0;9;-8,0;8;-5,3;10;-4,0;8;8,246687,6,2021-10-27
1495,246967,,,,,246967,6,2021-10-27
1496,246970,0;12;2,1;6;-11,0;12;2,0;11;-3,246970,6,2021-10-27
1497,247235,,,,,247235,6,2021-10-27
1498,247238,1;9;-8,-5;8;-10,5;13;-9,1;10;-6,247238,6,2021-10-27
1499,247508,,,,,247508,6,2021-10-27
1500,247512,-4;11;0,-3;7;0,2;4;1,3;7;3,247512,6,2021-10-27
1501,247773,,,,,247773,6,2021-10-27
1502,247776,0;9;6,-1;6;4,1;9;-3,-2;9;-7,247776,6,2021-10-27
1503,248042,,,,,248042,6,2021-10-27
1504,248050,0;7;1,-3;12;1,1;2;3,1;7;-6,248050,6,2021-10-27
1505,248333,,,,,248333,6,2021-10-27
1506,248336,2;1;1,0;3;8,1;4;4,2;-6;-3,248336,6,2021-10-27
1507,248601,,,,,248601,6,2021-10-27
1508,248608,1;-2;9,1;0;-1,5;-3;-13,2;-5;-2,248608,6,2021-10-27
1509,248882,,,,,248882,6,2021-10-27
