,utcdate,utctime,alt,speed_mph,n_sats,duration
157774,2021-11-24,19:49:51,222,32.932663,12,157774
158040,2021-11-24,19:49:51.300000,222,133.594765,12,158040
158316,2021-11-24,19:49:51.600000,222,66.486697,12,158316
158597,2021-11-24,19:49:51.800000,222,167.148799,12,158597
158859,2021-11-24,19:49:52.100000,222,100.04073100000001,12,158859
159134,2021-11-24,19:49:52.400000,222,234.256867,12,159134
159397,2021-11-24,19:49:52.600000,222,133.594765,12,159397
159673,2021-11-24,19:49:52.900000,222,66.486697,12,159673
159942,2021-11-24,19:49:53.200000,222,32.932663,12,159942
160225,2021-11-24,19:49:53.500000,222,100.04073100000001,12,160225
160492,2021-11-24,19:49:53.700000,222,66.486697,12,160492
160768,2021-11-24,19:49:54,222,133.594765,12,160768
161037,2021-11-24,19:49:54.300000,222,100.04073100000001,12,161037
161311,2021-11-24,19:49:54.500000,222,100.04073100000001,12,161311
161587,2021-11-24,19:49:54.800000,222,133.594765,12,161587
161856,2021-11-24,19:49:55.100000,222,133.594765,12,161856
162125,2021-11-24,19:49:55.400000,221,66.486697,12,162125
162388,2021-11-24,19:49:55.600000,221,0.0,12,162388
162672,2021-11-24,19:49:55.900000,221,32.932663,12,162672
162938,2021-11-24,19:49:56.200000,221,200.702833,12,162938
163226,2021-11-24,19:49:56.500000,221,100.04073100000001,12,163226
163489,2021-11-24,19:49:56.700000,221,167.148799,12,163489
163763,2021-11-24,19:49:57,221,133.594765,12,163763
164027,2021-11-24,19:49:57.300000,221,32.932663,12,164027
164304,2021-11-24,19:49:57.500000,221,66.486697,12,164304
164577,2021-11-24,19:49:57.800000,221,267.810901,12,164577
164840,2021-11-24,19:49:58.100000,221,100.04073100000001,12,164840
165115,2021-11-24,19:49:58.400000,221,66.486697,12,165115
165378,2021-11-24,19:49:58.600000,221,133.594765,12,165378
165653,2021-11-24,19:49:58.900000,221,133.594765,12,165653
165917,2021-11-24,19:49:59.200000,220,66.486697,12,165917
166191,2021-11-24,19:49:59.400000,220,32.932663,12,166191
166454,2021-11-24,19:49:59.700000,220,133.594765,12,166454
166723,2021-11-24,19:50:00,220,66.486697,12,166723
166995,2021-11-24,19:50:00.200000,220,167.148799,12,166995
167268,2021-11-24,19:50:00.500000,220,133.594765,12,167268
167548,2021-11-24,19:50:00.800000,220,267.810901,12,167548
167818,2021-11-24,19:50:01.100000,220,32.932663,12,167818
168096,2021-11-24,19:50:01.300000,220,100.04073100000001,12,168096
168365,2021-11-24,19:50:01.600000,220,234.256867,12,168365
168638,2021-11-24,19:50:01.900000,220,234.256867,12,168638
168907,2021-11-24,19:50:02.100000,220,133.594765,12,168907
169184,2021-11-24,19:50:02.400000,220,66.486697,12,169184
169457,2021-11-24,19:50:02.700000,220,100.04073100000001,12,169457
169724,2021-11-24,19:50:03,219,100.04073100000001,12,169724
169996,2021-11-24,19:50:03.200000,219,200.702833,12,169996
170271,2021-11-24,19:50:03.500000,219,66.486697,12,170271
170547,2021-11-24,19:50:03.800000,219,133.594765,12,170547
170815,2021-11-24,19:50:04.100000,219,334.918969,12,170815
171083,2021-11-24,19:50:04.300000,219,100.04073100000001,12,171083
171346,2021-11-24,19:50:04.600000,219,66.486697,12,171346
171616,2021-11-24,19:50:04.900000,219,66.486697,12,171616
171891,2021-11-24,19:50:05.100000,219,234.256867,12,171891
172191,2021-11-24,19:50:05.400000,219,32.932663,12,172191
172460,2021-11-24,19:50:05.700000,219,167.148799,12,172460
172731,2021-11-24,19:50:06,219,133.594765,12,172731
172998,2021-11-24,19:50:06.200000,219,100.04073100000001,12,172998
173274,2021-11-24,19:50:06.500000,219,133.594765,12,173274
173549,2021-11-24,19:50:06.800000,219,167.148799,12,173549
173817,2021-11-24,19:50:07.100000,219,267.810901,12,173817
174087,2021-11-24,19:50:07.300000,219,100.04073100000001,12,174087
174356,2021-11-24,19:50:07.600000,219,267.810901,12,174356
174631,2021-11-24,19:50:07.900000,219,100.04073100000001,12,174631
174900,2021-11-24,19:50:08.100000,219,0.0,12,174900
175169,2021-11-24,19:50:08.400000,219,0.0,12,175169
175437,2021-11-24,19:50:08.700000,219,100.04073100000001,12,175437
175718,2021-11-24,19:50:09,219,267.810901,12,175718
175988,2021-11-24,19:50:09.200000,219,167.148799,12,175988
176258,2021-11-24,19:50:09.500000,219,167.148799,12,176258
176527,2021-11-24,19:50:09.800000,219,133.594765,12,176527
176804,2021-11-24,19:50:10,219,32.932663,12,176804
177077,2021-11-24,19:50:10.300000,219,267.810901,12,177077
177341,2021-11-24,19:50:10.600000,219,133.594765,12,177341
177625,2021-11-24,19:50:10.900000,219,100.04073100000001,12,177625
177891,2021-11-24,19:50:11.100000,219,133.594765,12,177891
178170,2021-11-24,19:50:11.400000,219,167.148799,12,178170
178441,2021-11-24,19:50:11.700000,219,32.932663,12,178441
178704,2021-11-24,19:50:11.900000,219,167.148799,12,178704
178978,2021-11-24,19:50:12.200000,219,133.594765,12,178978
179248,2021-11-24,19:50:12.500000,219,200.702833,12,179248
179518,2021-11-24,19:50:12.800000,219,32.932663,12,179518
179793,2021-11-24,19:50:13,219,100.04073100000001,12,179793
180080,2021-11-24,19:50:13.300000,219,167.148799,12,180080
180356,2021-11-24,19:50:13.600000,219,200.702833,12,180356
180630,2021-11-24,19:50:13.900000,219,301.364935,12,180630
180894,2021-11-24,19:50:14.100000,219,32.932663,12,180894
181171,2021-11-24,19:50:14.400000,219,32.932663,12,181171
181438,2021-11-24,19:50:14.700000,219,66.486697,12,181438
181713,2021-11-24,19:50:14.900000,219,234.256867,12,181713
181984,2021-11-24,19:50:15.200000,219,301.364935,12,181984
182257,2021-11-24,19:50:15.500000,219,133.594765,12,182257
182533,2021-11-24,19:50:15.800000,219,267.810901,12,182533
182796,2021-11-24,19:50:16,219,133.594765,12,182796
183070,2021-11-24,19:50:16.300000,219,402.027037,12,183070
183340,2021-11-24,19:50:16.600000,219,368.473003,12,183340
183621,2021-11-24,19:50:16.900000,219,368.473003,12,183621
183897,2021-11-24,19:50:17.100000,218,502.689139,12,183897
184177,2021-11-24,19:50:17.400000,218,838.229479,12,184177
184454,2021-11-24,19:50:17.700000,218,1911.9585670000001,12,184454
184724,2021-11-24,19:50:18,218,2650.147315,12,184724
184997,2021-11-24,19:50:18.200000,218,3488.998165,12,184997
185273,2021-11-24,19:50:18.500000,218,4193.632879,12,185273
185554,2021-11-24,19:50:18.800000,218,5468.686171,12,185554
185825,2021-11-24,19:50:19.100000,218,6844.401565,12,185825
186099,2021-11-24,19:50:19.300000,218,8051.725418,12,186099
186374,2021-11-24,19:50:19.600000,218,7816.84718,12,186374
186650,2021-11-24,19:50:19.900000,218,9393.886778,12,186650
186925,2021-11-24,19:50:20.200000,218,9360.332744,12,186925
187200,2021-11-24,19:50:20.400000,218,8387.265758,12,187200
187475,2021-11-24,19:50:20.700000,218,6810.847531,12,187475
187755,2021-11-24,19:50:21,218,5636.456341,12,187755
188025,2021-11-24,19:50:21.300000,218,3556.106233,12,188025
188306,2021-11-24,19:50:21.500000,219,2448.823111,12,188306
188576,2021-11-24,19:50:21.800000,219,1744.1883970000001,12,188576
188853,2021-11-24,19:50:22.100000,219,1945.5126010000001,12,188853
189133,2021-11-24,19:50:22.400000,219,2348.161009,12,189133
189404,2021-11-24,19:50:22.600000,219,2885.025553,12,189404
189677,2021-11-24,19:50:22.900000,219,2381.715043,12,189677
189953,2021-11-24,19:50:23.200000,219,2415.269077,12,189953
190228,2021-11-24,19:50:23.500000,220,2515.931179,12,190228
190499,2021-11-24,19:50:23.700000,220,1945.5126010000001,12,190499
190790,2021-11-24,19:50:24,220,1777.7424310000001,12,190790
191053,2021-11-24,19:50:24.300000,220,3086.349757,12,191053
191330,2021-11-24,19:50:24.600000,220,3790.984471,12,191330
191599,2021-11-24,19:50:24.800000,221,3925.200607,12,191599
191877,2021-11-24,19:50:25.100000,221,4193.632879,12,191877
192154,2021-11-24,19:50:25.400000,221,4126.524811,12,192154
192430,2021-11-24,19:50:25.700000,221,3119.903791,12,192430
192701,2021-11-24,19:50:25.900000,221,3052.795723,12,192701
192968,2021-11-24,19:50:26.200000,221,2314.606975,12,192968
193294,2021-11-24,19:50:26.500000,222,1677.0803290000001,12,193294
193568,2021-11-24,19:50:26.800000,222,1744.1883970000001,12,193568
193851,2021-11-24,19:50:27.100000,222,2113.282771,12,193851
194119,2021-11-24,19:50:27.400000,222,3254.119927,12,194119
194405,2021-11-24,19:50:27.600000,222,3488.998165,12,194405
194676,2021-11-24,19:50:27.900000,222,4361.4030490000005,12,194676
194957,2021-11-24,19:50:28.200000,223,4495.6191850000005,12,194957
195232,2021-11-24,19:50:28.500000,223,4696.943389,12,195232
195495,2021-11-24,19:50:28.700000,223,5267.361967,12,195495
195772,2021-11-24,19:50:29,223,11910.439328,12,195772
196039,2021-11-24,19:50:29.300000,223,18083.760213,12,196039
196316,2021-11-24,19:50:29.500000,223,22244.460429,12,196316
196585,2021-11-24,19:50:29.800000,223,29088.861994,12,196585
196859,2021-11-24,19:50:30.100000,223,34389.777995,12,196859
197131,2021-11-24,19:50:30.400000,223,38181.383837,12,197131
197410,2021-11-24,19:50:30.600000,223,40663.760982,12,197410
197686,2021-11-24,19:50:30.900000,222,3028.562254,12,197686
197960,2021-11-24,19:50:31.200000,222,6752.438657,12,197960
198237,2021-11-24,19:50:31.500000,222,9201.883139,12,198237
198511,2021-11-24,19:50:31.700000,222,11047.355009,12,198511
198780,2021-11-24,19:50:32,222,12926.380913,12,198780
199055,2021-11-24,19:50:32.300000,222,13530.353525,12,199055
199324,2021-11-24,19:50:32.600000,222,15308.095956000001,12,199324
199601,2021-11-24,19:50:32.800000,222,15677.19033,12,199601
199875,2021-11-24,19:50:33.100000,222,18227.296914,12,199875
200151,2021-11-24,19:50:33.400000,223,20676.741396,12,200151
200426,2021-11-24,19:50:33.700000,223,23729.537119,12,200426
200700,2021-11-24,19:50:33.900000,223,26380.305805,12,200700
200976,2021-11-24,19:50:34.200000,223,30406.168514,12,200976
201253,2021-11-24,19:50:34.500000,223,33895.78805,12,201253
201521,2021-11-24,19:50:34.800000,223,37351.232181,12,201521
201795,2021-11-24,19:50:35,224,39196.704051,12,201795
202064,2021-11-24,19:50:35.300000,224,1125.302881,12,202064
202339,2021-11-24,19:50:35.600000,224,3910.287703,12,202339
202615,2021-11-24,19:50:35.800000,224,5822.24627,12,202615
202896,2021-11-24,19:50:36.100000,225,7969.704446,12,202896
203165,2021-11-24,19:50:36.400000,225,10586.919098,12,203165
203451,2021-11-24,19:50:36.700000,225,13539.052719,12,203451
203724,2021-11-24,19:50:37,226,15619.402827,12,203724
203998,2021-11-24,19:50:37.200000,226,17330.658561,12,203998
204273,2021-11-24,19:50:37.500000,226,19947.251842,12,204273
204546,2021-11-24,19:50:37.800000,226,22799.344732,12,204546
204817,2021-11-24,19:50:38.100000,227,25852.761826,12,204817
205093,2021-11-24,19:50:38.300000,227,26960.044948,12,205093
205363,2021-11-24,19:50:38.600000,227,29442.422093,12,205363
205637,2021-11-24,19:50:38.900000,227,31757.650439,12,205637
205914,2021-11-24,19:50:39.100000,228,33435.352139,12,205914
206183,2021-11-24,19:50:39.400000,228,36152.607522,12,206183
206456,2021-11-24,19:50:39.700000,228,38937.592344,12,206456
206725,2021-11-24,19:50:40,229,39776.443194,12,206725
206995,2021-11-24,19:50:40.200000,229,40313.307738,12,206995
207270,2021-11-24,19:50:40.500000,229,39206.024616,12,207270
207553,2021-11-24,19:50:40.800000,230,37696.093086,12,207553
207820,2021-11-24,19:50:41.100000,230,35951.283318,12,207820
208106,2021-11-24,19:50:41.300000,231,35112.432468,12,208106
208371,2021-11-24,19:50:41.600000,231,32630.055323,12,208371
208645,2021-11-24,19:50:41.900000,231,30381.935045000002,12,208645
208909,2021-11-24,19:50:42.100000,232,29576.638229,12,208909
209178,2021-11-24,19:50:42.400000,232,27898.936529,12,209178
209459,2021-11-24,19:50:42.700000,233,25181.681146,12,209459
209735,2021-11-24,19:50:43,233,23134.885072,12,209735
210023,2021-11-24,19:50:43.300000,233,22195.37212,12,210023
210294,2021-11-24,19:50:43.500000,234,21557.845474,12,210294
210573,2021-11-24,19:50:43.800000,234,21020.98093,12,210573
210847,2021-11-24,19:50:44.100000,234,20517.67042,12,210847
211118,2021-11-24,19:50:44.400000,235,19343.900601,12,211118
211386,2021-11-24,19:50:44.600000,235,19243.238499,12,211386
211663,2021-11-24,19:50:44.900000,235,17599.090833,12,211663
211937,2021-11-24,19:50:45.200000,236,17431.320663,12,211937
212212,2021-11-24,19:50:45.400000,236,18437.941683,12,212212
212484,2021-11-24,19:50:45.700000,236,18337.279581,12,212484
212756,2021-11-24,19:50:46,236,18236.617479,12,212756
213031,2021-11-24,19:50:46.300000,236,17867.523105,12,213031
213305,2021-11-24,19:50:46.500000,236,19343.900601,12,213305
213576,2021-11-24,19:50:46.800000,236,19544.603434,12,213576
213858,2021-11-24,19:50:47.100000,236,19813.035706,12,213858
214126,2021-11-24,19:50:47.400000,236,19041.914295,12,214126
214401,2021-11-24,19:50:47.600000,236,19813.035706,12,214401
214665,2021-11-24,19:50:47.900000,236,19880.143774,12,214665
214940,2021-11-24,19:50:48.200000,236,21960.493882,12,214940
215215,2021-11-24,19:50:48.400000,236,22530.91246,12,215215
215478,2021-11-24,19:50:48.700000,236,23235.547174,12,215478
215747,2021-11-24,19:50:49,236,22900.006834,12,215747
216015,2021-11-24,19:50:49.200000,236,23403.317344,12,216015
216293,2021-11-24,19:50:49.500000,236,23134.885072,12,216293
216560,2021-11-24,19:50:49.800000,236,23000.668936000002,12,216560
216835,2021-11-24,19:50:50.100000,236,21725.615644,12,216835
217105,2021-11-24,19:50:50.300000,236,22061.155984,12,217105
217379,2021-11-24,19:50:50.600000,236,22396.696324,12,217379
217655,2021-11-24,19:50:50.900000,235,20752.548658,12,217655
217929,2021-11-24,19:50:51.200000,235,20148.576046000002,12,217929
218200,2021-11-24,19:50:51.400000,235,19276.792533,12,218200
218480,2021-11-24,19:50:51.700000,235,19712.373604,12,218480
218756,2021-11-24,19:50:52,235,17733.306969,12,218756
219031,2021-11-24,19:50:52.300000,235,16122.713337000001,12,219031
219304,2021-11-24,19:50:52.500000,234,17297.104527,12,219304
219578,2021-11-24,19:50:52.800000,234,16558.915779,12,219578
219853,2021-11-24,19:50:53.100000,234,16122.713337000001,12,219853
220120,2021-11-24,19:50:53.400000,233,17196.442425,12,220120
220396,2021-11-24,19:50:53.600000,233,17699.752935,12,220396
220664,2021-11-24,19:50:53.900000,233,16558.915779,12,220664
220940,2021-11-24,19:50:54.200000,233,16860.902085,12,220940
221222,2021-11-24,19:50:54.500000,232,18639.265887,12,221222
221497,2021-11-24,19:50:54.700000,232,18739.927989,12,221497
221764,2021-11-24,19:50:55,232,19008.360261,12,221764
222045,2021-11-24,19:50:55.300000,231,19109.022363,12,222045
222322,2021-11-24,19:50:55.500000,231,19209.684465,12,222322
222598,2021-11-24,19:50:55.800000,230,20517.67042,12,222598
222872,2021-11-24,19:50:56.100000,230,21591.399508,12,222872
223154,2021-11-24,19:50:56.400000,230,22161.818086,12,223154
223424,2021-11-24,19:50:56.700000,229,22732.236664,12,223424
223698,2021-11-24,19:50:56.900000,229,24208.61416,12,223698
223973,2021-11-24,19:50:57.200000,228,23436.871378,12,223973
224248,2021-11-24,19:50:57.500000,228,25383.00535,12,224248
224524,2021-11-24,19:50:57.800000,227,26322.518302,12,224524
224786,2021-11-24,19:50:58,227,26993.598982,12,224786
225069,2021-11-24,19:50:58.300000,227,27362.071985,12,225069
225337,2021-11-24,19:50:58.600000,226,26792.274778,12,225337
225612,2021-11-24,19:50:58.800000,226,28939.111583,12,225612
225885,2021-11-24,19:50:59.100000,225,30348.381011,12,225885
226157,2021-11-24,19:50:59.400000,225,29207.543855,12,226157
226425,2021-11-24,19:50:59.600000,225,30650.367317,12,226425
226703,2021-11-24,19:50:59.900000,225,30012.840671,12,226703
226976,2021-11-24,19:51:00.200000,224,27697.612325000002,12,226976
227257,2021-11-24,19:51:00.500000,224,30046.394705,12,227257
227527,2021-11-24,19:51:00.800000,224,28603.571243,12,227527
227878,2021-11-24,19:51:01.100000,224,27127.815118,12,227878
228152,2021-11-24,19:51:01.400000,224,25986.977962,12,228152
228423,2021-11-24,19:51:01.700000,224,23537.533480000002,12,228423
228697,2021-11-24,19:51:01.900000,224,25081.019044,12,228697
228972,2021-11-24,19:51:02.200000,224,23873.07382,12,228972
229254,2021-11-24,19:51:02.500000,224,25114.573078,12,229254
229529,2021-11-24,19:51:02.800000,224,23705.30365,12,229529
229805,2021-11-24,19:51:03,224,21088.088998,12,229805
230073,2021-11-24,19:51:03.300000,224,20316.346216,12,230073
230512,2021-11-24,19:51:03.700000,224,20752.548658,12,230512
230782,2021-11-24,19:51:04,224,20484.116386,12,230782
231055,2021-11-24,19:51:04.300000,224,20987.426896,12,231055
231331,2021-11-24,19:51:04.600000,224,19813.035706,12,231331
231606,2021-11-24,19:51:04.800000,223,19511.670771,12,231606
231875,2021-11-24,19:51:05.100000,223,20047.913944,12,231875
232156,2021-11-24,19:51:05.400000,223,19377.454635000002,12,232156
232432,2021-11-24,19:51:05.700000,223,20047.913944,12,232432
232708,2021-11-24,19:51:05.900000,223,21322.967236,12,232708
232982,2021-11-24,19:51:06.200000,222,20718.994624,12,232982
233257,2021-11-24,19:51:06.500000,222,20651.886556,12,233257
233533,2021-11-24,19:51:06.800000,222,22228.926154,12,233533
233808,2021-11-24,19:51:07,222,21557.845474,12,233808
234083,2021-11-24,19:51:07.300000,221,23067.777004,12,234083
234358,2021-11-24,19:51:07.600000,221,22967.114902,12,234358
234646,2021-11-24,19:51:07.900000,221,22799.344732,12,234646
234916,2021-11-24,19:51:08.100000,220,22900.006834,12,234916
235194,2021-11-24,19:51:08.400000,220,21994.047916,12,235194
235462,2021-11-24,19:51:08.700000,220,22530.91246,12,235462
235747,2021-11-24,19:51:09,220,21926.939848,12,235747
236023,2021-11-24,19:51:09.300000,219,21692.06161,12,236023
236298,2021-11-24,19:51:09.500000,219,21020.98093,12,236298
236573,2021-11-24,19:51:09.800000,219,20786.102692,12,236573
236840,2021-11-24,19:51:10.100000,219,20819.656726,12,236840
237111,2021-11-24,19:51:10.300000,219,20584.778488,12,237111
237384,2021-11-24,19:51:10.600000,218,21255.859168,12,237384
237662,2021-11-24,19:51:10.900000,218,20215.684114,12,237662
237937,2021-11-24,19:51:11.200000,218,20148.576046000002,12,237937
238213,2021-11-24,19:51:11.400000,218,20047.913944,12,238213
238488,2021-11-24,19:51:11.700000,218,21322.967236,12,238488
238763,2021-11-24,19:51:12,217,21423.629338,12,238763
239038,2021-11-24,19:51:12.300000,217,21557.845474,12,239038
239314,2021-11-24,19:51:12.500000,217,21792.723712,12,239314
239589,2021-11-24,19:51:12.800000,217,20417.008318,12,239589
239877,2021-11-24,19:51:13.100000,217,22463.804392000002,12,239877
240152,2021-11-24,19:51:13.400000,217,21826.277746,12,240152
240427,2021-11-24,19:51:13.700000,217,21121.643032,12,240427
240697,2021-11-24,19:51:13.900000,217,21524.29144,12,240697
240970,2021-11-24,19:51:14.200000,217,20685.440590000002,12,240970
241244,2021-11-24,19:51:14.500000,217,20618.332522,12,241244
241516,2021-11-24,19:51:14.800000,217,20450.562352,12,241516
241792,2021-11-24,19:51:15,217,20517.67042,12,241792
242062,2021-11-24,19:51:15.300000,217,20752.548658,12,242062
242336,2021-11-24,19:51:15.600000,217,20215.684114,12,242336
242611,2021-11-24,19:51:15.800000,217,20014.35991,12,242611
242886,2021-11-24,19:51:16.100000,217,19813.035706,12,242886
243154,2021-11-24,19:51:16.400000,217,20215.684114,12,243154
243430,2021-11-24,19:51:16.700000,217,19678.81957,12,243430
243701,2021-11-24,19:51:16.900000,217,19678.81957,12,243701
243983,2021-11-24,19:51:17.200000,217,19276.792533,12,243983
244251,2021-11-24,19:51:17.500000,217,18773.482023,12,244251
244527,2021-11-24,19:51:17.800000,217,19444.562703,12,244527
244794,2021-11-24,19:51:18,217,19411.008669,12,244794
245074,2021-11-24,19:51:18.300000,217,19276.792533,12,245074
245345,2021-11-24,19:51:18.600000,217,17431.320663,12,245345
245614,2021-11-24,19:51:18.800000,217,16122.713337000001,12,245614
245889,2021-11-24,19:51:19.100000,217,15686.510895,12,245889
246158,2021-11-24,19:51:19.400000,217,19611.711502000002,12,246158
246432,2021-11-24,19:51:19.700000,217,18169.509411,12,246432
246708,2021-11-24,19:51:19.900000,217,16894.456119,12,246708
246983,2021-11-24,19:51:20.200000,217,17364.212595,12,246983
247255,2021-11-24,19:51:20.500000,217,16558.915779,12,247255
247528,2021-11-24,19:51:20.800000,217,16726.685949,12,247528
247796,2021-11-24,19:51:21,217,16659.577881,12,247796
248082,2021-11-24,19:51:21.300000,216,16022.051235,12,248082
248347,2021-11-24,19:51:21.600000,216,17531.982765,12,248347
248622,2021-11-24,19:51:21.900000,216,17733.306969,12,248622
248886,2021-11-24,19:51:22.100000,216,18807.036057,12,248886
249167,2021-11-24,19:51:22.400000,216,18303.725547000002,12,249167
249436,2021-11-24,19:51:22.700000,215,18505.049751,12,249436
249710,2021-11-24,19:51:22.900000,215,19109.022363,12,249710
250001,2021-11-24,19:51:23.200000,215,17263.550493,12,250001
250274,2021-11-24,19:51:23.500000,215,19176.130431,12,250274
250550,2021-11-24,19:51:23.800000,214,20349.90025,12,250550
250820,2021-11-24,19:51:24.100000,214,19276.792533,12,250820
251094,2021-11-24,19:51:24.300000,214,20752.548658,12,251094
251363,2021-11-24,19:51:24.600000,213,21759.169678000002,12,251363
251637,2021-11-24,19:51:24.900000,213,21725.615644,12,251637
251914,2021-11-24,19:51:25.100000,213,22329.588256,12,251914
252195,2021-11-24,19:51:25.400000,212,22161.818086,12,252195
252471,2021-11-24,19:51:25.700000,212,22027.60195,12,252471
252748,2021-11-24,19:51:26,211,22329.588256,12,252748
253015,2021-11-24,19:51:26.200000,211,21524.29144,12,253015
253295,2021-11-24,19:51:26.500000,211,23235.547174,12,253295
253565,2021-11-24,19:51:26.800000,210,21692.06161,12,253565
253835,2021-11-24,19:51:27.100000,210,21457.183372,12,253835
254111,2021-11-24,19:51:27.300000,209,21792.723712,12,254111
254381,2021-11-24,19:51:27.600000,209,20517.67042,12,254381
254653,2021-11-24,19:51:27.900000,208,20115.022012,12,254653
254930,2021-11-24,19:51:28.200000,208,20517.67042,12,254930
255211,2021-11-24,19:51:28.400000,207,20484.116386,12,255211
255481,2021-11-24,19:51:28.700000,207,20853.21076,12,255481
255755,2021-11-24,19:51:29,207,22262.480188,12,255755
256023,2021-11-24,19:51:29.300000,206,22933.560868,12,256023
256301,2021-11-24,19:51:29.500000,206,24611.262568000002,12,256301
256574,2021-11-24,19:51:29.800000,205,23470.425412,12,256574
256849,2021-11-24,19:51:30.100000,205,24007.289956,12,256849
257121,2021-11-24,19:51:30.400000,204,24275.722228,12,257121
257399,2021-11-24,19:51:30.600000,204,22900.006834,12,257399
257665,2021-11-24,19:51:30.900000,204,22900.006834,12,257665
257937,2021-11-24,19:51:31.200000,203,24477.046432,12,257937
258222,2021-11-24,19:51:31.500000,203,23537.533480000002,12,258222
258491,2021-11-24,19:51:31.700000,202,23805.965752,12,258491
258770,2021-11-24,19:51:32,202,24175.060126,12,258770
259043,2021-11-24,19:51:32.300000,202,23973.735922,12,259043
259315,2021-11-24,19:51:32.500000,201,24208.61416,12,259315
259592,2021-11-24,19:51:32.800000,201,23671.749616,12,259592
259871,2021-11-24,19:51:33.100000,200,24678.370636,12,259871
260145,2021-11-24,19:51:33.400000,200,24242.168194,12,260145
260416,2021-11-24,19:51:33.600000,199,24376.38433,12,260416
260684,2021-11-24,19:51:33.900000,199,24007.289956,12,260684
260961,2021-11-24,19:51:34.200000,199,23403.317344,12,260961
261230,2021-11-24,19:51:34.500000,199,23470.425412,12,261230
261505,2021-11-24,19:51:34.700000,198,22631.574562,12,261505
261773,2021-11-24,19:51:35,198,22128.264052,12,261773
262054,2021-11-24,19:51:35.300000,198,21658.507576,12,262054
262336,2021-11-24,19:51:35.600000,198,20316.346216,12,262336
262616,2021-11-24,19:51:35.800000,197,19779.481672,12,262616
262886,2021-11-24,19:51:36.100000,197,18572.157819,12,262886
263162,2021-11-24,19:51:36.400000,197,16961.564187,12,263162
263437,2021-11-24,19:51:36.700000,197,17297.104527,12,263437
263712,2021-11-24,19:51:36.900000,197,15652.956861,12,263712
263988,2021-11-24,19:51:37.200000,196,15686.510895,12,263988
264271,2021-11-24,19:51:37.500000,196,14243.687433000001,12,264271
264551,2021-11-24,19:51:37.800000,196,14377.903569,12,264551
264823,2021-11-24,19:51:38.100000,195,12498.877665,12,264823
265095,2021-11-24,19:51:38.300000,195,12599.539767,12,265095
265364,2021-11-24,19:51:38.600000,195,9982.946486,12,265364
265641,2021-11-24,19:51:38.900000,194,9076.987568,12,265641
265909,2021-11-24,19:51:39.100000,194,9915.838418,12,265909
266184,2021-11-24,19:51:39.400000,194,11157.337676000001,12,266184
266451,2021-11-24,19:51:39.700000,193,12465.323631,12,266451
266734,2021-11-24,19:51:40,193,10956.013472,12,266734
267011,2021-11-24,19:51:40.200000,193,10419.148928,12,267011
267281,2021-11-24,19:51:40.500000,192,11761.310288,12,267281
267554,2021-11-24,19:51:40.800000,192,11492.878016,12,267554
267829,2021-11-24,19:51:41.100000,191,10687.5812,12,267829
268250,2021-11-24,19:51:41.500000,191,6963.083426,12,268250
268517,2021-11-24,19:51:41.700000,191,5721.584168,12,268517
268791,2021-11-24,19:51:42,191,3272.761057,12,268791
269068,2021-11-24,19:51:42.300000,190,1762.829527,12,269068
269350,2021-11-24,19:51:42.600000,190,1192.410949,12,269350
269620,2021-11-24,19:51:42.900000,190,38257.191099,12,269620
269901,2021-11-24,19:51:43.100000,190,38794.055643,12,269901
270169,2021-11-24,19:51:43.400000,190,35472.827648,12,270169
270451,2021-11-24,19:51:43.700000,190,32050.31618,12,270451
270720,2021-11-24,19:51:44,190,29667.979766,12,270720
270995,2021-11-24,19:51:44.200000,190,26749.400179,12,270995
271269,2021-11-24,19:51:44.500000,190,22085.389453,12,271269
271547,2021-11-24,19:51:44.800000,190,18395.067084,12,271547
271814,2021-11-24,19:51:45,189,16180.50084,12,271814
272082,2021-11-24,19:51:45.300000,189,12456.624437,12,272082
272352,2021-11-24,19:51:45.600000,189,7020.870929,12,272352
272621,2021-11-24,19:51:45.900000,189,4404.277648,12,272621
272897,2021-11-24,19:51:46.100000,189,914.658112,12,272897
273172,2021-11-24,19:51:46.400000,189,36637.898273,12,273172
273446,2021-11-24,19:51:46.700000,189,31001.441932,12,273446
273722,2021-11-24,19:51:47,189,27646.038532,12,273722
273999,2021-11-24,19:51:47.200000,189,22546.446735,12,273999
274273,2021-11-24,19:51:47.500000,189,18419.300553,12,274273
274548,2021-11-24,19:51:47.800000,189,15634.315731,12,274548
274817,2021-11-24,19:51:48,189,14561.208014,12,274817
275091,2021-11-24,19:51:48.300000,189,14695.42415,12,275091
275361,2021-11-24,19:51:48.600000,190,15667.869765,12,275361
275637,2021-11-24,19:51:48.900000,190,18318.638451,12,275637
275911,2021-11-24,19:51:49.100000,190,20298.326457,12,275911
276193,2021-11-24,19:51:49.400000,190,23284.635483000002,12,276193
276462,2021-11-24,19:51:49.700000,190,26337.431206,12,276462
276731,2021-11-24,19:51:50,190,28484.889382,12,276731
277001,2021-11-24,19:51:50.200000,190,30733.00966,12,277001
277275,2021-11-24,19:51:50.500000,190,33181.832771,12,277275
277552,2021-11-24,19:51:50.800000,190,34893.088505,12,277552
277826,2021-11-24,19:51:51.100000,190,37006.992647,12,277826
278102,2021-11-24,19:51:51.300000,190,39590.031894,12,278102
278371,2021-11-24,19:51:51.600000,190,813.99601,12,278371
