,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
546,186101,0.0,0.0,32,0,12.55,186101
547,186381,0.0,0.0,32,0,12.55,186381
548,186651,0.0,0.0,32,0,12.54,186651
549,187068,0.0,0.0,32,0,12.53,187068
550,187339,0.0,0.0,32,0,12.54,187339
551,187602,0.0,0.0,32,0,12.55,187602
552,187873,0.0,0.0,32,0,12.54,187873
553,188141,0.0,0.0,32,0,12.54,188141
554,188418,0.0,0.0,32,0,12.55,188418
555,188688,0.0,0.0,32,0,12.57,188688
556,188974,0.0,0.0,32,0,12.57,188974
557,189242,0.0,0.0,32,0,12.56,189242
558,189664,0.0,0.0,32,0,12.56,189664
559,189936,0.0,0.0,32,0,12.57,189936
560,190212,0.0,0.0,32,0,12.57,190212
561,190481,0.0,0.0,32,0,12.58,190481
562,190749,0.0,0.0,32,0,12.59,190749
563,191012,0.0,0.0,32,0,12.58,191012
564,191276,0.0,0.0,32,0,12.59,191276
565,191545,0.0,0.0,32,0,12.6,191545
566,191813,0.0,0.0,32,0,12.58,191813
567,192089,0.0,0.0,32,0,12.6,192089
568,192352,0.0,0.0,32,0,12.6,192352
569,192620,0.0,0.0,32,0,12.59,192620
570,192883,0.0,0.0,32,0,12.59,192883
571,193158,0.0,0.0,32,0,12.6,193158
572,193422,0.0,0.0,32,0,12.6,193422
573,193695,0.0,0.0,32,0,12.61,193695
574,193959,0.0,0.0,32,0,12.6,193959
575,194234,0.0,0.0,32,0,12.6,194234
576,194497,0.0,0.0,32,0,12.6,194497
577,194765,0.0,0.0,32,0,12.6,194765
578,195030,0.0,0.0,32,0,12.6,195030
579,195298,0.0,0.0,32,0,12.59,195298
580,195573,0.0,0.0,32,0,12.6,195573
581,195836,0.0,0.0,32,0,12.6,195836
582,196106,0.0,0.0,32,0,12.63,196106
583,196374,0.0,0.0,32,0,12.64,196374
584,196648,0.0,0.0,32,0,12.64,196648
585,196912,0.0,0.0,32,0,12.65,196912
586,197180,0.0,0.0,32,0,12.65,197180
587,197444,0.0,0.0,32,0,12.64,197444
588,197719,0.0,0.0,32,0,12.65,197719
589,197982,0.0,0.0,32,0,12.66,197982
590,198256,0.0,0.0,32,0,12.66,198256
591,198520,0.0,0.0,32,0,12.67,198520
592,198789,0.0,0.0,32,0,12.66,198789
593,199064,0.0,,,,12.61,199064
594,205481,0.0,0.0,32,0,12.61,205481
595,205756,0.0,0.0,32,0,12.6,205756
596,206031,0.0,0.0,32,0,12.6,206031
597,206300,0.0,0.0,32,0,12.6,206300
598,206570,0.0,0.0,32,0,12.6,206570
599,206844,0.0,0.0,32,0,12.59,206844
600,207114,0.0,0.0,32,0,12.59,207114
601,207395,0.0,0.0,32,0,12.58,207395
602,207664,0.0,0.0,32,0,12.58,207664
603,207937,0.0,0.0,32,0,12.58,207937
604,208210,0.0,0.0,32,0,12.58,208210
605,208478,0.0,0.0,32,0,12.57,208478
606,208762,0.0,0.0,32,0,12.59,208762
607,209028,0.0,0.0,32,0,12.57,209028
608,209291,0.0,0.0,32,0,12.57,209291
609,209554,0.0,0.0,32,0,12.57,209554
610,209836,0.0,0.0,32,0,12.56,209836
611,210104,0.0,0.0,32,0,12.57,210104
612,210377,0.0,0.0,32,0,12.57,210377
613,210642,0.0,0.0,32,0,12.57,210642
614,210924,0.0,0.0,32,0,12.57,210924
615,211192,0.0,0.0,32,0,12.57,211192
616,211472,0.0,0.0,32,0,12.59,211472
617,211752,0.0,0.0,32,0,12.57,211752
618,212021,0.0,0.0,32,0,12.59,212021
619,212294,0.0,0.0,32,0,12.57,212294
620,212556,0.0,0.0,32,0,12.57,212556
621,212921,0.0,0.0,32,0,12.57,212921
622,213194,0.0,0.0,32,0,12.57,213194
623,213477,0.0,0.0,32,0,12.58,213477
624,213744,0.0,0.0,32,0,12.58,213744
625,214019,0.0,0.0,32,0,12.58,214019
626,214290,0.0,0.0,32,0,12.58,214290
627,214571,0.0,0.0,32,0,12.57,214571
628,214834,0.0,0.0,32,0,12.57,214834
629,215115,0.0,0.0,32,0,12.57,215115
630,215391,0.0,0.0,32,0,12.58,215391
631,215662,0.0,0.0,32,0,12.57,215662
632,215934,0.0,0.0,32,0,12.57,215934
633,216211,0.0,0.0,32,0,12.57,216211
634,216485,0.0,0.0,32,0,12.57,216485
635,216756,0.0,0.0,32,0,12.57,216756
636,217035,0.0,0.0,32,0,12.57,217035
637,217300,0.0,0.0,32,0,12.59,217300
638,217572,0.0,0.0,32,0,12.6,217572
639,217836,0.0,0.0,32,0,12.6,217836
640,218105,0.0,0.0,32,0,12.6,218105
641,218375,0.0,0.0,32,0,12.61,218375
642,218642,0.0,0.0,32,0,12.6,218642
643,218912,0.0,0.0,32,0,12.6,218912
644,219182,0.0,0.0,32,0,12.61,219182
645,219451,0.0,0.0,32,0,12.61,219451
646,219713,0.0,0.0,32,0,12.61,219713
647,219988,0.0,0.0,32,0,12.58,219988
648,220252,0.0,0.0,32,0,12.59,220252
649,220520,0.0,0.0,32,0,12.58,220520
650,220783,0.0,0.0,32,0,12.57,220783
651,221052,0.0,0.0,32,0,12.58,221052
652,221316,0.0,0.0,32,0,12.58,221316
653,221590,0.0,0.0,32,0,12.58,221590
654,221853,0.0,0.0,32,0,12.58,221853
655,222119,0.0,0.0,32,0,12.58,222119
656,222385,0.0,0.0,32,0,12.58,222385
657,222653,0.0,0.0,32,0,12.57,222653
658,222916,0.0,0.0,32,0,12.57,222916
659,223184,0.0,0.0,32,0,12.57,223184
660,223449,0.0,0.0,32,0,12.57,223449
661,223712,0.0,0.0,32,0,12.58,223712
662,223980,0.0,0.0,32,0,12.57,223980
663,224243,0.0,0.0,32,0,12.57,224243
664,224513,0.0,0.0,32,0,12.57,224513
665,224781,0.0,0.0,32,0,12.57,224781
666,225056,0.0,0.0,32,0,12.57,225056
667,225319,0.0,0.0,32,0,12.57,225319
668,225593,0.0,0.0,32,0,12.57,225593
669,225857,0.0,0.0,32,0,12.56,225857
670,226126,0.0,0.0,32,0,12.61,226126
671,226390,0.0,0.0,32,0,12.62,226390
672,226663,0.0,0.0,32,0,12.63,226663
673,226927,0.0,0.0,32,0,12.63,226927
674,227196,0.0,0.0,32,0,12.62,227196
675,227471,0.0,0.0,32,0,12.62,227471
676,227734,0.0,0.0,32,0,12.63,227734
677,228009,0.0,0.0,32,0,12.63,228009
678,228272,0.0,0.0,32,0,12.63,228272
679,228541,0.0,0.0,32,0,12.64,228541
680,228804,0.0,0.0,32,0,12.64,228804
681,229078,0.0,,,,,229078
