,index,acc1,acc2,acc3,acc4,duration
1425,231841,,,,,231841
1426,231844,-2;10;1,-3;21;5,-10;16;-2,-5;17;-4,231844
1427,232109,,,,,232109
1428,232112,-5;16;-7,-7;21;-3,-4;18;-5,-7;19;-1,232112
1429,232375,,,,,232375
1430,232383,-4;22;0,-4;22;-5,-4;15;-5,-11;15;-25,232383
1431,232650,,,,,232650
1432,232653,-2;39;-10,-13;7;-19,-10;23;1,-30;-4;0,232653
1433,232933,,,,,232933
1434,232941,-17;20;9,1;18;-14,-11;26;-2,-5;32;0,232941
1435,233209,,,,,233209
1436,233212,-1;24;1,-4;20;-6,-12;23;-12,5;32;-4,233212
1437,233480,,,,,233480
1438,233498,-12;26;11,-16;33;0,-8;35;-1,0;36;14,233498
1439,233763,,,,,233763
1440,233766,11;38;-6,4;20;-1,-12;29;1,-17;27;-23,233766
1441,234039,,,,,234039
1442,234046,-8;43;-4,-4;24;0,-8;30;0,-1;34;-4,234046
1443,234314,,,,,234314
1444,234317,-3;42;7,-1;37;-11,2;12;3,-3;24;7,234317
1445,234585,,,,,234585
1446,234588,-1;27;0,-3;46;-1,-10;36;4,1;43;7,234588
1447,234859,,,,,234859
1448,234861,-10;26;0,3;19;6,6;25;5,-3;36;-5,234861
1449,235134,,,,,235134
1450,235138,-3;33;0,-8;17;-10,1;31;-12,-5;28;-3,235138
1451,235410,,,,,235410
1452,235413,-2;21;1,1;27;-17,-10;33;-1,-11;38;-7,235413
1453,235678,,,,,235678
1454,235681,-12;20;0,1;27;-5,1;38;-2,-14;17;-6,235681
1455,235954,,,,,235954
1456,235957,6;13;-9,-15;26;7,-1;29;-10,-5;39;2,235957
1457,236223,,,,,236223
1458,236225,-8;39;3,-13;19;9,3;28;-7,-4;44;0,236225
1459,236504,,,,,236504
1460,236507,-7;25;3,1;14;11,-12;35;9,-24;48;12,236507
1461,236780,,,,,236780
1462,236782,-10;44;8,-13;36;15,-17;25;-11,-16;36;-37,236782
1463,237061,,,,,237061
1464,237063,-16;29;28,-3;22;4,-3;27;-2,-9;18;-6,237063
1465,237339,,,,,237339
1466,237341,-22;29;-4,-5;29;-7,-10;26;-7,7;31;-11,237341
1467,237613,,,,,237613
1468,237615,-23;14;-9,-22;31;-7,-17;12;-3,2;19;-3,237615
1469,237881,,,,,237881
1470,237884,-1;10;-1,-10;-1;1,-20;11;5,-5;-10;4,237884
1471,238155,,,,,238155
1472,238158,-12;0;12,-19;12;-10,-32;19;-16,-19;0;-10,238158
1473,238432,,,,,238432
1474,238435,-19;0;0,-39;16;7,-22;20;-25,-22;17;-15,238435
1475,238701,,,,,238701
1476,238708,-27;25;-19,-20;-4;-2,-24;-8;-17,-20;12;-19,238708
1477,238969,,,,,238969
1478,238972,-34;-6;4,-24;-5;5,-4;-15;0,-17;10;-14,238972
1479,239239,,,,,239239
1480,239247,-24;-4;-2,-34;6;-6,-26;1;-21,-28;8;-4,239247
1481,239519,,,,,239519
1482,239522,-30;2;-18,-24;12;-16,-18;2;-3,-15;-10;-4,239522
1483,239795,,,,,239795
1484,239802,-38;-15;-16,-28;-17;-11,-21;-5;-13,-39;-8;0,239802
1485,240067,,,,,240067
1486,240070,-37;-16;4,-32;-2;-5,-33;-13;-5,-27;-13;0,240070
1487,240332,,,,,240332
1488,240342,-38;12;0,-31;-6;-4,-17;-4;-7,-40;6;-4,240342
1489,240603,,,,,240603
1490,240606,-33;-4;-2,-24;-4;-5,-22;-4;-10,-26;-11;-7,240606
1491,240871,,,,,240871
1492,240878,-25;0;7,-23;2;-14,-31;-9;-5,-24;-10;-5,240878
1493,241140,,,,,241140
1494,241143,-20;-1;-4,-21;7;2,-25;9;-1,-23;0;-19,241143
1495,241410,,,,,241410
1496,241418,-23;5;-6,-21;1;-5,-26;-3;-13,-34;15;-3,241418
1497,241687,,,,,241687
1498,241690,-17;16;-11,-25;17;-2,-27;31;-4,-22;8;-3,241690
1499,241959,,,,,241959
1500,241967,-33;15;-5,-21;8;10,-18;9;4,-8;16;-22,241967
1501,242237,,,,,242237
1502,242239,-32;20;4,-16;10;-9,-23;20;-12,-28;12;-12,242239
1503,242509,,,,,242509
1504,242519,-25;24;9,-22;23;-5,-14;25;-15,-33;12;-2,242519
1505,242780,,,,,242780
1506,242783,-15;14;3,-12;9;-2,-15;-1;4,-12;1;-1,242783
1507,243048,,,,,243048
1508,243051,-12;1;-7,-13;-2;-3,-24;-3;-6,-28;0;1,243051
1509,243323,,,,,243323
1510,243326,-26;-11;-2,-15;3;-15,-21;-1;-17,-26;3;-4,243326
1511,243600,,,,,243600
1512,243602,-19;-3;-3,-23;5;-9,-25;-4;-7,-17;0;-7,243602
1513,243873,,,,,243873
1514,243876,-18;3;-7,-21;0;0,-30;6;0,-25;-6;-1,243876
1515,244144,,,,,244144
1516,244147,-15;-9;-8,-14;-2;-9,-30;11;-4,-17;2;-3,244147
1517,244418,,,,,244418
1518,244421,-14;6;-13,-28;-2;11,-15;-5;-8,-16;0;-2,244421
1519,244694,,,,,244694
1520,244697,-13;5;1,-23;-1;-11,-16;-1;-2,-17;-8;-8,244697
1521,244968,,,,,244968
1522,244971,-19;-11;-1,-24;0;4,-28;3;-17,-17;6;-5,244971
1523,245238,,,,,245238
1524,245241,-10;-15;0,-8;-8;2,-3;-1;-3,-2;7;0,245241
1525,245639,,,,,245639
1526,245641,12;6;1,0;28;3,-11;2;6,6;12;7,245641
1527,245913,,,,,245913
1528,245916,0;20;9,0;26;-8,-8;26;-4,-8;28;-11,245916
1529,246194,,,,,246194
1530,246197,-25;10;6,-8;8;-9,1;26;-6,1;26;-2,246197
1531,246464,,,,,246464
1532,246467,8;-2;-2,0;4;2,4;6;5,12;0;0,246467
1533,246744,,,,,246744
1534,246747,-3;5;-3,5;10;-3,3;14;6,0;7;-7,246747
1535,247016,,,,,247016
1536,247019,-11;17;-2,-2;2;-7,6;6;-6,-6;2;-1,247019
1537,247283,,,,,247283
1538,247291,-10;2;4,3;6;-5,3;-1;0,-7;7;5,247291
1539,247560,,,,,247560
1540,247562,-7;1;3,-6;9;-3,-9;5;0,-1;10;-4,247562
1541,247834,,,,,247834
1542,247841,-4;1;2,1;-1;3,0;7;2,7;-1;5,247841
1543,248103,,,,,248103
1544,248107,-4;1;6,-5;-5;0,6;2;-9,-7;-5;4,248107
1545,248379,,,,,248379
1546,248382,6;-8;4,3;-7;-4,-5;-1;-6,0;-5;-8,248382
1547,248653,,,,,248653
1548,248656,2;-8;0,-9;-4;0,-9;5;2,-3;-4;-8,248656
1549,248924,,,,,248924
1550,248926,-1;-3;1,5;-10;-6,0;-9;7,-12;0;-4,248926
1551,249198,,,,,249198
1552,249201,-16;0;-1,-15;7;-4,-37;0;-7,-24;-1;-9,249201
1553,249467,,,,,249467
1554,249470,-20;3;-11,-15;5;1,-30;15;-12,-19;1;-4,249470
1555,249742,,,,,249742
1556,249745,-26;16;-2,-19;16;-1,-19;21;-11,-10;25;-17,249745
1557,250011,,,,,250011
1558,250014,-14;9;-12,-3;15;-14,-7;19;-1,12;22;-6,250014
1559,250288,,,,,250288
1560,250291,1;15;5,2;20;1,-8;17;11,-3;17;0,250291
1561,250562,,,,,250562
1562,250565,-12;16;-2,-9;18;-7,3;15;1,3;18;-12,250565
1563,250838,,,,,250838
1564,250840,-5;8;-3,-1;9;3,-3;2;-2,0;4;-7,250840
1565,251108,,,,,251108
1566,251111,-4;-1;-1,-5;-4;4,-10;-7;4,-7;7;-6,251111
1567,251382,,,,,251382
1568,251385,2;-3;-6,-1;-1;-3,5;-16;1,0;-3;-4,251385
1569,251657,,,,,251657
1570,251660,-10;6;-1,8;-7;-3,8;3;-4,0;-9;2,251660
1571,251932,,,,,251932
1572,251940,6;0;-1,1;-6;1,-4;5;-1,2;-4;-6,251940
1573,252209,,,,,252209
1574,252211,-11;4;15,-4;-4;10,-2;14;13,-2;-1;6,252211
1575,252480,,,,,252480
1576,252487,2;10;7,-1;19;2,2;10;-9,3;1;-5,252487
1577,252758,,,,,252758
1578,252761,-6;14;-2,-1;12;3,8;4;-2,-7;19;-1,252761
1579,253033,,,,,253033
1580,253042,0;10;-2,2;2;-2,5;19;0,0;18;2,253042
1581,253309,,,,,253309
1582,253312,3;30;-2,6;32;3,22;18;5,4;16;3,253312
1583,253580,,,,,253580
1584,253583,12;17;-23,8;17;3,21;13;3,9;22;12,253583
1585,253859,,,,,253859
1586,253861,20;10;9,18;4;9,13;20;4,17;11;4,253861
1587,254135,,,,,254135
1588,254138,17;9;12,13;15;7,20;3;11,25;16;8,254138
1589,254416,,,,,254416
1590,254418,21;-3;2,16;10;9,12;0;2,21;11;13,254418
1591,254687,,,,,254687
1592,254690,13;-6;4,19;4;1,19;14;15,13;-2;-5,254690
1593,254973,,,,,254973
1594,254976,18;3;5,8;9;1,21;7;2,11;6;6,254976
1595,255248,,,,,255248
1596,255251,23;10;6,22;5;2,20;7;4,16;5;0,255251
1597,255528,,,,,255528
1598,255532,14;8;6,23;0;8,22;2;5,23;5;3,255532
1599,255798,,,,,255798
1600,255801,18;12;6,23;0;5,23;3;5,21;6;-5,255801
1601,256078,,,,,256078
1602,256081,25;0;3,20;6;5,23;-3;9,16;0;10,256081
1603,256349,,,,,256349
1604,256352,18;13;-4,17;-1;-1,24;6;8,27;3;10,256352
1605,256632,,,,,256632
1606,256641,22;6;7,22;2;10,21;-2;5,19;0;12,256641
1607,256910,,,,,256910
1608,256913,15;4;11,16;10;2,8;12;1,3;13;1,256913
1609,257182,,,,,257182
1610,257189,11;0;0,8;3;5,10;5;2,12;7;0,257189
1611,257458,,,,,257458
1612,257461,19;5;0,10;-1;2,17;0;3,15;10;2,257461
1613,257732,,,,,257732
1614,257740,9;0;0,18;-2;7,12;-3;8,13;2;2,257740
1615,258013,,,,,258013
1616,258016,13;3;1,10;1;4,12;8;2,12;6;3,258016
1617,258284,,,,,258284
1618,258287,9;9;7,18;7;0,14;-1;4,10;0;3,258287
1619,258558,,,,,258558
1620,258562,17;4;4,11;7;2,13;2;-3,11;3;5,258562
1621,258834,,,,,258834
1622,258837,16;2;5,15;9;4,11;4;4,9;1;1,258837
1623,259110,,,,,259110
1624,259113,14;6;1,17;0;2,11;0;5,10;3;4,259113
1625,259377,,,,,259377
1626,259380,10;5;3,11;4;0,5;3;0,8;7;0,259380
1627,259651,,,,,259651
1628,259654,9;0;0,9;6;-1,8;0;2,10;3;3,259654
1629,259920,,,,,259920
1630,259923,10;1;4,6;5;4,12;7;3,7;3;0,259923
1631,260191,,,,,260191
1632,260199,7;7;-1,12;8;-1,5;-1;2,9;-1;4,260199
1633,260466,,,,,260466
1634,260469,4;2;1,3;3;-3,3;4;0,4;4;1,260469
1635,260741,,,,,260741
1636,260748,4;5;1,8;3;2,9;4;2,5;1;3,260748
1637,261017,,,,,261017
1638,261019,4;0;-1,5;3;0,2;3;3,2;1;3,261019
1639,261287,,,,,261287
1640,261291,0;6;1,0;4;1,1;4;0,1;5;-2,261291
1641,261561,,,,,261561
1642,261564,3;3;-2,0;4;0,3;3;0,1;0;0,261564
1643,261836,,,,,261836
1644,261839,0;3;0,0;4;-1,0;6;0,-1;5;-1,261839
1645,262112,,,,,262112
1646,262115,3;5;0,3;6;1,3;6;-1,3;6;0,262115
1647,262380,,,,,262380
1648,262382,3;4;2,1;3;1,3;3;1,3;3;1,262382
1649,262662,,,,,262662
1650,262664,0;3;0,0;3;0,0;5;-1,0;5;0,262664
1651,262937,,,,,262937
1652,262940,0;4;0,0;5;-2,-2;4;0,-1;5;-1,262940
1653,263206,,,,,263206
1654,263214,-1;2;1,-2;4;1,-2;5;-1,-1;5;-2,263214
1655,263482,,,,,263482
1656,263484,-2;2;0,0;3;-1,0;4;0,0;3;2,263484
1657,263756,,,,,263756
1658,263900,0;5;0,0;4;0,-1;4;-1,0;4;0,263900
1659,264164,,,,,264164
1660,264166,-1;5;-1,-1;4;0,0;4;1,-1;4;0,264166
1661,264438,,,,,264438
1662,264441,0;4;0,0;5;2,-2;4;0,-2;4;-3,264441
1663,264717,,,,,264717
1664,264720,-2;3;0,-8;4;0,-10;4;-3,-11;4;-2,264720
1665,264982,,,,,264982
1666,264985,-8;5;-4,-7;4;-5,-9;4;-2,-9;5;-2,264985
1667,265266,,,,,265266
1668,265269,-8;4;-3,-8;6;-1,-8;4;-2,-9;3;0,265269
1669,265532,,,,,265532
1670,265535,-8;5;-3,-7;4;-3,-9;5;-3,-9;2;-1,265535
1671,265802,,,,,265802
1672,265804,-7;5;-4,-9;4;0,-8;4;-1,-9;4;-5,265804
1673,266070,,,,,266070
1674,266073,-8;3;-3,-8;4;-3,-8;4;-2,-9;4;0,266073
1675,266500,,,,,266500
1676,266503,-8;5;-4,-8;5;-2,-8;5;-1,-9;3;-3,266503
1677,266772,,,,,266772
1678,266775,-8;4;0,-8;4;-3,-8;4;-3,-9;6;-1,266775
1679,267046,,,,,267046
1680,267056,-8;4;-5,-7;4;-2,-9;4;-1,-9;4;-1,267056
1681,267322,,,,,267322
1682,267325,-8;5;-2,-9;3;-2,-8;5;-4,-9;5;-2,267325
1683,267597,,,,,267597
1684,267606,-9;4;-3,-8;6;-3,-9;3;-1,-9;4;1,267606
1685,267872,,,,,267872
1686,267875,-8;5;-1,-8;3;-4,-8;4;-1,-8;4;-2,267875
1687,268135,,,,,268135
1688,268138,-8;4;-3,-8;4;-1,-9;4;-4,-9;2;-1,268138
1689,268407,,,,,268407
1690,268409,-9;4;-3,-8;5;-3,-7;5;-1,-8;5;-4,268409
1691,268673,,,,,268673
1692,268676,-9;4;-3,-8;4;-2,-9;5;-3,-7;5;0,268676
1693,268943,,,,,268943
1694,268946,-7;4;-1,-8;4;0,-9;4;-6,-8;4;-2,268946
1695,269219,,,,,269219
1696,269222,-9;5;-2,-9;3;-1,-7;5;0,-9;4;0,269222
1697,269499,,,,,269499
1698,269502,-7;5;-1,-8;4;0,-8;4;-5,-8;4;-1,269502
1699,269775,,,,,269775
1700,269778,-8;5;-3,-9;4;-2,-8;5;0,-8;5;-5,269778
1701,270052,,,,,270052
1702,270054,-9;3;0,-7;2;-4,-8;5;-2,-10;4;0,270054
1703,270330,,,,,270330
1704,270333,-8;4;-2,-7;3;-1,-8;5;0,-10;6;-4,270333
1705,270600,,,,,270600
1706,270607,-9;2;-1,-8;3;-4,-9;3;-1,-7;6;-1,270607
1707,270876,,,,,270876
1708,270878,-8;2;-2,-7;5;0,-9;3;-2,-8;4;-2,270878
1709,271147,,,,,271147
1710,271156,-8;4;-1,-8;5;0,-8;3;-1,-8;2;0,271156
1711,271421,,,,,271421
1712,271424,-14;5;-4,-10;5;-6,-14;6;-4,-13;4;-5,271424
1713,271689,,,,,271689
1714,271691,-15;2;-4,-15;3;-4,-17;3;-2,-15;4;-5,271691
1715,271965,,,,,271965
1716,271968,-15;6;-6,-16;5;-6,-18;3;-4,-17;4;-3,271968
1717,272233,,,,,272233
1718,272236,-16;6;-4,-13;5;-6,-15;5;-4,-12;5;-4,272236
1719,272516,,,,,272516
1720,272518,-11;5;-5,-11;5;-2,-9;3;-2,-10;5;-2,272518
1721,272790,,,,,272790
1722,272793,-11;7;-1,-11;4;-2,-12;7;-3,-10;7;-3,272793
1723,273065,,,,,273065
1724,273068,-9;4;-2,-11;4;-3,-10;4;-2,-13;4;-4,273068
1725,273335,,,,,273335
1726,273338,-8;5;-3,-8;4;-5,-9;3;-3,-10;5;-3,273338
1727,273610,,,,,273610
1728,273613,-9;3;0,-10;4;-3,-11;6;-3,-9;4;-3,273613
1729,273880,,,,,273880
1730,273882,-7;3;0,-7;5;-1,-8;3;-2,-8;5;1,273882
1731,274159,,,,,274159
1732,274161,-8;4;0,-9;6;-2,-9;6;-4,-7;3;-3,274161
1733,274436,,,,,274436
1734,274439,-7;4;-1,-8;4;-1,-7;5;-3,-8;5;-3,274439
1735,274706,,,,,274706
1736,274715,-6;4;0,-7;5;-1,-8;5;-4,-8;4;-2,274715
1737,274980,,,,,274980
1738,274982,-10;5;-2,-8;4;-3,-8;4;-4,-7;4;0,274982
1739,275255,,,,,275255
1740,275263,-8;5;-3,-7;3;-3,-7;4;-3,-7;4;-1,275263
1741,275531,,,,,275531
1742,275534,-7;5;0,-6;5;0,-7;6;0,-8;3;0,275534
1743,275812,,,,,275812
1744,275815,-8;4;-3,-6;4;-3,-7;6;0,-8;3;-4,275815
1745,276094,,,,,276094
1746,276097,-8;5;-4,-8;5;-2,-9;6;-2,-7;4;-1,276097
1747,276369,,,,,276369
1748,276372,-7;4;-3,-7;5;-3,-5;4;-4,-4;4;-1,276372
1749,276646,,,,,276646
1750,276648,-5;5;-2,-5;5;-1,-4;6;-2,-3;4;-2,276648
1751,276932,,,,,276932
1752,276935,-4;5;-1,-4;4;-2,-4;4;-1,-4;5;0,276935
1753,277208,,,,,277208
1754,277210,-3;5;-3,-2;3;0,-3;4;0,-2;5;0,277210
1755,277480,,,,,277480
1756,277483,-4;4;-1,-4;4;0,-4;4;-4,-4;5;-1,277483
1757,277750,,,,,277750
1758,277753,-4;3;0,-6;4;-2,-9;6;-3,-13;5;-3,277753
1759,278033,,,,,278033
1760,278035,-9;5;-4,-7;5;-2,-8;4;-1,-8;4;0,278035
1761,278302,,,,,278302
1762,278311,-9;4;-3,-9;5;-2,-9;5;1,-9;5;-3,278311
1763,278579,,,,,278579
1764,278581,-8;4;-1,-9;4;-3,-9;4;-2,-8;6;-1,278581
1765,278846,,,,,278846
1766,278854,-9;5;-3,-8;4;-3,-8;3;0,-10;5;-2,278854
1767,279121,,,,,279121
1768,279124,-8;5;-1,-9;5;-4,-8;3;0,-8;5;0,279124
1769,279386,,,,,279386
1770,279394,-9;4;-2,-8;5;0,-9;4;-6,-8;4;-3,279394
1771,279659,,,,,279659
1772,279662,-8;5;-2,-8;3;-2,-8;3;-2,-9;4;0,279662
1773,279934,,,,,279934
1774,279938,-9;5;-1,-9;5;0,-8;3;-3,-8;6;-3,279938
1775,280210,,,,,280210
1776,280212,-9;5;-2,-8;4;-2,-9;4;-1,-9;3;-3,280212
1777,280481,,,,,280481
1778,280484,-9;5;0,-8;3;-5,-9;5;-3,-9;4;-3,280484
1779,280757,,,,,280757
1780,280759,-8;6;-4,-9;4;-2,-7;4;0,-8;3;-4,280759
1781,281029,,,,,281029
1782,281032,-7;5;0,-8;5;-3,-7;5;-2,-8;2;-2,281032
1783,281303,,,,,281303
1784,281306,-8;5;-2,-8;2;-2,-8;5;-1,-9;4;-4,281306
1785,281574,,,,,281574
1786,281577,-8;4;0,-10;5;-4,-9;3;-3,-7;4;0,281577
1787,281845,,,,,281845
1788,281853,-10;3;-2,-9;3;-3,-8;5;0,-8;5;-3,281853
1789,282129,,,,,282129
1790,282132,-9;4;0,-9;5;-4,-8;4;0,-8;5;0,282132
1791,282399,,,,,282399
1792,282406,-9;4;-2,-7;4;0,-8;5;-5,-8;3;-2,282406
1793,282675,,,,,282675
1794,282677,-7;5;-4,-8;4;-2,-8;4;-4,-8;5;-2,282677
1795,282937,,,,,282937
1796,282940,-8;6;-3,-8;2;-2,-7;4;-1,-9;4;-3,282940
1797,283214,,,,,283214
1798,283217,-7;3;-1,-9;4;-4,-8;5;-2,-9;6;-1,283217
1799,283486,,,,,283486
1800,283488,-8;5;-1,-9;5;-2,-9;4;-3,-8;4;-2,283488
1801,283901,,,,,283901
1802,283904,-8;5;-4,-9;4;-3,-9;2;-1,-8;3;0,283904
1803,284176,,,,,284176
1804,284179,-9;6;0,-8;2;-3,-9;4;-1,-8;5;-2,284179
1805,284451,,,,,284451
1806,284454,-8;5;-2,-9;5;-2,-8;5;0,-9;5;-5,284454
1807,284727,,,,,284727
1808,284730,-8;3;-3,-7;5;-3,-8;5;-2,-8;5;1,284730
1809,284999,,,,,284999
1810,285002,-8;5;0,-9;4;-5,-9;4;-3,-8;4;0,285002
1811,285272,,,,,285272
1812,285274,-7;3;-1,-9;3;0,-9;5;0,-10;5;-2,285274
1813,285540,,,,,285540
1814,285549,-7;4;-2,-9;5;-2,-9;4;-4,-7;5;-2,285549
1815,285815,,,,,285815
1816,285818,-9;5;-4,-8;6;0,-8;5;-2,-9;5;-1,285818
1817,286078,,,,,286078
1818,286086,-9;4;-4,-8;3;-2,-7;5;0,-8;3;-5,286086
1819,286354,,,,,286354
1820,286357,-8;4;-1,-9;4;-5,-8;3;-2,-7;5;0,286357
1821,286626,,,,,286626
1822,286628,-9;4;-1,-8;4;0,-7;4;-3,-9;5;-2,286628
1823,286897,,,,,286897
1824,286900,-9;5;-3,-9;5;-2,-8;4;-2,-9;6;-4,286900
1825,287167,,,,,287167
1826,287170,-9;5;-6,-8;3;-2,-8;6;-1,-9;4;-2,287170
1827,287442,,,,,287442
1828,287444,-7;5;0,-10;3;-5,-8;3;-1,-8;3;-1,287444
1829,287717,,,,,287717
1830,287720,-9;3;-3,-9;5;-1,-9;5;-2,-9;5;-4,287720
1831,287993,,,,,287993
1832,287995,-10;4;-3,-9;3;-1,-7;6;0,-10;3;-4,287995
1833,288261,,,,,288261
1834,288264,-8;4;-3,-8;5;-5,-8;3;-3,-10;6;-1,288264
1835,288542,,,,,288542
1836,288545,-7;4;-1,-6;5;-2,-11;6;-4,-9;1;-2,288545
1837,288812,,,,,288812
1838,288815,-8;5;-1,-10;3;-3,-9;2;-1,-5;4;-2,288815
1839,289081,,,,,289081
1840,289090,-6;2;-4,-7;4;-2,-10;4;-2,-6;3;-5,289090
1841,289356,,,,,289356
1842,289358,-8;2;-2,-8;6;-1,-9;7;-1,-7;3;-5,289358
1843,289619,,,,,289619
1844,289627,-8;5;1,-9;5;-1,-7;3;-1,-9;5;-2,289627
1845,289894,,,,,289894
1846,289897,-8;1;-4,-9;4;-5,-7;4;-3,-8;4;-1,289897
1847,290158,,,,,290158
1848,290166,-8;5;-3,-8;3;-2,-9;3;-1,-7;5;-2,290166
1849,290432,,,,,290432
1850,290435,-9;5;-5,-9;4;-1,-8;4;-2,-9;6;-4,290435
1851,290695,,,,,290695
1852,290698,-8;4;-5,-8;4;-3,-8;7;-1,-8;6;-4,290698
1853,290966,,,,,290966
1854,290969,-8;3;-2,-8;6;-1,-8;5;-2,-9;4;-2,290969
1855,291234,,,,,291234
1856,291236,-7;5;0,-8;6;-5,-9;3;-2,-8;5;0,291236
1857,291509,,,,,291509
1858,291512,-9;4;-3,-10;6;0,-8;4;-3,-8;4;-3,291512
1859,291777,,,,,291777
1860,291780,-10;3;-2,-9;5;-1,-8;5;-2,-9;4;-3,291780
1861,292045,,,,,292045
1862,292048,-9;5;-3,-9;5;1,-9;5;-3,-9;3;-2,292048
1863,292308,,,,,292308
1864,292312,-9;4;-2,-10;4;-3,-8;5;-1,-9;7;-3,292312
1865,292578,,,,,292578
1866,292586,-9;3;-2,-8;4;-1,-8;4;-2,-8;3;-2,292586
1867,292847,,,,,292847
1868,292850,-8;5;0,-7;5;-4,-9;3;-1,-8;4;-4,292850
1869,293111,,,,,293111
1870,293118,-8;6;0,-7;3;-4,-7;4;-1,-9;4;-3,293118
1871,293385,,,,,293385
1872,293388,-9;4;-3,-10;3;-4,-9;6;-1,-9;6;0,293388
1873,293648,,,,,293648
1874,293656,-8;2;-3,-8;4;0,-9;4;-5,-9;3;-3,293656
1875,293926,,,,,293926
1876,293929,-8;5;-1,-10;4;-3,-7;5;0,-8;6;-3,293929
1877,294199,,,,,294199
1878,294202,-9;4;-4,-8;6;-4,-9;5;-1,-8;5;1,294202
1879,294474,,,,,294474
1880,294476,-8;5;0,-7;6;-4,-10;2;-2,-8;4;0,294476
1881,294736,,,,,294736
1882,294739,-8;5;0,-9;4;-5,-8;5;-1,-8;3;-3,294739
1883,295012,,,,,295012
1884,295015,-8;3;-2,-9;2;-3,-7;5;0,-8;3;-5,295015
1885,295287,,,,,295287
1886,295289,-9;4;-6,-9;3;-2,-10;4;-3,-8;5;0,295289
1887,295562,,,,,295562
1888,295564,-8;7;0,-10;5;-4,-9;3;-4,-8;4;1,295564
1889,295827,,,,,295827
1890,295830,-8;5;-1,-8;4;-2,-7;3;-3,-8;4;-2,295830
1891,296096,,,,,296096
1892,296104,-8;3;-3,-9;4;-1,-8;4;-4,-8;6;0,296104
1893,296376,,,,,296376
1894,296379,-9;6;-3,-9;3;-2,-8;4;0,-9;5;-5,296379
1895,296651,,,,,296651
1896,296659,-8;5;0,-8;4;-6,-10;3;-3,-7;5;2,296659
1897,296921,,,,,296921
1898,296924,-9;5;-1,-9;5;0,-9;7;-4,-9;4;-2,296924
1899,297196,,,,,297196
1900,297204,-9;6;-4,-9;3;-2,-8;4;0,-10;6;-4,297204
1901,297464,,,,,297464
1902,297467,-10;5;-2,-8;5;-2,-8;6;-1,-9;4;-5,297467
1903,297734,,,,,297734
1904,297737,-8;3;-3,-8;6;-4,-9;2;-2,-9;3;0,297737
1905,298005,,,,,298005
1906,298007,-7;5;0,-9;3;-4,-8;6;-4,-10;3;-4,298007
1907,298277,,,,,298277
1908,298280,-9;3;-3,-8;4;-1,-8;3;0,-9;5;-5,298280
1909,298559,,,,,298559
1910,298561,-9;5;-4,-9;4;0,-9;5;-2,-9;4;-5,298561
1911,298827,,,,,298827
1912,298830,-7;3;0,-10;6;-6,-8;4;-1,-7;3;-2,298830
1913,299109,,,,,299109
1914,299112,-8;4;-2,-9;4;-3,-8;3;0,-7;6;-4,299112
1915,299378,,,,,299378
1916,299381,-9;4;-6,-9;2;-2,-7;3;0,-9;6;-6,299381
1917,299641,,,,,299641
1918,299651,-8;3;2,-10;5;-5,-9;3;-5,-7;5;0,299651
1919,299917,,,,,299917
1920,299920,-7;5;2,-8;5;-4,-9;3;-3,-9;4;1,299920
1921,300180,,,,,300180
1922,300187,-10;6;-2,-8;5;-5,-7;4;-1,-9;3;-3,300187
1923,300454,,,,,300454
1924,300457,-8;3;-3,-9;5;0,-8;4;-1,-9;2;-4,300457
1925,300718,,,,,300718
1926,300726,-8;3;0,-9;3;-3,-9;3;-5,-8;6;-2,300726
1927,300993,,,,,300993
1928,300995,-8;7;-2,-8;3;-4,-8;3;1,-7;6;-2,300995
1929,301255,,,,,301255
1930,301258,-9;5;-4,-9;2;-4,-7;6;1,-8;5;-6,301258
1931,301531,,,,,301531
1932,301534,-7;6;2,-10;6;-4,-9;3;-4,-8;5;1,301534
1933,301794,,,,,301794
1934,301797,-7;5;2,-9;7;-4,-9;2;-3,-8;7;-1,301797
1935,302188,,,,,302188
1936,302190,-7;6;0,-10;3;-4,-8;3;2,-7;6;-1,302190
1937,302456,,,,,302456
1938,302459,-9;6;-3,-10;2;-3,-7;4;-2,-8;8;-3,302459
1939,302724,,,,,302724
1940,302727,-10;7;-5,-8;5;0,-7;5;1,-7;4;1,302727
1941,302995,,,,,302995
1942,302997,-8;4;0,-9;6;-1,-10;3;-4,-8;3;-2,302997
1943,303257,,,,,303257
1944,303266,-8;5;-2,-9;4;-5,-7;4;-2,-10;3;-5,303266
1945,303534,,,,,303534
1946,303537,-8;3;-2,-8;4;-2,-8;4;-6,-8;5;0,303537
1947,303806,,,,,303806
1948,303813,-8;3;-6,-7;6;0,-10;3;-5,-8;4;0,303813
1949,304077,,,,,304077
1950,304080,-7;6;2,-7;4;-5,-8;3;-3,-8;5;0,304080
1951,304347,,,,,304347
1952,304350,-9;2;-5,-8;4;1,-9;7;-5,-9;3;-1,304350
1953,304775,,,,,304775
1954,304777,-7;5;0,-9;3;-5,-8;2;-4,-8;6;-2,304777
1955,305041,,,,,305041
1956,305043,-8;6;-1,-8;4;-3,-8;5;1,-9;7;-5,305043
1957,305309,,,,,305309
1958,305312,-8;3;-6,-7;7;-2,-8;3;-3,-9;4;-2,305312
1959,305592,,,,,305592
1960,305594,-8;3;-4,-9;3;-4,-9;2;-3,-7;4;-3,305594
1961,305866,,,,,305866
