,index,acc1,acc2,acc3,acc4,duration
591,143364,,,,,143364
592,143367,12;-1;-1,13;-3;-4,11;-5;-4,14;-4;4,143367
593,143639,,,,,143639
594,143642,15;-2;-5,18;-2;-1,18;0;-3,15;-5;-6,143642
595,143901,,,,,143901
596,143903,22;-3;0,16;-3;-5,15;7;0,21;8;-30,143903
597,144163,,,,,144163
598,144172,15;0;4,18;6;-3,10;12;0,17;10;-25,144172
599,144439,,,,,144439
600,144441,12;1;0,19;0;0,19;-1;-3,12;9;0,144441
601,144704,,,,,144704
602,144706,15;3;-3,15;5;-2,17;6;0,17;2;-1,144706
603,144971,,,,,144971
604,144973,14;4;0,15;5;5,17;1;0,20;3;-1,144973
605,145240,,,,,145240
606,145242,20;10;4,25;-3;0,18;10;-9,15;6;0,145242
607,145542,,,,,145542
608,145544,19;13;-1,24;11;2,22;8;1,17;6;0,145544
609,145804,,,,,145804
610,145806,18;6;-3,21;10;-4,23;14;-2,23;8;0,145806
611,146066,,,,,146066
612,146074,19;4;2,23;10;-4,22;8;-5,20;9;0,146074
613,146340,,,,,146340
614,146343,19;9;5,23;7;-1,21;8;-1,22;6;-5,146343
615,146604,,,,,146604
616,146606,28;7;10,26;5;-1,25;8;5,30;7;-1,146606
617,146880,,,,,146880
618,146882,32;7;2,34;9;1,26;11;3,29;9;3,146882
619,147148,,,,,147148
620,147151,32;4;-8,32;10;0,36;10;1,35;9;6,147151
621,147422,,,,,147422
622,147424,36;10;3,35;12;1,37;4;-1,38;2;1,147424
623,147694,,,,,147694
624,147696,38;0;2,41;1;6,40;5;2,41;4;7,147696
625,147954,,,,,147954
626,147962,41;7;5,42;0;3,44;0;2,41;0;6,147962
627,148231,,,,,148231
628,148233,41;-1;3,42;-2;8,41;-1;0,39;-3;2,148233
629,148494,,,,,148494
630,148496,37;-4;1,33;-5;10,33;-4;1,34;-11;-2,148496
631,148765,,,,,148765
632,148767,39;-13;4,36;-13;0,37;-15;6,35;-16;1,148767
633,149030,,,,,149030
634,149032,32;-18;2,32;-23;1,32;-20;1,31;-21;2,149032
635,149300,,,,,149300
636,149302,29;-22;3,31;-22;3,33;-28;-1,28;-24;-1,149302
637,149569,,,,,149569
638,149571,32;-25;-2,33;-25;-7,30;-27;-1,28;-22;5,149571
639,149838,,,,,149838
640,149846,28;-19;4,29;-17;0,28;-23;1,29;-28;0,149846
641,150115,,,,,150115
642,150117,28;-25;0,29;-29;4,26;-16;0,23;-19;1,150117
643,150383,,,,,150383
644,150386,27;-17;4,23;-11;6,23;-18;3,23;-17;4,150386
645,150652,,,,,150652
646,150654,18;-15;9,24;-12;-1,19;-18;6,20;-9;8,150654
647,150915,,,,,150915
648,150917,24;-20;6,25;-32;-2,20;-21;-7,19;-10;1,150917
649,151181,,,,,151181
650,151184,17;-2;-7,12;-2;-11,14;-5;-7,11;-10;0,151184
651,151452,,,,,151452
652,151455,21;-15;2,14;-11;0,13;-3;1,20;-7;6,151455
653,151715,,,,,151715
654,151724,13;0;-8,14;-4;-14,12;-3;-15,7;2;-5,151724
655,151985,,,,,151985
656,151987,9;0;-1,8;-2;-2,8;-2;-7,6;0;-3,151987
657,152254,,,,,152254
658,152256,12;0;-4,11;0;-7,8;3;-3,12;7;-11,152256
659,152523,,,,,152523
660,152525,8;9;0,7;10;13,12;9;-2,9;3;-2,152525
661,152785,,,,,152785
662,152787,9;8;-3,10;5;-5,8;10;-2,7;13;-11,152787
663,153055,,,,,153055
664,153057,9;13;-18,8;13;-8,11;26;4,8;7;-5,153057
665,153324,,,,,153324
666,153327,4;10;-11,9;13;-9,11;6;-6,8;11;-4,153327
667,153585,,,,,153585
668,153592,11;16;-2,7;12;-1,9;14;-2,9;13;-7,153592
669,153863,,,,,153863
670,153865,6;6;-6,6;9;-7,8;9;-5,10;8;-7,153865
671,154130,,,,,154130
672,154132,4;15;-2,6;15;-8,6;17;-8,8;8;-8,154132
673,154398,,,,,154398
674,154400,8;9;-2,9;9;-5,11;8;-2,7;8;0,154400
675,154663,,,,,154663
676,154665,7;13;-1,7;13;-6,6;14;0,6;6;-3,154665
677,154937,,,,,154937
678,154939,6;4;0,9;7;0,9;3;-3,9;4;-2,154939
679,155199,,,,,155199
680,155202,9;9;-2,11;9;1,9;11;-9,7;6;-6,155202
681,155463,,,,,155463
682,155471,5;6;0,10;6;-6,12;7;-1,13;10;-3,155471
683,155750,,,,,155750
684,155753,10;10;5,13;9;-1,10;4;-4,12;1;-5,155753
685,156013,,,,,156013
686,156016,15;5;-5,11;7;-4,12;10;-2,10;12;-1,156016
687,156283,,,,,156283
688,156285,9;8;0,10;8;-6,11;4;-4,10;2;0,156285
689,156551,,,,,156551
690,156553,9;5;0,10;5;1,10;9;-4,8;8;-6,156553
691,156819,,,,,156819
692,156821,8;8;4,11;4;-1,11;8;1,13;7;-6,156821
693,157084,,,,,157084
694,157086,13;7;-5,11;1;-7,6;11;-5,9;7;-5,157086
695,157352,,,,,157352
696,157360,11;8;-4,11;8;-4,10;5;-4,10;9;-3,157360
697,157624,,,,,157624
698,157627,9;0;-6,10;7;-1,12;7;-7,8;2;-2,157627
699,157889,,,,,157889
700,157892,10;8;1,11;10;0,13;9;1,13;7;0,157892
701,158158,,,,,158158
702,158160,11;4;-4,12;3;-4,10;3;-5,12;5;-3,158160
703,158428,,,,,158428
704,158430,10;6;0,12;7;-5,8;6;3,11;7;-2,158430
705,158690,,,,,158690
706,158697,11;6;0,11;7;-4,12;7;-2,12;8;-6,158697
707,158959,,,,,158959
708,158961,13;7;0,11;12;-4,9;13;0,8;8;0,158961
709,159226,,,,,159226
710,159228,14;12;-6,11;11;-7,9;4;-8,12;12;-3,159228
711,159499,,,,,159499
712,159502,9;12;0,12;9;4,9;16;3,11;11;0,159502
713,159775,,,,,159775
714,159777,12;10;-7,12;10;-7,17;12;0,13;9;0,159777
715,160054,,,,,160054
716,160057,12;12;-1,15;10;-4,16;9;0,16;11;-6,160057
717,160317,,,,,160317
718,160320,18;10;-4,19;9;-1,18;11;-1,19;9;1,160320
719,160579,,,,,160579
720,160587,20;11;-4,20;8;0,18;5;-1,18;8;0,160587
721,160856,,,,,160856
722,160858,19;8;-2,19;8;-1,18;9;1,20;8;0,160858
723,161118,,,,,161118
724,161121,19;4;-3,19;5;-3,18;5;2,18;7;0,161121
725,161404,,,,,161404
726,161406,17;5;-3,15;6;-2,13;6;0,15;5;0,161406
727,161676,,,,,161676
728,161679,14;2;0,14;3;-2,13;2;-4,13;0;-4,161679
729,161952,,,,,161952
730,161954,13;4;-5,12;4;0,14;8;-2,12;3;0,161954
731,162220,,,,,162220
732,162222,14;4;1,18;4;-1,16;7;-5,16;6;0,162222
733,162483,,,,,162483
734,162490,17;8;-1,15;6;0,17;2;-5,18;3;-5,162490
735,162752,,,,,162752
736,162754,14;4;-4,18;2;-2,17;2;0,18;6;1,162754
737,163013,,,,,163013
738,163015,18;3;0,18;2;0,19;1;-3,18;0;-2,163015
739,163283,,,,,163283
740,163286,18;2;1,19;3;0,18;0;0,17;3;0,163286
741,163553,,,,,163553
742,163556,20;7;-1,15;5;1,19;3;0,19;5;-1,163556
743,163843,,,,,163843
744,163845,19;2;2,21;3;-3,20;2;-1,18;4;0,163845
745,164114,,,,,164114
746,164116,19;5;1,19;5;0,21;7;-1,21;3;0,164116
747,164377,,,,,164377
748,164385,21;5;0,22;6;0,19;3;1,23;4;-1,164385
749,164646,,,,,164646
750,164648,22;4;-3,21;3;4,20;5;3,20;7;1,164648
751,164909,,,,,164909
752,164912,21;5;-1,24;6;-3,22;4;-1,23;2;1,164912
753,165172,,,,,165172
754,165175,23;7;0,23;6;1,22;4;-2,26;4;-4,165175
755,165435,,,,,165435
756,165437,22;3;2,23;8;0,23;6;1,22;7;1,165437
757,165703,,,,,165703
758,165705,24;4;0,21;4;1,23;4;0,24;3;-4,165705
759,165974,,,,,165974
760,165976,25;5;0,23;6;-1,24;4;1,24;6;0,165976
761,166235,,,,,166235
762,166242,23;2;2,25;4;2,25;6;0,24;4;0,166242
763,166512,,,,,166512
764,166514,27;5;0,27;4;2,26;4;0,26;4;0,166514
765,166774,,,,,166774
766,166776,26;5;1,27;3;0,25;4;3,26;6;1,166776
767,167047,,,,,167047
768,167050,26;4;0,26;3;-1,23;4;0,22;6;0,167050
769,167312,,,,,167312
770,167314,22;4;3,21;4;0,18;5;-1,19;5;0,167314
771,167574,,,,,167574
772,167581,20;4;0,19;4;0,19;5;-2,19;4;-1,167581
773,167848,,,,,167848
774,167852,19;6;-2,18;5;-4,17;4;0,17;6;0,167852
775,168112,,,,,168112
776,168115,16;6;0,15;5;0,15;5;-2,16;4;-2,168115
777,168384,,,,,168384
778,168386,15;5;-4,14;6;-1,12;5;2,15;5;0,168386
779,168650,,,,,168650
780,168652,14;4;-1,15;5;-1,14;4;-2,15;6;0,168652
781,168918,,,,,168918
782,168920,15;5;-2,14;6;0,13;7;-1,15;4;-1,168920
783,169184,,,,,169184
784,169186,11;4;-1,15;4;-1,13;2;0,10;4;-3,169186
785,169452,,,,,169452
786,169460,11;5;-4,10;6;-1,10;4;-3,10;5;-3,169460
787,169725,,,,,169725
788,169729,7;5;-1,4;4;-2,6;4;-3,8;4;-4,169729
789,169989,,,,,169989
790,169992,4;3;-2,5;5;-5,4;3;-3,5;1;-3,169992
791,170258,,,,,170258
792,170260,4;4;-3,6;5;-3,5;4;-5,6;5;-2,170260
793,170524,,,,,170524
794,170526,9;4;-1,7;3;-2,7;4;-3,11;2;-2,170526
795,170796,,,,,170796
796,170798,10;4;-2,11;5;0,13;3;0,14;6;-2,170798
797,171059,,,,,171059
798,171061,13;5;0,13;4;0,14;5;-4,16;7;-3,171061
799,171325,,,,,171325
800,171327,13;4;0,14;8;-1,13;10;0,14;9;1,171327
801,171597,,,,,171597
802,171600,13;9;0,14;12;-2,15;13;-5,15;12;2,171600
803,171866,,,,,171866
804,171868,15;15;-1,16;13;-3,13;13;-1,14;17;-2,171868
805,172135,,,,,172135
806,172137,12;17;-5,12;10;-2,13;8;0,14;13;-3,172137
807,172404,,,,,172404
808,172406,13;17;-1,13;16;-2,16;16;-1,15;18;-5,172406
809,172684,,,,,172684
810,172686,18;21;-2,18;21;0,16;23;0,19;22;0,172686
811,172954,,,,,172954
812,172956,22;18;1,22;18;0,22;19;-3,22;23;3,172956
813,173216,,,,,173216
814,173224,23;21;0,22;17;-1,24;16;0,26;18;0,173224
815,173492,,,,,173492
816,173494,25;18;-1,22;19;1,22;17;4,25;17;0,173494
817,173755,,,,,173755
818,173757,22;20;0,24;17;-3,21;16;-3,19;15;-5,173757
819,174033,,,,,174033
820,174035,18;19;-2,19;19;-2,20;17;0,16;20;0,174035
821,174301,,,,,174301
822,174304,20;19;0,17;22;2,17;20;0,19;15;-1,174304
823,174596,,,,,174596
824,174599,21;22;-1,25;18;-2,23;16;0,21;19;1,174599
825,174871,,,,,174871
826,174874,23;18;1,27;22;0,23;22;-2,24;19;-3,174874
827,175145,,,,,175145
828,175149,23;17;1,23;14;0,23;15;-2,25;18;1,175149
829,175409,,,,,175409
830,175412,24;18;1,24;21;1,23;19;4,25;23;0,175412
831,175678,,,,,175678
832,175687,23;18;1,25;15;1,22;16;-2,23;11;-1,175687
833,175954,,,,,175954
834,175956,22;11;-1,24;13;0,24;13;0,22;13;0,175956
835,176225,,,,,176225
836,176233,22;12;0,22;12;1,21;9;3,22;8;1,176233
837,176498,,,,,176498
838,176501,21;9;-1,22;6;0,21;8;0,22;10;1,176501
839,176768,,,,,176768
840,176776,20;11;0,22;8;0,20;4;-1,21;8;-3,176776
841,177046,,,,,177046
842,177049,20;6;0,20;6;0,20;7;0,21;10;-3,177049
843,177311,,,,,177311
844,177313,21;10;2,20;10;3,19;10;0,19;12;0,177313
845,177586,,,,,177586
846,177589,22;10;2,20;10;1,20;9;0,20;10;-2,177589
847,177855,,,,,177855
848,177858,19;9;-1,20;11;0,19;11;-2,19;15;-1,177858
849,178129,,,,,178129
850,178132,19;12;-2,16;10;0,18;11;-4,19;13;2,178132
851,178400,,,,,178400
852,178403,19;13;0,21;12;0,18;12;0,16;14;-2,178403
853,178681,,,,,178681
854,178683,15;13;-3,14;11;-4,15;17;-2,13;16;1,178683
855,178957,,,,,178957
856,178960,14;18;-5,16;12;-3,14;10;1,16;17;-2,178960
857,179236,,,,,179236
858,179239,15;13;-4,18;8;-6,18;11;0,18;11;0,179239
859,179513,,,,,179513
860,179516,18;11;1,18;10;1,18;7;-1,19;8;0,179516
861,179792,,,,,179792
862,179795,18;7;0,21;11;-1,20;7;-3,20;4;-4,179795
863,180065,,,,,180065
864,180068,18;8;-3,18;6;0,21;0;-1,20;1;0,180068
865,180333,,,,,180333
866,180341,18;3;3,17;9;-3,19;9;-2,17;6;0,180341
867,180615,,,,,180615
868,180618,18;5;-3,18;5;-3,17;5;1,22;5;-2,180618
869,180885,,,,,180885
870,180892,20;4;0,18;5;2,19;7;2,17;5;2,180892
871,181165,,,,,181165
872,181168,20;7;0,18;7;0,19;9;1,19;6;0,181168
873,181434,,,,,181434
874,181437,18;4;-3,19;1;-4,18;0;-4,19;3;-3,181437
875,181714,,,,,181714
876,181718,18;3;0,18;3;0,19;5;1,20;4;1,181718
877,181991,,,,,181991
878,181994,19;4;3,20;4;1,20;2;2,20;0;0,181994
879,182265,,,,,182265
880,182268,20;0;0,22;1;-2,19;0;-3,19;1;0,182268
881,182541,,,,,182541
882,182544,17;3;0,19;3;-1,18;1;3,19;7;1,182544
883,182841,,,,,182841
884,182844,17;3;2,19;3;-2,21;2;-2,20;2;2,182844
885,183116,,,,,183116
886,183119,18;5;-1,20;2;4,20;2;1,23;2;-1,183119
887,183398,,,,,183398
888,183401,23;3;0,21;0;1,23;2;0,24;1;-1,183401
889,183675,,,,,183675
890,183678,23;2;0,24;4;1,23;0;-1,23;3;0,183678
891,183946,,,,,183946
892,183954,24;3;3,23;2;3,22;0;1,25;1;-2,183954
893,184217,,,,,184217
894,184220,25;4;0,24;2;2,25;1;2,27;2;0,184220
895,184494,,,,,184494
896,184501,23;2;0,25;1;0,26;0;0,24;0;-1,184501
897,184768,,,,,184768
898,184770,24;3;3,26;3;4,24;0;1,25;1;0,184770
899,185036,,,,,185036
900,185039,25;2;0,26;4;0,24;6;0,23;2;0,185039
901,185346,,,,,185346
902,185349,24;7;0,25;7;-2,24;9;0,25;10;0,185349
903,185619,,,,,185619
904,185621,26;8;3,28;14;3,26;14;1,27;12;2,185621
905,185905,,,,,185905
906,185908,26;13;0,23;15;3,25;14;1,27;13;2,185908
907,186177,,,,,186177
908,186179,28;12;0,28;11;-2,27;11;0,29;10;0,186179
909,186454,,,,,186454
910,186457,27;18;0,28;20;5,28;19;6,26;23;5,186457
911,186720,,,,,186720
912,186723,29;25;0,30;24;2,30;22;2,31;20;5,186723
913,187000,,,,,187000
914,187003,33;18;3,31;18;1,32;17;1,29;16;1,187003
915,187271,,,,,187271
916,187274,31;17;0,27;17;-1,28;17;0,29;14;6,187274
917,187540,,,,,187540
918,187549,31;20;6,31;17;2,32;15;0,31;12;2,187549
919,187814,,,,,187814
920,187817,32;9;4,32;11;1,30;14;0,29;12;1,187817
921,188090,,,,,188090
922,188097,28;11;3,29;11;4,29;9;4,29;10;4,188097
923,188358,,,,,188358
924,188361,30;12;2,27;11;8,27;11;1,26;9;2,188361
925,188624,,,,,188624
926,188634,29;6;1,28;8;2,29;8;0,29;8;3,188634
927,188898,,,,,188898
928,188900,31;6;1,32;7;0,32;9;3,33;10;2,188900
929,189165,,,,,189165
930,189168,30;12;2,29;10;1,30;10;1,29;10;0,189168
931,189434,,,,,189434
932,189437,30;8;4,30;10;3,30;10;1,31;9;1,189437
933,189711,,,,,189711
934,189713,31;8;2,32;8;1,30;9;3,31;9;6,189713
935,189993,,,,,189993
936,189997,28;8;2,31;9;3,33;7;4,32;9;4,189997
937,190261,,,,,190261
938,190263,32;9;1,31;9;3,32;9;4,32;8;3,190263
939,190540,,,,,190540
940,190542,33;10;0,33;10;3,33;10;5,32;11;4,190542
941,190813,,,,,190813
942,190815,31;10;0,19;10;1,12;10;0,19;9;0,190815
943,191083,,,,,191083
944,191091,23;9;-1,20;9;0,18;8;0,20;10;-2,191091
945,191363,,,,,191363
946,191366,22;10;0,20;9;2,20;10;0,20;14;0,191366
947,191633,,,,,191633
948,191640,22;12;2,21;11;2,21;9;0,18;9;-1,191640
949,191911,,,,,191911
950,191915,21;8;0,22;9;0,18;8;1,21;10;0,191915
951,192175,,,,,192175
952,192178,20;9;0,20;9;0,20;9;1,20;10;0,192178
953,192450,,,,,192450
954,192453,21;10;0,21;9;1,23;9;0,22;9;0,192453
955,192713,,,,,192713
956,192715,20;11;-1,20;11;-1,21;11;0,20;9;0,192715
957,192988,,,,,192988
958,192991,21;10;1,20;10;0,21;10;2,19;10;1,192991
959,193263,,,,,193263
960,193265,20;10;0,21;10;-1,20;11;1,19;10;0,193265
961,193538,,,,,193538
962,193541,21;11;1,20;10;-1,20;9;0,20;9;0,193541
963,193803,,,,,193803
964,193806,21;10;0,21;10;0,21;10;0,21;10;0,193806
965,194081,,,,,194081
966,194084,20;8;0,21;10;0,20;9;0,21;9;0,194084
967,194352,,,,,194352
968,194355,19;8;0,20;11;0,14;10;0,20;8;0,194355
969,194615,,,,,194615
970,194623,20;10;1,21;11;1,21;9;1,21;11;1,194623
971,194889,,,,,194889
972,194892,19;8;0,19;9;-2,19;10;0,19;10;0,194892
973,195152,,,,,195152
974,195161,21;9;0,21;9;0,22;10;0,22;10;1,195161
975,195425,,,,,195425
976,195428,18;9;0,20;8;0,20;10;0,21;10;0,195428
977,195693,,,,,195693
978,195695,21;10;0,20;10;0,21;11;0,20;11;0,195695
979,195973,,,,,195973
980,195976,20;10;0,20;9;0,21;10;-1,20;10;0,195976
981,196245,,,,,196245
982,196247,21;10;0,20;10;0,20;10;0,21;10;0,196247
983,196529,,,,,196529
984,196532,21;9;0,20;10;0,20;10;0,20;10;0,196532
985,196793,,,,,196793
986,196796,21;9;0,21;10;0,20;10;0,20;9;0,196796
987,197068,,,,,197068
988,197071,20;10;0,20;9;0,20;9;-1,20;8;0,197071
989,197337,,,,,197337
990,197340,20;10;-1,20;11;0,20;10;0,20;9;1,197340
991,197605,,,,,197605
992,197612,20;10;0,19;9;1,20;10;0,20;11;0,197612
993,197874,,,,,197874
994,197877,20;10;-1,20;10;1,19;10;1,20;11;0,197877
995,198149,,,,,198149
996,198157,20;10;0,20;10;0,20;11;1,20;9;0,198157
997,198418,,,,,198418
998,198420,20;9;0,21;10;0,20;9;0,21;11;1,198420
999,198683,,,,,198683
1000,198690,20;9;0,20;10;0,20;9;0,21;11;-1,198690
1001,198957,,,,,198957
1002,198960,20;10;0,21;10;0,20;10;0,20;11;-1,198960
1003,199232,,,,,199232
1004,199234,19;10;0,20;12;0,19;9;0,19;10;0,199234
1005,199506,,,,,199506
1006,199510,21;9;-1,26;8;-1,21;9;0,21;9;-1,199510
1007,199776,,,,,199776
1008,199779,21;10;-1,21;10;1,22;8;0,21;9;0,199779
1009,200056,,,,,200056
1010,200059,21;10;0,20;10;-1,21;10;0,21;11;1,200059
1011,200322,,,,,200322
1012,200325,20;11;1,21;10;0,21;9;0,19;9;0,200325
1013,200601,,,,,200601
1014,200604,19;10;0,20;9;0,20;9;0,20;10;0,200604
1015,200870,,,,,200870
1016,200873,22;9;0,20;9;0,21;10;1,20;10;0,200873
1017,201146,,,,,201146
1018,201153,21;10;0,20;10;0,20;9;0,21;10;1,201153
1019,201421,,,,,201421
1020,201424,20;9;0,22;10;-1,20;10;0,21;10;0,201424
1021,201693,,,,,201693
1022,201701,20;10;0,20;10;0,20;10;1,21;10;0,201701
1023,201971,,,,,201971
1024,201974,21;9;0,20;10;0,20;9;-1,20;9;0,201974
1025,202234,,,,,202234
1026,202237,21;9;1,19;9;0,20;10;0,20;11;0,202237
1027,202516,,,,,202516
1028,202518,20;10;0,20;10;0,20;9;1,21;9;0,202518
1029,202784,,,,,202784
1030,202787,21;9;0,20;10;0,21;10;0,21;10;0,202787
1031,203062,,,,,203062
1032,203064,20;9;0,19;9;0,20;9;0,21;9;0,203064
1033,203335,,,,,203335
1034,203338,20;9;0,21;10;0,21;10;0,20;10;0,203338
1035,203621,,,,,203621
1036,203624,20;10;1,21;9;0,20;10;0,20;10;0,203624
1037,203885,,,,,203885
1038,203888,20;10;1,21;10;0,20;10;0,21;9;0,203888
1039,204154,,,,,204154
1040,204163,21;10;1,20;10;0,19;10;0,21;11;0,204163
1041,204424,,,,,204424
1042,204427,20;10;-1,20;10;0,20;9;0,20;10;0,204427
1043,204694,,,,,204694
1044,204702,20;10;0,20;10;0,20;10;0,20;9;0,204702
1045,204961,,,,,204961
1046,204964,21;10;0,21;10;0,20;9;0,21;10;0,204964
1047,205224,,,,,205224
1048,205228,20;10;0,20;10;0,21;11;0,20;10;0,205228
1049,205501,,,,,205501
1050,205504,20;9;-1,21;11;0,20;10;0,21;9;0,205504
1051,205775,,,,,205775
1052,205778,20;11;-1,20;10;0,21;10;0,20;10;0,205778
1053,206056,,,,,206056
1054,206059,21;10;0,20;11;0,21;10;0,20;10;0,206059
1055,206325,,,,,206325
1056,206328,20;10;0,21;9;0,21;10;0,21;9;0,206328
1057,206600,,,,,206600
1058,206603,20;10;0,19;10;0,20;9;0,21;10;1,206603
1059,206864,,,,,206864
1060,206866,20;9;0,21;10;0,20;9;0,21;10;0,206866
1061,207126,,,,,207126
1062,207134,20;10;1,21;10;0,20;9;0,21;9;0,207134
1063,207395,,,,,207395
1064,207398,20;9;0,20;10;0,21;10;0,20;10;0,207398
1065,207671,,,,,207671
1066,207679,20;9;0,20;9;2,20;10;0,21;9;0,207679
1067,207944,,,,,207944
1068,207947,20;9;0,20;10;1,20;10;0,21;10;0,207947
1069,208216,,,,,208216
1070,208218,20;9;3,21;10;0,19;10;0,21;10;-1,208218
1071,208491,,,,,208491
1072,208494,20;10;0,20;10;0,20;9;0,21;9;0,208494
1073,208761,,,,,208761
1074,208764,21;9;0,20;9;0,20;10;0,20;9;1,208764
1075,209035,,,,,209035
1076,209037,21;9;0,20;9;1,20;9;0,20;10;0,209037
1077,209303,,,,,209303
1078,209306,19;9;0,20;9;0,20;9;0,19;9;0,209306
1079,209572,,,,,209572
1080,209580,20;10;0,23;8;0,21;9;0,20;9;0,209580
1081,209848,,,,,209848
1082,209851,21;9;1,20;9;-1,22;9;1,20;11;3,209851
1083,210117,,,,,210117
1084,210125,22;11;0,22;9;0,18;10;0,20;10;0,210125
1085,210393,,,,,210393
1086,210396,19;11;0,21;10;0,21;9;0,22;8;0,210396
1087,210662,,,,,210662
1088,210665,21;10;0,21;9;-1,20;9;0,21;9;0,210665
1089,210936,,,,,210936
1090,210939,20;10;0,20;11;0,21;10;0,21;10;0,210939
1091,211203,,,,,211203
1092,211205,20;10;0,20;9;0,20;9;0,21;9;0,211205
1093,211481,,,,,211481
1094,211484,20;10;0,20;10;0,20;9;0,21;10;0,211484
1095,211756,,,,,211756
1096,211758,21;10;0,20;10;0,20;10;-1,21;10;2,211758
1097,212025,,,,,212025
1098,212028,20;10;0,21;9;0,20;9;0,21;10;0,212028
1099,212294,,,,,212294
1100,212297,20;9;2,21;10;0,20;10;0,20;9;0,212297
1101,212571,,,,,212571
1102,212579,20;10;0,21;9;0,20;10;0,20;10;1,212579
1103,212844,,,,,212844
1104,212847,20;10;2,21;11;0,21;9;1,20;10;-2,212847
1105,213113,,,,,213113
1106,213121,19;14;7,19;10;1,20;9;0,20;10;1,213121
1107,213383,,,,,213383
1108,213385,20;9;2,19;9;1,-8;-14;-6,8;20;-10,213385
1109,213645,,,,,213645
1110,213648,20;7;4,20;12;2,19;10;1,19;10;0,213648
1111,213921,,,,,213921
1112,213924,21;8;1,20;10;0,19;9;0,20;11;0,213924
1113,214192,,,,,214192
1114,214194,21;9;0,21;10;0,21;10;0,20;11;0,214194
1115,214461,,,,,214461
1116,214464,19;10;1,21;8;1,20;9;-1,20;9;0,214464
1117,214734,,,,,214734
1118,214736,21;9;0,20;9;0,20;11;0,21;10;1,214736
1119,215016,,,,,215016
1120,215019,20;9;0,20;9;0,21;10;0,21;9;0,215019
1121,215284,,,,,215284
1122,215287,20;6;1,20;8;0,21;9;0,20;10;1,215287
1123,215561,,,,,215561
1124,215569,21;10;0,20;10;1,21;9;0,20;9;0,215569
1125,215835,,,,,215835
1126,215838,20;10;0,21;9;0,21;9;0,20;10;1,215838
1127,216110,,,,,216110
1128,216119,19;9;0,20;9;0,20;9;-1,20;9;0,216119
1129,216385,,,,,216385
1130,216388,20;9;0,20;10;0,20;9;0,21;9;1,216388
1131,216655,,,,,216655
1132,216657,20;9;2,20;9;0,20;9;0,21;9;0,216657
1133,216931,,,,,216931
1134,216934,20;9;0,19;9;0,20;8;1,20;9;0,216934
1135,217202,,,,,217202
1136,217205,20;10;0,20;9;0,20;8;0,20;10;0,217205
1137,217482,,,,,217482
1138,217485,20;10;0,21;9;1,21;9;0,20;10;0,217485
1139,217751,,,,,217751
1140,217754,20;10;1,20;9;0,21;9;1,20;8;0,217754
1141,218030,,,,,218030
1142,218033,21;9;0,20;9;1,20;9;2,20;10;0,218033
1143,218302,,,,,218302
1144,218305,21;10;-1,20;9;0,20;10;0,20;10;1,218305
1145,218576,,,,,218576
1146,218585,21;9;0,20;9;0,20;10;0,20;9;0,218585
1147,218851,,,,,218851
1148,218854,20;9;1,21;9;0,20;9;0,20;11;1,218854
1149,219120,,,,,219120
1150,219127,21;9;0,21;9;0,21;10;0,21;9;0,219127
1151,219395,,,,,219395
1152,219398,21;9;0,20;10;0,21;9;0,20;10;1,219398
1153,219670,,,,,219670
1154,219673,20;9;1,21;9;0,20;9;0,20;11;1,219673
1155,219951,,,,,219951
1156,219954,20;10;1,20;9;0,20;9;0,20;9;0,219954
1157,220214,,,,,220214
1158,220217,19;9;0,20;10;1,20;8;0,20;10;0,220217
1159,220495,,,,,220495
1160,220498,20;9;2,20;10;1,20;8;0,21;10;0,220498
1161,220765,,,,,220765
1162,220768,20;9;0,20;10;0,20;8;0,19;9;0,220768
1163,221110,,,,,221110
1164,221113,21;10;0,21;10;0,20;8;1,20;8;0,221113
1165,221378,,,,,221378
1166,221381,20;9;1,20;10;0,21;9;1,19;10;1,221381
1167,221646,,,,,221646
1168,221655,20;9;0,20;9;0,20;10;0,21;10;0,221655
1169,221916,,,,,221916
1170,221919,20;9;0,21;9;-1,20;10;0,20;10;0,221919
1171,222191,,,,,222191
1172,222199,20;9;1,20;9;0,20;10;0,20;9;0,222199
1173,222462,,,,,222462
1174,222466,20;9;0,20;9;0,20;9;0,20;9;0,222466
1175,222730,,,,,222730
1176,222733,20;10;0,20;10;0,20;9;1,19;10;0,222733
1177,223005,,,,,223005
1178,223007,20;9;0,21;9;0,20;9;0,21;9;0,223007
1179,223272,,,,,223272
1180,223276,19;9;0,21;9;2,20;9;0,20;9;0,223276
1181,223574,,,,,223574
1182,223577,20;9;0,20;9;0,20;9;0,21;9;0,223577
1183,223837,,,,,223837
1184,223840,20;10;0,19;10;-1,20;10;1,20;9;0,223840
1185,224112,,,,,224112
1186,224120,20;9;1,20;9;0,20;9;0,21;9;0,224120
1187,224380,,,,,224380
1188,224384,20;9;0,21;9;0,20;10;0,20;9;0,224384
1189,224650,,,,,224650
1190,224659,20;10;0,21;10;0,20;10;0,21;8;0,224659
1191,224920,,,,,224920
1192,224922,19;10;0,20;10;0,20;9;0,20;10;0,224922
1193,225193,,,,,225193
1194,225197,21;8;2,21;9;0,21;10;0,20;9;0,225197
1195,225470,,,,,225470
1196,225472,21;10;0,20;10;0,20;10;0,21;8;0,225472
1197,225742,,,,,225742
