,utcdate,utctime,alt,speed_mph,n_sats,duration
188358,2021-11-19,16:07:25,136,17278.463397,7,188358
188624,2021-11-19,16:07:25.300000,137,15835.639935000001,7,188624
188898,2021-11-19,16:07:25.600000,139,14192.11364,7,188898
189165,2021-11-19,16:07:25.800000,139,12682.18211,7,189165
189434,2021-11-19,16:07:26.100000,140,11038.034444,7,189434
189711,2021-11-19,16:07:26.400000,140,9058.346438,7,189711
189993,2021-11-19,16:07:26.700000,140,6609.523327,7,189993
190261,2021-11-19,16:07:26.900000,140,6005.550715,7,190261
190540,2021-11-19,16:07:27.200000,139,3858.092539,7,190540
190813,2021-11-19,16:07:27.500000,139,1341.539989,7,190813
191083,2021-11-19,16:07:27.800000,138,569.797207,7,191083
191363,2021-11-19,16:07:28,138,368.473003,7,191363
191633,2021-11-19,16:07:28.300000,137,301.364935,7,191633
191911,2021-11-19,16:07:28.600000,136,435.581071,7,191911
192175,2021-11-19,16:07:28.800000,136,536.243173,7,192175
192450,2021-11-19,16:07:29.100000,135,334.918969,7,192450
192713,2021-11-19,16:07:29.400000,135,502.689139,7,192713
192988,2021-11-19,16:07:29.700000,135,334.918969,7,192988
193263,2021-11-19,16:07:29.900000,134,301.364935,7,193263
193538,2021-11-19,16:07:30.200000,153,368.473003,8,193538
193803,2021-11-19,16:07:30.500000,172,334.918969,8,193803
194081,2021-11-19,16:07:30.800000,178,100.04073100000001,8,194081
194352,2021-11-19,16:07:31,180,200.702833,8,194352
194615,2021-11-19,16:07:31.300000,182,133.594765,8,194615
194889,2021-11-19,16:07:31.600000,184,200.702833,8,194889
195152,2021-11-19,16:07:31.800000,184,234.256867,8,195152
195425,2021-11-19,16:07:32.100000,185,200.702833,8,195425
195693,2021-11-19,16:07:32.400000,186,100.04073100000001,8,195693
195973,2021-11-19,16:07:32.600000,186,234.256867,8,195973
196245,2021-11-19,16:07:32.900000,187,167.148799,8,196245
196529,2021-11-19,16:07:33.200000,187,66.486697,8,196529
196793,2021-11-19,16:07:33.500000,187,133.594765,8,196793
197068,2021-11-19,16:07:33.700000,187,133.594765,8,197068
197337,2021-11-19,16:07:34,188,32.932663,8,197337
197605,2021-11-19,16:07:34.300000,188,133.594765,8,197605
197874,2021-11-19,16:07:34.500000,188,66.486697,8,197874
198149,2021-11-19,16:07:34.800000,188,100.04073100000001,8,198149
198418,2021-11-19,16:07:35.100000,188,66.486697,8,198418
198683,2021-11-19,16:07:35.400000,188,100.04073100000001,8,198683
198957,2021-11-19,16:07:35.600000,188,100.04073100000001,8,198957
199232,2021-11-19,16:07:35.900000,188,32.932663,8,199232
199506,2021-11-19,16:07:36.200000,188,133.594765,8,199506
199776,2021-11-19,16:07:36.400000,188,167.148799,8,199776
200056,2021-11-19,16:07:36.700000,188,133.594765,8,200056
200322,2021-11-19,16:07:37,189,32.932663,8,200322
200601,2021-11-19,16:07:37.300000,189,100.04073100000001,8,200601
200870,2021-11-19,16:07:37.500000,189,100.04073100000001,8,200870
201146,2021-11-19,16:07:37.800000,189,0.0,8,201146
201421,2021-11-19,16:07:38.100000,189,234.256867,12,201421
201693,2021-11-19,16:07:38.400000,189,32.932663,12,201693
201971,2021-11-19,16:07:38.600000,189,66.486697,12,201971
202234,2021-11-19,16:07:38.900000,189,32.932663,12,202234
202516,2021-11-19,16:07:39.200000,189,100.04073100000001,12,202516
202784,2021-11-19,16:07:39.400000,189,100.04073100000001,12,202784
203062,2021-11-19,16:07:39.700000,189,66.486697,12,203062
203335,2021-11-19,16:07:40,189,32.932663,12,203335
203621,2021-11-19,16:07:40.300000,189,100.04073100000001,12,203621
203885,2021-11-19,16:07:40.600000,189,0.0,12,203885
204154,2021-11-19,16:07:40.800000,189,167.148799,12,204154
204424,2021-11-19,16:07:41.100000,189,32.932663,12,204424
204694,2021-11-19,16:07:41.400000,189,66.486697,12,204694
204961,2021-11-19,16:07:41.600000,189,100.04073100000001,12,204961
205224,2021-11-19,16:07:41.900000,189,32.932663,12,205224
205501,2021-11-19,16:07:42.200000,189,200.702833,12,205501
205775,2021-11-19,16:07:42.400000,189,32.932663,12,205775
206056,2021-11-19,16:07:42.700000,189,32.932663,12,206056
206325,2021-11-19,16:07:43,189,66.486697,12,206325
206600,2021-11-19,16:07:43.300000,189,66.486697,12,206600
206864,2021-11-19,16:07:43.500000,189,100.04073100000001,12,206864
207126,2021-11-19,16:07:43.800000,189,66.486697,12,207126
207395,2021-11-19,16:07:44.100000,189,100.04073100000001,12,207395
207671,2021-11-19,16:07:44.300000,189,32.932663,12,207671
207944,2021-11-19,16:07:44.600000,189,133.594765,12,207944
208216,2021-11-19,16:07:44.900000,189,200.702833,12,208216
208491,2021-11-19,16:07:45.200000,189,66.486697,12,208491
208761,2021-11-19,16:07:45.400000,189,301.364935,12,208761
209035,2021-11-19,16:07:45.700000,189,267.810901,12,209035
209303,2021-11-19,16:07:46,189,32.932663,12,209303
209572,2021-11-19,16:07:46.200000,189,32.932663,12,209572
209848,2021-11-19,16:07:46.500000,189,200.702833,12,209848
210117,2021-11-19,16:07:46.800000,189,469.135105,12,210117
210393,2021-11-19,16:07:47.100000,189,435.581071,12,210393
210662,2021-11-19,16:07:47.300000,189,66.486697,12,210662
210936,2021-11-19,16:07:47.600000,189,469.135105,12,210936
211203,2021-11-19,16:07:47.900000,189,200.702833,12,211203
211481,2021-11-19,16:07:48.100000,189,234.256867,12,211481
211756,2021-11-19,16:07:48.400000,189,334.918969,12,211756
212025,2021-11-19,16:07:48.700000,189,200.702833,12,212025
212294,2021-11-19,16:07:49,189,66.486697,12,212294
212571,2021-11-19,16:07:49.200000,189,334.918969,12,212571
212844,2021-11-19,16:07:49.500000,189,200.702833,12,212844
213113,2021-11-19,16:07:49.800000,189,469.135105,12,213113
213383,2021-11-19,16:07:50.100000,188,234.256867,12,213383
213645,2021-11-19,16:07:50.300000,188,469.135105,12,213645
213921,2021-11-19,16:07:50.600000,188,267.810901,12,213921
214192,2021-11-19,16:07:50.900000,188,133.594765,12,214192
214461,2021-11-19,16:07:51.100000,188,133.594765,12,214461
214734,2021-11-19,16:07:51.400000,188,32.932663,12,214734
215016,2021-11-19,16:07:51.700000,188,133.594765,12,215016
215284,2021-11-19,16:07:52,188,100.04073100000001,12,215284
215561,2021-11-19,16:07:52.200000,188,66.486697,12,215561
215835,2021-11-19,16:07:52.500000,188,133.594765,12,215835
216110,2021-11-19,16:07:52.800000,188,133.594765,12,216110
216385,2021-11-19,16:07:53.100000,188,200.702833,12,216385
216655,2021-11-19,16:07:53.300000,188,200.702833,12,216655
216931,2021-11-19,16:07:53.600000,188,133.594765,12,216931
217202,2021-11-19,16:07:53.900000,188,234.256867,12,217202
217482,2021-11-19,16:07:54.200000,188,32.932663,12,217482
217751,2021-11-19,16:07:54.400000,188,100.04073100000001,12,217751
218030,2021-11-19,16:07:54.700000,188,66.486697,12,218030
218302,2021-11-19,16:07:55,188,66.486697,12,218302
218576,2021-11-19,16:07:55.200000,188,100.04073100000001,12,218576
218851,2021-11-19,16:07:55.500000,188,32.932663,12,218851
219120,2021-11-19,16:07:55.800000,188,32.932663,12,219120
219395,2021-11-19,16:07:56.100000,188,66.486697,12,219395
219670,2021-11-19,16:07:56.300000,188,66.486697,12,219670
219951,2021-11-19,16:07:56.600000,188,0.0,12,219951
220214,2021-11-19,16:07:56.900000,188,167.148799,12,220214
220495,2021-11-19,16:07:57.200000,188,100.04073100000001,12,220495
220765,2021-11-19,16:07:57.400000,188,66.486697,12,220765
221110,2021-11-19,16:07:57.800000,188,66.486697,12,221110
221378,2021-11-19,16:07:58,188,167.148799,12,221378
221646,2021-11-19,16:07:58.300000,188,32.932663,12,221646
221916,2021-11-19,16:07:58.600000,188,100.04073100000001,12,221916
222191,2021-11-19,16:07:58.900000,188,32.932663,12,222191
222462,2021-11-19,16:07:59.100000,188,32.932663,12,222462
222730,2021-11-19,16:07:59.400000,188,66.486697,12,222730
223005,2021-11-19,16:07:59.700000,188,0.0,12,223005
223272,2021-11-19,16:07:59.900000,188,66.486697,12,223272
223574,2021-11-19,16:08:00.200000,188,32.932663,12,223574
223837,2021-11-19,16:08:00.500000,188,167.148799,12,223837
224112,2021-11-19,16:08:00.800000,188,100.04073100000001,12,224112
224380,2021-11-19,16:08:01,188,167.148799,12,224380
224650,2021-11-19,16:08:01.300000,188,32.932663,12,224650
224920,2021-11-19,16:08:01.600000,188,100.04073100000001,12,224920
225193,2021-11-19,16:08:01.900000,188,66.486697,12,225193
225470,2021-11-19,16:08:02.100000,188,66.486697,12,225470
225742,2021-11-19,16:08:02.400000,188,0.0,12,225742
226014,2021-11-19,16:08:02.700000,188,133.594765,12,226014
226283,2021-11-19,16:08:02.900000,188,167.148799,12,226283
226565,2021-11-19,16:08:03.200000,188,200.702833,12,226565
226833,2021-11-19,16:08:03.500000,188,100.04073100000001,12,226833
227096,2021-11-19,16:08:03.800000,188,100.04073100000001,12,227096
227371,2021-11-19,16:08:04,188,133.594765,12,227371
227634,2021-11-19,16:08:04.300000,188,100.04073100000001,12,227634
227908,2021-11-19,16:08:04.600000,188,133.594765,12,227908
228171,2021-11-19,16:08:04.800000,188,234.256867,12,228171
228447,2021-11-19,16:08:05.100000,188,100.04073100000001,12,228447
228710,2021-11-19,16:08:05.400000,188,66.486697,12,228710
228980,2021-11-19,16:08:05.600000,188,167.148799,12,228980
229248,2021-11-19,16:08:05.900000,188,100.04073100000001,12,229248
229516,2021-11-19,16:08:06.200000,188,167.148799,12,229516
229786,2021-11-19,16:08:06.500000,188,66.486697,12,229786
230048,2021-11-19,16:08:06.700000,188,0.0,12,230048
230324,2021-11-19,16:08:07,187,133.594765,12,230324
230600,2021-11-19,16:08:07.300000,187,66.486697,12,230600
230875,2021-11-19,16:08:07.500000,187,133.594765,12,230875
231138,2021-11-19,16:08:07.800000,187,66.486697,12,231138
231406,2021-11-19,16:08:08.100000,187,32.932663,12,231406
231675,2021-11-19,16:08:08.300000,187,66.486697,12,231675
231951,2021-11-19,16:08:08.600000,187,200.702833,12,231951
232213,2021-11-19,16:08:08.900000,187,66.486697,12,232213
232487,2021-11-19,16:08:09.200000,187,32.932663,12,232487
232752,2021-11-19,16:08:09.400000,187,32.932663,12,232752
233020,2021-11-19,16:08:09.700000,187,32.932663,12,233020
233289,2021-11-19,16:08:10,187,32.932663,12,233289
233559,2021-11-19,16:08:10.200000,187,32.932663,12,233559
233828,2021-11-19,16:08:10.500000,187,133.594765,12,233828
234090,2021-11-19,16:08:10.800000,187,66.486697,12,234090
234365,2021-11-19,16:08:11,187,133.594765,12,234365
234629,2021-11-19,16:08:11.300000,187,133.594765,12,234629
234902,2021-11-19,16:08:11.600000,187,133.594765,12,234902
235166,2021-11-19,16:08:11.800000,187,200.702833,12,235166
235428,2021-11-19,16:08:12.100000,187,66.486697,12,235428
235698,2021-11-19,16:08:12.400000,187,66.486697,12,235698
235960,2021-11-19,16:08:12.600000,187,32.932663,12,235960
236229,2021-11-19,16:08:12.900000,187,66.486697,12,236229
236492,2021-11-19,16:08:13.200000,187,0.0,12,236492
236762,2021-11-19,16:08:13.400000,187,267.810901,12,236762
237024,2021-11-19,16:08:13.700000,187,167.148799,12,237024
237293,2021-11-19,16:08:14,187,66.486697,12,237293
237562,2021-11-19,16:08:14.200000,187,66.486697,12,237562
237831,2021-11-19,16:08:14.500000,187,32.932663,12,237831
238094,2021-11-19,16:08:14.800000,187,100.04073100000001,12,238094
238363,2021-11-19,16:08:15,187,0.0,12,238363
238632,2021-11-19,16:08:15.300000,187,66.486697,12,238632
238901,2021-11-19,16:08:15.600000,187,133.594765,12,238901
239170,2021-11-19,16:08:15.800000,187,133.594765,12,239170
239432,2021-11-19,16:08:16.100000,187,100.04073100000001,12,239432
239695,2021-11-19,16:08:16.400000,187,200.702833,12,239695
