,index,acc1,acc2,acc3,acc4,duration
1553,267371,,,,,267371
1554,267374,-7;7;0,-4;2;-6,-1;1;2,0;-6;1,267374
1555,267653,,,,,267653
1556,267655,0;2;-1,-5;6;-3,-4;1;-6,-8;4;0,267655
1557,267921,,,,,267921
1558,267924,-10;4;-3,-17;-1;0,-12;10;0,-12;9;5,267924
1559,268192,,,,,268192
1560,268195,-7;5;-4,-11;-1;0,-12;1;-1,-7;0;3,268195
1561,268461,,,,,268461
1562,268463,-12;4;4,-7;4;2,-1;0;-6,-2;10;-8,268463
1563,268735,,,,,268735
1564,268738,-7;3;-5,-6;1;-1,-8;3;-1,-4;-1;-1,268738
1565,269010,,,,,269010
1566,269014,-8;-1;0,-1;1;-1,-4;5;-1,-3;4;3,269014
1567,269285,,,,,269285
1568,269288,-5;7;-1,-1;-15;-8,-7;-1;-6,-7;4;-3,269288
1569,269548,,,,,269548
1570,269551,-6;0;-5,-1;2;3,-6;0;6,-12;6;-3,269551
1571,269825,,,,,269825
1572,269827,-4;0;0,-11;3;1,-5;3;-1,-4;3;1,269827
1573,270098,,,,,270098
1574,270101,-4;8;0,-6;-3;-4,-7;-1;-9,-3;11;0,270101
1575,270361,,,,,270361
1576,270368,-15;8;-21,-9;8;-5,-10;8;0,-12;10;-9,270368
1577,270638,,,,,270638
1578,270640,-7;0;1,-3;-4;-6,0;4;2,-9;15;-11,270640
1579,270909,,,,,270909
1580,270918,-1;9;-2,-6;3;0,-9;1;-20,-18;-4;-6,270918
1581,271197,,,,,271197
1582,271199,-5;6;-3,-9;5;7,-5;2;0,-12;-2;1,271199
1583,271463,,,,,271463
1584,271471,-5;9;-5,-2;15;-3,-7;-1;-3,-7;6;-14,271471
1585,271738,,,,,271738
1586,271741,-8;6;-6,1;0;0,-1;0;14,-6;4;-1,271741
1587,272013,,,,,272013
1588,272016,-4;-5;-3,-7;6;10,-7;-4;-2,-1;-1;0,272016
1589,272288,,,,,272288
1590,272291,-6;3;-6,-9;1;-6,-8;0;-3,-8;-1;0,272291
1591,272559,,,,,272559
1592,272561,-7;6;-4,-8;3;-2,-9;-2;5,-7;4;-6,272561
1593,272833,,,,,272833
1594,272836,-6;0;5,-9;4;-4,-5;-3;-8,-6;2;-3,272836
1595,273101,,,,,273101
1596,273104,-8;1;-3,-9;2;-4,-6;2;-7,-7;0;7,273104
1597,273377,,,,,273377
1598,273380,-12;4;-4,-7;1;-9,-9;-5;-8,-7;2;2,273380
1599,273652,,,,,273652
1600,273655,-7;0;-3,-5;-3;-5,-10;-2;-7,-6;-2;-12,273655
1601,273941,,,,,273941
1602,273943,-8;-2;0,-8;-4;-7,-13;1;-1,-11;4;-6,273943
1603,274215,,,,,274215
1604,274217,-7;-1;2,-8;7;1,-8;6;2,-7;3;0,274217
1605,274505,,,,,274505
1606,274507,4;7;-2,-7;2;-5,-13;0;-1,-9;1;-2,274507
1607,274778,,,,,274778
1608,274781,-3;6;-7,-3;1;0,-6;2;-10,3;-1;-5,274781
1609,275053,,,,,275053
1610,275060,-7;1;5,-4;3;2,-5;19;-3,-6;7;-6,275060
1611,275329,,,,,275329
1612,275332,-4;-2;-14,-3;-1;-4,4;-2;6,-4;2;1,275332
1613,275599,,,,,275599
1614,275608,0;2;0,-3;3;-4,-8;-5;-9,-1;10;-4,275608
1615,275873,,,,,275873
1616,275876,-1;6;10,-4;4;-2,-2;-3;-5,1;-8;-3,275876
1617,276142,,,,,276142
1618,276150,-4;-9;0,-1;-1;0,0;5;6,3;-1;-18,276150
1619,276418,,,,,276418
1620,276421,-3;0;-9,-3;2;5,-3;0;7,-1;6;5,276421
1621,276692,,,,,276692
1622,276696,-1;-1;2,2;8;13,-2;6;-12,-1;6;7,276696
1623,276968,,,,,276968
1624,276971,7;-7;-4,0;-2;9,0;4;-3,-10;11;-9,276971
1625,277237,,,,,277237
1626,277239,3;2;-7,3;-3;-10,0;0;-10,-2;4;-7,277239
1627,277512,,,,,277512
1628,277515,2;5;-1,2;-3;-18,-1;4;-11,1;3;-9,277515
1629,277782,,,,,277782
1630,277785,4;-4;-5,0;2;-14,-8;-1;-2,-13;-5;10,277785
1631,278063,,,,,278063
1632,278066,-2;2;0,-5;-5;-15,-1;6;0,-2;1;-8,278066
1633,278347,,,,,278347
1634,278349,-5;-5;4,9;-9;7,6;-2;0,9;5;4,278349
1635,278625,,,,,278625
1636,278627,6;6;3,4;0;-9,7;6;-1,5;0;-3,278627
1637,278896,,,,,278896
1638,278898,7;4;-2,8;7;-7,3;5;-2,13;-2;-4,278898
1639,279172,,,,,279172
1640,279175,5;1;0,2;2;-4,14;0;-10,3;1;2,279175
1641,279439,,,,,279439
1642,279442,11;8;6,20;4;-4,2;-13;-2,-3;-21;4,279442
1643,279708,,,,,279708
1644,279715,5;0;-5,10;15;-4,8;9;-6,31;3;0,279715
1645,279983,,,,,279983
1646,279986,3;14;-11,9;8;8,13;0;1,11;16;1,279986
1647,280259,,,,,280259
1648,280267,28;24;15,11;13;5,12;-3;-3,10;9;7,280267
1649,280541,,,,,280541
1650,280544,8;6;2,7;-2;1,11;10;-4,8;1;-2,280544
1651,280816,,,,,280816
1652,280823,8;0;2,5;3;1,8;4;1,8;2;4,280823
1653,281085,,,,,281085
1654,281089,2;1;2,0;2;1,-1;0;3,1;3;2,281089
1655,281360,,,,,281360
1656,281363,0;0;2,0;2;7,2;7;0,2;7;-1,281363
1657,281660,,,,,281660
1658,281663,2;7;-3,-1;8;1,-1;-1;2,-1;2;2,281663
1659,281934,,,,,281934
1660,281937,-1;3;2,-1;3;0,0;-2;6,0;4;1,281937
1661,282211,,,,,282211
1662,282214,-1;6;7,-1;6;2,4;4;3,1;7;-1,282214
1663,282481,,,,,282481
1664,282483,0;4;4,3;0;6,-4;5;3,-3;6;1,282483
1665,282765,,,,,282765
1666,282767,-2;3;1,-2;10;6,-2;4;3,0;6;2,282767
1667,283036,,,,,283036
1668,283039,0;1;0,1;-1;1,1;5;8,-2;-3;0,283039
1669,283310,,,,,283310
1670,283317,-1;-5;4,-2;0;7,0;5;-1,-2;0;0,283317
1671,283582,,,,,283582
1672,283585,-1;-1;1,-1;-3;6,0;0;-6,-1;3;3,283585
1673,283849,,,,,283849
1674,283898,-3;-3;5,0;0;0,-5;2;5,-1;-1;-1,283898
1675,284163,,,,,284163
1676,284166,3;1;1,1;-1;-4,-1;3;4,-5;4;2,284166
1677,284438,,,,,284438
1678,284446,-1;3;2,0;2;0,0;-1;0,-1;2;4,284446
1679,284712,,,,,284712
1680,284716,0;-1;2,-2;3;-1,0;6;0,-1;3;-3,284716
1681,284984,,,,,284984
1682,284987,-2;1;0,-4;0;1,0;2;4,-5;0;0,284987
1683,285259,,,,,285259
1684,285262,0;-1;1,1;0;1,-1;-3;4,-1;1;6,285262
1685,285533,,,,,285533
1686,285536,0;3;-1,1;1;-4,-1;1;0,0;1;1,285536
1687,285802,,,,,285802
1688,285804,2;-2;2,0;2;9,2;3;7,4;1;-2,285804
1689,286065,,,,,286065
1690,286068,0;-2;5,3;2;8,0;0;1,5;-4;0,286068
1691,286346,,,,,286346
1692,286348,8;0;-2,5;1;-2,8;2;-2,11;0;0,286348
1693,286614,,,,,286614
1694,286617,4;2;0,6;1;-2,12;0;3,10;-1;0,286617
1695,286886,,,,,286886
1696,286894,12;2;6,10;1;5,6;0;4,10;-1;4,286894
1697,287161,,,,,287161
1698,287164,17;0;4,14;0;8,16;0;6,16;-4;5,287164
1699,287428,,,,,287428
1700,287437,16;-3;5,18;-7;9,15;0;2,8;2;7,287437
1701,287706,,,,,287706
1702,287709,14;-4;8,15;2;9,15;7;-6,14;3;1,287709
1703,287979,,,,,287979
1704,287986,16;-1;0,16;1;1,13;-2;8,15;4;1,287986
1705,288254,,,,,288254
1706,288258,19;1;7,18;2;6,16;0;5,14;0;3,288258
1707,288523,,,,,288523
1708,288526,15;0;-2,18;0;0,12;4;9,14;4;6,288526
1709,288805,,,,,288805
1710,288808,12;5;0,15;0;4,15;1;2,15;2;5,288808
1711,289076,,,,,289076
1712,289079,15;0;0,15;3;6,16;4;5,15;4;6,289079
1713,289348,,,,,289348
1714,289351,15;0;-3,17;4;-3,14;1;5,16;-2;-7,289351
1715,289617,,,,,289617
1716,289620,21;5;12,18;4;3,13;2;4,12;0;1,289620
1717,289898,,,,,289898
1718,289901,11;-3;0,10;-4;2,12;0;4,15;-3;1,289901
1719,290177,,,,,290177
1720,290180,6;3;13,9;5;0,6;1;4,8;0;1,290180
1721,290450,,,,,290450
1722,290453,7;1;0,12;2;-2,9;0;3,8;0;4,290453
1723,290718,,,,,290718
1724,290721,6;-1;5,7;0;2,8;2;6,6;0;6,290721
1725,290995,,,,,290995
1726,291003,10;2;3,10;3;2,7;3;0,8;1;2,291003
1727,291269,,,,,291269
1728,291272,5;1;1,6;3;2,4;0;-1,5;0;0,291272
1729,291546,,,,,291546
1730,291553,10;2;2,8;3;0,10;2;4,11;3;3,291553
1731,291819,,,,,291819
1732,291822,4;4;4,0;3;1,-1;4;0,-2;1;2,291822
1733,292096,,,,,292096
1734,292099,-6;5;0,-1;3;-1,-4;3;1,-2;1;-2,292099
1735,292370,,,,,292370
1736,292373,0;0;0,-1;1;-1,-5;3;0,-10;2;-1,292373
1737,292646,,,,,292646
1738,292649,-15;3;0,-16;1;-2,-15;1;-4,-15;5;-5,292649
1739,292921,,,,,292921
1740,292924,-15;4;-5,-18;1;-7,-18;6;-4,-17;2;-4,292924
1741,293196,,,,,293196
1742,293199,-20;1;-7,-15;6;-7,-19;1;-5,-22;2;-3,293199
1743,293471,,,,,293471
1744,293474,-17;3;-5,-19;0;-5,-20;2;-3,-19;1;-4,293474
1745,293740,,,,,293740
1746,293743,-19;0;-2,-16;0;-2,-18;2;-2,-19;4;-6,293743
1747,294013,,,,,294013
1748,294017,-16;2;-7,-16;2;-8,-20;2;-3,-21;0;-5,294017
1749,294279,,,,,294279
1750,294281,-20;0;-6,-17;4;-1,-18;4;-6,-18;0;-2,294281
1751,294553,,,,,294553
1752,294556,-20;2;-3,-20;2;-4,-19;0;-4,-16;2;-4,294556
1753,294822,,,,,294822
1754,294825,-13;1;-4,-15;5;-3,-11;3;-4,-12;1;0,294825
1755,295093,,,,,295093
1756,295100,-13;1;-6,-14;3;0,-17;3;-2,-12;1;-2,295100
1757,295361,,,,,295361
1758,295364,-16;0;-1,-16;3;-4,-16;1;-4,-21;3;-6,295364
1759,295630,,,,,295630
1760,295639,-20;2;-6,-18;2;-7,-15;0;-3,-18;2;-3,295639
1761,295900,,,,,295900
1762,295902,-17;4;-6,-19;0;-3,-13;2;-6,-17;2;-4,295902
1763,296175,,,,,296175
1764,296182,-14;3;-3,-19;1;-7,-19;3;-1,-18;2;-1,296182
1765,296450,,,,,296450
1766,296452,-15;1;0,-18;1;-4,-14;0;0,-11;5;-3,296452
1767,296719,,,,,296719
1768,296728,-17;2;-5,-19;7;-6,-17;3;-9,-17;7;-6,296728
1769,296995,,,,,296995
1770,296998,-15;-2;-7,-18;3;8,-13;2;3,-18;6;-6,296998
1771,297266,,,,,297266
1772,297268,-14;6;3,-14;8;-3,-15;0;0,-9;1;-2,297268
1773,297538,,,,,297538
1774,297541,-14;2;-1,-10;-3;-1,-12;-1;-1,-10;1;-6,297541
1775,297807,,,,,297807
1776,297810,-11;-8;-7,-14;0;-5,-15;0;-7,-15;-1;5,297810
1777,298082,,,,,298082
1778,298085,-15;0;-2,-16;0;-3,-17;-2;-5,-11;-6;-6,298085
1779,298358,,,,,298358
1780,298361,-16;2;-6,-13;1;-4,-14;4;0,-19;0;-9,298361
1781,298634,,,,,298634
1782,298637,-12;7;-7,-15;0;-6,-12;-5;-11,-18;-1;-11,298637
1783,298902,,,,,298902
1784,298905,-13;1;-6,-19;1;-4,-15;0;0,-15;2;-3,298905
1785,299187,,,,,299187
1786,299190,-12;-2;-7,-16;2;-2,-15;4;-1,-14;4;0,299190
1787,299459,,,,,299459
1788,299462,-11;1;-8,-15;8;3,-17;7;-2,-17;0;-3,299462
1789,299740,,,,,299740
1790,299743,-15;0;-1,-19;0;1,-14;0;4,-16;4;4,299743
1791,300009,,,,,300009
1792,300012,-13;-2;-3,-16;1;-1,-13;1;0,-15;5;2,300012
1793,300283,,,,,300283
1794,300286,-14;0;-3,-8;5;-1,-13;-4;-20,-14;0;-7,300286
1795,300560,,,,,300560
1796,300563,-14;2;0,-19;4;-3,-8;1;-13,-6;0;-6,300563
1797,300853,,,,,300853
1798,300856,-13;3;-7,-15;0;-10,-16;1;-2,-18;1;-2,300856
1799,301117,,,,,301117
1800,301120,-17;4;-6,-11;1;-3,-14;5;-1,-12;2;-7,301120
1801,301392,,,,,301392
1802,301401,-16;4;-11,-11;-2;-2,-13;0;0,-12;3;-4,301401
1803,301667,,,,,301667
1804,301670,-18;-2;-2,-13;1;0,-14;0;-2,-9;0;-9,301670
1805,301942,,,,,301942
1806,301949,-11;4;-10,-10;0;-6,-7;1;-8,-9;0;-6,301949
1807,302230,,,,,302230
1808,302233,-14;0;0,-10;0;-15,-8;3;-6,-14;5;4,302233
1809,302500,,,,,302500
1810,302509,-9;4;-5,-10;2;-9,-11;-4;-4,-15;4;-5,302509
1811,302777,,,,,302777
1812,302780,-13;5;0,-13;4;0,-9;7;-7,-11;3;-8,302780
1813,303045,,,,,303045
1814,303052,0;-6;-12,-8;0;1,-13;7;6,-8;3;-3,303052
1815,303319,,,,,303319
1816,303322,-7;6;-1,-10;4;-13,-15;-1;-5,-9;0;2,303322
1817,303594,,,,,303594
1818,303597,-6;3;-2,-6;5;-9,-8;4;-4,-9;2;3,303597
1819,303868,,,,,303868
1820,303872,-9;2;5,-10;7;0,-10;3;-8,-3;5;-1,303872
1821,304138,,,,,304138
1822,304141,-6;-3;0,-12;-3;0,-5;-4;-3,-9;-4;-2,304141
1823,304414,,,,,304414
1824,304416,-11;4;-2,-7;9;1,-9;8;1,-11;3;9,304416
1825,304686,,,,,304686
1826,304689,-9;0;0,-7;1;3,-5;1;-1,-5;10;-12,304689
1827,304966,,,,,304966
1828,304969,-10;6;-3,-10;8;4,-4;0;-4,-12;-1;3,304969
1829,305233,,,,,305233
1830,305236,-14;-3;-2,-8;3;0,-8;9;-4,-14;-1;-7,305236
1831,305513,,,,,305513
1832,305515,-5;3;-3,-5;0;0,-7;6;-2,-4;3;3,305515
1833,305778,,,,,305778
1834,305780,-7;-5;2,-11;9;3,-10;11;-1,-3;2;-10,305780
1835,306053,,,,,306053
1836,306056,-9;11;5,-1;-2;0,-3;0;-9,-3;11;-3,306056
1837,306322,,,,,306322
1838,306325,-4;5;2,-9;6;0,-7;10;-13,1;9;2,306325
1839,306597,,,,,306597
1840,306605,-10;-3;-8,-5;2;-11,-7;2;-1,-10;2;7,306605
1841,306872,,,,,306872
1842,306875,-2;9;0,-5;7;-4,-8;3;1,-3;4;-1,306875
1843,307141,,,,,307141
1844,307149,-5;8;0,-6;14;-4,-8;2;2,-9;3;5,307149
1845,307417,,,,,307417
1846,307420,-7;4;-4,-3;0;1,-7;9;10,-5;11;-6,307420
1847,307686,,,,,307686
1848,307693,-1;1;0,0;6;4,-11;-2;6,-11;1;-9,307693
1849,307956,,,,,307956
1850,307958,-6;-1;0,-7;3;-4,-4;4;-6,-7;-3;0,307958
1851,308228,,,,,308228
1852,308231,-2;3;1,-6;0;-6,-3;-2;2,-8;10;0,308231
1853,308511,,,,,308511
1854,308513,-1;0;3,2;3;-10,-10;26;-1,0;14;5,308513
1855,308781,,,,,308781
1856,308784,-22;-5;-1,7;-27;8,4;1;37,-4;-8;1,308784
1857,309062,,,,,309062
1858,309064,-5;15;11,-14;5;-14,-5;-4;-6,0;0;6,309064
1859,309338,,,,,309338
1860,309341,-6;-4;1,-6;0;0,-3;-2;2,-6;-1;4,309341
1861,309613,,,,,309613
1862,309615,-8;7;2,-2;7;0,-5;7;-10,0;16;4,309615
1863,309881,,,,,309881
1864,309884,-4;0;5,-2;7;0,-18;-3;-11,0;-16;5,309884
1865,310169,,,,,310169
1866,310172,-6;-3;8,-7;-1;5,-3;0;-18,-4;15;-1,310172
1867,310437,,,,,310437
1868,310440,-3;1;3,-7;0;5,-8;2;7,-7;0;3,310440
1869,310719,,,,,310719
1870,310722,-1;0;7,-10;0;3,-6;6;2,-6;0;7,310722
1871,310994,,,,,310994
1872,310998,-4;1;-2,0;0;0,-8;-1;3,-8;0;3,310998
1873,311265,,,,,311265
1874,311272,-1;3;-4,1;8;0,-3;0;-4,2;3;5,311272
1875,311538,,,,,311538
1876,311541,-10;6;0,-8;5;0,-5;-1;4,-14;-2;-5,311541
1877,311815,,,,,311815
1878,311824,-1;0;-4,-2;-1;2,-6;2;-5,-9;-4;-3,311824
1879,312095,,,,,312095
1880,312098,-6;0;-4,-4;-1;5,-4;-3;2,-6;0;-2,312098
1881,312366,,,,,312366
1882,312373,-3;-1;-3,-6;4;-5,-12;-2;-10,-7;-1;-3,312373
1883,312638,,,,,312638
1884,312640,-8;-8;-1,-9;-3;-3,-5;-4;3,-5;1;-7,312640
1885,312903,,,,,312903
1886,312906,-6;0;5,-7;0;-3,-5;-4;-2,-4;-5;4,312906
1887,313191,,,,,313191
1888,313194,0;1;-4,-5;2;-4,-4;0;-8,-3;-4;-1,313194
1889,313465,,,,,313465
1890,313468,-4;3;-5,-5;0;5,-3;3;-1,-8;-3;3,313468
1891,313742,,,,,313742
1892,313745,-7;-10;1,-4;-7;6,-4;6;10,2;0;5,313745
1893,314016,,,,,314016
1894,314019,-12;3;2,-10;8;8,-6;2;-2,-7;4;10,314019
1895,314292,,,,,314292
1896,314295,-3;6;-14,-2;3;-3,1;16;11,-4;7;-6,314295
1897,314567,,,,,314567
1898,314570,-3;6;7,-11;0;4,-3;0;8,-4;0;8,314570
1899,314844,,,,,314844
1900,314847,-12;12;-8,-10;13;-3,-2;0;6,-8;-8;-5,314847
1901,315118,,,,,315118
1902,315121,-11;18;-7,-8;7;-6,-2;-7;3,-5;-3;27,315121
1903,315400,,,,,315400
1904,315402,-16;18;22,-11;1;5,-13;-2;12,-3;-18;-6,315402
1905,315669,,,,,315669
1906,315671,14;25;21,-3;24;1,-6;0;-57,14;13;54,315671
1907,315943,,,,,315943
1908,315951,-21;-13;29,-19;6;11,-17;-6;-9,-21;-7;10,315951
1909,316219,,,,,316219
1910,316221,-11;3;-8,-8;-1;-14,-13;-1;-4,-12;7;2,316221
1911,316493,,,,,316493
1912,316503,-8;0;-1,-18;-13;-3,-8;5;-5,-15;-12;5,316503
1913,316784,,,,,316784
1914,316787,0;11;-6,-9;9;-17,-13;10;-11,-7;1;-9,316787
1915,317058,,,,,317058
1916,317065,-11;-2;4,-2;-8;-1,-11;1;-7,-7;2;1,317065
1917,317333,,,,,317333
1918,317336,-9;4;10,-4;0;-1,-10;0;-8,-14;-14;-11,317336
1919,317607,,,,,317607
1920,317617,-5;-4;9,-5;-4;5,-4;-4;4,-9;-4;8,317617
1921,317885,,,,,317885
1922,317887,-5;-1;-4,-3;1;1,-4;1;-2,-3;2;1,317887
1923,318158,,,,,318158
1924,318161,-6;2;3,-5;3;1,-10;-2;-9,-10;5;-4,318161
1925,318434,,,,,318434
1926,318436,-3;-1;0,0;4;8,-3;4;4,-14;4;8,318436
1927,318704,,,,,318704
1928,318707,-4;-2;4,-3;2;-1,-13;1;-4,-7;1;-14,318707
1929,319009,,,,,319009
1930,319012,-6;10;0,-12;-4;-4,-10;-1;5,-4;5;-3,319012
1931,319279,,,,,319279
1932,319282,-6;1;-15,-11;-1;1,-6;5;4,-1;3;-3,319282
1933,319553,,,,,319553
1934,319556,-3;-4;0,-6;-1;5,-11;6;8,-6;6;-3,319556
1935,319826,,,,,319826
1936,319830,-12;9;-7,-10;4;-3,-12;11;-6,-4;4;6,319830
1937,320105,,,,,320105
1938,320108,-4;-1;-9,-8;0;8,-4;0;2,7;2;-17,320108
1939,320374,,,,,320374
1940,320377,0;-2;11,0;14;-1,4;1;13,-3;-3;-12,320377
1941,320650,,,,,320650
1942,320653,-1;5;12,-2;-3;6,1;2;13,2;8;7,320653
1943,320917,,,,,320917
1944,320920,1;0;-4,4;-5;-1,4;-2;0,3;-3;0,320920
1945,321186,,,,,321186
1946,321235,0;3;0,-2;0;0,3;5;5,0;2;4,321235
1947,321499,,,,,321499
1948,321501,0;2;5,0;-3;4,2;0;2,3;-1;0,321501
1949,321768,,,,,321768
1950,321777,5;4;0,2;0;0,1;-3;-3,7;3;-2,321777
1951,322046,,,,,322046
1952,322050,8;1;1,3;-2;0,6;3;0,7;0;0,322050
1953,322318,,,,,322318
1954,322321,4;0;-1,1;6;-2,2;2;0,4;-2;-11,322321
1955,322595,,,,,322595
1956,322598,3;0;-17,0;4;-9,0;-5;0,1;0;0,322598
1957,322865,,,,,322865
1958,322867,0;4;4,4;-2;-7,4;-6;0,3;5;2,322867
1959,323138,,,,,323138
1960,323141,5;-5;11,8;9;3,10;11;4,2;2;-4,323141
1961,323414,,,,,323414
1962,323416,7;1;1,6;5;-2,3;6;6,6;4;-3,323416
1963,323688,,,,,323688
1964,323691,5;3;6,11;11;20,8;1;8,11;2;-3,323691
1965,323957,,,,,323957
1966,323960,3;0;-5,3;1;-1,6;3;1,3;1;-12,323960
1967,324240,,,,,324240
1968,324243,12;2;-6,10;0;-3,8;7;-7,11;-2;-2,324243
1969,324508,,,,,324508
1970,324511,15;0;5,14;2;0,13;0;-1,15;0;0,324511
1971,324777,,,,,324777
1972,324786,14;-3;0,13;4;-3,17;3;4,13;-1;4,324786
1973,325053,,,,,325053
1974,325056,13;-9;9,15;0;5,19;1;4,16;1;0,325056
1975,325327,,,,,325327
1976,325335,25;-3;0,28;-1;9,20;5;11,22;3;9,325335
1977,325598,,,,,325598
1978,325600,25;-1;8,24;1;13,22;2;6,20;3;2,325600
1979,325875,,,,,325875
1980,325883,21;3;9,25;3;12,23;4;4,22;3;1,325883
1981,326153,,,,,326153
1982,326156,23;-1;6,23;-1;6,25;3;8,27;3;9,326156
1983,326427,,,,,326427
1984,326430,25;2;8,23;0;2,21;1;5,24;3;3,326430
1985,326705,,,,,326705
1986,326707,22;3;8,24;-2;8,22;5;5,21;1;5,326707
1987,326976,,,,,326976
1988,326979,21;1;4,21;3;7,20;0;8,22;1;7,326979
1989,327249,,,,,327249
1990,327251,22;3;4,20;3;0,16;0;1,18;-1;6,327251
1991,327517,,,,,327517
1992,327520,14;2;4,15;5;0,14;0;3,16;0;2,327520
1993,327796,,,,,327796
1994,327799,12;2;3,10;1;1,9;2;4,8;0;5,327799
1995,328068,,,,,328068
1996,328071,10;0;1,8;2;1,8;1;1,8;1;2,328071
1997,328337,,,,,328337
1998,328345,8;0;3,7;2;3,8;3;3,7;0;2,328345
1999,328606,,,,,328606
2000,328608,9;0;1,8;0;3,10;3;2,9;2;2,328608
2001,328883,,,,,328883
2002,328890,8;0;2,7;2;1,6;1;0,5;1;1,328890
2003,329157,,,,,329157
2004,329159,4;1;0,3;1;0,3;1;1,2;0;1,329159
2005,329432,,,,,329432
2006,329435,0;1;1,-1;2;0,-3;2;1,-3;0;0,329435
2007,329706,,,,,329706
2008,329709,-1;2;-1,-2;2;0,-3;1;0,-5;2;0,329709
2009,329975,,,,,329975
2010,329978,-6;1;0,-6;1;-1,-7;1;-1,-8;0;-2,329978
2011,330254,,,,,330254
2012,330256,-9;1;-3,-11;2;0,-8;2;-2,-9;1;-2,330256
2013,330520,,,,,330520
2014,330522,-8;0;-1,-8;2;0,-9;2;-2,-9;1;-4,330522
2015,330801,,,,,330801
2016,330803,-10;0;-1,-9;2;-1,-9;3;-2,-15;2;-2,330803
2017,331073,,,,,331073
2018,331076,-16;3;-4,-19;2;-2,-22;1;-3,-24;2;-2,331076
2019,331344,,,,,331344
2020,331347,-22;3;-6,-24;0;-9,-22;3;-3,-26;0;-7,331347
2021,331615,,,,,331615
2022,331618,-25;2;-8,-23;3;-8,-25;1;-7,-26;0;-3,331618
2023,331890,,,,,331890
2024,331898,-26;2;-5,-23;5;-6,-24;2;-6,-22;0;-9,331898
2025,332166,,,,,332166
2026,332169,-23;2;-7,-27;2;-6,-26;2;-6,-23;4;-8,332169
2027,332435,,,,,332435
2028,332442,-20;6;-1,-20;-1;-11,-25;5;-10,-17;-1;-8,332442
2029,332709,,,,,332709
2030,332712,-21;2;-10,-21;2;-7,-23;4;-8,-18;4;-10,332712
2031,332979,,,,,332979
2032,332988,-19;1;-3,-20;3;-4,-20;2;0,-21;0;-5,332988
2033,333256,,,,,333256
2034,333258,-20;3;-9,-20;0;-5,-19;4;-8,-20;-2;-8,333258
2035,333524,,,,,333524
2036,333533,-16;0;0,-17;1;2,-13;-2;0,-15;-1;1,333533
2037,333798,,,,,333798
2038,333801,-20;1;-8,-15;-1;0,-18;5;2,-22;1;-11,333801
2039,334068,,,,,334068
2040,334076,-16;1;-5,-20;0;-7,-20;1;-3,-17;1;-3,334076
2041,334344,,,,,334344
2042,334347,-19;4;-3,-20;0;-6,-20;1;-4,-18;2;-4,334347
2043,334612,,,,,334612
2044,334615,-18;-1;-8,-18;2;-3,-21;5;-7,-20;-1;-5,334615
2045,334894,,,,,334894
2046,334897,-19;-4;-5,-24;1;-3,-16;2;-6,-17;-3;-2,334897
2047,335164,,,,,335164
2048,335167,-21;2;-4,-15;-1;-4,-14;-1;-11,-18;8;-8,335167
2049,335437,,,,,335437
2050,335440,-16;3;-7,-13;0;-1,-13;-2;4,-12;0;-6,335440
2051,335713,,,,,335713
2052,335716,-13;-4;0,-15;0;-3,-11;0;-2,-14;5;-1,335716
2053,335988,,,,,335988
2054,335990,-17;6;-2,-13;1;-5,-20;-9;-8,-17;-9;-7,335990
2055,336259,,,,,336259
2056,336262,-14;0;3,-18;-4;7,-16;-1;-2,-17;7;-4,336262
2057,336539,,,,,336539
2058,336541,-24;-14;-8,-7;-19;2,-9;-6;-3,-24;7;1,336541
2059,336815,,,,,336815
2060,336818,-10;5;-4,-15;-14;8,-22;-12;-8,-10;-4;-7,336818
2061,337096,,,,,337096
2062,337099,-23;-8;-1,-19;-2;0,-18;-2;-9,-20;-2;0,337099
2063,337371,,,,,337371
2064,337374,-17;1;-7,-22;-5;-2,-15;-8;6,-14;0;3,337374
2065,337645,,,,,337645
2066,337648,-14;-3;-7,-13;-1;-4,-13;0;-3,-19;-3;0,337648
2067,337914,,,,,337914
2068,337917,-19;2;0,-18;1;-1,-16;-3;-4,-17;-5;-8,337917
2069,338213,,,,,338213
2070,338216,-18;-6;3,-13;0;-4,-15;-3;0,-20;-1;-1,338216
2071,338478,,,,,338478
2072,338481,-16;-5;0,-19;-5;-3,-17;-7;-5,-14;-5;4,338481
2073,338754,,,,,338754
2074,338762,-19;2;0,-19;3;0,-21;-3;0,-18;0;-2,338762
2075,339035,,,,,339035
2076,339038,-23;-3;-7,-22;-1;-6,-15;1;0,-21;3;4,339038
2077,339304,,,,,339304
2078,339311,-17;-2;-1,-21;2;-1,-19;2;-2,-15;9;-7,339311
2079,339574,,,,,339574
2080,339577,-20;3;-14,-16;7;-11,-22;1;-8,-22;2;2,339577
2081,339843,,,,,339843
2082,339851,-16;2;-12,-22;1;-12,-17;1;-12,-22;3;-1,339851
2083,340118,,,,,340118
2084,340120,-19;1;4,-15;2;-9,-18;0;-11,-18;-7;-2,340120
2085,340392,,,,,340392
2086,340400,-16;5;-1,-20;5;3,-19;0;1,-13;-4;-4,340400
2087,340675,,,,,340675
2088,340677,-17;-2;-4,-12;4;-8,-16;0;-5,-17;0;-2,340677
2089,340943,,,,,340943
2090,340946,-6;1;-5,-13;-7;-14,-12;6;-6,-10;1;-11,340946
2091,341219,,,,,341219
2092,341222,-13;0;-3,-15;7;-13,-14;-2;9,-12;-2;-6,341222
2093,341493,,,,,341493
